code,momentum_5d
603713.XSHG,-0.03246981789492892
002144.XSHE,0.03134539696746713
605008.XSHG,0.08834759480295928
603157.XSHG,-0.0060625181879796685
002302.XSHE,0.001729304757403135
600478.XSHG,-0.02351649045693658
600409.XSHG,0.15863006029023446
603797.XSHG,-0.018586228822491398
002560.XSHE,-0.03996915976757934
002683.XSHE,0.02602353377114287
603777.XSHG,0.04172937193012681
002548.XSHE,-0.009305192316864072
600389.XSHG,0.052695354195921744
002976.XSHE,-0.05211276421079175
300602.XSHE,0.13601707032908225
002708.XSHE,-0.02373548026795897
002990.XSHE,-0.004155532300270088
600980.XSHG,-0.03809781168083966
300527.XSHE,-0.028337533359323236
600237.XSHG,0.017811766263388235
603318.XSHG,-0.02261089960253149
300328.XSHE,-0.03264461928149059
603311.XSHG,-0.025295577883333448
002433.XSHE,0.07331828993174544
605369.XSHG,0.04283685609861059
300806.XSHE,-0.03158536311333911
600158.XSHG,0.01015301580966245
601118.XSHG,-0.012699031259507039
301017.XSHE,-0.08158489303920295
002922.XSHE,-0.01808511913736326
300170.XSHE,0.000556271297052313
688181.XSHG,0.0556391593516523
600232.XSHG,-0.0059659262949987284
603392.XSHG,0.07452457587846423
600250.XSHG,-0.04769070492785071
002183.XSHE,0.057798978806423464
002307.XSHE,-0.012324263016159933
300427.XSHE,0.017505044396075555
300213.XSHE,-0.06382009340032949
000735.XSHE,-0.022770074709720256
300132.XSHE,-0.014145300583866361
000793.XSHE,-0.04642272678103861
002478.XSHE,-0.01912927666235295
603183.XSHG,-0.04040420278475616
601116.XSHG,-0.032765545503451204
002690.XSHE,0.026377257429229552
002365.XSHE,-0.0008727405442668697
300454.XSHE,0.12596414687527116
600640.XSHG,-0.0435032881358336
600874.XSHG,0.00029587146687361406
688365.XSHG,-0.048950723273678665
000078.XSHE,-0.006274990553682549
000600.XSHE,0.026660154005112343
002582.XSHE,0.006094944122730921
002335.XSHE,-0.11307777867730702
000796.XSHE,0.013923509795433988
300006.XSHE,0.07419403131625346
002028.XSHE,-0.11210605246243405
300694.XSHE,-0.019689807978746948
600615.XSHG,0.0503905624529989
600570.XSHG,0.029456653565445263
605028.XSHG,-0.009277021035152648
001203.XSHE,-0.020918445624708747
300979.XSHE,-0.03812093761542763
601929.XSHG,-0.0029226353305221546
688686.XSHG,-0.18640128928425903
601198.XSHG,0.007751807948929055
002414.XSHE,0.046739698864302424
002493.XSHE,0.06562469141784333
002556.XSHE,0.00921071951010001
000585.XSHE,-0.03599571159800378
600726.XSHG,-0.017896094586214363
300865.XSHE,-0.01303011253764882
002637.XSHE,-0.02275048004985471
603329.XSHG,0.0017164033644758332
002203.XSHE,-0.006078381679730746
600769.XSHG,-0.09919614401270078
688077.XSHG,-0.07442708372831985
600381.XSHG,0.02264361319988064
300668.XSHE,-0.02775735115904434
300109.XSHE,-0.042791450024467735
002294.XSHE,-0.0021713575603051188
301022.XSHE,-0.07511180068057585
300879.XSHE,-0.022753532489023166
300271.XSHE,-0.03130083587957811
600563.XSHG,0.06730056100409343
002015.XSHE,-0.0039231525993486185
300442.XSHE,-0.09986791036191923
600802.XSHG,-0.01001723482805686
002685.XSHE,0.07887383546086445
600048.XSHG,-0.027595297002118782
000813.XSHE,0.01477484659434395
600326.XSHG,0.04924626607667071
600422.XSHG,-0.057799765145392534
688521.XSHG,-0.04512699803965565
688335.XSHG,-0.00927525228726186
605268.XSHG,-0.06121388435205683
000498.XSHE,0.0013790376387032583
601311.XSHG,0.06483369439085042
603103.XSHG,-0.007926153539830238
002889.XSHE,-0.028163585322667998
002793.XSHE,-0.03160303409814576
002142.XSHE,-0.05685513924509318
300140.XSHE,0.10012956573244067
600738.XSHG,0.021491489329596714
688328.XSHG,-0.1108725693717254
300616.XSHE,-0.08161728450268442
002238.XSHE,0.014455364798443636
000908.XSHE,-0.0024892465424267195
605398.XSHG,-0.026349101497484345
600095.XSHG,0.007809492205787068
300884.XSHE,-0.037285513653614766
002551.XSHE,-0.008908067721842156
600549.XSHG,0.0950580473777835
603053.XSHG,0.006270121746143415
002979.XSHE,0.03078928633885778
603289.XSHG,0.013297344153476208
688309.XSHG,0.01917487957436992
603171.XSHG,0.20537744799660151
000557.XSHE,-0.0027634329179372615
002871.XSHE,-0.0010915703627939304
300627.XSHE,-0.03956317668164315
300342.XSHE,0.033808477118873574
600892.XSHG,-0.021579973174207845
300656.XSHE,-0.060908599176565124
688788.XSHG,-0.029382622809858008
300416.XSHE,0.012644106399633773
605388.XSHG,-0.009076583734536334
300603.XSHE,0.025486087986333054
300726.XSHE,0.19948817489681656
002124.XSHE,-0.04345491907167023
300076.XSHE,0.005790781423808115
300369.XSHE,0.20443893305602412
600917.XSHG,0.03275259841238916
000893.XSHE,0.0696078676991053
002620.XSHE,0.1389032938207696
002766.XSHE,-0.03510334186318466
688550.XSHG,0.007383519451497315
300169.XSHE,-0.09665606003838152
002609.XSHE,0.0074003645677916145
300498.XSHE,-0.030598644362871904
601901.XSHG,-0.025400547219615023
600196.XSHG,0.0025669245102251195
600126.XSHG,0.002114723417647551
002959.XSHE,-0.044458133189341664
300080.XSHE,0.01961210786454879
600582.XSHG,-0.0930817727717554
300193.XSHE,0.0636796290358411
000859.XSHE,0.046460400456444374
601555.XSHG,0.0014491003125737295
002371.XSHE,0.03103921951856712
601226.XSHG,0.006285754808928205
603133.XSHG,0.04596033354472845
002299.XSHE,0.005018914506152756
002062.XSHE,-0.018253010690865323
688050.XSHG,-0.0866146814806325
600981.XSHG,-0.01069209547306243
603967.XSHG,-0.007760294312493669
300757.XSHE,0.06115993504537802
600098.XSHG,0.0073503339043877415
603565.XSHG,-0.06443614027490231
300838.XSHE,-0.010876936720701901
688667.XSHG,-0.050407506790640905
300351.XSHE,-0.004256479746348357
300467.XSHE,0.19913363503221157
002168.XSHE,0.06820196995625563
300779.XSHE,0.09596401066891316
002093.XSHE,-0.0076420791099019066
603283.XSHG,-0.03227582634501992
002681.XSHE,-0.07526864267398628
688136.XSHG,-0.01149979542287468
002396.XSHE,0.08610241297866604
600818.XSHG,0.05258764780494685
601138.XSHG,-0.03811949184305588
300380.XSHE,0.026912811551008848
000552.XSHE,0.002888265631487543
002778.XSHE,-0.0659551391078253
688116.XSHG,0.12036764415951212
002538.XSHE,0.09074617272314534
300552.XSHE,-0.04723478521391007
600829.XSHG,-0.0390794636020015
300882.XSHE,-0.020696236031438765
002927.XSHE,-0.019481938989506953
002936.XSHE,-0.006978596749548338
000758.XSHE,0.022344324171205823
002857.XSHE,0.03413838944218979
600936.XSHG,-0.0185898239020487
300959.XSHE,-0.03245914924169896
601368.XSHG,-0.02554368016732025
000626.XSHE,-0.00945388465102449
603396.XSHG,-0.05407853088494193
002717.XSHE,0.0015492881177363478
002816.XSHE,-0.04048421230888105
300711.XSHE,0.05711696114559101
601208.XSHG,0.14029675153597376
300307.XSHE,0.026020351600109248
600651.XSHG,-0.006603940646962821
002530.XSHE,-0.09197339334633267
002968.XSHE,0.06936554815799868
603351.XSHG,-0.0034088683065054875
688628.XSHG,-0.043608123343625044
002426.XSHE,-0.10151521649747372
600758.XSHG,0.002985066746517424
300948.XSHE,0.11107756735212536
002490.XSHE,0.011116722626473046
300210.XSHE,0.021680436350396803
300167.XSHE,0.06625632820411213
300004.XSHE,0.019595182088972984
002088.XSHE,0.059801894134616444
600320.XSHG,-0.019066033310818728
601788.XSHG,-0.015313199734616114
600241.XSHG,-0.0549353042505151
002635.XSHE,-0.005929359771552419
003038.XSHE,0.05626261614314876
600689.XSHG,-0.023699267844047734
300134.XSHE,0.038221870753710065
300628.XSHE,0.03503268778108646
300712.XSHE,0.1889887711047282
600376.XSHG,-0.012511665000095644
600645.XSHG,-0.05895768491506059
000836.XSHE,0.002113795404014525
002475.XSHE,-0.04236551598198888
000848.XSHE,0.17112828822568568
300260.XSHE,0.11655232579391331
002921.XSHE,-0.004917590078914351
300802.XSHE,-0.11391711995400376
600824.XSHG,-0.006545597565345696
002892.XSHE,0.12047004209427227
300084.XSHE,0.009449028881864757
300529.XSHE,0.007414190903674194
300836.XSHE,-0.06067338771237942
301003.XSHE,-0.017255492776488714
000999.XSHE,0.005664993770956393
000702.XSHE,-0.02944640104303465
300756.XSHE,-0.10356035344087236
000807.XSHE,0.07720134422203019
002258.XSHE,0.07822483758217269
300236.XSHE,0.016203559879206204
603708.XSHG,-0.015953021715720234
300319.XSHE,0.18688422626090107
300061.XSHE,0.0912405585898874
688558.XSHG,0.14836964478533632
688359.XSHG,-0.12653061418549266
300890.XSHE,-0.013586012213891548
300548.XSHE,0.019676429937987787
002404.XSHE,-0.0013201383385614534
002508.XSHE,-0.027699579943439526
603353.XSHG,0.011178268576356756
002377.XSHE,-0.02498044925367813
300176.XSHE,0.009502729538861046
603991.XSHG,-0.06462438855828839
688201.XSHG,0.18748547361016457
603612.XSHG,-0.008981204662395667
300015.XSHE,-0.00467991061895738
002152.XSHE,-0.04182512107354234
000547.XSHE,0.013456841976160636
600157.XSHG,0.03994601631357411
000582.XSHE,-0.004813406882151751
300462.XSHE,-0.025674340305710662
002344.XSHE,-0.04106303166663642
002175.XSHE,0.06366200784517793
000900.XSHE,-0.012468581092323586
605100.XSHG,-0.007291251996054708
603828.XSHG,-0.0009502972727867629
603026.XSHG,0.06910080076556907
002578.XSHE,0.008546116484561194
002711.XSHE,0.19113587395587256
300589.XSHE,-0.07304281444972732
300259.XSHE,-0.03142207462855708
600375.XSHG,-0.056423260661727426
601609.XSHG,-0.03722943446323854
300325.XSHE,-0.13620508002532625
600956.XSHG,0.11391734298904688
600340.XSHG,-0.02725907825987567
002897.XSHE,0.019478485503032508
002161.XSHE,-0.018960953638588227
002928.XSHE,-0.18963059826390433
601616.XSHG,-0.0026652843777033733
300426.XSHE,0.006896034904979141
300334.XSHE,-0.031298125212676865
000959.XSHE,0.04335417918155599
000555.XSHE,0.008227622648723995
002824.XSHE,0.20194279710515312
600310.XSHG,-0.018385463565526384
603809.XSHG,0.2001540646573332
601028.XSHG,-0.03061828236699611
002598.XSHE,0.03797597579245584
600397.XSHG,0.012597799675478975
688039.XSHG,0.08504401227850553
300991.XSHE,-0.005521753564564934
000955.XSHE,-0.002639362700511322
000667.XSHE,-0.009060756068718066
002993.XSHE,-0.10741948640834424
688189.XSHG,-0.04915169546923667
600990.XSHG,-0.013221194636355977
002909.XSHE,-0.011982540150020064
600482.XSHG,0.0007153127260745636
603083.XSHG,0.006852938355288248
603660.XSHG,0.04104986616251143
600798.XSHG,-0.058571697723007916
000732.XSHE,-0.0761190768380497
603739.XSHG,-0.010107011716845717
603369.XSHG,-0.03998525420498628
600820.XSHG,-0.006087098981937093
002362.XSHE,-0.05492318241116681
603085.XSHG,-0.03257494111280717
600777.XSHG,0.007322475365602523
300399.XSHE,-0.007776023382352252
002444.XSHE,0.06077346999953015
002042.XSHE,0.06928381809108893
002301.XSHE,-0.06980039204346926
301005.XSHE,-0.02493112666617331
600089.XSHG,0.10208851386249773
600495.XSHG,-0.03355794623337549
002797.XSHE,-0.01430229317135657
600487.XSHG,0.022504614376266552
300152.XSHE,0.07149154973825461
300095.XSHE,-0.05485037448934176
300792.XSHE,-0.07142990999118304
300256.XSHE,0.033121144959126145
002103.XSHE,-0.009283600428520434
603393.XSHG,-0.024892718456141223
603218.XSHG,0.16804094525852392
002059.XSHE,-0.036035517808813096
002908.XSHE,0.005298053253601529
000850.XSHE,-0.026175878804067812
600814.XSHG,-0.04298331893339503
603399.XSHG,0.026339888724803636
002085.XSHE,0.0022580734933878247
002962.XSHE,-0.005709850653463305
300148.XSHE,0.09470062151282745
601900.XSHG,-0.013312373327805514
603915.XSHG,-0.038012445670895414
300293.XSHE,-0.017192085293522882
601518.XSHG,-0.01022587915434381
002599.XSHE,0.01405673678049936
002528.XSHE,-0.01879097403732395
300820.XSHE,-0.05976900808238859
600467.XSHG,-0.016833452706589477
601258.XSHG,-0.03654076146420048
605377.XSHG,-0.03629983361711844
300928.XSHE,0.00041028816126554256
300920.XSHE,0.00600593806546236
002500.XSHE,-0.006607147688563044
600416.XSHG,-0.06000738946066701
300775.XSHE,-0.09317182821438567
002674.XSHE,-0.060154871429737126
300184.XSHE,-0.017451446449337642
688051.XSHG,-0.0707079219311603
600532.XSHG,0.018679583636330904
300933.XSHE,-0.014318883508020758
603439.XSHG,-0.0333369451424063
002395.XSHE,0.009197500996508593
600172.XSHG,-0.09520812104509288
002014.XSHE,-0.0006458417942649172
002020.XSHE,-0.015397178767687435
002715.XSHE,-0.036088957607992155
000066.XSHE,0.03730950093230966
003039.XSHE,0.06664750564247882
300288.XSHE,0.06735068933197058
600641.XSHG,0.018846773674493104
688366.XSHG,-0.02261119957319738
600301.XSHG,0.07628657430522191
300360.XSHE,0.0190426405418716
300382.XSHE,0.02670228247265938
600975.XSHG,-0.00896819798606153
002277.XSHE,-0.01185896121207523
300736.XSHE,-0.010435890334270373
300618.XSHE,-0.013120613117814293
600039.XSHG,0.12061512339129113
002458.XSHE,-0.022292914765320512
605058.XSHG,-0.010758098612278184
600883.XSHG,-0.06817828321465198
605266.XSHG,0.004919766751220746
002462.XSHE,-0.010253243514918317
603600.XSHG,0.12679209123482377
002457.XSHE,0.063486119843282
600246.XSHG,-0.06228844052832074
600589.XSHG,-0.07599870924118537
600693.XSHG,-0.004718857534277948
000429.XSHE,-0.011284076522614074
603606.XSHG,0.0827751625566044
605336.XSHG,-0.006459635978959988
600337.XSHG,-0.040056205457910755
600373.XSHG,0.04340068481102421
300001.XSHE,0.005366767356188294
600598.XSHG,-0.028341869569945284
002231.XSHE,0.00906431199873127
002447.XSHE,-0.04663106642805066
600678.XSHG,-0.018963883548428585
300484.XSHE,-0.06448042000592649
000812.XSHE,-0.04228293771911244
001202.XSHE,-0.024543701461530416
600730.XSHG,-0.0012420766669949072
601512.XSHG,-0.021966326900231006
603790.XSHG,-0.00037459258161333386
003001.XSHE,-0.024940936582918023
603969.XSHG,-0.01247489682541599
603324.XSHG,0.12391650426255524
