code,momentum_5d
603713.XSHG,0.011595464526608326
002144.XSHE,0.029924675507254125
603157.XSHG,-0.17869850368859946
002302.XSHE,-0.03172567903792469
600478.XSHG,-0.14366511727934736
600409.XSHG,-0.04618269934956261
603797.XSHG,-0.004896505523594476
002560.XSHE,0.01710573710451964
002683.XSHE,0.1789126529956539
603777.XSHG,-0.03959551165140085
002548.XSHE,-0.042942359895327534
600389.XSHG,-0.010444074215981444
300602.XSHE,0.04938828058680441
002708.XSHE,-0.02724224557265712
600980.XSHG,-0.016121820335709764
300527.XSHE,-0.027905098019517204
600237.XSHG,-0.0063182175451824
603318.XSHG,-0.04432167096968697
300328.XSHE,0.06852253350436607
603311.XSHG,0.015545721839529021
002433.XSHE,0.03599959604858233
300806.XSHE,-0.04031229503406598
600158.XSHG,0.012571383128677251
601118.XSHG,-0.001777699729257575
002922.XSHE,-0.011359914168461795
300170.XSHE,-0.03416962748638563
688181.XSHG,0.09459760028857393
600232.XSHG,0.09740778328546024
600250.XSHG,-0.029107688562238002
002183.XSHE,-0.02655075631858015
002307.XSHE,-0.008041912232391708
300427.XSHE,0.008649815601766706
300213.XSHE,0.01732332290909098
000735.XSHE,0.0503815822654389
300132.XSHE,0.12341500384091916
000793.XSHE,0.09868151915058673
002478.XSHE,-0.0005987636389189407
603183.XSHG,-0.012562796614793537
601116.XSHG,-0.01880063740308838
002690.XSHE,0.018785903006388126
002365.XSHE,0.016477860969796292
300454.XSHE,0.19254968772818706
600640.XSHG,-0.04960166807775247
600874.XSHG,0.0010698355972139067
000078.XSHE,0.20447406780638558
300443.XSHE,0.0056465451324890035
000600.XSHE,-0.04087906973527819
002582.XSHE,-0.02134150810166008
002335.XSHE,-0.017669430310009226
000796.XSHE,-0.10942347057187489
300006.XSHE,-0.03980457926530266
002028.XSHE,-0.00254402653849917
300694.XSHE,-0.020910087784075364
600615.XSHG,-0.022301097275036572
600570.XSHG,0.10112860675511869
601929.XSHG,-0.014179149223364175
601198.XSHG,0.0040921748211219825
002414.XSHE,0.1574195494826657
002493.XSHE,-0.007636842519074175
002556.XSHE,0.03189759330686276
000585.XSHE,-0.008841538660893378
600726.XSHG,-0.009868262759190533
002637.XSHE,-0.026778244155326994
603329.XSHG,-0.02217487449367906
002203.XSHE,-0.02214835151893572
600769.XSHG,0.02629700653126121
600381.XSHG,0.012320837318716681
300668.XSHE,0.03952992209046215
300109.XSHE,0.04361758843754622
002294.XSHE,0.0012422049212467874
300271.XSHE,0.0356759072955557
600563.XSHG,0.07416487624089739
002015.XSHE,-0.011534382804910431
300442.XSHE,0.08127374358952213
600802.XSHG,-0.050983104135897066
002685.XSHE,-0.02479758935629084
600048.XSHG,-0.023424303635859414
000813.XSHE,0.03877531606282119
600326.XSHG,-0.004937215501065649
600422.XSHG,0.026972979421382437
000498.XSHE,-0.01798561443533877
601311.XSHG,-0.012128210161842646
603103.XSHG,-0.16078738438692233
002889.XSHE,-0.006152666595447859
002793.XSHE,0.1330940303735082
002142.XSHE,-0.025341765003032916
300140.XSHE,-0.10622808483048898
600738.XSHG,-0.06250245291300668
300616.XSHE,0.013570207594065438
002238.XSHE,-0.04158431091855762
000908.XSHE,-0.06623906334904982
600095.XSHG,0.05141633040565991
002551.XSHE,0.08595579794797178
600549.XSHG,-0.02070184827597974
603053.XSHG,-0.10546773020242971
603289.XSHG,-0.02262630732198809
000557.XSHE,0.0027554285759694083
002871.XSHE,0.05884753417096263
300627.XSHE,0.07133467728490164
300342.XSHE,0.01551012688254073
600892.XSHG,-0.19195549497840667
300656.XSHE,0.0283588190962022
300416.XSHE,0.12871330172095263
300603.XSHE,0.2058785943111725
300726.XSHE,0.038961593446350695
002124.XSHE,-0.05455317805416636
300076.XSHE,-0.02726642338850748
300369.XSHE,0.06474058421874544
600917.XSHG,-0.017946856879321266
000893.XSHE,-0.0004335323484409067
002620.XSHE,0.03583260475233842
002766.XSHE,-0.009612922824056444
300169.XSHE,0.027393814750845655
002609.XSHE,0.03569428804357579
300498.XSHE,-0.04481144227930502
601901.XSHG,3.700461931751935e-05
600196.XSHG,0.009753236334059334
600126.XSHG,0.05040792202431051
002959.XSHE,-0.06660942780149666
300080.XSHE,-0.03813458360843072
600582.XSHG,-0.014041701319281497
300193.XSHE,0.03380908206395453
000859.XSHE,-0.02625946801683549
601555.XSHG,0.017967218042357843
002371.XSHE,0.17219779714739006
601226.XSHG,-0.00204888283729982
