code,date,open_close_diff
000049.XSHE,2020-02-27,3.0299999999999727
603636.XSHG,2020-02-27,-3.510000000000005
000538.XSHE,2020-02-27,12.210000000000036
300798.XSHE,2020-02-27,0.1999999999999993
002668.XSHE,2020-02-27,-0.34999999999999787
601326.XSHG,2020-02-27,-0.020000000000000018
600980.XSHG,2020-02-27,-0.020000000000003126
300582.XSHE,2020-02-27,0.14000000000000057
603039.XSHG,2020-02-27,0.3300000000000125
603298.XSHG,2020-02-27,-0.46000000000000085
002851.XSHE,2020-02-27,-0.3100000000000023
000421.XSHE,2020-02-27,-0.5
000523.XSHE,2020-02-27,0.8700000000000045
600238.XSHG,2020-02-27,0.23999999999999844
002840.XSHE,2020-02-27,-0.21000000000000085
600869.XSHG,2020-02-27,-0.6400000000000006
002376.XSHE,2020-02-27,-0.17999999999999972
300076.XSHE,2020-02-27,1.25
002820.XSHE,2020-02-27,-0.43000000000000327
300290.XSHE,2020-02-27,-3.8400000000000034
002912.XSHE,2020-02-27,-6.210000000000036
600152.XSHG,2020-02-27,-0.030000000000001137
002553.XSHE,2020-02-27,0.8099999999999987
300775.XSHE,2020-02-27,0.3400000000000034
300430.XSHE,2020-02-27,-0.1599999999999966
002756.XSHE,2020-02-27,0.39000000000000057
002699.XSHE,2020-02-27,0.5799999999999983
688122.XSHG,2020-02-27,1.4099999999999966
002060.XSHE,2020-02-27,0.03999999999999915
688298.XSHG,2020-02-27,5.950000000000003
603556.XSHG,2020-02-27,-0.370000000000001
000529.XSHE,2020-02-27,-0.07000000000000028
603158.XSHG,2020-02-27,2.8799999999999955
603055.XSHG,2020-02-27,-0.29999999999999893
000584.XSHE,2020-02-27,-0.09999999999999787
600027.XSHG,2020-02-27,-0.03000000000000025
300501.XSHE,2020-02-27,1.7100000000000009
000811.XSHE,2020-02-27,-0.6400000000000006
600763.XSHG,2020-02-27,-4.400000000000006
601003.XSHG,2020-02-27,0.19000000000000128
601066.XSHG,2020-02-27,-0.13000000000000256
300603.XSHE,2020-02-27,-3.8999999999999915
002078.XSHE,2020-02-27,-3.5400000000000063
300743.XSHE,2020-02-27,1.2900000000000027
002648.XSHE,2020-02-27,0.1700000000000017
002886.XSHE,2020-02-27,-0.30999999999999517
002289.XSHE,2020-02-27,-0.629999999999999
601858.XSHG,2020-02-27,-0.21999999999999886
603888.XSHG,2020-02-27,-0.20999999999999375
603848.XSHG,2020-02-27,0.05000000000000071
600113.XSHG,2020-02-27,-0.3200000000000003
002777.XSHE,2020-02-27,-9.14
000713.XSHE,2020-02-27,1.5200000000000031
300068.XSHE,2020-02-27,-0.1600000000000037
002910.XSHE,2020-02-27,-0.1999999999999993
002896.XSHE,2020-02-27,-0.10000000000000142
300325.XSHE,2020-02-27,1.4400000000000013
000301.XSHE,2020-02-27,-0.22999999999999865
603025.XSHG,2020-02-27,0.21999999999999886
002480.XSHE,2020-02-27,0.240000000000002
300412.XSHE,2020-02-27,0.37000000000000455
002594.XSHE,2020-02-27,1.6600000000000108
600075.XSHG,2020-02-27,-0.8400000000000034
600389.XSHG,2020-02-27,-0.060000000000002274
002865.XSHE,2020-02-27,0.41999999999999993
002942.XSHE,2020-02-27,0.3100000000000023
603639.XSHG,2020-02-27,-0.3100000000000023
603596.XSHG,2020-02-27,0.3200000000000003
601818.XSHG,2020-02-27,-0.03000000000000025
600237.XSHG,2020-02-27,-5.169999999999998
300616.XSHE,2020-02-27,-2.4599999999999795
002907.XSHE,2020-02-27,-0.019999999999999574
000903.XSHE,2020-02-27,-2.019999999999996
002267.XSHE,2020-02-27,0.0
600757.XSHG,2020-02-27,0.20000000000000284
603103.XSHG,2020-02-27,-0.33999999999999986
603612.XSHG,2020-02-27,0.1700000000000017
000607.XSHE,2020-02-27,-0.030000000000001137
002206.XSHE,2020-02-27,0.3200000000000003
603021.XSHG,2020-02-27,-0.4800000000000004
600605.XSHG,2020-02-27,-2.8100000000000023
000663.XSHE,2020-02-27,0.129999999999999
002740.XSHE,2020-02-27,-1.4899999999999984
300047.XSHE,2020-02-27,0.21000000000000085
600312.XSHG,2020-02-27,-2.1000000000000014
300813.XSHE,2020-02-27,1.1900000000000048
002386.XSHE,2020-02-27,0.08999999999999986
600327.XSHG,2020-02-27,0.7800000000000011
603380.XSHG,2020-02-27,0.05000000000000071
000636.XSHE,2020-02-27,-16.05000000000001
601838.XSHG,2020-02-27,0.040000000000000924
000576.XSHE,2020-02-27,0.36999999999999744
601949.XSHG,2020-02-27,0.04999999999999982
600630.XSHG,2020-02-27,0.8500000000000014
002505.XSHE,2020-02-27,1.0700000000000003
300474.XSHE,2020-02-27,4.840000000000003
600096.XSHG,2020-02-27,-0.3699999999999992
002855.XSHE,2020-02-27,0.25
300171.XSHE,2020-02-27,0.3499999999999943
002097.XSHE,2020-02-27,0.19000000000000128
300432.XSHE,2020-02-27,1.1899999999999977
002094.XSHE,2020-02-27,0.370000000000001
603717.XSHG,2020-02-27,-0.08999999999999986
300337.XSHE,2020-02-27,0.08999999999999986
300617.XSHE,2020-02-27,-1.3200000000000003
002746.XSHE,2020-02-27,1.0900000000000034
600188.XSHG,2020-02-27,-0.10000000000000142
688369.XSHG,2020-02-27,-2.789999999999992
300559.XSHE,2020-02-27,-7.200000000000017
603577.XSHG,2020-02-27,-0.46999999999999886
601008.XSHG,2020-02-27,0.04999999999999982
000732.XSHE,2020-02-27,-0.14999999999999858
300154.XSHE,2020-02-27,-0.4299999999999997
002508.XSHE,2020-02-27,-2.1200000000000045
002452.XSHE,2020-02-27,-2.150000000000002
300053.XSHE,2020-02-27,-0.6700000000000017
600110.XSHG,2020-02-27,3.25
002077.XSHE,2020-02-27,0.5899999999999999
603330.XSHG,2020-02-27,-0.41000000000000014
300073.XSHE,2020-02-27,2.4599999999999937
002966.XSHE,2020-02-27,-0.25
001914.XSHE,2020-02-27,-4.340000000000003
600220.XSHG,2020-02-27,0.4200000000000017
002337.XSHE,2020-02-27,-0.05000000000000071
002775.XSHE,2020-02-27,-0.10999999999999943
603053.XSHG,2020-02-27,-0.05000000000000071
300468.XSHE,2020-02-27,-1.3499999999999943
600328.XSHG,2020-02-27,0.3299999999999983
603637.XSHG,2020-02-27,0.509999999999998
600872.XSHG,2020-02-27,-14.5
002189.XSHE,2020-02-27,-1.5599999999999987
300245.XSHE,2020-02-27,-1.2099999999999937
601992.XSHG,2020-02-27,0.16000000000000014
300250.XSHE,2020-02-27,1.6899999999999977
300092.XSHE,2020-02-27,-0.33999999999999986
603668.XSHG,2020-02-27,-0.27999999999999936
300651.XSHE,2020-02-27,0.020000000000003126
300267.XSHE,2020-02-27,0.509999999999998
002656.XSHE,2020-02-27,-0.11000000000000121
002870.XSHE,2020-02-27,0.39000000000000057
601600.XSHG,2020-02-27,0.029999999999999805
300622.XSHE,2020-02-27,0.1999999999999993
300388.XSHE,2020-02-27,-3.6600000000000037
000037.XSHE,2020-02-27,0.1700000000000017
300265.XSHE,2020-02-27,-0.08000000000000185
600663.XSHG,2020-02-27,0.0
600390.XSHG,2020-02-27,0.519999999999996
603115.XSHG,2020-02-27,0.2699999999999996
002569.XSHE,2020-02-27,0.2900000000000009
600744.XSHG,2020-02-27,-0.21000000000000085
002883.XSHE,2020-02-27,0.1999999999999993
600694.XSHG,2020-02-27,-0.04000000000000625
603987.XSHG,2020-02-27,0.370000000000001
002138.XSHE,2020-02-27,-0.5900000000000034
000623.XSHE,2020-02-27,-2.349999999999966
002826.XSHE,2020-02-27,-0.3000000000000007
300517.XSHE,2020-02-27,-0.07000000000000028
603226.XSHG,2020-02-27,-0.03999999999999915
000586.XSHE,2020-02-27,0.0
300259.XSHE,2020-02-27,2.3900000000000006
000616.XSHE,2020-02-27,-1.1800000000000068
600393.XSHG,2020-02-27,0.5500000000000007
300222.XSHE,2020-02-27,1.269999999999996
002658.XSHE,2020-02-27,-0.9699999999999989
002466.XSHE,2020-02-27,11.800000000000011
000965.XSHE,2020-02-27,-0.14000000000000057
300045.XSHE,2020-02-27,2.1299999999999955
603901.XSHG,2020-02-27,0.490000000000002
600250.XSHG,2020-02-27,0.08000000000000007
002156.XSHE,2020-02-27,6.519999999999996
000038.XSHE,2020-02-27,-0.07000000000000028
000686.XSHE,2020-02-27,0.5300000000000011
300509.XSHE,2020-02-27,0.5700000000000003
300624.XSHE,2020-02-27,-3.969999999999999
002199.XSHE,2020-02-27,1.0500000000000007
002848.XSHE,2020-02-27,-0.3800000000000008
603839.XSHG,2020-02-27,-0.41999999999999815
600300.XSHG,2020-02-27,0.0
600919.XSHG,2020-02-27,-0.040000000000000036
000667.XSHE,2020-02-27,0.5100000000000051
603017.XSHG,2020-02-27,0.2600000000000051
600702.XSHG,2020-02-27,0.0
002529.XSHE,2020-02-27,0.46999999999999975
603855.XSHG,2020-02-27,-0.040000000000000924
300809.XSHE,2020-02-27,0.6099999999999994
600989.XSHG,2020-02-27,0.14000000000000057
300722.XSHE,2020-02-27,-0.33999999999999986
601100.XSHG,2020-02-27,-7.019999999999982
300606.XSHE,2020-02-27,-1.0100000000000016
601718.XSHG,2020-02-27,-0.009999999999999787
002603.XSHE,2020-02-27,-0.0800000000000054
002592.XSHE,2020-02-27,0.41000000000000014
300244.XSHE,2020-02-27,-0.5700000000000216
002214.XSHE,2020-02-27,10.070000000000007
002250.XSHE,2020-02-27,-0.539999999999992
002524.XSHE,2020-02-27,0.36999999999999744
600559.XSHG,2020-02-27,-0.14000000000000057
300106.XSHE,2020-02-27,0.08000000000000007
300478.XSHE,2020-02-27,-0.370000000000001
600723.XSHG,2020-02-27,-0.120000000000001
601952.XSHG,2020-02-27,0.02999999999999936
300133.XSHE,2020-02-27,1.7699999999999818
000006.XSHE,2020-02-27,3.2299999999999898
300237.XSHE,2020-02-27,-3.4100000000000037
300114.XSHE,2020-02-27,1.1200000000000045
603136.XSHG,2020-02-27,1.0800000000000054
