code,date,open_close_diff
000049.XSHE,2023-04-10,-10.29000000000002
603636.XSHG,2023-04-10,3.8299999999999983
000538.XSHE,2023-04-10,18.059999999999945
300798.XSHE,2023-04-10,0.15000000000000036
688110.XSHG,2023-04-10,0.23999999999999488
002668.XSHE,2023-04-10,0.4399999999999977
001202.XSHE,2023-04-10,0.27999999999999936
601326.XSHG,2023-04-10,0.03000000000000025
600980.XSHG,2023-04-10,0.3099999999999987
300582.XSHE,2023-04-10,1.0500000000000043
603039.XSHG,2023-04-10,12.370000000000005
603298.XSHG,2023-04-10,-0.3000000000000007
002851.XSHE,2023-04-10,1.5499999999999972
000421.XSHE,2023-04-10,1.0399999999999991
000523.XSHE,2023-04-10,0.46999999999999886
600238.XSHG,2023-04-10,-1.4000000000000057
301091.XSHE,2023-04-10,0.9200000000000017
002840.XSHE,2023-04-10,-0.269999999999996
600869.XSHG,2023-04-10,-0.75
002376.XSHE,2023-04-10,0.37999999999999545
300076.XSHE,2023-04-10,1.5799999999999983
002820.XSHE,2023-04-10,0.40999999999999837
300290.XSHE,2023-04-10,2.6899999999999977
002912.XSHE,2023-04-10,8.5
600152.XSHG,2023-04-10,-0.269999999999996
002553.XSHE,2023-04-10,2.1300000000000026
300775.XSHE,2023-04-10,0.12999999999999545
300430.XSHE,2023-04-10,-0.6200000000000045
002756.XSHE,2023-04-10,-2.719999999999999
688052.XSHG,2023-04-10,7.32000000000005
002699.XSHE,2023-04-10,0.5799999999999983
003018.XSHE,2023-04-10,0.4399999999999995
688122.XSHG,2023-04-10,0.730000000000004
002060.XSHE,2023-04-10,-0.03999999999999915
688298.XSHG,2023-04-10,1.2099999999999937
603556.XSHG,2023-04-10,-0.1599999999999966
000529.XSHE,2023-04-10,0.370000000000001
603158.XSHG,2023-04-10,0.370000000000001
603055.XSHG,2023-04-10,0.39000000000000057
000584.XSHE,2023-04-10,0.8799999999999955
600027.XSHG,2023-04-10,-0.7599999999999998
301419.XSHE,2023-04-10,0.3399999999999963
300501.XSHE,2023-04-10,1.230000000000004
000811.XSHE,2023-04-10,0.8300000000000125
600763.XSHG,2023-04-10,-4.730000000000018
688622.XSHG,2023-04-10,0.46000000000000085
601003.XSHG,2023-04-10,0.2799999999999976
601066.XSHG,2023-04-10,0.7399999999999984
300959.XSHE,2023-04-10,-0.720000000000006
001339.XSHE,2023-04-10,1.3200000000000003
301029.XSHE,2023-04-10,-1.5
300603.XSHE,2023-04-10,3.0700000000000003
301099.XSHE,2023-04-10,2.3100000000000023
688232.XSHG,2023-04-10,3.6299999999999955
002078.XSHE,2023-04-10,2.710000000000008
605007.XSHG,2023-04-10,0.2900000000000027
300743.XSHE,2023-04-10,0.8699999999999974
300996.XSHE,2023-04-10,3.910000000000011
300829.XSHE,2023-04-10,0.6600000000000037
002648.XSHE,2023-04-10,2.5999999999999943
002886.XSHE,2023-04-10,-0.240000000000002
002289.XSHE,2023-04-10,0.27999999999999936
601858.XSHG,2023-04-10,-0.6000000000000014
603888.XSHG,2023-04-10,1.8999999999999915
603848.XSHG,2023-04-10,0.3999999999999986
600113.XSHG,2023-04-10,0.0
688048.XSHG,2023-04-10,-0.20999999999999375
002777.XSHE,2023-04-10,30.870000000000005
000713.XSHE,2023-04-10,1.5599999999999952
688372.XSHG,2023-04-10,6.1499999999999915
300068.XSHE,2023-04-10,-0.6400000000000006
002910.XSHE,2023-04-10,0.28000000000000114
002896.XSHE,2023-04-10,1.0500000000000043
000301.XSHE,2023-04-10,0.08999999999999986
300971.XSHE,2023-04-10,-0.7699999999999996
603025.XSHG,2023-04-10,1.1700000000000017
003022.XSHE,2023-04-10,0.4799999999999969
002480.XSHE,2023-04-10,0.33000000000000185
300412.XSHE,2023-04-10,1.0600000000000023
688095.XSHG,2023-04-10,6.739999999999981
002594.XSHE,2023-04-10,-1.759999999999991
600075.XSHG,2023-04-10,-0.10999999999999943
603182.XSHG,2023-04-10,0.259999999999998
