code,date,open_close_diff
000049.XSHE,2022-05-18,3.2999999999999545
603636.XSHG,2022-05-18,1.7299999999999969
000538.XSHE,2022-05-18,1.3899999999998727
300798.XSHE,2022-05-18,-0.14000000000000057
688110.XSHG,2022-05-18,0.4099999999999966
002668.XSHE,2022-05-18,-0.03999999999999915
001202.XSHE,2022-05-18,-0.120000000000001
601326.XSHG,2022-05-18,0.040000000000000036
600980.XSHG,2022-05-18,-0.22999999999999687
300582.XSHE,2022-05-18,-0.09999999999999787
603039.XSHG,2022-05-18,3.890000000000015
603298.XSHG,2022-05-18,0.35999999999999943
002851.XSHE,2022-05-18,0.5900000000000034
000421.XSHE,2022-05-18,-0.509999999999998
000523.XSHE,2022-05-18,0.1999999999999993
600238.XSHG,2022-05-18,-1.0
301091.XSHE,2022-05-18,-0.17999999999999972
002840.XSHE,2022-05-18,0.0899999999999963
600869.XSHG,2022-05-18,-0.6400000000000006
002376.XSHE,2022-05-18,-0.6900000000000013
300076.XSHE,2022-05-18,-0.75
002820.XSHE,2022-05-18,-0.25
300290.XSHE,2022-05-18,-0.870000000000001
002912.XSHE,2022-05-18,0.21000000000000085
600152.XSHG,2022-05-18,-0.2099999999999973
002553.XSHE,2022-05-18,-0.46999999999999886
300775.XSHE,2022-05-18,0.04999999999999716
300430.XSHE,2022-05-18,-0.46999999999999886
002756.XSHE,2022-05-18,-3.660000000000025
688052.XSHG,2022-05-18,1.3100000000000023
002699.XSHE,2022-05-18,0.5
003018.XSHE,2022-05-18,-0.16999999999999993
688122.XSHG,2022-05-18,0.5700000000000074
002060.XSHE,2022-05-18,-0.23000000000000043
688298.XSHG,2022-05-18,1.7199999999999989
603556.XSHG,2022-05-18,-0.1700000000000017
000529.XSHE,2022-05-18,-0.5899999999999999
603158.XSHG,2022-05-18,-1.1799999999999997
603055.XSHG,2022-05-18,-0.7599999999999998
000584.XSHE,2022-05-18,-0.879999999999999
600027.XSHG,2022-05-18,-0.20999999999999996
300501.XSHE,2022-05-18,-0.4200000000000017
000811.XSHE,2022-05-18,-4.070000000000022
600763.XSHG,2022-05-18,3.519999999999982
688622.XSHG,2022-05-18,-0.5
601003.XSHG,2022-05-18,0.10000000000000142
601066.XSHG,2022-05-18,0.010000000000001563
300959.XSHE,2022-05-18,-0.6000000000000014
301029.XSHE,2022-05-18,-0.01999999999999602
300603.XSHE,2022-05-18,1.3399999999999999
301099.XSHE,2022-05-18,0.13000000000000256
688232.XSHG,2022-05-18,-0.02999999999999403
002078.XSHE,2022-05-18,1.9799999999999898
605007.XSHG,2022-05-18,0.08000000000000007
300743.XSHE,2022-05-18,-0.10999999999999943
300996.XSHE,2022-05-18,-0.25
300829.XSHE,2022-05-18,-0.22999999999999687
002648.XSHE,2022-05-18,-4.409999999999997
002886.XSHE,2022-05-18,-0.23000000000000398
002289.XSHE,2022-05-18,-0.5
601858.XSHG,2022-05-18,0.16999999999999993
603888.XSHG,2022-05-18,-0.3100000000000023
603848.XSHG,2022-05-18,-0.3000000000000007
600113.XSHG,2022-05-18,-0.46000000000000085
688048.XSHG,2022-05-18,1.990000000000009
002777.XSHE,2022-05-18,0.4899999999999949
000713.XSHE,2022-05-18,-2.7800000000000082
300068.XSHE,2022-05-18,-1.2700000000000031
002910.XSHE,2022-05-18,-0.08999999999999986
002896.XSHE,2022-05-18,0.0
000301.XSHE,2022-05-18,0.13000000000000256
300971.XSHE,2022-05-18,-0.3200000000000003
603025.XSHG,2022-05-18,0.28000000000000114
003022.XSHE,2022-05-18,0.17999999999999972
002480.XSHE,2022-05-18,-0.8200000000000003
300412.XSHE,2022-05-18,-2.260000000000005
688095.XSHG,2022-05-18,-0.20999999999999375
002594.XSHE,2022-05-18,1.1000000000000227
600075.XSHG,2022-05-18,0.21000000000000796
688135.XSHG,2022-05-18,-0.33000000000000185
600389.XSHG,2022-05-18,8.839999999999975
002865.XSHE,2022-05-18,-4.589999999999989
002942.XSHE,2022-05-18,-0.05999999999999872
603639.XSHG,2022-05-18,1.3800000000000026
603596.XSHG,2022-05-18,-0.2700000000000031
601818.XSHG,2022-05-18,0.03000000000000025
600237.XSHG,2022-05-18,-0.28999999999999915
300616.XSHE,2022-05-18,-0.30000000000000426
002907.XSHE,2022-05-18,-0.21999999999999886
688981.XSHG,2022-05-18,0.3300000000000054
000903.XSHE,2022-05-18,-0.7199999999999989
002267.XSHE,2022-05-18,0.13000000000000256
600757.XSHG,2022-05-18,0.0
603103.XSHG,2022-05-18,0.16000000000000014
603612.XSHG,2022-05-18,0.0
000607.XSHE,2022-05-18,-0.1899999999999995
002206.XSHE,2022-05-18,-0.5600000000000023
603021.XSHG,2022-05-18,-0.27000000000000135
688379.XSHG,2022-05-18,-0.3299999999999983
001217.XSHE,2022-05-18,0.009999999999999787
600605.XSHG,2022-05-18,-4.490000000000009
000663.XSHE,2022-05-18,0.0
002740.XSHE,2022-05-18,-0.21000000000000085
