code,date,open_close_diff
000049.XSHE,2021-03-05,-2.409999999999968
603636.XSHG,2021-03-05,-0.4200000000000017
000538.XSHE,2021-03-05,-41.26999999999998
300798.XSHE,2021-03-05,-0.3899999999999988
002668.XSHE,2021-03-05,-0.5899999999999999
601326.XSHG,2021-03-05,-0.009999999999999787
600980.XSHG,2021-03-05,1.1400000000000006
300582.XSHE,2021-03-05,-0.870000000000001
603039.XSHG,2021-03-05,-8.269999999999982
603298.XSHG,2021-03-05,0.5600000000000023
002851.XSHE,2021-03-05,-3.1899999999999977
000421.XSHE,2021-03-05,-1.9099999999999966
000523.XSHE,2021-03-05,-0.060000000000002274
600238.XSHG,2021-03-05,-0.4799999999999969
002840.XSHE,2021-03-05,0.120000000000001
600869.XSHG,2021-03-05,-0.20999999999999375
002376.XSHE,2021-03-05,-0.36999999999999744
300076.XSHE,2021-03-05,-1.4099999999999966
002820.XSHE,2021-03-05,-0.060000000000002274
300290.XSHE,2021-03-05,0.8699999999999974
002912.XSHE,2021-03-05,-4.840000000000003
600152.XSHG,2021-03-05,-0.120000000000001
002553.XSHE,2021-03-05,0.0899999999999963
300775.XSHE,2021-03-05,-0.5899999999999999
300430.XSHE,2021-03-05,-0.9299999999999997
002756.XSHE,2021-03-05,-2.4799999999999898
002699.XSHE,2021-03-05,-0.9099999999999966
003018.XSHE,2021-03-05,-0.049999999999998934
688122.XSHG,2021-03-05,0.6499999999999986
002060.XSHE,2021-03-05,-0.120000000000001
688298.XSHG,2021-03-05,-9.030000000000001
603556.XSHG,2021-03-05,-0.05000000000000071
000529.XSHE,2021-03-05,-0.1999999999999993
603158.XSHG,2021-03-05,0.12000000000000455
603055.XSHG,2021-03-05,-0.10999999999999943
000584.XSHE,2021-03-05,0.5399999999999991
600027.XSHG,2021-03-05,0.0699999999999994
300501.XSHE,2021-03-05,-0.39000000000000057
000811.XSHE,2021-03-05,0.4899999999999949
600763.XSHG,2021-03-05,-28.33000000000004
601003.XSHG,2021-03-05,1.2299999999999969
601066.XSHG,2021-03-05,-1.7399999999999949
300603.XSHE,2021-03-05,-0.8200000000000003
002078.XSHE,2021-03-05,-0.8499999999999943
605007.XSHG,2021-03-05,-0.33000000000000185
300743.XSHE,2021-03-05,-0.5599999999999987
300829.XSHE,2021-03-05,-0.4099999999999966
002648.XSHE,2021-03-05,-1.6499999999999773
002886.XSHE,2021-03-05,-0.30000000000000426
002289.XSHE,2021-03-05,0.0
601858.XSHG,2021-03-05,-0.019999999999999574
603888.XSHG,2021-03-05,-0.17999999999999972
603848.XSHG,2021-03-05,-0.1999999999999993
600113.XSHG,2021-03-05,-0.23999999999999844
002777.XSHE,2021-03-05,-2.789999999999992
000713.XSHE,2021-03-05,0.14000000000000057
300068.XSHE,2021-03-05,-1.629999999999999
002910.XSHE,2021-03-05,-0.11999999999999922
002896.XSHE,2021-03-05,-0.10999999999999943
300325.XSHE,2021-03-05,-1.8500000000000014
000301.XSHE,2021-03-05,-0.5399999999999991
603025.XSHG,2021-03-05,-0.6700000000000017
003022.XSHE,2021-03-05,-2.0599999999999987
002480.XSHE,2021-03-05,-0.08999999999999986
300412.XSHE,2021-03-05,-0.3399999999999963
688095.XSHG,2021-03-05,-0.4900000000000091
002594.XSHE,2021-03-05,-9.169999999999987
600075.XSHG,2021-03-05,0.6300000000000097
688135.XSHG,2021-03-05,-0.21000000000000085
600389.XSHG,2021-03-05,-1.1899999999999977
002865.XSHE,2021-03-05,-0.4399999999999977
002942.XSHE,2021-03-05,0.129999999999999
603639.XSHG,2021-03-05,-1.7199999999999989
603596.XSHG,2021-03-05,-0.07000000000000028
601818.XSHG,2021-03-05,-0.02999999999999936
600237.XSHG,2021-03-05,0.1700000000000017
300616.XSHE,2021-03-05,-11.550000000000011
002907.XSHE,2021-03-05,-0.13000000000000078
688981.XSHG,2021-03-05,-0.5200000000000031
000903.XSHE,2021-03-05,-0.10999999999999943
002267.XSHE,2021-03-05,-0.17999999999999972
600757.XSHG,2021-03-05,-0.3399999999999963
603103.XSHG,2021-03-05,-0.3500000000000014
603612.XSHG,2021-03-05,0.05999999999999872
000607.XSHE,2021-03-05,0.0
002206.XSHE,2021-03-05,-1.1799999999999997
603021.XSHG,2021-03-05,-0.1899999999999995
688379.XSHG,2021-03-05,-0.06999999999999673
600605.XSHG,2021-03-05,-4.939999999999998
000663.XSHE,2021-03-05,-0.16999999999999815
002740.XSHE,2021-03-05,-0.3999999999999986
300047.XSHE,2021-03-05,-1.1999999999999957
600312.XSHG,2021-03-05,-0.39000000000000057
300813.XSHE,2021-03-05,-0.5300000000000011
002386.XSHE,2021-03-05,0.010000000000001563
600327.XSHG,2021-03-05,-3.6600000000000037
603380.XSHG,2021-03-05,0.28000000000000114
000636.XSHE,2021-03-05,-3.57000000000005
601838.XSHG,2021-03-05,-0.22999999999999865
000576.XSHE,2021-03-05,-3.3599999999999994
601949.XSHG,2021-03-05,0.040000000000000036
600630.XSHG,2021-03-05,-0.3000000000000007
002505.XSHE,2021-03-05,-0.14999999999999858
300474.XSHE,2021-03-05,-3.579999999999984
600096.XSHG,2021-03-05,0.26000000000000156
002855.XSHE,2021-03-05,-0.11999999999999922
300171.XSHE,2021-03-05,-5.609999999999985
002097.XSHE,2021-03-05,-0.25
300432.XSHE,2021-03-05,-0.21000000000000085
002094.XSHE,2021-03-05,-0.41999999999999815
600956.XSHG,2021-03-05,-0.16999999999999904
603717.XSHG,2021-03-05,-0.4300000000000015
300337.XSHE,2021-03-05,-0.5800000000000018
300617.XSHE,2021-03-05,-1.0100000000000051
002746.XSHE,2021-03-05,-0.3000000000000007
600188.XSHG,2021-03-05,1.3299999999999983
688369.XSHG,2021-03-05,-0.25
300559.XSHE,2021-03-05,-0.39000000000000057
603577.XSHG,2021-03-05,-0.26000000000000156
601008.XSHG,2021-03-05,-0.21999999999999975
000732.XSHE,2021-03-05,-0.7099999999999991
300154.XSHE,2021-03-05,-0.9000000000000021
002508.XSHE,2021-03-05,-3.2299999999999898
300883.XSHE,2021-03-05,-0.19000000000000128
002452.XSHE,2021-03-05,-0.21999999999999886
300053.XSHE,2021-03-05,-0.30000000000000426
600110.XSHG,2021-03-05,-5.089999999999989
002077.XSHE,2021-03-05,-0.11000000000000121
300849.XSHE,2021-03-05,-0.41999999999999815
603330.XSHG,2021-03-05,-9.66000000000001
300073.XSHE,2021-03-05,-3.1899999999999977
002966.XSHE,2021-03-05,-0.11999999999999922
688520.XSHG,2021-03-05,-0.5300000000000011
688277.XSHG,2021-03-05,-1.009999999999998
001914.XSHE,2021-03-05,6.300000000000011
