code,volume_turnover_ratio
600689.XSHG,605660.4289031554
300831.XSHE,1839739.9958160247
688359.XSHG,208967.27056395766
605378.XSHG,329211.18129443616
600865.XSHG,679373.4993997599
300958.XSHE,304342.522962315
601666.XSHG,8157801.724137932
002843.XSHE,1231111.9554204661
600476.XSHG,784582.9068577277
688216.XSHG,216314.41783022197
300259.XSHE,561738.471894985
000831.XSHE,2350515.700726979
600008.XSHG,8568645.396927705
688087.XSHG,270701.5141286527
300534.XSHE,853310.5705511556
600720.XSHG,638939.8205173324
000707.XSHE,1446819.365132684
300741.XSHE,953387.6000542667
000603.XSHE,1393686.5486854564
600691.XSHG,1860218.7648080871
300305.XSHE,594421.5597291071
000688.XSHE,2268830.3212851407
688557.XSHG,172607.69008383926
002441.XSHE,827895.8128265314
300184.XSHE,1155955.8275968542
600064.XSHG,690695.6933270232
002841.XSHE,2414479.015918958
300370.XSHE,575849.3765586035
600310.XSHG,963695.9928363556
600551.XSHG,1348924.9146757678
300711.XSHE,1417234.69442603
002890.XSHE,469946.13776059815
601858.XSHG,7331996.34814364
002695.XSHE,1102932.9118370214
603327.XSHG,991787.3926430077
603600.XSHG,1029224.4224422442
003028.XSHE,272472.2396125078
300181.XSHE,630017.959770115
002467.XSHE,1024067.3964370037
600083.XSHG,2279720.27972028
600737.XSHG,1708681.1607223072
300742.XSHE,431097.829814334
603305.XSHG,4361331.506849315
000488.XSHE,1740829.5222048382
000632.XSHE,608684.9181129308
600339.XSHG,13655285.876561908
600118.XSHG,706575.3698520592
002968.XSHE,305169.10935738444
688667.XSHG,118442.95542657374
603185.XSHG,428183.60389610386
603899.XSHG,4301057.823129252
600331.XSHG,2263063.1854238613
300297.XSHE,1140403.90196147
000420.XSHE,2892368.050021455
002159.XSHE,906793.4643860097
002724.XSHE,1886484.0663681854
300007.XSHE,589526.6365121246
300429.XSHE,606699.2975300249
600523.XSHG,1944840.5685747217
601633.XSHG,16105526.609601786
603711.XSHG,3909177.489177489
688092.XSHG,119355.24068860478
002333.XSHE,1149966.3086965678
002940.XSHE,471969.54855195904
300384.XSHE,391097.1991025548
301002.XSHE,220982.88897731795
603021.XSHG,1200614.270386266
000159.XSHE,1489905.9570089183
300135.XSHE,744917.5681147684
600051.XSHG,648034.010783907
688269.XSHG,212539.8519309011
300507.XSHE,412236.5142187042
000301.XSHE,7627350.522729943
002540.XSHE,1075316.146540027
601727.XSHG,112418879.64774951
688777.XSHG,409311.5530011987
000012.XSHE,601181.9584976848
300968.XSHE,873542.86134392
688681.XSHG,213913.67616869786
603636.XSHG,1228812.1612066934
002237.XSHE,1096406.7240672407
002122.XSHE,1400854.8436076527
000993.XSHE,2414858.164642375
300809.XSHE,446337.60212591523
688028.XSHG,364402.8950542823
300978.XSHE,389208.8052320944
002635.XSHE,893981.4939889235
688312.XSHG,651783.777677361
300770.XSHE,771527.2989245099
002665.XSHE,1692451.591271061
601698.XSHG,4067010.790317877
002542.XSHE,768040.1069518717
603329.XSHG,1273885.4469591603
600151.XSHG,3011681.5995703232
300644.XSHE,544491.6454262249
300567.XSHE,553087.251182814
002514.XSHE,608101.0415624866
600641.XSHG,367701.345602058
300877.XSHE,294962.8581535196
300525.XSHE,605549.3529561025
300752.XSHE,206761.44797535634
300205.XSHE,749866.2510056315
300572.XSHE,478533.8971301816
688682.XSHG,74804.16893271399
600354.XSHG,1769364.1589850332
688636.XSHG,101594.99599119334
603387.XSHG,1274395.099540582
000609.XSHE,480752.8703180877
002024.XSHE,862549.6688741721
601966.XSHG,12603735.506637542
002616.XSHE,1014213.9940608761
002826.XSHE,1311042.5077178816
002992.XSHE,339311.6673395236
300414.XSHE,788673.264096569
300535.XSHE,501941.35783309536
601518.XSHG,11756277.013752455
000888.XSHE,834302.0238713026
300134.XSHE,1642669.4790542528
600444.XSHG,705559.6118048904
002252.XSHE,2050884.9418421881
000716.XSHE,1688410.4652597802
600111.XSHG,1845395.3584283146
002790.XSHE,880483.682983683
002384.XSHE,1890810.9819699
605369.XSHG,195622.70517018953
603982.XSHG,807559.9222084712
002607.XSHE,1938805.883209553
600082.XSHG,1058139.2279775653
688456.XSHG,271536.9853122803
600393.XSHG,1090253.0846333955
688586.XSHG,922346.6934586817
000818.XSHE,3261255.8441558443
300715.XSHE,736747.9674796748
600823.XSHG,675988.9731219849
601900.XSHG,7847576.961271103
002715.XSHE,862906.804733728
300243.XSHE,422343.19855495344
603986.XSHG,1106091.5748867893
601618.XSHG,150096895.81036383
300221.XSHE,1040492.9625072674
600200.XSHG,642512.655434698
300474.XSHE,786976.6604235701
002366.XSHE,2591776.5042979945
300647.XSHE,802186.8916288125
601611.XSHG,25276868.62244898
603788.XSHG,1300768.8479721325
603003.XSHG,3976793.789158268
002747.XSHE,1201438.209642916
600190.XSHG,6573389.074693423
603032.XSHG,1322466.6325445885
601918.XSHG,16857977.514433302
300324.XSHE,500251.09334941936
603803.XSHG,3970425.2860279675
600259.XSHG,2871564.9771072427
603013.XSHG,4591673.1517509725
603069.XSHG,3093536.094575333
600225.XSHG,4339356.893977103
601279.XSHG,1494250.1288438414
688513.XSHG,257021.8776295228
600613.XSHG,172461.07366953287
688315.XSHG,324874.5969697834
002957.XSHE,1513757.462686567
603912.XSHG,1471122.5146617077
600917.XSHG,14287530.807850298
002694.XSHE,1290417.7939973574
300979.XSHE,769852.1620235858
600975.XSHG,889271.4106919363
002782.XSHE,1776585.9982713915
688168.XSHG,281899.15566654777
300883.XSHE,864226.3851719695
300488.XSHE,510429.11633820727
601838.XSHG,31101214.44201313
300985.XSHE,316122.38981745706
002154.XSHE,938293.4921310081
300545.XSHE,388838.88448321435
300806.XSHE,647254.9279199765
605090.XSHG,829706.8655822772
605300.XSHG,400099.0045297963
600219.XSHG,16607485.257985258
000812.XSHE,1095009.8845736878
000608.XSHE,649287.7906976744
002047.XSHE,4102388.130563798
300935.XSHE,139768.41073397867
600178.XSHG,2180719.5314259967
688078.XSHG,336003.0460645421
002316.XSHE,880556.0688047161
603053.XSHG,5389557.774607704
603579.XSHG,638717.7470106985
600071.XSHG,412205.1703663104
300909.XSHE,252270.27243269194
000552.XSHE,3219765.0718729887
600777.XSHG,2042392.5999503352
603089.XSHG,1047466.1140360703
688180.XSHG,4277264.827286553
603879.XSHG,1417974.5386926048
600616.XSHG,17662.886689450093
688188.XSHG,257753.02786482594
300103.XSHE,477987.48504647095
300513.XSHE,802728.3868830738
600856.XSHG,2285588.515732599
002323.XSHE,749334.5111896348
