code,volume_turnover_ratio
600689.XSHG,605650.0059971557
300831.XSHE,1839744.5846548348
688281.XSHG,154034.418285191
688359.XSHG,481137.9153390988
605378.XSHG,323595.60830266157
600865.XSHG,667577.3795671399
300958.XSHE,765711.9843995082
601666.XSHG,7661301.824946846
002843.XSHE,1211000.9202944941
600476.XSHG,784568.0449069003
688216.XSHG,423422.33935568883
300259.XSHE,536561.2238678613
301116.XSHE,403558.69689579384
000831.XSHE,2350545.764806261
600008.XSHG,8282146.0938916085
688087.XSHG,281782.977241059
300534.XSHE,854959.5204040433
600720.XSHG,616077.1729656921
000707.XSHE,1446850.321184353
300741.XSHE,4773397.875487427
000603.XSHE,1377927.4239816407
600691.XSHG,2515993.5321595403
300305.XSHE,584109.1391033768
000688.XSHE,2268821.8454085
688557.XSHG,428229.18384171475
002441.XSHE,827900.3522385012
300184.XSHE,1129056.4677864127
600064.XSHG,690654.8084440968
002841.XSHE,2685484.4533600803
600462.XSHG,1238284.045610457
300370.XSHE,575445.499773858
600310.XSHG,1173693.0757980736
301229.XSHE,199408.91544117645
600551.XSHG,1250503.3657442036
300711.XSHE,1406309.4305850766
002890.XSHE,469407.06539246213
601858.XSHG,7333301.94601381
002695.XSHE,1095435.2604968124
603327.XSHG,3787151.0760707436
603600.XSHG,1002664.2298710529
301220.XSHE,181003.94330946976
003028.XSHE,270503.045440603
300181.XSHE,673064.6544682242
002467.XSHE,965269.835701339
600083.XSHG,2279897.785349233
600737.XSHG,1706251.8387761107
300742.XSHE,624747.0207694927
603305.XSHG,4341220.07341259
000488.XSHE,1706968.2203389832
000632.XSHE,608714.0118083876
600339.XSHG,13403184.55092002
600118.XSHG,701928.927680798
002968.XSHE,300597.92166266986
688667.XSHG,225181.4679013113
603185.XSHG,1464928.9228261854
603899.XSHG,4253467.676494455
600331.XSHG,2263084.1673745243
300297.XSHE,1390425.2185918086
000420.XSHE,3182453.8103406024
002159.XSHE,906890.403414567
002724.XSHE,1879642.094831529
300007.XSHE,672469.0753214943
300429.XSHE,619815.2526529939
600523.XSHG,1934034.1113105924
601633.XSHG,16104167.53304619
603711.XSHG,3950197.6495726495
688092.XSHG,256102.9563779202
002333.XSHE,1149856.565320928
002940.XSHE,825698.3900043514
300384.XSHE,392223.6654914332
301002.XSHE,426359.6690953248
001308.XSHE,416590.6543008561
301156.XSHE,200000.33689175246
603021.XSHG,1200529.6401460278
605069.XSHG,407109.77271097724
000159.XSHE,1489897.3705112662
300135.XSHE,573701.5954151178
600051.XSHG,638202.859366679
605588.XSHG,182749.5677032865
688269.XSHG,428344.44054717646
300507.XSHE,519655.0882454034
000301.XSHE,21085317.63870815
002540.XSHE,1075177.1371018507
601727.XSHG,110590808.34419817
688091.XSHG,254637.0438060426
688777.XSHG,2700614.8694554986
000012.XSHE,585058.2237724712
300968.XSHE,1731260.6609808104
688681.XSHG,650977.7261546871
603636.XSHG,1220265.463637352
002237.XSHE,1091680.205570292
301106.XSHE,179616.73821402327
002122.XSHE,1416816.5680473372
000993.XSHE,2414880.9575125366
300809.XSHE,455320.9846365554
688028.XSHG,369172.6784786749
300978.XSHE,1776034.1730760373
002635.XSHE,843409.7291199156
688312.XSHG,650362.2155039643
300770.XSHE,1218907.8726968174
688302.XSHG,226336.12323777215
002665.XSHE,1780470.3617936303
601698.XSHG,39799630.39014374
002542.XSHE,831907.8947368421
603329.XSHG,1466952.929911192
600151.XSHG,3011730.215029927
300644.XSHE,480599.3677375256
300567.XSHE,667792.7883670662
002514.XSHE,830761.1772306175
600641.XSHG,367697.5411153372
300877.XSHE,552439.9535423926
300525.XSHE,642694.4823552349
300752.XSHE,508473.29477527546
300205.XSHE,749843.912100349
300572.XSHE,598657.3623282484
688682.XSHG,213422.58860340575
600354.XSHG,1769372.5420669203
688636.XSHG,290726.3597142655
603387.XSHG,1246449.016100179
000609.XSHE,480874.1332212649
002024.XSHE,842183.3676168087
001226.XSHE,186668.95039736913
601966.XSHG,12549275.569745678
