code,volume_turnover_ratio
600689.XSHG,605615.137908916
300831.XSHE,798810.5192741868
600865.XSHG,679346.9159921854
601666.XSHG,8550040.74979625
002843.XSHE,1244672.8695909022
600476.XSHG,784520.1384518564
300259.XSHE,573609.1969255235
000831.XSHE,2354314.9476409727
600008.XSHG,8771418.767715948
300534.XSHE,853316.2502669229
600720.XSHG,672315.8325378426
000707.XSHE,1446830.129660461
300741.XSHE,989655.5217831813
000603.XSHE,1354467.739314156
600691.XSHG,1860236.1904761905
300305.XSHE,603858.769394136
000688.XSHE,2271368.925393566
688557.XSHG,165376.67957542214
002441.XSHE,854223.877781969
300184.XSHE,1145317.790824686
600064.XSHG,726516.1116354321
002841.XSHE,2433349.0449020094
600462.XSHG,1182757.8723797211
300370.XSHE,427322.9890895081
600310.XSHG,979305.4170820871
600551.XSHG,1377315.9183673467
300711.XSHE,1423946.9409853818
601858.XSHG,7540064.645563977
002695.XSHE,1101890.1589071648
603327.XSHG,1014935.1179303027
603600.XSHG,1053924.597018952
003028.XSHE,274000.55904961564
300181.XSHE,638192.4863499306
002467.XSHE,1047460.9164420485
600083.XSHG,2280104.578858112
600737.XSHG,1722244.2917579284
300742.XSHE,431103.34190231364
603305.XSHG,4409891.540130151
000488.XSHE,1740982.9828917691
000632.XSHE,608665.1700915213
600339.XSHG,13653927.636499625
600118.XSHG,706619.3618367531
002968.XSHE,307570.28571428574
603185.XSHG,424082.6225927175
603899.XSHG,4315028.559771522
600331.XSHG,2263118.1150550796
300297.XSHE,1119051.1152092975
000420.XSHE,2892353.897203224
002159.XSHE,906923.6767716152
002724.XSHE,1883479.2993630571
300007.XSHE,584329.0583066144
300429.XSHE,526510.4837463294
600523.XSHG,1972970.5882352944
601633.XSHG,16127045.778757619
603711.XSHG,3978658.28705057
002333.XSHE,1149981.634527089
002940.XSHE,421384.4189016603
300384.XSHE,401625.7393798172
603021.XSHG,1200611.9451697129
000159.XSHE,1494598.2626673558
300135.XSHE,747791.8781725889
600051.XSHG,666783.6400817996
300507.XSHE,407708.2773447998
000301.XSHE,7675184.286539572
002540.XSHE,1088627.0022883294
601727.XSHG,104620439.76579046
688777.XSHG,390330.06425431184
000012.XSHE,607091.103965702
603636.XSHG,1244881.5218600512
002237.XSHE,1102407.688801094
002122.XSHE,1400786.9308307266
000993.XSHE,2414875.3681730204
300809.XSHE,465021.5555954733
688028.XSHG,367024.6340311664
002635.XSHE,764778.9773884702
688312.XSHG,324994.0884369827
300770.XSHE,783024.1642093976
002665.XSHE,1692463.7243047159
601698.XSHG,4071924.901832461
002542.XSHE,725773.6140621981
603329.XSHG,1289078.1469349556
600151.XSHG,3011692.950095269
300644.XSHE,440016.3144515689
300567.XSHE,553664.466100807
