code,volume_turnover_ratio
600689.XSHG,605654.6013189448
300831.XSHE,1836156.5629470672
688281.XSHG,161305.8465697871
688359.XSHG,497464.46471119876
605378.XSHG,316634.4127227438
600865.XSHG,650161.6394862174
300958.XSHE,752303.3770273272
601666.XSHG,6974893.032384692
002843.XSHE,1220701.9840870178
001222.XSHE,334391.5230829936
600476.XSHG,784561.3577023499
688448.XSHG,169244.92314596655
688216.XSHG,430179.34425094345
300259.XSHE,522274.37244600116
301116.XSHE,1158530.1949781121
000831.XSHE,2347415.3154599452
600008.XSHG,7920401.848503115
688087.XSHG,724142.5784713603
300534.XSHE,854965.8295927858
600720.XSHG,616075.7680267417
000707.XSHE,1446859.3689594672
300741.XSHE,4567302.231237322
000603.XSHE,1377921.5283483977
600691.XSHG,2515927.458800512
300305.XSHE,577800.7319088656
000688.XSHE,2224984.536082474
688557.XSHG,427889.98812821525
688478.XSHG,285850.3330737953
002441.XSHE,773235.3844578683
300184.XSHE,1202636.3036973171
600064.XSHG,609642.5050588907
002841.XSHE,2784664.3717728057
600462.XSHG,1330436.413228776
300370.XSHE,681767.3745994839
600310.XSHG,1173728.1633922555
301229.XSHE,330554.4537485921
600551.XSHG,1224812.8443853315
300711.XSHE,1399816.2863599914
002890.XSHE,601082.8729281768
601858.XSHG,7040786.7616254715
002695.XSHE,1094560.6536769327
603327.XSHG,3686775.7395471823
603600.XSHG,965696.5207037968
301220.XSHE,417991.825613079
003028.XSHE,274545.59316864895
300181.XSHE,778639.0532544379
002467.XSHE,1144354.1689432848
600083.XSHG,2280021.1137503297
600737.XSHG,1651881.8877220277
300742.XSHE,624739.1947618598
603305.XSHG,4607223.856948845
000488.XSHE,1726080.6697108066
000632.XSHE,608709.6687819638
600339.XSHG,13179836.351734672
600118.XSHG,700084.774215209
002968.XSHE,622013.957970654
688667.XSHG,232094.3540183113
603185.XSHG,1510039.8214070231
603899.XSHG,4206067.415730337
600331.XSHG,2263091.5137332184
000420.XSHE,3609305.950928562
002159.XSHE,906890.5079100749
002724.XSHE,3841334.017444844
300007.XSHE,670658.8635076459
300429.XSHE,619806.0589848191
600523.XSHG,1917495.20597765
601633.XSHG,16038178.95002524
