code,volume_turnover_ratio
600689.XSHG,605652.5737092325
300831.XSHE,1831742.3503071358
688281.XSHG,161313.70497683456
688359.XSHG,497465.51724137936
605378.XSHG,316637.18417913007
600865.XSHG,650158.1410359851
300958.XSHE,752297.6359080509
601666.XSHG,6975158.430405916
002843.XSHE,1224319.8703228422
001222.XSHE,456963.4083742759
600476.XSHG,784556.3538256335
688448.XSHG,315499.0159778512
688216.XSHG,430175.3519387503
300259.XSHE,742315.8331604067
301116.XSHE,1158532.9837981865
000831.XSHE,2347451.3618677044
600008.XSHG,7920167.719980555
688087.XSHG,724213.630406291
301529.XSHE,191854.68799247115
300534.XSHE,854954.6182043472
600720.XSHG,616134.0329119961
000707.XSHE,1446798.301102476
300741.XSHE,4525985.611510792
000603.XSHE,1480102.9358021684
600691.XSHG,2515998.3875302337
300305.XSHE,577833.8924653187
000688.XSHE,2225415.6688333903
688557.XSHG,427897.5087283271
688478.XSHG,302722.4318359792
002441.XSHE,773125.774900124
300184.XSHE,1202636.5614664913
600064.XSHG,609621.4579277525
002841.XSHE,2824179.5085381093
600462.XSHG,1330590.6838453915
300370.XSHE,681751.4583179503
600310.XSHG,1173734.9866909045
301229.XSHE,331743.5532352476
600551.XSHG,1224732.974910394
300711.XSHE,1399892.150988616
002890.XSHE,616689.9628252789
601858.XSHG,7040953.59598668
002695.XSHE,1094479.836080842
603327.XSHG,3686848.384424192
603600.XSHG,965688.3116883116
301220.XSHE,417974.7493501671
003028.XSHE,274639.89349900157
300181.XSHE,778639.310072713
002467.XSHE,1144984.5283352488
600083.XSHG,2280002.705993776
600737.XSHG,1604969.3688559625
300742.XSHE,639915.1006994185
603305.XSHG,4607216.887117232
000488.XSHE,1728198.5957873622
000632.XSHE,608708.2680735306
600339.XSHG,13180313.356835095
600118.XSHG,700013.7320720172
002968.XSHE,647892.3142795975
688667.XSHG,232094.09417091982
603185.XSHG,1489777.8332501247
603899.XSHG,4206619.576185672
600331.XSHG,2263082.4955147086
000420.XSHE,3609465.0793650793
002159.XSHE,906880.0163243096
002724.XSHE,2880084.451817222
300007.XSHE,670637.4543557642
300429.XSHE,619771.5859703374
600523.XSHG,1917459.0739665476
601633.XSHG,16042038.664323375
603711.XSHG,3863715.8722813516
688092.XSHG,262594.74134404404
002333.XSHE,1082779.7649463466
002940.XSHE,819543.9617153044
300384.XSHE,381915.3795953883
301002.XSHE,428302.9912198026
001308.XSHE,426933.12741312745
301156.XSHE,327576.52491248975
603021.XSHG,1200506.901244168
605069.XSHG,638529.698995204
000159.XSHE,1489909.3753371455
300135.XSHE,744925.1513855435
600051.XSHG,627797.2429638138
605588.XSHG,229532.80671542414
688269.XSHG,569081.3282958838
300507.XSHE,713097.5690078438
000301.XSHE,23761324.041811846
002540.XSHE,965471.4993804212
601727.XSHG,110594939.47858474
688091.XSHG,774316.6595411145
688777.XSHG,5255069.942400376
000012.XSHE,570655.7610241821
300968.XSHE,1650974.1189953205
688475.XSHG,890903.1870114252
688681.XSHG,659824.0074538019
603636.XSHG,1213647.1650415312
002237.XSHE,1091648.5673164988
301106.XSHE,202383.0396475771
002122.XSHE,2339985.312477051
000993.XSHE,2414822.3654624494
300809.XSHE,717823.6264539436
688028.XSHG,932205.4202670857
300978.XSHE,1261463.738630924
002635.XSHE,816723.3410366458
688312.XSHG,1355781.323956995
300770.XSHE,1154916.098707403
688302.XSHG,717342.6771144681
002665.XSHE,1786320.7345718557
601698.XSHG,41935542.13560253
002542.XSHE,841709.6320599953
603329.XSHG,1473550.6301607995
600151.XSHG,3011765.343190364
300644.XSHE,470865.84095381416
300567.XSHE,665807.0720520788
002514.XSHE,830758.6872934275
600641.XSHG,352033.81340012525
688370.XSHG,311270.9137709137
300877.XSHE,1167063.6704119851
300525.XSHE,670351.1975083235
300752.XSHE,517865.94099112
300205.XSHE,745346.0275771504
688031.XSHG,865441.1988823978
300572.XSHE,624045.1105505268
688682.XSHG,218224.65182871275
301335.XSHE,351122.05343111575
600354.XSHG,1769372.3313407344
688636.XSHG,298675.77929654944
603387.XSHG,1208045.9470043075
000609.XSHE,480884.5198204977
002024.XSHE,895733.5680751174
001226.XSHE,181693.62815966885
688548.XSHG,2432201.330355642
601966.XSHG,13547020.589422688
002616.XSHE,1014291.6519901374
002826.XSHE,1691114.26018915
002992.XSHE,592933.6368411836
300414.XSHE,800442.8234600648
300535.XSHE,440792.3511700386
601518.XSHG,11656610.904584883
000888.XSHE,828355.3339754122
688150.XSHG,1755618.590313593
688702.XSHG,371964.86831528676
300134.XSHE,1642645.9491660045
301468.XSHE,312983.31639059976
600444.XSHG,692886.2344390876
002252.XSHE,2714540.898888135
000716.XSHE,1756100.70367057
600111.XSHG,1800783.6990595611
002790.XSHE,857202.5594881024
301339.XSHE,1192285.7092795065
002384.XSHE,1866826.2871494351
605369.XSHG,764569.2735212386
603982.XSHG,2397369.997312275
002607.XSHE,5889514.7958546635
600082.XSHG,1054356.445709638
688456.XSHG,630439.3318625906
301259.XSHE,564163.8220054861
688586.XSHG,3933911.56462585
000818.XSHE,3234895.1130222557
300715.XSHE,716756.2630480167
600823.XSHG,676006.7462376751
601900.XSHG,7356558.283940163
002715.XSHE,914282.9643888354
300243.XSHE,421352.7632664284
603986.XSHG,1179238.0047505938
601618.XSHG,143619911.13932085
300221.XSHE,1073325.930372149
600200.XSHG,639955.2464143211
300474.XSHE,1079144.1491946033
002366.XSHE,3846973.528249704
300647.XSHE,1624445.805039148
603201.XSHG,323435.73803672113
601611.XSHG,27634170.305676855
603788.XSHG,1192359.2860656313
603003.XSHG,3976701.7650639075
002747.XSHE,1271394.368113182
600190.XSHG,6529527.492617073
603032.XSHG,1346635.777998018
601918.XSHG,16206000.617665226
300324.XSHE,681751.9731186996
603803.XSHG,3979300.9315284383
600259.XSHG,3135157.5505350777
603013.XSHG,4254529.340674097
603069.XSHG,3093520.7674252475
600225.XSHG,15854661.476763388
601279.XSHG,1951430.0112416174
688513.XSHG,1160742.2368088865
600613.XSHG,166959.14433182016
688315.XSHG,1095214.2758715723
002957.XSHE,3973234.17473077
603912.XSHG,1833401.188118812
600917.XSHG,13786343.664182032
002694.XSHE,1314352.8969149739
300979.XSHE,1385394.5074106366
301050.XSHE,745555.1257253385
600975.XSHG,889256.3617606602
301162.XSHE,426345.87289992697
002782.XSHE,1841618.8438036775
688168.XSHG,537186.7174741427
603275.XSHG,364464.0929846409
300883.XSHE,3271340.894500321
300488.XSHE,503435.7823023922
601838.XSHG,29844142.58595233
300985.XSHE,361886.38517426554
002154.XSHE,767943.444730077
300545.XSHE,547370.2939479252
001269.XSHE,595636.4863621023
300806.XSHE,735452.4236983841
688119.XSHG,5522434.042553191
605090.XSHG,1781047.4611736892
605300.XSHG,568673.3374787276
688531.XSHG,185109.57743068167
600219.XSHG,15793772.012876349
000812.XSHE,1095614.173794293
000608.XSHE,649324.7641639543
002047.XSHE,4119433.2667792966
300935.XSHE,276156.4171122995
301129.XSHE,196333.15033397384
600178.XSHG,2145977.6960919797
688078.XSHG,700222.346368715
002316.XSHE,945355.5774523462
603053.XSHG,8034091.973600171
688768.XSHG,332836.1789755688
603579.XSHG,602094.0634318243
600071.XSHG,488764.6244209923
300909.XSHE,704690.6923950056
000552.XSHE,3223186.3819965376
600777.XSHG,2086336.5788891346
