code,volume_turnover_ratio
600689.XSHG,605652.2712016111
300831.XSHE,798825.0678509746
600865.XSHG,679380.1905760993
601666.XSHG,8550163.781486472
002843.XSHE,1244708.4035975267
600476.XSHG,784590.9943714823
300259.XSHE,573630.9417520802
000831.XSHE,2361826.2411347516
600008.XSHG,7254042.211055276
300534.XSHE,853297.267304758
600720.XSHG,672307.4798936868
000707.XSHE,1446785.8378503057
300741.XSHE,989679.894951853
000603.XSHE,1354446.9902103727
600691.XSHG,1860115.3568853643
300305.XSHE,603876.6763445319
000688.XSHE,2271497.603068073
002441.XSHE,843397.5559718134
300184.XSHE,1145343.2285932074
600064.XSHG,726539.5810741396
002841.XSHE,2424791.577137946
600462.XSHG,1182758.469198477
300370.XSHE,427318.57441787986
600310.XSHG,979321.1070917809
600551.XSHG,1377412.9353233832
300711.XSHE,450278.75524997164
002890.XSHE,614583.9257153013
601858.XSHG,7540591.666666667
002695.XSHE,1101934.091109349
603327.XSHG,1014926.3466471235
603600.XSHG,1051450.149098924
300181.XSHE,638197.2474233166
002467.XSHE,1047438.6691199018
600083.XSHG,2279943.925233645
600737.XSHG,1722254.0429579932
300742.XSHE,431098.3615601037
603305.XSHG,4091398.8095238092
000488.XSHE,1740935.8480715265
000632.XSHE,608740.5906195715
600339.XSHG,13652659.195781147
600118.XSHG,706619.2884548308
002968.XSHE,177867.29184427392
603185.XSHG,316072.1923015999
603899.XSHG,4314889.24780803
600331.XSHG,2263108.897742364
300297.XSHE,1111315.8847566338
000420.XSHE,2717280.128425639
002159.XSHE,903149.8377939983
002724.XSHE,1748498.5062995194
300007.XSHE,584334.9072512648
300429.XSHE,525892.8854538248
600523.XSHG,1972823.5528544385
601633.XSHG,16128496.47266314
603711.XSHG,478188.3279627641
002333.XSHE,1304563.9623214828
002940.XSHE,417762.1380846325
300384.XSHE,398246.4524667304
603021.XSHG,1200489.4366197183
000159.XSHE,1494593.725455327
300135.XSHE,747799.2679066086
600051.XSHG,666763.8310529448
300507.XSHE,407713.19575065566
000301.XSHE,5587974.295311816
002540.XSHE,1124749.4089834515
601727.XSHG,96854805.34801415
000012.XSHE,607088.2352941177
603636.XSHG,1244879.8988621999
002237.XSHE,1102426.7390693754
002122.XSHE,1400853.6064874092
000993.XSHE,2048270.4142011835
300809.XSHE,388806.22771751496
688028.XSHG,369225.3255229403
002635.XSHE,764980.023387254
688312.XSHG,310410.5503245804
300770.XSHE,782980.5194805195
002665.XSHE,1657749.5657504853
601698.XSHG,4074213.4457510537
002542.XSHE,717903.4307496822
603329.XSHG,631651.815026733
600151.XSHG,3011696.019300362
300644.XSHE,395291.71909786086
300567.XSHE,553670.7971705212
002514.XSHE,608117.4042650769
600641.XSHG,369553.3815397703
300877.XSHE,284539.1320015315
300525.XSHE,525752.1193862538
300752.XSHE,201411.934643855
300205.XSHE,749849.7816593887
300572.XSHE,473866.13175675675
600354.XSHG,1769246.7774499145
603387.XSHG,1285571.2389071344
000609.XSHE,480732.72746049776
002024.XSHE,883499.6239659063
601966.XSHG,12187108.184105372
002616.XSHE,1014040.9784276559
002826.XSHE,1320798.8296834826
002992.XSHE,345000.78733957955
300414.XSHE,782971.4071669371
300535.XSHE,491886.4151446474
601518.XSHG,10563691.771876361
000888.XSHE,834339.2010998992
300134.XSHE,1642591.5585482016
600444.XSHG,714055.8648674153
002252.XSHE,2056358.208955224
000716.XSHE,1671445.6334798394
600111.XSHG,1851859.110532447
002790.XSHE,896036.7123763236
002384.XSHE,1726030.212837648
605369.XSHG,200005.75705238918
603982.XSHG,808233.928612471
002607.XSHE,948620.3117389187
600082.XSHG,1057994.821634062
600393.XSHG,1090269.701606733
688586.XSHG,881535.0750737431
000818.XSHE,3277301.054650048
300715.XSHE,379904.450694904
600823.XSHG,706384.1071118067
601900.XSHG,8110620.155038759
002715.XSHE,866066.142152287
300243.XSHE,423537.9306443401
603986.XSHG,1055141.9155232715
601618.XSHG,153489475.3666792
300221.XSHE,996479.8958725379
600200.XSHG,642476.1550848507
300474.XSHE,747219.931887435
002366.XSHE,2142753.814967059
300647.XSHE,791008.2070017122
601611.XSHG,25490643.04612907
603788.XSHG,1362351.5673017823
600086.XSHG,1097358.0349134065
603003.XSHG,4115770.358098637
002747.XSHE,1185166.2556339826
600190.XSHG,6617718.849840255
603032.XSHG,1322468.8750056182
601918.XSHG,16963229.151663546
300324.XSHE,488091.9556076377
603803.XSHG,4024251.0174609423
600259.XSHG,2871546.9247083776
603013.XSHG,567980.3379857199
603069.XSHG,3093599.0415730057
600225.XSHG,4338599.864284099
688513.XSHG,247549.15141277993
600613.XSHG,172461.50201374083
002957.XSHE,1527997.3037747154
603912.XSHG,780593.9123979214
600917.XSHG,14419392.875062719
002694.XSHE,1288604.9422451097
600975.XSHG,896330.8966534772
002782.XSHE,1638568.2249439366
688168.XSHG,277274.8719331356
300883.XSHE,820285.152353528
300488.XSHE,501458.4460068506
601838.XSHG,16950254.572417203
002154.XSHE,949596.9073976454
300545.XSHE,359462.5132654972
300806.XSHE,291306.8573710386
600219.XSHG,16799042.350247998
000812.XSHE,955916.8881372312
000608.XSHE,649067.000626174
002047.XSHE,3891854.0308475113
600178.XSHG,2188989.1379877846
688078.XSHG,167215.22145976295
002316.XSHE,880582.4222035323
603053.XSHG,875741.7486393369
603579.XSHG,647045.9893048127
600071.XSHG,412200.81549439346
000552.XSHE,3329628.762541806
600777.XSHG,1327673.343605547
603089.XSHG,997041.409031291
688180.XSHG,683456.8282881125
603879.XSHG,1419786.4196585775
600616.XSHG,17720.20725388601
688188.XSHG,255741.7051034072
300103.XSHE,479907.22225224733
300513.XSHE,824505.3889213802
600856.XSHG,2254639.9769585254
002323.XSHE,738099.6361600895
000759.XSHE,941287.8313504487
300439.XSHE,672878.8709235407
002193.XSHE,1261317.5717276197
002186.XSHE,1294356.9260265217
002699.XSHE,1096939.519395194
000985.XSHE,778689.5649329408
002250.XSHE,1522908.7370242216
300428.XSHE,484080.4566751037
600085.XSHG,1197167.0103092785
300077.XSHE,1057345.6790123456
000155.XSHE,8079395.077720207
002073.XSHE,1012583.0424501746
603042.XSHG,1346592.64352011
000810.XSHE,1901845.995893224
300109.XSHE,671767.4051228043
000666.XSHE,1546909.7441068953
002344.XSHE,2895298.58227123
002897.XSHE,965204.3617508007
600143.XSHG,1321532.181833806
601566.XSHG,3663199.46124648
300464.XSHE,1017986.596097836
688033.XSHG,3026614.050303556
600864.XSHG,1986512.5759556957
300710.XSHE,332267.77656760544
002278.XSHE,1548163.9297511822
000526.XSHE,389292.1802773498
002168.XSHE,528134.4674900955
603106.XSHG,1178010.7853562206
300569.XSHE,520146.6678973602
688056.XSHG,154634.67748613065
000755.XSHE,1715784.3996494303
300047.XSHE,993411.8785712956
601881.XSHG,61428129.02521559
002061.XSHE,3451443.2787528187
688185.XSHG,226488.4286857535
603259.XSHG,7143330.111683848
000848.XSHE,418545.0192844793
300721.XSHE,412986.1043662901
600626.XSHG,711203.9552319896
688106.XSHG,1018553.8396221407
002055.XSHE,725390.7996765139
300126.XSHE,543694.0578622163
600732.XSHG,918097.6578470884
605088.XSHG,399998.9705882353
600715.XSHG,4772983.279554122
002440.XSHE,1885878.89223705
002550.XSHE,954088.18726184
688020.XSHG,364836.30502669484
300385.XSHE,571918.4739486908
000680.XSHE,1989133.9052250104
601328.XSHG,201529648.27167982
