code,volume_turnover_ratio
600689.XSHG,605651.9164794594
300831.XSHE,1839754.143007439
688281.XSHG,154037.11944978253
688359.XSHG,481131.9103490218
605378.XSHG,323597.2997039416
600865.XSHG,667626.8271711093
300958.XSHE,759943.7119675457
601666.XSHG,7661308.177027675
002843.XSHE,1211006.4403141066
600476.XSHG,784555.645195533
688216.XSHG,417130.9958722779
300259.XSHE,536562.8933456407
301116.XSHE,447483.2144951109
000831.XSHE,2350522.6209048363
600008.XSHG,8283291.52413531
688087.XSHG,687441.1764705882
300534.XSHE,854965.3508402773
600720.XSHG,616090.4935306424
000707.XSHE,1446826.6323216485
300741.XSHE,4773442.9354300685
000603.XSHE,1377885.1199225946
600691.XSHG,2515851.0328775095
300305.XSHE,584098.9833327034
000688.XSHE,2268952.104942038
688557.XSHG,423590.7974089792
002441.XSHE,797385.1704519173
300184.XSHE,1214865.2072565116
600064.XSHG,650549.8839907192
002841.XSHE,2644899.514899515
600462.XSHG,1238216.7832167833
300370.XSHE,575443.083573487
600310.XSHG,1173715.7709574944
301229.XSHE,199409.36210927277
600551.XSHG,1250514.3004380316
300711.XSHE,1406185.2536997886
002890.XSHE,469409.96806886024
601858.XSHG,7100386.230058774
002695.XSHE,1095384.6153846155
603327.XSHG,3787150.436699045
603600.XSHG,1002675.6018863242
301220.XSHE,181004.92541514215
003028.XSHE,275868.44651653763
300181.XSHE,673064.6340190038
002467.XSHE,965229.4465341214
600083.XSHG,2279703.5620368156
600737.XSHG,1706278.7385554425
300742.XSHE,624743.3255158364
603305.XSHG,4341299.664911441
000488.XSHE,1737804.7973531843
000632.XSHE,608712.1567157184
600339.XSHG,13310607.8016329
600118.XSHG,701933.3863160176
002968.XSHE,302442.982921396
688667.XSHG,225179.5553866616
603185.XSHG,1464927.874015748
603899.XSHG,4253528.044173205
600331.XSHG,2262996.2488277587
300297.XSHE,1390449.9044858704
000420.XSHE,3182559.726962457
002159.XSHE,906900.6182734143
002724.XSHE,1879644.5048607679
300007.XSHE,672466.7979825111
300429.XSHE,619836.2796303736
600523.XSHG,1933923.9011986924
601633.XSHG,16136618.29845731
603711.XSHG,3894504.660741383
688092.XSHG,256105.98219830263
002333.XSHE,1149840.3848041622
002940.XSHE,825718.9559176585
300384.XSHE,392228.2935632645
301002.XSHE,426376.66390675755
001308.XSHE,416591.7740804195
301156.XSHE,200000.9740214563
603021.XSHG,1200522.396742292
605069.XSHG,407109.2551559571
000159.XSHE,1489937.229882692
300135.XSHE,573709.9480623251
600051.XSHG,638202.6061897005
605588.XSHG,182016.12275099306
688269.XSHG,428330.832082708
300507.XSHE,519656.6442025228
000301.XSHE,21086190.796308745
002540.XSHE,1059110.8024691357
601727.XSHG,110587895.08053984
688091.XSHG,254634.19151694758
688777.XSHG,2700612.054085155
000012.XSHE,585077.5706330434
300968.XSHE,1692649.8976308862
688681.XSHG,650997.0055471013
002237.XSHE,1091614.3428747307
301106.XSHE,179614.79395955976
002122.XSHE,1416665.7035538862
000993.XSHE,2414828.7700999565
300809.XSHE,452950.6059039097
688028.XSHG,769376.2698869082
300978.XSHE,1776015.0969616575
002635.XSHE,843411.419850287
688312.XSHG,650373.1660642143
300770.XSHE,1218836.3114934922
688302.XSHG,226337.4227889898
002665.XSHE,1780447.033418665
601698.XSHG,39785939.799331106
002542.XSHE,831904.7127977725
603329.XSHG,1466948.007749097
600151.XSHG,3011719.9638663055
300644.XSHE,480599.9617858735
300567.XSHE,667798.3896940419
002514.XSHE,830760.0434736549
600641.XSHG,365321.20410188555
300877.XSHE,552447.099970854
300525.XSHE,642648.2213438735
300752.XSHE,508476.5386959171
300205.XSHE,749833.0787693651
300572.XSHE,598642.9064787955
688682.XSHG,214268.07918480944
600354.XSHG,1769380.9973001983
688636.XSHG,293485.686402082
603387.XSHG,1246442.633497748
000609.XSHE,480892.1387061753
002024.XSHE,842168.7090339129
001226.XSHE,186666.81376875553
601966.XSHG,12548879.74230494
002616.XSHE,1014248.1937699869
002826.XSHE,1704119.0190590431
002992.XSHE,596620.0406917599
300414.XSHE,795513.0752722359
300535.XSHE,506452.6910222427
601518.XSHG,11670274.22159001
000888.XSHE,828384.7641469772
688150.XSHG,325825.7874667651
300134.XSHE,1642639.9570738685
600444.XSHG,705581.987644955
002252.XSHE,2040738.188976378
000716.XSHE,1756101.2716585346
600111.XSHG,1822815.850815851
002790.XSHE,868384.1643561657
002384.XSHE,1874787.663522379
605369.XSHG,194827.10686359685
603982.XSHG,809297.566617732
002607.XSHE,2167071.141311885
600082.XSHG,1054379.7491120005
688456.XSHG,619618.400968472
600393.XSHG,1110002.299152598
301259.XSHE,284524.2390365364
688586.XSHG,1740512.4533001245
000818.XSHE,3238136.712302165
300715.XSHE,714298.9298022855
600823.XSHG,676113.6624569461
601900.XSHG,7846814.420803783
002715.XSHE,914245.1269632838
300243.XSHE,422338.6514345743
603986.XSHG,1182991.20458891
601618.XSHG,146548552.45683932
300221.XSHE,1040281.6541865214
600200.XSHG,639531.9879776728
300474.XSHE,1039350.4509388398
002366.XSHE,2591722.559831945
300647.XSHE,1526663.1365830866
603201.XSHG,198731.60244749463
601611.XSHG,25068248.13484388
603788.XSHG,1246688.947561913
603003.XSHG,3976617.8803541274
002747.XSHE,1268738.16702896
600190.XSHG,6529457.43273048
603032.XSHG,1322433.299661299
601918.XSHG,16625980.151062708
300324.XSHE,675662.811263019
603803.XSHG,3970488.2028112453
600259.XSHG,2871510.9890109887
603013.XSHG,4392709.075665479
603069.XSHG,3093611.9557961877
600225.XSHG,15854491.105278507
601279.XSHG,1951415.1219226946
688513.XSHG,582172.184113729
600613.XSHG,169583.49402236793
688315.XSHG,1085327.9062194724
002957.XSHE,1518183.7482911472
603912.XSHG,1448379.1959974403
600917.XSHG,14005895.988112926
002694.XSHE,1290428.668632343
300979.XSHE,1422361.642538756
301050.XSHE,193671.0934428378
600975.XSHG,889265.9033604763
301162.XSHE,166691.05569658056
002782.XSHE,1783447.0096846742
688168.XSHG,282064.71631205676
300883.XSHE,2361109.699279966
300488.XSHE,506395.86215984717
601838.XSHG,29939391.856160764
300985.XSHE,361890.292709723
002154.XSHE,856592.586836584
300545.XSHE,549442.6115645077
300806.XSHE,652834.9666117423
688119.XSHG,1497168.8266879434
605090.XSHG,1779012.9983836208
605300.XSHG,571260.0882723833
600219.XSHG,16332524.090767797
000812.XSHE,1095430.5490618583
000608.XSHE,649251.667078291
002047.XSHE,4102349.057637519
300935.XSHE,273688.94467105955
301129.XSHE,181786.63345786632
600178.XSHG,2162035.687493302
688078.XSHG,349224.12903669564
002316.XSHE,880544.0959486126
603053.XSHG,5224756.317689531
688768.XSHG,324638.70784924907
603579.XSHG,612462.503408781
600071.XSHG,488760.100725373
300909.XSHE,398853.00119625643
000552.XSHE,3362086.5059221657
600777.XSHG,2042349.0427098672
603089.XSHG,1033965.9334763947
688180.XSHG,4295187.000257932
603879.XSHG,1404444.804143736
600616.XSHG,17584.239929432522
688188.XSHG,267386.2536302033
301035.XSHE,851344.7605584026
300103.XSHE,479508.87021475256
300513.XSHE,870565.9970088962
002323.XSHE,2729595.6951716114
000759.XSHE,932441.640378549
300439.XSHE,890400.8726479411
002193.XSHE,1256998.8602011993
002186.XSHE,1294356.1682774303
002699.XSHE,1096930.3114773966
000985.XSHE,773010.5074529608
002250.XSHE,1517015.9857904084
300428.XSHE,1208847.1874497554
600085.XSHG,1187880.6983511155
300077.XSHE,1079472.8617564328
000155.XSHE,8250089.912896881
002073.XSHE,1012615.3475484882
603042.XSHG,1562699.564586357
000810.XSHE,2055011.7977169822
300109.XSHE,639344.6457598223
000666.XSHE,1511688.3593781877
002344.XSHE,2880143.5790865724
300908.XSHE,378744.45773805334
300933.XSHE,2331854.8387096776
002897.XSHE,962568.9022881184
600143.XSHG,1256619.3779717828
601566.XSHG,3301317.307692308
300464.XSHE,1225525.7210017177
688033.XSHG,4458176.009892828
600864.XSHG,1976080.5457746477
300710.XSHE,446937.72148081125
002278.XSHE,1552410.3732906247
000526.XSHE,452309.41354009474
002168.XSHE,528749.7778111335
603106.XSHG,2763551.5834466675
300569.XSHE,708074.1088343153
603565.XSHG,2083477.308865313
688056.XSHG,251825.1614952875
000755.XSHE,2230507.656077664
300047.XSHE,1015172.8813559321
601881.XSHG,58052568.44850065
301073.XSHE,200006.14859772302
002061.XSHE,7942039.410445371
688185.XSHG,668176.1006289308
603259.XSHG,10700041.131476404
000848.XSHE,407690.22230254835
300721.XSHE,695157.4403250382
300964.XSHE,191433.87138765946
600626.XSHG,748039.5630351343
688106.XSHG,2578394.344508994
002055.XSHE,985830.29838349
300126.XSHE,542972.1064443731
600732.XSHG,1364590.2661335398
605088.XSHG,733051.1490322329
600715.XSHG,4773298.698776461
002440.XSHE,1762091.6302412173
002550.XSHE,929147.0818280011
688020.XSHG,786632.5392576731
300385.XSHE,707009.0929585933
000680.XSHE,1980755.2489921472
601328.XSHG,174938660.36249012
605198.XSHG,833759.5419847328
000899.XSHE,2523418.208373904
002632.XSHE,1008344.9197860962
601233.XSHG,7181386.606050009
002095.XSHE,566998.6449864499
300140.XSHE,1011934.120643742
300939.XSHE,429506.5130850587
688678.XSHG,855216.7951301602
002472.XSHE,1233989.8531499454
300615.XSHE,530340.2796096017
301133.XSHE,264314.1767244075
600419.XSHG,928312.933496532
300401.XSHE,1044956.4150577905
603388.XSHG,987773.5962023693
301085.XSHE,193085.6023241673
