code,date,volume_turnover_ratio
600118.XSHG,2021-03-01,706621.9873695064
600877.XSHG,2021-03-01,1478620.8949300526
605100.XSHG,2021-03-01,217000.90392561984
002673.XSHE,2021-03-01,13945368.763557483
002950.XSHE,2021-03-01,1456506.9026548672
300045.XSHE,2021-03-01,522713.0963393684
300249.XSHE,2021-03-01,597644.3758332748
300308.XSHE,2021-03-01,1467493.3848244296
600273.XSHG,2021-03-01,8699932.524351092
600295.XSHG,2021-03-01,2008364.6580120132
600429.XSHG,2021-03-01,10352868.567454798
688561.XSHG,2021-03-01,731653.4326104502
605003.XSHG,2021-03-01,220003.30166183645
300376.XSHE,2021-03-01,999755.6935817805
002758.XSHE,2021-03-01,503444.490188006
000506.XSHE,2021-03-01,3093395.5510099716
601375.XSHG,2021-03-01,33328970.754361745
002468.XSHE,2021-03-01,6642767.180341525
300425.XSHE,2021-03-01,813216.9194378739
688168.XSHG,2021-03-01,277274.5192051569
300185.XSHE,2021-03-01,3600814.862577577
688100.XSHG,2021-03-01,1634944.2663001984
600790.XSHG,2021-03-01,1292761.8702428418
688080.XSHG,2021-03-01,370406.539604826
000530.XSHE,2021-03-01,563330.5217496085
600845.XSHG,2021-03-01,1468931.4550764475
603906.XSHG,2021-03-01,2316717.066903844
300329.XSHE,2021-03-01,675953.8784067086
002641.XSHE,2021-03-01,1599370.3966005666
600058.XSHG,2021-03-01,2241984.3912218525
600583.XSHG,2021-03-01,2215169.721115538
002233.XSHE,2021-03-01,4280674.275345017
300870.XSHE,2021-03-01,253000.7574681627
002188.XSHE,2021-03-01,1216592.8992198694
300086.XSHE,2021-03-01,890069.5021979328
600315.XSHG,2021-03-01,1219905.0078391589
002280.XSHE,2021-03-01,1305329.3131997134
002537.XSHE,2021-03-01,1796567.9124886051
688069.XSHG,2021-03-01,142167.24785011378
300325.XSHE,2021-03-01,971465.8097686375
300776.XSHE,2021-03-01,281953.13478969136
300471.XSHE,2021-03-01,470460.5672993064
000850.XSHE,2021-03-01,1064753.6433032616
688160.XSHG,2021-03-01,189507.35831332847
603161.XSHG,2021-03-01,1290997.1001561454
601677.XSHG,2021-03-01,5841982.606503655
002793.XSHE,2021-03-01,817738.3419689119
002511.XSHE,2021-03-01,1583978.0327868853
300881.XSHE,2021-03-01,237109.51698980806
002621.XSHE,2021-03-01,968274.2427799953
000608.XSHE,2021-03-01,649215.4596815613
600184.XSHG,2021-03-01,1561539.0049449995
002745.XSHE,2021-03-01,4486501.159952999
600207.XSHG,2021-03-01,5552900.413841683
600059.XSHG,2021-03-01,976466.5663298216
300408.XSHE,2021-03-01,3913847.226094229
300748.XSHE,2021-03-01,2573037.425555587
300142.XSHE,2021-03-01,1034203.5256410256
300251.XSHE,2021-03-01,1078048.0618727556
003001.XSHE,2021-03-01,242939.2900586089
002150.XSHE,2021-03-01,620763.15282328
002702.XSHE,2021-03-01,452405.4252584081
603358.XSHG,2021-03-01,1466000.473596969
300129.XSHE,2021-03-01,935924.153545333
002138.XSHE,2021-03-01,1070763.690287046
002168.XSHE,2021-03-01,528148.0148194813
300931.XSHE,2021-03-01,569438.5243036483
603658.XSHG,2021-03-01,4090158.6294416245
002074.XSHE,2021-03-01,2611601.2317167055
000567.XSHE,2021-03-01,461761.40808344196
600490.XSHG,2021-03-01,1425125.1557955963
300034.XSHE,2021-03-01,1155404.1570438799
603318.XSHG,2021-03-01,1332106.9078947369
002768.XSHE,2021-03-01,578075.4917597022
000858.XSHE,2021-03-01,2091642.857142857
600377.XSHG,2021-03-01,13024033.575317604
605177.XSHG,2021-03-01,284000.3972870967
002654.XSHE,2021-03-01,1069650.6595218466
603236.XSHG,2021-03-01,590595.8834158222
600811.XSHG,2021-03-01,2376334.289813486
300853.XSHE,2021-03-01,203162.2939400975
300407.XSHE,2021-03-01,518824.8817365932
300015.XSHE,2021-03-01,1188534.9540846117
300231.XSHE,2021-03-01,362100.6425920898
002928.XSHE,2021-03-01,1834375.3779811205
600767.XSHG,2021-03-01,903066.0100832455
601169.XSHG,2021-03-01,58419420.427553445
300877.XSHE,2021-03-01,284536.9420495471
603858.XSHG,2021-03-01,5702063.877798994
000566.XSHE,2021-03-01,1205558.6341781435
002750.XSHE,2021-03-01,646440.818355007
601228.XSHG,2021-03-01,60107585.86849853
002444.XSHE,2021-03-01,2403774.856757668
600076.XSHG,2021-03-01,3167126.573664512
603666.XSHG,2021-03-01,199176.50488267015
002822.XSHE,2021-03-01,3034683.2535885167
600983.XSHG,2021-03-01,3101235.5017650025
002044.XSHE,2021-03-01,3956642.711310739
002241.XSHE,2021-03-01,1271725.3202533454
600580.XSHG,2021-03-01,1818676.0528590837
300345.XSHE,2021-03-01,1024845.2746451044
002896.XSHE,2021-03-01,789253.1808961829
300898.XSHE,2021-03-01,264562.8442808037
603583.XSHG,2021-03-01,709674.9112281131
002081.XSHE,2021-03-01,887920.122127326
600879.XSHG,2021-03-01,744687.0263716277
600649.XSHG,2021-03-01,1166829.9866131193
600666.XSHG,2021-03-01,628614.8521082442
002478.XSHE,2021-03-01,2396886.611146701
002570.XSHE,2021-03-01,3961500.337837838
601669.XSHG,2021-03-01,92911206.73952642
300825.XSHE,2021-03-01,764160.0384581768
600108.XSHG,2021-03-01,2002475.3173483778
600111.XSHG,2021-03-01,1851804.5689753508
002452.XSHE,2021-03-01,783174.2842792566
002099.XSHE,2021-03-01,2260802.342606149
300465.XSHE,2021-03-01,1383179.315768777
600626.XSHG,2021-03-01,711202.1407986826
600738.XSHG,2021-03-01,991066.2824207493
603936.XSHG,2021-03-01,1993083.7596746688
601611.XSHG,2021-03-01,25490023.09468822
000502.XSHE,2021-03-01,530813.4669650675
300455.XSHE,2021-03-01,1494411.8464961068
600883.XSHG,2021-03-01,501961.23437898495
002876.XSHE,2021-03-01,730019.753709074
300913.XSHE,2021-03-01,290474.03793260147
688396.XSHG,2021-03-01,3288925.6670242585
300130.XSHE,2021-03-01,509416.15356754797
600136.XSHG,2021-03-01,1957036.7499838532
600439.XSHG,2021-03-01,715303.0082836796
000035.XSHE,2021-03-01,5316236.910446511
300122.XSHE,2021-03-01,2134865.29555301
603557.XSHG,2021-03-01,4666487.40595355
600497.XSHG,2021-03-01,2367203.527764109
600458.XSHG,2021-03-01,997061.777525109
300660.XSHE,2021-03-01,465284.53681429196
300832.XSHE,2021-03-01,408208.7901519523
600022.XSHG,2021-03-01,19677478.05308815
000900.XSHE,2021-03-01,1167867.1744822662
603686.XSHG,2021-03-01,1417064.5755099035
601968.XSHG,2021-03-01,8158754.578754579
002575.XSHE,2021-03-01,1312490.4528096018
300337.XSHE,2021-03-01,1590541.484181189
300735.XSHE,2021-03-01,4005121.6283302996
002020.XSHE,2021-03-01,619598.8194687609
600229.XSHG,2021-03-01,4667732.749178532
600976.XSHG,2021-03-01,523438.52877738676
600255.XSHG,2021-03-01,1299452.0952556767
002965.XSHE,2021-03-01,742577.0560817922
300490.XSHE,2021-03-01,1205057.3453137556
000932.XSHE,2021-03-01,19621387.727396145
688233.XSHG,2021-03-01,812837.828272103
002574.XSHE,2021-03-01,2256947.1488178023
000761.XSHE,2021-03-01,18078217.52265861
600890.XSHG,2021-03-01,934935.163504239
002261.XSHE,2021-03-01,931150.0029916831
002514.XSHE,2021-03-01,608123.8104778123
003018.XSHE,2021-03-01,650003.2059186191
000719.XSHE,2021-03-01,1798768.8334050798
600753.XSHG,2021-03-01,569729.5982486723
600000.XSHG,2021-03-01,21889490.616621982
000885.XSHE,2021-03-01,3164789.4265232976
000799.XSHE,2021-03-01,1556730.4009089435
002192.XSHE,2021-03-01,849854.4912923924
603002.XSHG,2021-03-01,3824258.433190472
603016.XSHG,2021-03-01,1377262.5698324023
603118.XSHG,2021-03-01,3240339.422643211
002820.XSHE,2021-03-01,1199753.1831537709
002266.XSHE,2021-03-01,1491526.3776362175
600650.XSHG,2021-03-01,899357.3915796138
002306.XSHE,2021-03-01,1893165.0380021716
000909.XSHE,2021-03-01,1469328.1608181978
600897.XSHG,2021-03-01,583029.3348823701
300454.XSHE,2021-03-01,2130882.5053675873
000551.XSHE,2021-03-01,517771.27165529213
603099.XSHG,2021-03-01,2599287.7767083733
603357.XSHG,2021-03-01,3077224.1274964698
002774.XSHE,2021-03-01,2746995.340167754
600449.XSHG,2021-03-01,1242452.0318803503
000536.XSHE,2021-03-01,5780996.150144369
002133.XSHE,2021-03-01,2566221.505376344
601001.XSHG,2021-03-01,7788552.631578948
002920.XSHE,2021-03-01,5388187.56748419
000615.XSHE,2021-03-01,817469.0228935567
002377.XSHE,2021-03-01,2110591.9754439816
300626.XSHE,2021-03-01,668471.2409691454
603486.XSHG,2021-03-01,1270821.890547264
002320.XSHE,2021-03-01,1679305.6045118081
600547.XSHG,2021-03-01,1616918.6486895925
300098.XSHE,2021-03-01,895881.1939297392
002022.XSHE,2021-03-01,418538.3411580595
002097.XSHE,2021-03-01,1906968.2766116434
300797.XSHE,2021-03-01,762394.3377556996
603159.XSHG,2021-03-01,958312.523444617
000503.XSHE,2021-03-01,924361.6608459449
600455.XSHG,2021-03-01,552724.5134797357
002219.XSHE,2021-03-01,1136253.1328320801
601916.XSHG,2021-03-01,66762461.385151975
603177.XSHG,2021-03-01,1996192.4098079025
601996.XSHG,2021-03-01,2433873.080221408
000419.XSHE,2021-03-01,358574.89224137936
600522.XSHG,2021-03-01,3611483.57456497
002919.XSHE,2021-03-01,448926.432365239
600560.XSHG,2021-03-01,490488.03726445057
600679.XSHG,2021-03-01,920187.118870604
300310.XSHE,2021-03-01,896976.3779527559
600683.XSHG,2021-03-01,1238470.305311585
300608.XSHE,2021-03-01,503229.9564947172
688123.XSHG,2021-03-01,822925.1499950822
300277.XSHE,2021-03-01,633497.0902693192
601718.XSHG,2021-03-01,39380794.233289644
600137.XSHG,2021-03-01,636296.4862785329
000848.XSHE,2021-03-01,418520.5522434892
600282.XSHG,2021-03-01,7010374.963736583
603356.XSHG,2021-03-01,1290695.103915311
300196.XSHE,2021-03-01,707224.7370749804
300203.XSHE,2021-03-01,4295099.152506992
002431.XSHE,2021-03-01,1385761.544541041
000833.XSHE,2021-03-01,2282506.354855109
300617.XSHE,2021-03-01,317811.93635015434
300667.XSHE,2021-03-01,536003.9606337014
603198.XSHG,2021-03-01,6764317.186463173
605077.XSHG,2021-03-01,291400.1090350399
605337.XSHG,2021-03-01,386999.0449241575
002340.XSHE,2021-03-01,1995938.8347650815
002183.XSHE,2021-03-01,1422052.8903203933
300645.XSHE,2021-03-01,660496.8751385134
601985.XSHG,2021-03-01,141393146.04020345
002892.XSHE,2021-03-01,474327.263530602
600303.XSHG,2021-03-01,1027135.99879979
003012.XSHE,2021-03-01,1430009.9011534844
600653.XSHG,2021-03-01,1805.5847155154315
300056.XSHE,2021-03-01,645280.4355333456
688004.XSHG,2021-03-01,134897.9591836735
688536.XSHG,2021-03-01,180827.25680624106
002197.XSHE,2021-03-01,1062460.049607612
002539.XSHE,2021-03-01,1101031.730306547
605158.XSHG,2021-03-01,983997.3150466238
000625.XSHE,2021-03-01,4979202.787988071
002811.XSHE,2021-03-01,1539659.3013208245
300520.XSHE,2021-03-01,917572.5960012694
000717.XSHE,2021-03-01,4965805.799481964
002026.XSHE,2021-03-01,1154877.1222469073
300771.XSHE,2021-03-01,459854.64177272434
300499.XSHE,2021-03-01,557477.3089447793
688009.XSHG,2021-03-01,19200101.54606166
002435.XSHE,2021-03-01,2828771.807397069
002191.XSHE,2021-03-01,2323795.8946379856
601908.XSHG,2021-03-01,4624693.653635156
601992.XSHG,2021-03-01,36855370.10676156
300787.XSHE,2021-03-01,329334.1604631927
002647.XSHE,2021-03-01,1646081.7055320975
300055.XSHE,2021-03-01,1076595.1843491348
300655.XSHE,2021-03-01,919506.316638294
601388.XSHG,2021-03-01,3873193.4080421887
600179.XSHG,2021-03-01,14807987.69771529
300765.XSHE,2021-03-01,498540.3221575109
300324.XSHE,2021-03-01,444088.1778212018
600668.XSHG,2021-03-01,428643.179502111
002909.XSHE,2021-03-01,1046882.4438585325
002035.XSHE,2021-03-01,482384.6320502636
300200.XSHE,2021-03-01,1091305.4854117862
002249.XSHE,2021-03-01,1411622.897978561
002599.XSHE,2021-03-01,1048180.8097615087
002908.XSHE,2021-03-01,930166.7487078514
603655.XSHG,2021-03-01,1046251.0421806673
600028.XSHG,2021-03-01,289248100.35842294
605333.XSHG,2021-03-01,400998.4399375975
002594.XSHE,2021-03-01,11239564.724084578
000738.XSHE,2021-03-01,6289080.067044869
003038.XSHE,2021-03-01,266100.18389865145
300268.XSHE,2021-03-01,660143.296397285
601111.XSHG,2021-03-01,87126637.18634306
300697.XSHE,2021-03-01,1538482.45398773
603833.XSHG,2021-03-01,4195147.001934236
603711.XSHG,2021-03-01,3979106.9243944213
002918.XSHE,2021-03-01,807454.2772861357
002235.XSHE,2021-03-01,1159738.7165809562
600168.XSHG,2021-03-01,3158686.7960699736
002400.XSHE,2021-03-01,903644.9350736502
601098.XSHG,2021-03-01,13950801.967089089
300276.XSHE,2021-03-01,624578.8292881909
000920.XSHE,2021-03-01,1372682.3281907432
605299.XSHG,2021-03-01,499996.0604933138
300409.XSHE,2021-03-01,582721.3416504755
002576.XSHE,2021-03-01,1212729.6689393406
300683.XSHE,2021-03-01,935726.2974775297
300070.XSHE,2021-03-01,1323627.0060874377
603977.XSHG,2021-03-01,2079163.5267520724
600501.XSHG,2021-03-01,890628.5278413425
600249.XSHG,2021-03-01,1242944.2699583669
600252.XSHG,2021-03-01,923913.9284675778
000150.XSHE,2021-03-01,2043987.2834500554
603815.XSHG,2021-03-01,1625149.4236516294
002401.XSHE,2021-03-01,514063.36882967
002936.XSHE,2021-03-01,14232307.321440872
600162.XSHG,2021-03-01,4368060.545575516
601900.XSHG,2021-03-01,8170102.50972075
300411.XSHE,2021-03-01,462438.42624334164
603429.XSHG,2021-03-01,718710.271764164
300945.XSHE,2021-03-01,483668.01582353166
000813.XSHE,2021-03-01,5508685.458377239
300383.XSHE,2021-03-01,741340.1479994983
600260.XSHG,2021-03-01,1580777.7403035413
000931.XSHE,2021-03-01,3684792.781902953
688500.XSHG,2021-03-01,176401.35589972095
601658.XSHG,2021-03-01,108205205.7350486
002656.XSHE,2021-03-01,1082889.9744643057
600017.XSHG,2021-03-01,9332227.450980391
300461.XSHE,2021-03-01,353475.5857136307
600237.XSHG,2021-03-01,1342773.158492363
300659.XSHE,2021-03-01,571945.8638309626
300080.XSHE,2021-03-01,4137637.70655984
002590.XSHE,2021-03-01,943448.482428115
600019.XSHG,2021-03-01,85217467.56255792
600535.XSHG,2021-03-01,1295235.6828193835
300613.XSHE,2021-03-01,416276.07965532446
600722.XSHG,2021-03-01,1154063.1263341426
300482.XSHE,2021-03-01,670492.4609212893
300532.XSHE,2021-03-01,485906.3480569636
688619.XSHG,2021-03-01,428800.70084535726
300586.XSHE,2021-03-01,594457.1928854483
300563.XSHE,2021-03-01,636408.7208128659
000953.XSHE,2021-03-01,1127392.4628854208
603701.XSHG,2021-03-01,740994.4001357543
000673.XSHE,2021-03-01,685633.8240682861
002875.XSHE,2021-03-01,462121.53644904273
688108.XSHG,2021-03-01,2863856.7855732525
600909.XSHG,2021-03-01,34801728.46548773
300300.XSHE,2021-03-01,1007263.6201952741
002851.XSHE,2021-03-01,1688628.457014141
600409.XSHG,2021-03-01,3049922.7385733407
601318.XSHG,2021-03-01,43795587.73199947
002255.XSHE,2021-03-01,1549392.7565907347
002368.XSHE,2021-03-01,1058794.5240207885
300078.XSHE,2021-03-01,659941.6988070679
600744.XSHG,2021-03-01,2012742.8786647373
002625.XSHE,2021-03-01,2244418.7756602736
603313.XSHG,2021-03-01,2528867.259350092
603878.XSHG,2021-03-01,1801976.5791341376
603305.XSHG,2021-03-01,4410583.985550873
300601.XSHE,2021-03-01,3248845.624892556
300452.XSHE,2021-03-01,348016.35147411015
300132.XSHE,2021-03-01,758334.6545521069
300184.XSHE,2021-03-01,1145362.0092104638
002748.XSHE,2021-03-01,1135102.2474185058
300702.XSHE,2021-03-01,698542.871073344
600791.XSHG,2021-03-01,616808.3850014763
603090.XSHG,2021-03-01,975269.0100430417
600572.XSHG,2021-03-01,1755631.185619067
603980.XSHG,2021-03-01,4466820.355844652
603332.XSHG,2021-03-01,282873.4087411819
688177.XSHG,2021-03-01,959144.1774491682
603013.XSHG,2021-03-01,567980.8226091345
603036.XSHG,2021-03-01,1991290.6235422173
002278.XSHE,2021-03-01,1548154.6380462162
002579.XSHE,2021-03-01,928212.3324396783
300635.XSHE,2021-03-01,533247.4103775837
600893.XSHG,2021-03-01,5798178.685047721
603586.XSHG,2021-03-01,1873225.806451613
688388.XSHG,2021-03-01,1640638.2285900358
002607.XSHE,2021-03-01,1938760.3389146663
600624.XSHG,2021-03-01,368105.2847193773
300340.XSHE,2021-03-01,468284.1912051863
688139.XSHG,2021-03-01,1803820.5598898577
300358.XSHE,2021-03-01,870495.65738245
300835.XSHE,2021-03-01,175069.62778418176
002023.XSHE,2021-03-01,667202.4140395457
000554.XSHE,2021-03-01,607160.9135285914
603855.XSHG,2021-03-01,2955838.512356252
002503.XSHE,2021-03-01,632994.2713107241
300677.XSHE,2021-03-01,766500.7368184429
600751.XSHG,2021-03-01,4109370.797708973
002910.XSHE,2021-03-01,1263210.353094145
688023.XSHG,2021-03-01,515741.8280871671
002008.XSHE,2021-03-01,773706.9306930694
000796.XSHE,2021-03-01,1993506.5803217047
002327.XSHE,2021-03-01,504748.68909067655
002448.XSHE,2021-03-01,848668.5728493287
300827.XSHE,2021-03-01,183338.48847388386
600488.XSHG,2021-03-01,1535712.5555106984
603320.XSHG,2021-03-01,978741.913896944
002413.XSHE,2021-03-01,2188738.8289125618
300863.XSHE,2021-03-01,138100.76718257973
603866.XSHG,2021-03-01,4506599.962942376
603927.XSHG,2021-03-01,3221292.6589737297
002364.XSHE,2021-03-01,812036.126975694
002777.XSHE,2021-03-01,783401.144705736
300273.XSHE,2021-03-01,1036507.8317229791
300012.XSHE,2021-03-01,779072.1564760025
688065.XSHG,2021-03-01,401998.7380478571
603101.XSHG,2021-03-01,2367744.4682369735
002445.XSHE,2021-03-01,3213762.349066959
002871.XSHE,2021-03-01,343173.99814566807
601880.XSHG,2021-03-01,66651884.133611694
300880.XSHE,2021-03-01,333399.6808738135
603032.XSHG,2021-03-01,1322464.9130281305
603111.XSHG,2021-03-01,3244031.596224867
603599.XSHG,2021-03-01,2237266.1591050345
601398.XSHG,2021-03-01,1441563124.300112
002865.XSHE,2021-03-01,1218568.1035285355
300398.XSHE,2021-03-01,913478.2125389063
603108.XSHG,2021-03-01,1053754.5827043348
600885.XSHG,2021-03-01,1878656.9182655734
603777.XSHG,2021-03-01,2310324.9323057695
002718.XSHE,2021-03-01,259852.25757630356
300713.XSHE,2021-03-01,297481.31683497556
603693.XSHG,2021-03-01,1850269.1337258199
605123.XSHG,2021-03-01,269998.8836793927
300569.XSHE,2021-03-01,515399.71109466936
300108.XSHE,2021-03-01,718187.9194630873
601999.XSHG,2021-03-01,5081865.873445105
600804.XSHG,2021-03-01,1759760.6151465324
002660.XSHE,2021-03-01,780662.7836915043
000599.XSHE,2021-03-01,1344054.3782487006
300861.XSHE,2021-03-01,400098.08247072797
300026.XSHE,2021-03-01,555146.5238480194
000407.XSHE,2021-03-01,721882.8254193243
688313.XSHG,2021-03-01,436996.4303926568
300606.XSHE,2021-03-01,533088.9235569423
603709.XSHG,2021-03-01,783699.1576413959
000400.XSHE,2021-03-01,1281619.4383895372
000525.XSHE,2021-03-01,738726.0644289254
600606.XSHG,2021-03-01,892625.3750535791
000938.XSHE,2021-03-01,4078609.652836579
300656.XSHE,2021-03-01,399594.39992797334
603931.XSHG,2021-03-01,254539.4158444857
600896.XSHG,2021-03-01,1759295.5743328035
300051.XSHE,2021-03-01,581691.282832128
000829.XSHE,2021-03-01,631065.3816097942
600759.XSHG,2021-03-01,5058425.331060705
688578.XSHG,2021-03-01,684518.8813398641
002676.XSHE,2021-03-01,1535379.0067409547
600386.XSHG,2021-03-01,1421205.6493282812
300688.XSHE,2021-03-01,515768.5484712512
601100.XSHG,2021-03-01,3877822.8159066485
600421.XSHG,2021-03-01,1018822.5371120108
603826.XSHG,2021-03-01,3545592.841163311
000987.XSHE,2021-03-01,6415691.194581281
002709.XSHE,2021-03-01,1326003.4777568467
002170.XSHE,2021-03-01,858907.4066150357
603015.XSHG,2021-03-01,1918598.9125888748
600939.XSHG,2021-03-01,17356178.45117845
600420.XSHG,2021-03-01,1119852.987175477
603186.XSHG,2021-03-01,1371711.4447029533
300805.XSHE,2021-03-01,1275025.999537786
002101.XSHE,2021-03-01,1329703.6795831977
002746.XSHE,2021-03-01,1327518.5709232402
002285.XSHE,2021-03-01,1378024.5324449155
603823.XSHG,2021-03-01,2156542.3289004215
002553.XSHE,2021-03-01,507821.1417800615
000816.XSHE,2021-03-01,1777913.1854236121
300585.XSHE,2021-03-01,782383.3088136953
601866.XSHG,2021-03-01,76324318.21699427
003030.XSHE,2021-03-01,312002.15023226565
002119.XSHE,2021-03-01,976145.1187335092
002154.XSHE,2021-03-01,949604.2105263157
600570.XSHG,2021-03-01,428128.8758999216
300433.XSHE,2021-03-01,7791390.674039755
601019.XSHG,2021-03-01,18596817.37061273
000065.XSHE,2021-03-01,432564.031947122
600502.XSHG,2021-03-01,1341302.6278609778
600823.XSHG,2021-03-01,706348.4515971714
300172.XSHE,2021-03-01,695523.947920795
600327.XSHG,2021-03-01,580006.1538461539
600858.XSHG,2021-03-01,743376.1512360639
000616.XSHE,2021-03-01,484779.47132022673
600138.XSHG,2021-03-01,1354667.3178579637
300733.XSHE,2021-03-01,1159694.5131731094
003020.XSHE,2021-03-01,231601.74736075717
688002.XSHG,2021-03-01,2284814.505347593
300131.XSHE,2021-03-01,457931.53499594715
300250.XSHE,2021-03-01,378740.8931650075
601199.XSHG,2021-03-01,2065451.9071310116
605218.XSHG,2021-03-01,532084.6022556139
300153.XSHE,2021-03-01,725582.3023560628
002547.XSHE,2021-03-01,1262027.863067687
002196.XSHE,2021-03-01,1479884.769165818
600566.XSHG,2021-03-01,3782875.605815832
603192.XSHG,2021-03-01,259655.35595475716
002465.XSHE,2021-03-01,3339717.9037111336
002195.XSHE,2021-03-01,1891363.7265601745
300895.XSHE,2021-03-01,229996.75537606573
000965.XSHE,2021-03-01,3896638.8358778623
603157.XSHG,2021-03-01,1378108.4576654811
605118.XSHG,2021-03-01,410006.2853551226
300503.XSHE,2021-03-01,741929.6476644861
300353.XSHE,2021-03-01,582694.8890036138
300061.XSHE,2021-03-01,1011731.9587628867
600847.XSHG,2021-03-01,821946.3815279715
688819.XSHG,2021-03-01,1010588.584530975
688070.XSHG,2021-03-01,179896.16238194748
600075.XSHG,2021-03-01,921798.9750966466
600348.XSHG,2021-03-01,2628649.275362319
688360.XSHG,2021-03-01,203480.94528422397
600530.XSHG,2021-03-01,1217359.3372454261
603725.XSHG,2021-03-01,1421720.5450781446
600760.XSHG,2021-03-01,2836916.159250586
000666.XSHE,2021-03-01,1546878.48153497
603685.XSHG,2021-03-01,953451.2937595131
300332.XSHE,2021-03-01,4055946.9001553454
300566.XSHE,2021-03-01,584682.4233014175
600428.XSHG,2021-03-01,3386491.001292632
300160.XSHE,2021-03-01,798515.5418981208
000610.XSHE,2021-03-01,736401.0723062031
300059.XSHE,2021-03-01,1534215.3194025897
688686.XSHG,2021-03-01,170480.5852560495
000627.XSHE,2021-03-01,1538476.821192053
002399.XSHE,2021-03-01,3330321.589028139
002543.XSHE,2021-03-01,1320759.6170891684
300467.XSHE,2021-03-01,374912.4867849172
603109.XSHG,2021-03-01,463236.83349689236
600356.XSHG,2021-03-01,1446381.268342478
300188.XSHE,2021-03-01,455066.16686545126
300096.XSHE,2021-03-01,733966.5454545454
002831.XSHE,2021-03-01,2303173.53908424
002041.XSHE,2021-03-01,646964.6302250804
002042.XSHE,2021-03-01,2170195.88908815
601963.XSHG,2021-03-01,3474511.223017941
300937.XSHE,2021-03-01,227164.22060137123
600503.XSHG,2021-03-01,5299232.925210209
688278.XSHG,2021-03-01,1912793.7195452084
601368.XSHG,2021-03-01,7989811.320754717
601700.XSHG,2021-03-01,1882476.5908656602
300878.XSHE,2021-03-01,190732.47888334474
603121.XSHG,2021-03-01,810239.104445169
603978.XSHG,2021-03-01,794106.221135561
002900.XSHE,2021-03-01,1931098.1638418077
002457.XSHE,2021-03-01,1295610.1942292578
000526.XSHE,2021-03-01,389283.09273305605
300487.XSHE,2021-03-01,474302.5705857564
002658.XSHE,2021-03-01,652302.6153328095
300356.XSHE,2021-03-01,992876.2564068428
