code,volume_turnover_ratio
600689.XSHG,605638.1674283803
300831.XSHE,798831.7711225057
600865.XSHG,679371.4466203412
601666.XSHG,8549975.55012225
002843.XSHE,1244667.0914303919
600476.XSHG,784570.2510940222
300259.XSHE,573625.7110352673
000831.XSHE,2354311.27353852
600008.XSHG,8770510.158814657
300534.XSHE,853285.9948632723
600720.XSHG,672325.445107998
000707.XSHE,1446729.0594291063
300741.XSHE,989670.7697960684
000603.XSHE,1354446.2540716613
600691.XSHG,1860203.1602708804
300305.XSHE,603868.8322005472
000688.XSHE,2271427.678633428
688557.XSHG,165371.69919632608
002441.XSHE,854223.0887392177
300184.XSHE,1155967.1003842782
600064.XSHG,726564.2129992169
002841.XSHE,2433867.435158502
600462.XSHG,1182636.259977195
300370.XSHE,427317.7168176191
600310.XSHG,979299.1354466858
600551.XSHG,1377504.0192926046
300711.XSHE,1423977.0080169416
002890.XSHE,425405.0799063587
601858.XSHG,7539347.448802498
002695.XSHE,1101958.0536912752
603327.XSHG,1014900.3862573694
603600.XSHG,1053916.6666666667
003028.XSHE,273998.57682412834
300181.XSHE,638197.5294650953
002467.XSHE,1047455.538765547
600083.XSHG,2280050.8797964808
600737.XSHG,1722136.0759493671
300742.XSHE,431100.77929476876
603305.XSHG,4410252.771618625
000488.XSHE,1740970.951532502
000632.XSHE,608669.8057680988
600339.XSHG,13653348.599612473
600118.XSHG,706653.7353136777
002968.XSHE,307556.5470014526
688667.XSHG,118442.48683447264
603185.XSHG,424077.6943936432
603899.XSHG,4314897.18506688
600331.XSHG,2263080.614203455
300297.XSHE,1119066.8161802916
000420.XSHE,2892358.7381188404
002159.XSHE,906859.6248462485
002724.XSHE,1883446.6946885749
300007.XSHE,592048.4166941138
300429.XSHE,526510.0958706015
600523.XSHG,1972807.5052119528
601633.XSHG,15971130.099228224
603711.XSHG,3979316.770186336
688092.XSHG,120271.62722579898
002333.XSHE,1149933.2306111967
002940.XSHE,421384.20542040694
300384.XSHE,401632.3090885518
603021.XSHG,1200531.5947843532
000159.XSHE,1494643.7719381463
300135.XSHE,747775.7735534897
600051.XSHG,666766.9039145907
300507.XSHE,407704.3484900546
000301.XSHE,7675110.660764759
002540.XSHE,1088577.9122541603
601727.XSHG,104625909.75254731
688777.XSHG,390330.6722689076
000012.XSHE,607050.5645557193
603636.XSHG,1244812.8161888702
002237.XSHE,1102455.3866490417
002122.XSHE,1400805.7062487444
000993.XSHE,2414863.3527714047
300809.XSHE,465024.5379076274
688028.XSHG,367000.8699434537
002635.XSHE,764779.1050436102
688312.XSHG,324995.7466553244
300770.XSHE,783018.6675380907
002665.XSHE,1692465.7978923598
601698.XSHG,4071928.2235037233
002542.XSHE,725864.2972536349
603329.XSHG,1289147.1979360757
600151.XSHG,3011700.534199225
300644.XSHE,440013.6057981632
300567.XSHE,553658.123002674
002514.XSHE,608102.8474915347
600641.XSHG,369554.41640378546
300877.XSHE,299999.0367159424
300525.XSHE,602465.2579478393
300752.XSHE,207662.07724806454
300205.XSHE,749848.6234069462
300572.XSHE,473882.1615759985
600354.XSHG,1769284.1648590022
603387.XSHG,1285629.4964028776
000609.XSHE,480745.92074592074
002024.XSHE,862635.9600443952
601966.XSHG,12743676.764570199
002616.XSHE,1045877.2608909846
002826.XSHE,1320866.3124796704
002992.XSHE,344995.1475155279
300414.XSHE,788226.2482579652
300535.XSHE,491887.91636275226
601518.XSHG,10562943.94971189
000888.XSHE,834340.8134642356
300134.XSHE,1642591.9322487186
600444.XSHG,713960.0983875375
002252.XSHE,2056354.0145985407
000716.XSHE,1688371.1068180746
