code,volume_turnover_ratio
600689.XSHG,606384.4475125818
600865.XSHG,691491.064283809
600677.XSHG,663277.9546629657
601666.XSHG,9338704.964539008
002843.XSHE,1291473.1520223152
600476.XSHG,784548.6430542778
300259.XSHE,515341.2543825477
000831.XSHE,2361955.821136028
600008.XSHG,7435359.226537757
300534.XSHE,863394.1258331502
600720.XSHG,696065.664556962
000707.XSHE,1446750.552418365
300741.XSHE,1054458.8917783557
000603.XSHE,1383920.3067232645
600691.XSHG,1860242.328162156
300305.XSHE,609495.2094952095
000688.XSHE,2271449.077238551
002441.XSHE,864828.574771823
300184.XSHE,705841.2086593757
600064.XSHG,755595.8910940462
002841.XSHE,2242217.798594848
600462.XSHG,1182773.441918335
300370.XSHE,441642.69791481725
600551.XSHG,1377196.7654986524
300711.XSHE,462205.40292878915
002890.XSHE,389682.68307831296
601858.XSHG,7689660.3773584915
002695.XSHE,1098033.2092756943
603327.XSHG,510004.02611724753
603600.XSHG,1071766.3421418637
300181.XSHE,640380.0727234122
002467.XSHE,1043178.9234746421
600083.XSHG,2279919.2857525297
600737.XSHG,1698892.5348646434
300742.XSHE,429607.13659530476
603305.XSHG,763254.7261426906
000488.XSHE,1787385.5092276144
000632.XSHE,608710.7015300498
600339.XSHG,13873062.55526083
600118.XSHG,708535.3635024972
002968.XSHE,179106.45665301295
603185.XSHG,318499.10814160894
603899.XSHG,4349557.770165058
600331.XSHG,2263119.9948747517
300297.XSHE,1083416.264389157
000420.XSHE,2717302.3940390497
002159.XSHE,910303.7137944126
002724.XSHE,1772946.4958553128
300007.XSHE,573435.9169483053
300429.XSHE,500968.710441754
600523.XSHG,1995170.4501131133
601633.XSHG,16654304.337520739
603711.XSHG,482016.76919016585
002333.XSHE,1304348.8541287743
002940.XSHE,416465.0049168412
300384.XSHE,316744.34575588314
603021.XSHG,1200529.0668026516
000159.XSHE,1499970.5296363938
300135.XSHE,750941.7755374962
600051.XSHG,682603.669530173
300507.XSHE,390999.81893898244
000301.XSHE,5510889.603429796
002540.XSHE,1145720.5848224647
601727.XSHG,96752156.6110398
