code,date,volume_turnover_ratio
002261.XSHE,2021-05-20,930463.1476788699
002514.XSHE,2021-05-20,608112.0300370388
003018.XSHE,2021-05-20,630063.7484062898
000719.XSHE,2021-05-20,1798893.2245477121
600753.XSHG,2021-05-20,569710.4377104377
600000.XSHG,2021-05-20,21885621.890547264
000885.XSHE,2021-05-20,3164895.089285715
000799.XSHE,2021-05-20,1556760.096153846
002192.XSHE,2021-05-20,849856.5897031408
603002.XSHG,2021-05-20,3824402.7821688275
603016.XSHG,2021-05-20,1377253.5564853556
603118.XSHG,2021-05-20,3241106.053709604
002820.XSHE,2021-05-20,1197447.0542934155
002266.XSHE,2021-05-20,1491577.6138311347
600650.XSHG,2021-05-20,899541.1605937922
002306.XSHE,2021-05-20,1892519.4209039547
000909.XSHE,2021-05-20,1469346.6085874299
600897.XSHG,2021-05-20,582743.22169059
300454.XSHE,2021-05-20,2607219.6900638104
000551.XSHE,2021-05-20,517779.433681073
603099.XSHG,2021-05-20,2598703.962703963
603357.XSHG,2021-05-20,3077733.2949308753
002774.XSHE,2021-05-20,2747030.472636816
600449.XSHG,2021-05-20,1242434.8683284046
000536.XSHE,2021-05-20,5780952.231301069
002133.XSHE,2021-05-20,2566259.609048979
601001.XSHG,2021-05-20,7788372.294631113
002920.XSHE,2021-05-20,5388374.636416521
000615.XSHE,2021-05-20,815191.9728090971
002377.XSHE,2021-05-20,2110665.1822989145
300626.XSHE,2021-05-20,668459.20452182
603486.XSHG,2021-05-20,1270788.876276958
002320.XSHE,2021-05-20,1654908.3601286174
600547.XSHG,2021-05-20,1616953.869047619
300098.XSHE,2021-05-20,895875.1550380421
002022.XSHE,2021-05-20,419029.0808580215
002097.XSHE,2021-05-20,1906983.6927932666
300797.XSHE,2021-05-20,762381.4847942756
603159.XSHG,2021-05-20,951163.2687447347
000503.XSHE,2021-05-20,924406.8700661404
600455.XSHG,2021-05-20,552727.0474538471
002219.XSHE,2021-05-20,1136222.7643644316
601916.XSHG,2021-05-20,66757864.95779931
603177.XSHG,2021-05-20,1996027.6652228588
601996.XSHG,2021-05-20,2433860.2798289936
000419.XSHE,2021-05-20,358614.544409313
600522.XSHG,2021-05-20,3575145.012573344
002919.XSHE,2021-05-20,448861.60143259144
600560.XSHG,2021-05-20,490481.3776531838
600679.XSHG,2021-05-20,920223.0046948356
300310.XSHE,2021-05-20,896958.8900308325
600683.XSHG,2021-05-20,1238341.5056244591
300608.XSHE,2021-05-20,503228.86741533905
688123.XSHG,2021-05-20,822897.1332209107
300277.XSHE,2021-05-20,633596.222455404
688636.XSHG,2021-05-20,101754.77833905321
601718.XSHG,2021-05-20,39383154.599891126
600137.XSHG,2021-05-20,636273.4268496222
000848.XSHE,2021-05-20,418606.00098376785
600282.XSHG,2021-05-20,6635153.908591409
603356.XSHG,2021-05-20,1290666.9563328265
300196.XSHE,2021-05-20,703104.2266677045
300203.XSHE,2021-05-20,4295113.7588312775
002431.XSHE,2021-05-20,1480693.338708052
000833.XSHE,2021-05-20,2282387.482857499
300617.XSHE,2021-05-20,314093.86034855904
300667.XSHE,2021-05-20,535954.6517905345
603198.XSHG,2021-05-20,6764103.385731559
605077.XSHG,2021-05-20,287369.04234912206
605337.XSHG,2021-05-20,387001.0283387782
002340.XSHE,2021-05-20,1996051.4751308442
002183.XSHE,2021-05-20,1422164.0010603517
300645.XSHE,2021-05-20,660505.8079056866
688633.XSHG,2021-05-20,165431.8758164912
601985.XSHG,2021-05-20,141379974.06164175
002892.XSHE,2021-05-20,473184.8325114777
600303.XSHG,2021-05-20,1027123.3409709913
003012.XSHE,2021-05-20,1430005.1930596286
600653.XSHG,2021-05-20,1806.2617072518065
300056.XSHE,2021-05-20,645272.98820252
688004.XSHG,2021-05-20,137456.32111817936
688536.XSHG,2021-05-20,189633.20166213514
002197.XSHE,2021-05-20,1062430.7220889954
002539.XSHE,2021-05-20,1076074.3155732213
605158.XSHG,2021-05-20,983968.6252924177
000625.XSHE,2021-05-20,5333496.228491666
002811.XSHE,2021-05-20,1539352.1266073196
300520.XSHE,2021-05-20,917578.6751241245
603759.XSHG,2021-05-20,779998.433432052
000717.XSHE,2021-05-20,4965728.1770926695
002026.XSHE,2021-05-20,1155301.6235456087
300771.XSHE,2021-05-20,461243.60240639315
300499.XSHE,2021-05-20,557503.409832177
688009.XSHG,2021-05-20,19197959.31903604
002435.XSHE,2021-05-20,2828690.395624897
002191.XSHE,2021-05-20,2294027.1274019056
601908.XSHG,2021-05-20,4624756.56981417
601992.XSHG,2021-05-20,36864561.709550805
300787.XSHE,2021-05-20,283731.492176835
002647.XSHE,2021-05-20,1646078.7361682039
300055.XSHE,2021-05-20,1076667.7170316684
300655.XSHE,2021-05-20,914863.9872105513
601388.XSHG,2021-05-20,3873203.6681364463
600179.XSHG,2021-05-20,14812897.049591966
300765.XSHE,2021-05-20,495854.4860517718
300324.XSHE,2021-05-20,500249.9851199334
600668.XSHG,2021-05-20,428661.69021594245
002909.XSHE,2021-05-20,1046964.238410596
002035.XSHE,2021-05-20,482407.7605505348
300200.XSHE,2021-05-20,1092126.0827718962
002249.XSHE,2021-05-20,1411613.1780139275
002599.XSHE,2021-05-20,1148987.8243758455
002908.XSHE,2021-05-20,949137.2573853022
603655.XSHG,2021-05-20,1046232.1196358908
600028.XSHG,2021-05-20,289214326.46592706
605333.XSHG,2021-05-20,401000.5798485572
002594.XSHE,2021-05-20,11242550.147864562
000738.XSHE,2021-05-20,6289186.124900411
003038.XSHE,2021-05-20,266099.7386759582
300268.XSHE,2021-05-20,660165.5420166028
601111.XSHG,2021-05-20,87104440.86021505
300697.XSHE,2021-05-20,658066.1142010676
603833.XSHG,2021-05-20,4201522.1642764015
300978.XSHE,2021-05-20,399048.4224734267
603711.XSHG,2021-05-20,3978236.536430834
002918.XSHE,2021-05-20,799871.9411690123
002235.XSHE,2021-05-20,1189637.0498029266
600168.XSHG,2021-05-20,3158589.3504321156
002400.XSHE,2021-05-20,912608.695652174
601098.XSHG,2021-05-20,13951270.239452679
300276.XSHE,2021-05-20,542009.5002065263
000920.XSHE,2021-05-20,1372709.8014093528
605299.XSHG,2021-05-20,488897.48612900684
300409.XSHE,2021-05-20,582725.2209892797
002576.XSHE,2021-05-20,1212729.6890227695
300683.XSHE,2021-05-20,935568.1111341489
300070.XSHE,2021-05-20,1340055.0930460333
603977.XSHG,2021-05-20,2079366.6113708338
300959.XSHE,2021-05-20,200000.0
600501.XSHG,2021-05-20,890678.1701444623
605488.XSHG,2021-05-20,299999.527807421
688092.XSHG,2021-05-20,120271.23044339688
600249.XSHG,2021-05-20,1243000.7820355268
600252.XSHG,2021-05-20,923833.7684943429
000150.XSHE,2021-05-20,2043959.3849555592
603815.XSHG,2021-05-20,1625103.0751318403
002401.XSHE,2021-05-20,514016.47194024135
002936.XSHE,2021-05-20,14231406.668810979
600162.XSHG,2021-05-20,4367797.637079673
601900.XSHG,2021-05-20,8167854.387656702
300411.XSHE,2021-05-20,473726.968973747
603429.XSHG,2021-05-20,716622.4907425453
300945.XSHE,2021-05-20,483668.13250537607
000813.XSHE,2021-05-20,5508319.249585574
300383.XSHE,2021-05-20,750042.7316609955
300956.XSHE,2021-05-20,312993.34131452144
600260.XSHG,2021-05-20,1617063.0002581978
000931.XSHE,2021-05-20,3684665.5731729544
688500.XSHG,2021-05-20,176405.24625267668
601658.XSHG,2021-05-20,108208328.23218997
002656.XSHE,2021-05-20,1092823.4681478909
600017.XSHG,2021-05-20,9332254.823151127
300461.XSHE,2021-05-20,353471.1354547036
600237.XSHG,2021-05-20,1342788.0075542966
300659.XSHE,2021-05-20,568133.3898544582
300080.XSHE,2021-05-20,4142045.5226115608
002590.XSHE,2021-05-20,991798.1888745149
600019.XSHG,2021-05-20,85216870.26671056
600535.XSHG,2021-05-20,1295123.721801577
300613.XSHE,2021-05-20,416281.23805884604
600722.XSHG,2021-05-20,1154071.625159428
300482.XSHE,2021-05-20,689116.4944780905
300532.XSHE,2021-05-20,479442.99243426276
688619.XSHG,2021-05-20,428795.47874005884
300586.XSHE,2021-05-20,594488.6613021215
300563.XSHE,2021-05-20,626358.67578363
000953.XSHE,2021-05-20,1226661.0855309055
603701.XSHG,2021-05-20,740962.5057155921
000673.XSHE,2021-05-20,685632.8233657858
002875.XSHE,2021-05-20,462211.77263070625
688108.XSHG,2021-05-20,2863942.7127211457
600909.XSHG,2021-05-20,34115523.18603382
300300.XSHE,2021-05-20,1007176.5869447942
002851.XSHE,2021-05-20,1684983.134697549
600409.XSHG,2021-05-20,3049951.033864204
601318.XSHG,2021-05-20,42987738.46153846
002255.XSHE,2021-05-20,1549379.303821415
002368.XSHE,2021-05-20,1059812.0119541115
300078.XSHE,2021-05-20,659920.4386181878
600744.XSHG,2021-05-20,2012731.4162657168
002625.XSHE,2021-05-20,2244446.3634619075
603313.XSHG,2021-05-20,2528813.953488372
688676.XSHG,2021-05-20,339820.9658921973
603878.XSHG,2021-05-20,1801926.7870393272
603305.XSHG,2021-05-20,4362063.541994338
300601.XSHE,2021-05-20,3253920.2681002584
300452.XSHE,2021-05-20,342900.67069909064
300132.XSHE,2021-05-20,758299.3253935204
300184.XSHE,2021-05-20,1155940.9181636728
002748.XSHE,2021-05-20,1135215.3284671537
300702.XSHE,2021-05-20,698899.8909883721
600791.XSHG,2021-05-20,616757.5547064954
603090.XSHG,2021-05-20,975268.9936356404
600572.XSHG,2021-05-20,1755656.779661017
603980.XSHG,2021-05-20,4466847.684582481
603332.XSHG,2021-05-20,282873.8820219073
688177.XSHG,2021-05-20,959131.9986426875
603013.XSHG,2021-05-20,4827075.856443719
603036.XSHG,2021-05-20,1991386.5546218485
002278.XSHE,2021-05-20,1548101.0671688637
002579.XSHE,2021-05-20,1234083.3476247643
300635.XSHE,2021-05-20,533326.3870799687
600893.XSHG,2021-05-20,5798104.299160519
603586.XSHG,2021-05-20,1885978.5755645628
688388.XSHG,2021-05-20,1635429.3475526937
002607.XSHE,2021-05-20,1938837.0677057963
600624.XSHG,2021-05-20,368112.676056338
300340.XSHE,2021-05-20,474851.168572036
688139.XSHG,2021-05-20,1796975.390754905
300358.XSHE,2021-05-20,890370.6510071352
300835.XSHE,2021-05-20,175069.8624719891
002023.XSHE,2021-05-20,667235.6435643564
000554.XSHE,2021-05-20,607156.6812018398
603855.XSHG,2021-05-20,2955633.8729763385
002503.XSHE,2021-05-20,667989.2612479171
300677.XSHE,2021-05-20,768146.8231552962
600751.XSHG,2021-05-20,4109221.081774596
002910.XSHE,2021-05-20,1263252.278441232
688023.XSHG,2021-05-20,515804.70162748644
002008.XSHE,2021-05-20,769392.3485397055
000796.XSHE,2021-05-20,1993399.772209567
002327.XSHE,2021-05-20,480081.0939736047
002448.XSHE,2021-05-20,848697.6874562019
300827.XSHE,2021-05-20,299580.0279981335
600488.XSHG,2021-05-20,1535756.5632458234
603320.XSHG,2021-05-20,978787.2841444269
002413.XSHE,2021-05-20,2188698.581560284
300863.XSHE,2021-05-20,138100.97667140313
603866.XSHG,2021-05-20,4414592.445328032
603927.XSHG,2021-05-20,3221180.484476288
002364.XSHE,2021-05-20,812284.2882537947
002777.XSHE,2021-05-20,776211.3402061856
300273.XSHE,2021-05-20,1079808.8777817448
300012.XSHE,2021-05-20,782194.8735359022
688065.XSHG,2021-05-20,401999.26989535167
603101.XSHG,2021-05-20,2367813.2118451027
002445.XSHE,2021-05-20,3213443.17284925
002871.XSHE,2021-05-20,343162.97812460025
601880.XSHG,2021-05-20,66648177.953234136
300880.XSHE,2021-05-20,333399.6023856859
603032.XSHG,2021-05-20,1322529.1582150103
603111.XSHG,2021-05-20,3243433.228180862
603599.XSHG,2021-05-20,2237354.1154791154
300973.XSHE,2021-05-20,361331.50911249936
601398.XSHG,2021-05-20,1441023445.3781512
002865.XSHE,2021-05-20,1254447.8812248686
300398.XSHE,2021-05-20,913497.4160206718
603108.XSHG,2021-05-20,1053703.6325197
600885.XSHG,2021-05-20,1866578.947368421
603777.XSHG,2021-05-20,2310260.3773584906
688683.XSHG,2021-05-20,302027.7113299574
002718.XSHE,2021-05-20,259867.85095320625
300713.XSHE,2021-05-20,297479.41786267835
603693.XSHG,2021-05-20,1850233.5146116968
605123.XSHG,2021-05-20,269991.06897499313
300569.XSHE,2021-05-20,571865.3705062362
300108.XSHE,2021-05-20,717833.4812345786
601999.XSHG,2021-05-20,5081536.269799127
600804.XSHG,2021-05-20,1759781.257195487
002660.XSHE,2021-05-20,797366.6666666666
000599.XSHE,2021-05-20,1343993.8003719777
300861.XSHE,2021-05-20,400098.37935459346
300026.XSHE,2021-05-20,555242.2001273448
000407.XSHE,2021-05-20,721806.4835436773
688313.XSHG,2021-05-20,436994.6907025559
300606.XSHE,2021-05-20,551755.1963048499
603709.XSHG,2021-05-20,783684.5303657565
000400.XSHE,2021-05-20,1281673.8270449613
000525.XSHE,2021-05-20,738762.3098617597
600606.XSHG,2021-05-20,892374.3386243386
000938.XSHE,2021-05-20,4078540.4597271536
300656.XSHE,2021-05-20,399530.3084012761
603931.XSHG,2021-05-20,254536.80727874275
600896.XSHG,2021-05-20,1913834.168526551
300051.XSHE,2021-05-20,581685.1815760412
688079.XSHG,2021-05-20,697363.6834112448
000829.XSHE,2021-05-20,631194.9986582828
600759.XSHG,2021-05-20,5058486.377396569
688578.XSHG,2021-05-20,698663.7345770117
002676.XSHE,2021-05-20,1535430.104391439
600386.XSHG,2021-05-20,1421122.9171697656
300688.XSHE,2021-05-20,525238.8870413479
601100.XSHG,2021-05-20,3877554.5549012814
600421.XSHG,2021-05-20,1018890.6666666666
603826.XSHG,2021-05-20,3545074.1350906095
000987.XSHE,2021-05-20,6414898.766213224
002709.XSHE,2021-05-20,1326731.2493013898
002170.XSHE,2021-05-20,858881.9652486519
603015.XSHG,2021-05-20,1918446.207036811
600939.XSHG,2021-05-20,17347563.850687623
600420.XSHG,2021-05-20,1119951.7280336877
603186.XSHG,2021-05-20,1362106.162843005
300805.XSHE,2021-05-20,1275082.0263205336
002101.XSHE,2021-05-20,1329760.1615753598
002746.XSHE,2021-05-20,1327676.5609007166
002285.XSHE,2021-05-20,1377637.7784123358
603823.XSHG,2021-05-20,2156730.345334313
002553.XSHE,2021-05-20,502841.69631155214
000816.XSHE,2021-05-20,1777888.8387969343
300585.XSHE,2021-05-20,782387.5666977216
601866.XSHG,2021-05-20,76321353.88630618
003030.XSHE,2021-05-20,312001.09168177476
002119.XSHE,2021-05-20,976179.745633015
688201.XSHG,2021-05-20,189557.69904573468
002154.XSHE,2021-05-20,949592.78542209
600570.XSHG,2021-05-20,428123.68658060645
300433.XSHE,2021-05-20,7791419.956140351
601019.XSHG,2021-05-20,18588002.322880372
000065.XSHE,2021-05-20,432574.497347567
600502.XSHG,2021-05-20,1276924.5562130178
600823.XSHG,2021-05-20,706577.3968934119
300172.XSHE,2021-05-20,695522.3241982757
600327.XSHG,2021-05-20,580010.7972173247
600858.XSHG,2021-05-20,743404.7350620067
000616.XSHE,2021-05-20,484809.02232002513
600138.XSHG,2021-05-20,1354715.9833630421
300733.XSHE,2021-05-20,1157435.5149707135
003020.XSHE,2021-05-20,231601.12454315435
688002.XSHG,2021-05-20,2301094.6072527766
300131.XSHE,2021-05-20,455924.3515225123
300250.XSHE,2021-05-20,378742.85714285716
601199.XSHG,2021-05-20,2065929.4181034483
605218.XSHG,2021-05-20,532078.668267055
300153.XSHE,2021-05-20,725587.5078380826
002547.XSHE,2021-05-20,1262010.3796776838
002196.XSHE,2021-05-20,1459899.760858047
600566.XSHG,2021-05-20,4122880.85106383
603192.XSHG,2021-05-20,259666.42093623296
002465.XSHE,2021-05-20,3339902.349278234
002195.XSHE,2021-05-20,1891285.048010974
300895.XSHE,2021-05-20,242496.55341441746
000965.XSHE,2021-05-20,3897577.3558368497
603157.XSHG,2021-05-20,1378100.3123915307
605118.XSHG,2021-05-20,409997.21732677857
300503.XSHE,2021-05-20,782693.2353278971
300353.XSHE,2021-05-20,582694.6012139282
300061.XSHE,2021-05-20,1011760.7711554315
600847.XSHG,2021-05-20,821938.9658848614
688819.XSHG,2021-05-20,1010607.0393768108
688070.XSHG,2021-05-20,179899.31257581883
600075.XSHG,2021-05-20,921785.6766904102
600348.XSHG,2021-05-20,2628682.5027549895
688360.XSHG,2021-05-20,200903.27299323457
600530.XSHG,2021-05-20,1217273.3180350508
603725.XSHG,2021-05-20,1421779.0219378427
600760.XSHG,2021-05-20,2836838.027527117
000666.XSHE,2021-05-20,1547017.937219731
000603.XSHE,2021-05-20,1393685.5769568116
603685.XSHG,2021-05-20,953371.7948717949
300332.XSHE,2021-05-20,4064175.7355904877
300566.XSHE,2021-05-20,584692.0135938828
600428.XSHG,2021-05-20,3386638.395161885
300160.XSHE,2021-05-20,811914.3060751826
000610.XSHE,2021-05-20,736400.3545201316
300059.XSHE,2021-05-20,1534260.13136696
688686.XSHG,2021-05-20,170477.11154094135
000627.XSHE,2021-05-20,1538587.764436821
002399.XSHE,2021-05-20,3330708.9552238807
002543.XSHE,2021-05-20,1321003.5985605759
300467.XSHE,2021-05-20,374862.09878916014
603109.XSHG,2021-05-20,463237.6989694712
600356.XSHG,2021-05-20,1446531.60849402
300188.XSHE,2021-05-20,455166.28175519634
300096.XSHE,2021-05-20,733937.1212575748
