code,date,volume_turnover_ratio
002846.XSHE,2023-02-09,845409.2384700485
603367.XSHG,2023-02-09,4138539.5213923133
002661.XSHE,2023-02-09,934273.9400118956
300369.XSHE,2023-02-09,884215.6253881505
605180.XSHG,2023-02-09,276225.9664128892
300008.XSHE,2023-02-09,1245356.6399235171
002672.XSHE,2023-02-09,1091408.0242240727
601728.XSHG,2023-02-09,181496211.0474711
605117.XSHG,2023-02-09,573604.2936793289
002451.XSHE,2023-02-09,1433725.7708449578
300671.XSHE,2023-02-09,1182707.5426393815
688103.XSHG,2023-02-09,613715.0558336542
688448.XSHG,2023-02-09,162121.86189948441
605338.XSHG,2023-02-09,851200.8854454898
002767.XSHE,2023-02-09,852499.63045085
300166.XSHE,2023-02-09,492077.4502731114
603716.XSHG,2023-02-09,571079.4134727062
002422.XSHE,2023-02-09,1665993.3222036727
600816.XSHG,2023-02-09,1620428.9879216992
300926.XSHE,2023-02-09,387301.9422903955
300414.XSHE,2023-02-09,801998.7828791669
600862.XSHG,2023-02-09,1815516.8884339817
002485.XSHE,2023-02-09,1837880.184331797
603096.XSHG,2023-02-09,1243440.9847936279
603848.XSHG,2023-02-09,3725958.005249344
003005.XSHE,2023-02-09,356849.5949899299
600077.XSHG,2023-02-09,1589648.7067368266
003026.XSHE,2023-02-09,539287.6163456273
000959.XSHE,2023-02-09,25682942.487739634
300757.XSHE,2023-02-09,791477.7742390463
603818.XSHG,2023-02-09,2854898.165326737
603960.XSHG,2023-02-09,825250.2435460301
300762.XSHE,2023-02-09,1522087.6246526074
688159.XSHG,2023-02-09,915415.6436338127
603530.XSHG,2023-02-09,4218588.93797051
688318.XSHG,2023-02-09,202086.76081024559
600166.XSHG,2023-02-09,2504378.9987467844
600721.XSHG,2023-02-09,2595659.0712431497
600981.XSHG,2023-02-09,4462152.647975078
000517.XSHE,2023-02-09,2097850.533807829
600359.XSHG,2023-02-09,2407050.760595461
300779.XSHE,2023-02-09,880008.597396217
300692.XSHE,2023-02-09,1288598.3959311424
605288.XSHG,2023-02-09,123635.60300057703
301187.XSHE,2023-02-09,447390.3543351429
002339.XSHE,2023-02-09,882226.9727069583
300872.XSHE,2023-02-09,1410318.12792864
002294.XSHE,2023-02-09,974796.107506951
300953.XSHE,2023-02-09,454479.14645974786
000068.XSHE,2023-02-09,4415105.1395175615
002343.XSHE,2023-02-09,1473488.1997491734
603416.XSHG,2023-02-09,973393.5309973046
002631.XSHE,2023-02-09,1528917.154586446
688322.XSHG,2023-02-09,325571.74877718993
300705.XSHE,2023-02-09,745382.8715365239
002234.XSHE,2023-02-09,1173009.7371934738
002341.XSHE,2023-02-09,1149175.6116885813
300693.XSHE,2023-02-09,690866.5492182339
688373.XSHG,2023-02-09,1247995.4094668918
603329.XSHG,2023-02-09,1506188.5361056477
001308.XSHE,2023-02-09,416329.708995472
002659.XSHE,2023-02-09,2896562.1820592843
000009.XSHE,2023-02-09,2534931.600547196
002664.XSHE,2023-02-09,1258118.461290842
301285.XSHE,2023-02-09,487552.23731021694
601882.XSHG,2023-02-09,4931517.687333587
002314.XSHE,2023-02-09,5669431.30491911
600519.XSHG,2023-02-09,1725639.5103419165
300845.XSHE,2023-02-09,557413.2673609114
600486.XSHG,2023-02-09,805526.1869799314
000582.XSHE,2023-02-09,2745034.3137254906
688328.XSHG,2023-02-09,465845.4196438093
002439.XSHE,2023-02-09,879100.3109368662
301036.XSHE,2023-02-09,396263.2635503298
601339.XSHG,2023-02-09,5616422.293998348
688595.XSHG,2023-02-09,562918.3306404902
300423.XSHE,2023-02-09,936811.268075176
300948.XSHE,2023-02-09,462012.7690383729
000531.XSHE,2023-02-09,512544.2995653628
000521.XSHE,2023-02-09,1463640.626831842
002349.XSHE,2023-02-09,1023152.2126597749
603360.XSHG,2023-02-09,1155967.723474877
603421.XSHG,2023-02-09,4418208.183776023
600221.XSHG,2023-02-09,102298233.31733076
600720.XSHG,2023-02-09,616077.1548477348
603778.XSHG,2023-02-09,1018662.1277072651
000708.XSHE,2023-02-09,12797798.27798278
002985.XSHE,2023-02-09,798736.3519588953
300620.XSHE,2023-02-09,1038328.0047365305
600850.XSHG,2023-02-09,594692.6338102808
600967.XSHG,2023-02-09,3157839.5997574287
603180.XSHG,2023-02-09,719548.5799701046
603880.XSHG,2023-02-09,976095.611444863
002961.XSHE,2023-02-09,4280647.345881884
688060.XSHG,2023-02-09,260986.32662467353
000935.XSHE,2023-02-09,2996251.9134047674
300391.XSHE,2023-02-09,925455.904334828
300684.XSHE,2023-02-09,577908.7155451401
301358.XSHE,2023-02-09,1245647.4310057862
002371.XSHE,2023-02-09,1106683.0020373326
600660.XSHG,2023-02-09,236921.93308550183
603538.XSHG,2023-02-09,1225701.2579749846
688616.XSHG,2023-02-09,525659.5166232749
000758.XSHE,2023-02-09,1152705.863857884
002863.XSHE,2023-02-09,2885385.1863835785
002601.XSHE,2023-02-09,1595736.9990062935
605566.XSHG,2023-02-09,603127.0062805304
300543.XSHE,2023-02-09,456523.23125659977
300133.XSHE,2023-02-09,632833.239026756
300077.XSHE,2023-02-09,1076806.5903255783
002857.XSHE,2023-02-09,784679.302758504
601698.XSHG,2023-02-09,39804431.68771527
002025.XSHE,2023-02-09,686730.2773952391
002029.XSHE,2023-02-09,720905.6524479933
300801.XSHE,2023-02-09,721273.2774674116
600882.XSHG,2023-02-09,2026389.3757583927
003015.XSHE,2023-02-09,1847668.2766416608
603757.XSHG,2023-02-09,737945.3360877165
688516.XSHG,2023-02-09,511223.9283429303
001259.XSHE,2023-02-09,184844.7204968944
300092.XSHE,2023-02-09,645181.1933352946
000936.XSHE,2023-02-09,1335274.4332138686
605090.XSHG,2023-02-09,1828245.9597950336
002326.XSHE,2023-02-09,1175770.0290577002
603232.XSHG,2023-02-09,659774.002542084
300134.XSHE,2023-02-09,1642644.1053925243
002098.XSHE,2023-02-09,1532538.4563027497
603536.XSHG,2023-02-09,1187988.6088788328
000716.XSHE,2023-02-09,1756114.7161331743
603280.XSHG,2023-02-09,271014.2643391521
002881.XSHE,2023-02-09,724517.9807529968
002096.XSHE,2023-02-09,745783.719899542
600225.XSHG,2023-02-09,15855601.592183826
000996.XSHE,2023-02-09,849966.7394241763
300263.XSHE,2023-02-09,922994.3364905772
600292.XSHG,2023-02-09,1819916.223947691
601778.XSHG,2023-02-09,20245690.656746317
688017.XSHG,2023-02-09,664663.5338345864
688668.XSHG,2023-02-09,322994.2735267479
000612.XSHE,2023-02-09,1194702.6689558295
301063.XSHE,2023-02-09,407849.71266458137
300844.XSHE,2023-02-09,101996.53221909553
000639.XSHE,2023-02-09,989909.976569244
688678.XSHG,2023-02-09,876337.9726890755
600482.XSHG,2023-02-09,6926362.25651404
688317.XSHG,2023-02-09,1170137.828362868
603618.XSHG,2023-02-09,2159841.1339421617
688589.XSHG,2023-02-09,561232.7343171688
002374.XSHE,2023-02-09,1607566.6666666667
000751.XSHE,2023-02-09,4093718.4564897586
300623.XSHE,2023-02-09,905200.230353504
600839.XSHG,2023-02-09,1405240.192153723
301328.XSHE,2023-02-09,165107.14155782733
000962.XSHE,2023-02-09,1302681.5304743617
688711.XSHG,2023-02-09,790577.4036564514
601007.XSHG,2023-02-09,2650594.193751972
600495.XSHG,2023-02-09,1599285.5663698488
600507.XSHG,2023-02-09,862758.1379068954
688376.XSHG,2023-02-09,308586.6906399615
600199.XSHG,2023-02-09,1392560.6312050545
300753.XSHE,2023-02-09,467309.39079542435
603989.XSHG,2023-02-09,1776957.4128900024
002203.XSHE,2023-02-09,5112136.591478697
002635.XSHE,2023-02-09,843407.7337816685
000156.XSHE,2023-02-09,8600181.23306233
002848.XSHE,2023-02-09,1604549.442798702
600766.XSHG,2023-02-09,529891.7158200546
603067.XSHG,2023-02-09,2397090.8114524744
300270.XSHE,2023-02-09,333241.8414355208
600621.XSHG,2023-02-09,27866.92600696977
300815.XSHE,2023-02-09,1310660.278484803
000039.XSHE,2023-02-09,464265.4908331399
603682.XSHG,2023-02-09,1612971.2522971907
605377.XSHG,2023-02-09,1134749.546236711
601326.XSHG,2023-02-09,42028219.61138726
000415.XSHE,2023-02-09,1887466.447548617
002699.XSHE,2023-02-09,1096843.889804568
600392.XSHG,2023-02-09,1764984.8378819688
300209.XSHE,2023-02-09,1295687.2366218322
300366.XSHE,2023-02-09,815636.2943840197
688026.XSHG,2023-02-09,983802.0999045498
000971.XSHE,2023-02-09,2223276.126264174
300333.XSHE,2023-02-09,998921.3356948463
603901.XSHG,2023-02-09,1152272.7272727273
300460.XSHE,2023-02-09,1971765.9430631713
300192.XSHE,2023-02-09,604795.6967001138
601186.XSHG,2023-02-09,86574458.7628866
601366.XSHG,2023-02-09,7473081.039755352
002713.XSHE,2023-02-09,1073817.3663652274
002984.XSHE,2023-02-09,2909171.0669077756
300600.XSHE,2023-02-09,820450.9025934782
600730.XSHG,2023-02-09,1055334.890965732
603237.XSHG,2023-02-09,247465.06952017447
605086.XSHG,2023-02-09,502923.76458902407
603601.XSHG,2023-02-09,763586.5228313877
002476.XSHE,2023-02-09,1167577.352676852
600926.XSHG,2023-02-09,22246540.359186895
003011.XSHE,2023-02-09,387122.90825158684
300449.XSHE,2023-02-09,816416.6235557854
688981.XSHG,2023-02-09,19573519.31724328
600756.XSHG,2023-02-09,620271.2492170266
688707.XSHG,2023-02-09,2812931.348298875
603808.XSHG,2023-02-09,1652353.8098050796
601519.XSHG,2023-02-09,6890751.170046802
000776.XSHE,2023-02-09,9809448.234692136
000887.XSHE,2023-02-09,571892.044698683
603516.XSHG,2023-02-09,893472.829481574
601933.XSHG,2023-02-09,9896889.826041117
002348.XSHE,2023-02-09,1293245.6026397152
002630.XSHE,2023-02-09,1643103.8875259482
600256.XSHG,2023-02-09,1477746.9276285844
300716.XSHE,2023-02-09,1052192.72473952
600515.XSHG,2023-02-09,27623889.016808655
000700.XSHE,2023-02-09,532749.3960026356
600884.XSHG,2023-02-09,525252.0683292662
002158.XSHE,2023-02-09,1298784.2992494155
002276.XSHE,2023-02-09,2706557.5866641407
301257.XSHE,2023-02-09,150000.93497265206
600328.XSHG,2023-02-09,1728096.009009643
000778.XSHE,2023-02-09,2530067.0358496066
300732.XSHE,2023-02-09,691944.2743417023
688349.XSHG,2023-02-09,1385762.5038355323
002117.XSHE,2023-02-09,879517.7991651206
002416.XSHE,2023-02-09,3948994.337485844
600228.XSHG,2023-02-09,1112561.2745098039
600373.XSHG,2023-02-09,2723981.611344865
600803.XSHG,2023-02-09,2192778.1783225187
600538.XSHG,2023-02-09,1656913.3776020294
600539.XSHG,2023-02-09,1894584.410548087
300201.XSHE,2023-02-09,970381.399610583
600127.XSHG,2023-02-09,1273849.1017964073
600312.XSHG,2023-02-09,2046001.986590514
001231.XSHE,2023-02-09,249999.20612418483
300799.XSHE,2023-02-09,443761.8338791307
000048.XSHE,2023-02-09,559820.9718670077
688658.XSHG,2023-02-09,1929772.8826034383
603967.XSHG,2023-02-09,2379931.7697228147
002613.XSHE,2023-02-09,1567087.6211539714
301077.XSHE,2023-02-09,183394.61149151536
600171.XSHG,2023-02-09,2495012.5077157984
603909.XSHG,2023-02-09,1004434.8231878045
300740.XSHE,2023-02-09,1382865.1019440494
600795.XSHG,2023-02-09,658237.5202739233
603959.XSHG,2023-02-09,2470087.442886403
603768.XSHG,2023-02-09,1968318.036904647
688209.XSHG,2023-02-09,386058.295315602
688289.XSHG,2023-02-09,2220588.52045763
002153.XSHE,2023-02-09,360756.5504077737
002977.XSHE,2023-02-09,318534.502443257
300983.XSHE,2023-02-09,192753.63993529006
002554.XSHE,2023-02-09,1196146.7919222903
001229.XSHE,2023-02-09,250000.65224658183
300214.XSHE,2023-02-09,1204720.425470749
300463.XSHE,2023-02-09,1560872.84144427
688045.XSHG,2023-02-09,153100.77161206855
688125.XSHG,2023-02-09,170415.02411302103
002923.XSHE,2023-02-09,711284.1840703728
300175.XSHE,2023-02-09,1053790.1188553444
000425.XSHE,2023-02-09,1052777.663301051
600320.XSHG,2023-02-09,2408291.2348315194
600829.XSHG,2023-02-09,606272.884283247
688519.XSHG,2023-02-09,905787.2466049991
300573.XSHE,2023-02-09,657688.2049002722
600396.XSHG,2023-02-09,2236073.0593607305
688167.XSHG,2023-02-09,651573.7336601308
301186.XSHE,2023-02-09,213944.95208379763
000552.XSHE,2023-02-09,3362327.218986351
001203.XSHE,2023-02-09,4258602.78372591
000657.XSHE,2023-02-09,2205192.660550459
688003.XSHG,2023-02-09,1869390.2081501025
601989.XSHG,2023-02-09,130897058.69976857
603580.XSHG,2023-02-09,640749.3598433499
603800.XSHG,2023-02-09,1894866.0391020998
002743.XSHE,2023-02-09,2065239.1388423361
688283.XSHG,2023-02-09,183245.22682550657
600933.XSHG,2023-02-09,8021635.48334154
002523.XSHE,2023-02-09,1859650.8937960041
000519.XSHE,2023-02-09,1706329.955411431
300037.XSHE,2023-02-09,842594.7081609875
300235.XSHE,2023-02-09,360625.84385672305
002628.XSHE,2023-02-09,1972901.8712243997
301217.XSHE,2023-02-09,2265877.6483794022
300813.XSHE,2023-02-09,275720.0639331963
605122.XSHG,2023-02-09,411276.92150658363
600281.XSHG,2023-02-09,2655863.486842105
603776.XSHG,2023-02-09,931420.1826881253
000027.XSHE,2023-02-09,2060320.427236315
002440.XSHE,2023-02-09,1769741.5384615385
688387.XSHG,2023-02-09,4600316.303225605
002284.XSHE,2023-02-09,1043192.9474384565
600305.XSHG,2023-02-09,1007564.4028103044
688015.XSHG,2023-02-09,1807598.8950276242
300211.XSHE,2023-02-09,455826.2280572356
002311.XSHE,2023-02-09,2372847.5551294344
600148.XSHG,2023-02-09,495449.5509772847
300328.XSHE,2023-02-09,1219820.983883851
300014.XSHE,2023-02-09,1030091.2851233776
002102.XSHE,2023-02-09,2606841.6547788875
002821.XSHE,2023-02-09,1146607.6633255135
300846.XSHE,2023-02-09,3204494.639003776
600095.XSHG,2023-02-09,3307375.442327181
603567.XSHG,2023-02-09,4372050.44322499
603727.XSHG,2023-02-09,2653602.164615519
603917.XSHG,2023-02-09,1066427.8408260678
300365.XSHE,2023-02-09,391571.0176688125
603255.XSHG,2023-02-09,333666.1443825441
301162.XSHE,2023-02-09,175763.66637537626
301013.XSHE,2023-02-09,1101979.0806989844
001339.XSHE,2023-02-09,617501.0064551954
300838.XSHE,2023-02-09,515121.72393709957
301379.XSHE,2023-02-09,240317.6524847227
000712.XSHE,2023-02-09,679810.6336489439
600035.XSHG,2023-02-09,4926534.133533384
300266.XSHE,2023-02-09,810429.8463469883
000722.XSHE,2023-02-09,1037376.8330203381
688157.XSHG,2023-02-09,348551.2882839086
300048.XSHE,2023-02-09,1326660.4972546117
600793.XSHG,2023-02-09,728956.0975609756
603260.XSHG,2023-02-09,7280567.553992968
603879.XSHG,2023-02-09,1404472.1623766867
600029.XSHG,2023-02-09,60123025.15723271
002016.XSHE,2023-02-09,987407.4074074075
300016.XSHE,2023-02-09,657666.1528697071
301030.XSHE,2023-02-09,1042615.5842883731
300074.XSHE,2023-02-09,394599.80281437666
300368.XSHE,2023-02-09,636931.3786650031
002847.XSHE,2023-02-09,1092087.8534590076
603383.XSHG,2023-02-09,809551.6442126611
603506.XSHG,2023-02-09,741917.3884077283
603669.XSHG,2023-02-09,2243897.4970202623
600130.XSHG,2023-02-09,1272149.4885593394
300453.XSHE,2023-02-09,542822.5721230054
002108.XSHE,2023-02-09,817825.9829332483
301258.XSHE,2023-02-09,227081.36334768188
300041.XSHE,2023-02-09,689826.360355854
002561.XSHE,2023-02-09,2888268.8369833063
600573.XSHG,2023-02-09,1883612.2252347127
600216.XSHG,2023-02-09,1517768.2497801231
300157.XSHE,2023-02-09,1136945.079468757
301026.XSHE,2023-02-09,551507.4332892642
300088.XSHE,2023-02-09,1395480.0319488817
002942.XSHE,2023-02-09,994673.9130434783
300855.XSHE,2023-02-09,1112628.4238679332
603098.XSHG,2023-02-09,4267434.052757794
688800.XSHG,2023-02-09,707711.42200877
301107.XSHE,2023-02-09,183700.59561577666
000898.XSHE,2023-02-09,24096296.94323144
002655.XSHE,2023-02-09,1183439.5579863824
688489.XSHG,2023-02-09,162500.90345118352
600941.XSHG,2023-02-09,7133278.471711976
002124.XSHE,2023-02-09,930141.3549388037
300466.XSHE,2023-02-09,774889.4385357407
603226.XSHG,2023-02-09,854880.0705467373
603105.XSHG,2023-02-09,4892670.361953328
002432.XSHE,2023-02-09,1551679.8751200768
002662.XSHE,2023-02-09,3143847.227509199
300222.XSHE,2023-02-09,980563.2602691426
605228.XSHG,2023-02-09,953848.5446833407
688733.XSHG,2023-02-09,1235992.408759124
603085.XSHG,2023-02-09,1405957.889428229
000923.XSHE,2023-02-09,3698259.4038325055
002738.XSHE,2023-02-09,1992140.9128315502
688690.XSHG,2023-02-09,2015256.560254053
601567.XSHG,2023-02-09,2627838.9830508474
603116.XSHG,2023-02-09,3448035.18364436
603662.XSHG,2023-02-09,1143998.2903326082
002325.XSHE,2023-02-09,1619663.8463297507
603579.XSHG,2023-02-09,616975.2236751548
002107.XSHE,2023-02-09,711663.8859396329
605111.XSHG,2023-02-09,719506.0451648083
301336.XSHE,2023-02-09,100000.00000000001
605398.XSHG,2023-02-09,189570.06433860722
600081.XSHG,2023-02-09,324556.6436079418
300137.XSHE,2023-02-09,1046612.658227848
000755.XSHE,2023-02-09,2230477.5611265865
002308.XSHE,2023-02-09,2066643.8920237913
603041.XSHG,2023-02-09,1236533.8508962211
000820.XSHE,2023-02-09,1494318.7350192312
688555.XSHG,2023-02-09,414916.10448019375
603080.XSHG,2023-02-09,1342343.4903047092
300313.XSHE,2023-02-09,909282.4508247968
600234.XSHG,2023-02-09,860815.6173344235
603088.XSHG,2023-02-09,695476.7261173087
000404.XSHE,2023-02-09,1711173.1996603392
300558.XSHE,2023-02-09,4073655.3483181894
600141.XSHG,2023-02-09,3238252.2374241333
601500.XSHG,2023-02-09,9891464.997681966
600226.XSHG,2023-02-09,1084150.7056451612
688198.XSHG,2023-02-09,963403.0683403069
002436.XSHE,2023-02-09,974985.475863526
300081.XSHE,2023-02-09,970340.318367833
600898.XSHG,2023-02-09,933344.6430541764
300031.XSHE,2023-02-09,506988.6021457409
002986.XSHE,2023-02-09,741302.7061044682
000713.XSHE,2023-02-09,946863.9747531964
605001.XSHG,2023-02-09,1813707.268170426
000926.XSHE,2023-02-09,2668553.7555228276
603458.XSHG,2023-02-09,1099344.3954513809
300699.XSHE,2023-02-09,3496379.400945875
300261.XSHE,2023-02-09,1024905.8905542
600586.XSHG,2023-02-09,1048010.9752891692
603987.XSHG,2023-02-09,1965533.423362593
600358.XSHG,2023-02-09,1428804.758308157
301289.XSHE,2023-02-09,149999.65105729637
300349.XSHE,2023-02-09,623395.5648218348
688255.XSHG,2023-02-09,483317.6825328452
600010.XSHG,2023-02-09,37470381.36295805
301060.XSHE,2023-02-09,1775815.04217639
002009.XSHE,2023-02-09,688946.5998016092
601166.XSHG,2023-02-09,43927415.82491583
300840.XSHE,2023-02-09,1535779.0698897033
600648.XSHG,2023-02-09,1277270.6422018348
688066.XSHG,2023-02-09,1849046.8105748242
002587.XSHE,2023-02-09,678792.5606654374
688687.XSHG,2023-02-09,1159411.3612523198
300807.XSHE,2023-02-09,477902.638383052
300875.XSHE,2023-02-09,351228.42511222104
002157.XSHE,2023-02-09,1494071.3600876592
002691.XSHE,2023-02-09,1965737.4528169998
300958.XSHE,2023-02-09,759914.8459383753
688291.XSHG,2023-02-09,233648.55893150042
000977.XSHE,2023-02-09,2201933.090781955
300370.XSHE,2023-02-09,681864.6259969821
688345.XSHG,2023-02-09,246759.23447537472
002116.XSHE,2023-02-09,916127.4590841462
600831.XSHG,2023-02-09,1099014.1030710426
600800.XSHG,2023-02-09,638373.4939759036
300363.XSHE,2023-02-09,1300978.1195228135
601336.XSHG,2023-02-09,17433261.42674071
300375.XSHE,2023-02-09,758546.0757815288
301197.XSHE,2023-02-09,301349.3130883998
300457.XSHE,2023-02-09,971482.3238887445
300696.XSHE,2023-02-09,456515.2774629084
605068.XSHG,2023-02-09,546180.3869022696
000792.XSHE,2023-02-09,6904680.528481698
300355.XSHE,2023-02-09,1300812.7208480565
601088.XSHG,2023-02-09,76023767.67676768
605066.XSHG,2023-02-09,2229077.119776835
600261.XSHG,2023-02-09,644427.0478783754
002363.XSHE,2023-02-09,1502797.5173547284
301327.XSHE,2023-02-09,232745.1652155422
300468.XSHE,2023-02-09,1077341.2243195327
600054.XSHG,2023-02-09,1146881.7204301076
600233.XSHG,2023-02-09,6641540.664375716
600051.XSHG,2023-02-09,638219.4829652457
600988.XSHG,2023-02-09,3047474.4498664946
300334.XSHE,2023-02-09,1333523.8851396055
600612.XSHG,2023-02-09,19847.831600304336
603228.XSHG,2023-02-09,4010697.3111681356
300821.XSHE,2023-02-09,3900406.8451033197
301180.XSHE,2023-02-09,542693.1116168889
000573.XSHE,2023-02-09,778688.4768801465
002315.XSHE,2023-02-09,542601.0586720501
300746.XSHE,2023-02-09,2129581.2759233657
603003.XSHG,2023-02-09,3976658.2106174976
002706.XSHE,2023-02-09,675191.7404129794
002963.XSHE,2023-02-09,1220188.1662591686
300071.XSHE,2023-02-09,800744.7508961884
000729.XSHE,2023-02-09,3006902.6548672565
002252.XSHE,2023-02-09,2040804.5212765958
300386.XSHE,2023-02-09,535713.1113851212
603828.XSHG,2023-02-09,1280226.7818574514
688305.XSHG,2023-02-09,520458.452722063
001331.XSHE,2023-02-09,299999.5047911456
002142.XSHE,2023-02-09,28965968.90913964
300194.XSHE,2023-02-09,1507236.250624341
300019.XSHE,2023-02-09,435585.6871437619
000584.XSHE,2023-02-09,1529278.6525082388
600628.XSHG,2023-02-09,133270.18121911038
603052.XSHG,2023-02-09,171999.35403414647
600581.XSHG,2023-02-09,2296420.2985074627
600082.XSHG,2023-02-09,1054377.9127241916
002295.XSHE,2023-02-09,1580818.4954091208
002610.XSHE,2023-02-09,3498157.8259733478
300589.XSHE,2023-02-09,549635.728914541
300269.XSHE,2023-02-09,1221215.3283235629
000921.XSHE,2023-02-09,6387403.937381404
300335.XSHE,2023-02-09,1541033.0862688164
688118.XSHG,2023-02-09,913032.7997900813
603181.XSHG,2023-02-09,1905148.7710219924
300727.XSHE,2023-02-09,840920.243178693
000607.XSHE,2023-02-09,2346779.4764228957
002175.XSHE,2023-02-09,1972093.0828899287
002785.XSHE,2023-02-09,1662713.1172744604
300602.XSHE,2023-02-09,660755.3455221568
600290.XSHG,2023-02-09,1510595.0687529636
603718.XSHG,2023-02-09,2769943.29815719
300572.XSHE,2023-02-09,601520.6968735228
600399.XSHG,2023-02-09,5732525.705095066
002842.XSHE,2023-02-09,771333.5133756433
001965.XSHE,2023-02-09,52453010.526315786
001317.XSHE,2023-02-09,290210.97254399373
603439.XSHG,2023-02-09,1596547.8158835138
603678.XSHG,2023-02-09,1756282.3429058855
301388.XSHE,2023-02-09,242919.08826734472
600562.XSHG,2023-02-09,919849.0813648294
300481.XSHE,2023-02-09,901655.7869157097
688558.XSHG,2023-02-09,381551.9897986292
300869.XSHE,2023-02-09,1577606.8641936905
002740.XSHE,2023-02-09,1335705.0243111833
000705.XSHE,2023-02-09,502906.1247062076
600596.XSHG,2023-02-09,875881.3387423935
603639.XSHG,2023-02-09,1117948.792551644
603806.XSHG,2023-02-09,3942365.6776263034
601515.XSHG,2023-02-09,4288550.52992984
600112.XSHG,2023-02-09,1261299.4590007425
301128.XSHE,2023-02-09,267592.3920455001
688019.XSHG,2023-02-09,531846.5695841465
600818.XSHG,2023-02-09,1101335.6798814377
603937.XSHG,2023-02-09,1945623.1263383296
300164.XSHE,2023-02-09,776617.1892197868
600567.XSHG,2023-02-09,11018596.035865974
300798.XSHE,2023-02-09,3149473.327524446
002829.XSHE,2023-02-09,507459.2287761012
002292.XSHE,2023-02-09,1233147.5905392799
300882.XSHE,2023-02-09,435844.0897699222
688205.XSHG,2023-02-09,233471.75452315976
600836.XSHG,2023-02-09,386318.7429854096
600865.XSHG,2023-02-09,667612.646253423
300189.XSHE,2023-02-09,1479318.438381938
002643.XSHE,2023-02-09,1541147.0867637745
301078.XSHE,2023-02-09,6198101.441639925
300183.XSHE,2023-02-09,657422.1488966797
300864.XSHE,2023-02-09,116341.78782736321
301087.XSHE,2023-02-09,654823.9294565155
600622.XSHG,2023-02-09,50809.00831239126
688227.XSHG,2023-02-09,616019.9507544668
300712.XSHE,2023-02-09,1389872.3534357564
301125.XSHE,2023-02-09,173628.67559542455
688039.XSHG,2023-02-09,787742.2407884861
300726.XSHE,2023-02-09,2052883.667678829
002421.XSHE,2023-02-09,981440.9117085442
000507.XSHE,2023-02-09,1619588.172473635
300884.XSHE,2023-02-09,676993.7090658393
300580.XSHE,2023-02-09,1763573.2739775032
000545.XSHE,2023-02-09,1977864.7430117223
300144.XSHE,2023-02-09,1501787.5311180863
600023.XSHG,2023-02-09,73651198.15668203
603885.XSHG,2023-02-09,6615970.36134795
603081.XSHG,2023-02-09,3810910.6148132863
300307.XSHE,2023-02-09,3500757.935235652
301051.XSHE,2023-02-09,404174.6819733168
603279.XSHG,2023-02-09,3636798.5865724385
300067.XSHE,2023-02-09,942306.6459385932
300223.XSHE,2023-02-09,1552413.2513976807
300392.XSHE,2023-02-09,490889.6613436123
600206.XSHG,2023-02-09,2010362.587399228
603520.XSHG,2023-02-09,1162224.1417744092
600353.XSHG,2023-02-09,718230.3526030729
688659.XSHG,2023-02-09,845386.2506168622
002972.XSHE,2023-02-09,783383.7559400733
600906.XSHG,2023-02-09,12891591.364344535
603163.XSHG,2023-02-09,200000.0
300755.XSHE,2023-02-09,2227122.4378079195
688225.XSHG,2023-02-09,1084413.01703163
002463.XSHE,2023-02-09,6070853.926721085
301042.XSHE,2023-02-09,397455.24497487437
600215.XSHG,2023-02-09,2082615.524285066
002520.XSHE,2023-02-09,700150.4495942686
301126.XSHE,2023-02-09,1081769.1448579794
600016.XSHG,2023-02-09,11702429.643527204
600345.XSHG,2023-02-09,994218.250508573
600241.XSHG,2023-02-09,1168719.84351228
601816.XSHG,2023-02-09,479268281.6229117
002759.XSHE,2023-02-09,1559271.1474938963
600975.XSHG,2023-02-09,889250.1155191762
603115.XSHG,2023-02-09,2129918.673756647
605188.XSHG,2023-02-09,596736.7413686125
300305.XSHE,2023-02-09,584111.3532791757
002091.XSHE,2023-02-09,2156324.4721387904
002686.XSHE,2023-02-09,834010.6307274497
600057.XSHG,2023-02-09,1936583.2769889566
688256.XSHG,2023-02-09,2421859.9669702565
603698.XSHG,2023-02-09,3948250.0238937205
600169.XSHG,2023-02-09,2529158.118146445
605050.XSHG,2023-02-09,1446007.6332490128
600629.XSHG,2023-02-09,1069521.8485472433
002689.XSHE,2023-02-09,2768049.284744701
603779.XSHG,2023-02-09,2259821.309990945
688371.XSHG,2023-02-09,783082.4932366044
000595.XSHE,2023-02-09,2207742.8443363
002350.XSHE,2023-02-09,1075219.1606420225
688363.XSHG,2023-02-09,1960624.239967572
600050.XSHG,2023-02-09,182609264.78329533
603569.XSHG,2023-02-09,3588208.0053592366
601600.XSHG,2023-02-09,127256619.65423112
002021.XSHE,2023-02-09,745560.7043558852
600812.XSHG,2023-02-09,3757846.778874057
301313.XSHE,2023-02-09,242625.43904013323
688208.XSHG,2023-02-09,2696755.6634304207
002007.XSHE,2023-02-09,372486.3387978142
601838.XSHG,2023-02-09,30986105.975197293
002798.XSHE,2023-02-09,852006.9487430364
000976.XSHE,2023-02-09,4315290.441698623
300206.XSHE,2023-02-09,506237.29873378144
000547.XSHE,2023-02-09,1371316.3916070298
301066.XSHE,2023-02-09,511853.81505668163
000912.XSHE,2023-02-09,6799533.407988056
603612.XSHG,2023-02-09,2902329.2035398227
002333.XSHE,2023-02-09,1149875.0
600889.XSHG,2023-02-09,790282.1092727056
