code,volume_turnover_ratio
600689.XSHG,605652.826596368
300831.XSHE,1836127.2662456713
688281.XSHG,154034.03021516863
688359.XSHG,481093.66043792275
605378.XSHG,323596.1099068487
600865.XSHG,667678.5714285714
300958.XSHE,759936.3674928793
601666.XSHG,7661674.540682415
002843.XSHE,1211002.8020815465
001222.XSHE,341000.09704968944
600476.XSHG,784575.3565463189
688216.XSHG,417138.0240599654
300259.XSHE,536572.051740329
301116.XSHE,447481.6898218061
000831.XSHE,2350489.368119439
600008.XSHG,8283227.699530517
688087.XSHG,687509.8554533508
300534.XSHE,854964.4178764588
600720.XSHG,616065.8274140235
000707.XSHE,1446842.5281199785
300741.XSHE,4773769.152196119
000603.XSHE,1377824.8222365868
600691.XSHG,2516207.740213523
300305.XSHE,584103.825136612
000688.XSHE,2268952.258064516
688557.XSHG,423580.77534548123
002441.XSHE,797390.5887516459
300184.XSHE,1214885.420502507
600064.XSHG,650482.4361313869
002841.XSHE,2645204.8334806957
600462.XSHG,1238111.5793698574
300370.XSHE,575466.9040297783
600310.XSHG,1173736.7237502162
301229.XSHE,199409.47187621502
600551.XSHG,1250585.8487504057
300711.XSHE,1406188.9763779528
002890.XSHE,469404.1137326074
601858.XSHG,7100110.0
002695.XSHE,1095430.4480412854
603327.XSHG,3787049.5831927913
603600.XSHG,1002817.6158635002
301220.XSHE,181002.1295765419
003028.XSHE,275867.460908414
300181.XSHE,673062.2746242048
002467.XSHE,965297.0088470721
600083.XSHG,2279920.4723871937
600737.XSHG,1706400.7520816545
300742.XSHE,624742.019019433
603305.XSHG,4341268.490593135
000488.XSHE,1737717.1077152442
000632.XSHE,608706.2441583502
600339.XSHG,13312403.217697335
600118.XSHG,701979.8369798369
002968.XSHE,302428.79072147363
688667.XSHG,228928.040695016
603185.XSHG,1464907.9689889774
603899.XSHG,4253669.265033408
600331.XSHG,2263115.869980879
300297.XSHE,1390442.373877277
000420.XSHE,3182559.3851886354
002159.XSHE,906889.30444327
002724.XSHE,1879650.1901140683
300007.XSHE,672470.649921989
300429.XSHE,619823.0238224147
600523.XSHG,1934030.585424134
601633.XSHG,16134396.371249128
603711.XSHG,3894412.39800544
688092.XSHG,256106.5854407216
002333.XSHE,1149836.8633266904
002940.XSHE,825756.7687527741
300384.XSHE,392191.96428571426
301002.XSHE,426357.4845776155
001308.XSHE,416591.702210159
301156.XSHE,200000.0
603021.XSHG,1200549.0476616293
605069.XSHG,401535.7201376373
000159.XSHE,1489891.2441468204
300135.XSHE,573726.3438471791
600051.XSHG,638182.1356849733
605588.XSHG,230063.4576923655
688269.XSHG,428352.39567233383
300507.XSHE,519654.5899439577
000301.XSHE,21086520.582647245
002540.XSHE,1059111.595619377
601727.XSHG,110587060.82229018
688091.XSHG,260445.17866649965
688777.XSHG,2700552.2468868433
000012.XSHE,585075.1150957112
300968.XSHE,1692671.9914364526
688681.XSHG,650990.990990991
603636.XSHG,1220246.2380300958
002237.XSHE,1091623.0711328567
301106.XSHE,179615.84981068573
002122.XSHE,1416829.4588786871
000993.XSHE,2414838.180349389
300809.XSHE,452950.55798640306
688028.XSHG,769371.196754564
300978.XSHE,1776009.242186255
002635.XSHE,843413.4301501617
688312.XSHG,650347.5894245723
300770.XSHE,1218928.8378338057
688302.XSHG,226333.44916792153
002665.XSHE,1780452.8585757273
601698.XSHG,39792875.112309076
002542.XSHE,831938.2885797477
603329.XSHG,1466964.3091937064
600151.XSHG,3011720.1148737585
300644.XSHE,480600.4618937644
300567.XSHE,667811.9031965185
002514.XSHE,830759.5372343435
600641.XSHG,365325.15337423317
300877.XSHE,552437.3142290984
300525.XSHE,642550.8130081301
300752.XSHE,508467.4157303371
300205.XSHE,749843.7086092716
300572.XSHE,598654.9795300151
688682.XSHG,214273.09350484132
600354.XSHG,1769351.4065005102
688636.XSHG,292966.67014214717
603387.XSHG,1246471.241394626
000609.XSHE,480884.3303619375
002024.XSHE,842170.3107019563
001226.XSHE,186667.2066744968
601966.XSHG,12549771.49915084
002616.XSHE,1014251.4299622732
002826.XSHE,1704049.090139653
002992.XSHE,596618.1356006486
300414.XSHE,795507.5678496868
300535.XSHE,506475.8288301446
601518.XSHG,11671604.638114832
000888.XSHE,828409.6757591354
688150.XSHG,325826.12572157464
300134.XSHE,1642661.479560331
600444.XSHG,699440.6839471321
002252.XSHE,2040745.3596287703
000716.XSHE,1756140.350877193
600111.XSHG,1822760.4271609914
002790.XSHE,868349.2388093615
002384.XSHE,1874777.7629915497
605369.XSHG,194846.80693983022
603982.XSHG,809322.7933898524
002607.XSHE,2166994.84004128
600082.XSHG,1054314.4186046512
688456.XSHG,619623.2414303758
600393.XSHG,1109991.0986044907
301259.XSHE,284522.97564186965
688586.XSHG,1781005.5913249748
000818.XSHE,3236020.9875655863
300715.XSHE,714351.9351935193
600823.XSHG,676165.8653846154
601900.XSHG,7844702.84237726
002715.XSHE,914231.6958206766
300243.XSHE,417333.7774262043
603986.XSHG,1182951.1817981002
601618.XSHG,146545979.89949748
300221.XSHE,1065484.6532252477
600200.XSHG,639530.987604958
300474.XSHE,1039338.0921479559
002366.XSHE,2591674.7369321585
300647.XSHE,1526636.8882091213
603201.XSHG,198732.78380182193
601611.XSHG,25071028.277634963
603788.XSHG,1246708.4761607978
603003.XSHG,3976594.858986367
002747.XSHE,1268726.90538205
600190.XSHG,6529220.419147028
603032.XSHG,1322534.3545843659
601918.XSHG,16625960.027841303
300324.XSHE,675664.4315192827
603803.XSHG,3970434.0022842227
600259.XSHG,2871605.8566936054
603013.XSHG,4392587.892656542
603069.XSHG,3093569.2785826153
600225.XSHG,15854755.197853789
601279.XSHG,1951417.7054111115
688513.XSHG,582182.1070113366
600613.XSHG,169586.7862413441
688315.XSHG,1079595.0985615344
002957.XSHE,4032591.224877459
603912.XSHG,1448400.6440359587
600917.XSHG,14005457.097032879
002694.XSHE,1290372.0562042352
300979.XSHE,1422327.3334235577
301050.XSHE,193672.09855718544
600975.XSHG,889259.6374776615
301162.XSHE,166691.31117508505
002782.XSHE,1783439.3550998382
688168.XSHG,282066.4815136261
300883.XSHE,2361056.441357723
300488.XSHE,506415.1554404145
601838.XSHG,29939862.036156043
300985.XSHE,361884.8267440085
002154.XSHE,856592.5018711302
300545.XSHE,549439.6078718267
300806.XSHE,652822.1668840665
688119.XSHG,1497160.5862843692
605090.XSHG,1779036.683235678
605300.XSHG,571281.1508835523
600219.XSHG,16332669.39201531
000812.XSHE,1095420.4330765877
000608.XSHE,649236.0886705875
002047.XSHE,4102398.508289479
300935.XSHE,273685.39181736566
301129.XSHE,181787.50417641163
600178.XSHG,2162014.804184448
688078.XSHG,349228.49802523106
002316.XSHE,880542.7523715397
603053.XSHG,5224551.348165611
688768.XSHG,324631.6851664985
603579.XSHG,612603.6313806098
600071.XSHG,488759.2903910812
300909.XSHE,398853.13359249075
000552.XSHE,3362116.1534305783
600777.XSHG,2042382.4157508204
603089.XSHG,1034002.5259169604
688180.XSHG,4295018.665544981
603879.XSHG,1404304.6153846153
600616.XSHG,17584.70378442639
688188.XSHG,990692.5405020474
301035.XSHE,851312.2566787489
300103.XSHE,479481.0533076429
300513.XSHE,870565.0999817763
002323.XSHE,2729593.024991789
000759.XSHE,932391.713747646
300439.XSHE,890383.1898272224
002193.XSHE,1257008.8891199252
002186.XSHE,1294419.0397006858
002699.XSHE,1096932.1176023628
000985.XSHE,773005.8444175737
002250.XSHE,1517034.9409448819
300428.XSHE,1208834.0896074718
600085.XSHG,1180775.6983997829
300077.XSHE,1079457.5579796499
000155.XSHE,8249934.806478177
002073.XSHE,1012595.5194393707
603042.XSHG,1562648.0535096948
000810.XSHE,2055067.4297268507
300109.XSHE,639354.0773376343
000666.XSHE,1511682.0286468475
002344.XSHE,2880051.5733124427
300908.XSHE,378731.4189934277
300933.XSHE,2331859.3771983306
002897.XSHE,962567.1191553544
600143.XSHG,1256598.6744372072
601566.XSHG,3300105.401844532
300464.XSHE,1225532.1363518087
688033.XSHG,4458345.580660669
600864.XSHG,1964655.3601340035
300710.XSHE,446945.26305618626
002278.XSHE,1538072.5623582767
000526.XSHE,452327.15800778626
002168.XSHE,528751.1040452217
603106.XSHG,2763757.043637793
300569.XSHE,708083.6552937549
603565.XSHG,2083553.224767688
688056.XSHG,251822.9475766568
000755.XSHE,2230501.237151986
300047.XSHE,1023278.934221482
601881.XSHG,58051406.011207335
301073.XSHE,200006.37209024475
002061.XSHE,7942103.363938896
688185.XSHG,673135.7463426007
603259.XSHG,10701524.722282726
000848.XSHE,407692.83611383714
300721.XSHE,695164.7183846971
300964.XSHE,294800.17015415156
600626.XSHG,748005.9581010955
688106.XSHG,2578413.1172257825
002055.XSHE,985830.4381077242
300126.XSHE,542125.3445524445
600732.XSHG,1364573.8636363635
605088.XSHG,733051.6624261503
600715.XSHG,4773448.50676309
002440.XSHE,1762192.490289167
002550.XSHE,916646.6560360191
688020.XSHG,786634.67499938
300385.XSHE,707045.4235438548
000680.XSHE,1980716.5217391304
601328.XSHG,175020174.18032786
605198.XSHG,833759.3590895478
000899.XSHE,2523411.7173500923
002632.XSHE,1008397.5418939263
601233.XSHG,7181797.561295398
002095.XSHE,567012.5439036628
300140.XSHE,1011940.1515475833
300939.XSHE,429507.3432936895
688678.XSHG,855218.1185758393
