code,volume_turnover_ratio
600689.XSHG,605647.8713100603
300831.XSHE,1839733.3971902938
688359.XSHG,230466.5594116295
605378.XSHG,329213.698321505
600865.XSHG,679367.5602939655
300958.XSHE,319321.8537889836
601666.XSHG,8157583.390553286
002843.XSHE,1231189.8902901672
600476.XSHG,784571.0206108766
688216.XSHG,225162.07153502232
300259.XSHE,563863.2517206364
301116.XSHE,404530.0912138093
000831.XSHE,2350491.2427829565
600008.XSHG,8568335.756518368
688087.XSHG,282692.07628903195
300534.XSHE,855049.9779361619
600720.XSHG,638913.0644074325
000707.XSHE,1446850.354104681
300741.XSHE,5067504.24128181
000603.XSHE,1377876.2463343109
600691.XSHG,2516039.623576028
300305.XSHE,594396.9139103201
000688.XSHE,2268904.3824701193
688557.XSHG,428211.9801831557
002441.XSHE,827875.3403933434
300184.XSHE,1140502.836800534
600064.XSHG,690647.2637374985
002841.XSHE,2719762.6387176327
600462.XSHG,1238228.7188306104
300370.XSHE,575516.0657092675
600310.XSHG,963689.2655367232
301229.XSHE,199999.99999999997
600551.XSHG,1326761.615689937
300711.XSHE,1420492.7817470818
002890.XSHE,472534.4415347831
601858.XSHG,7334158.473954512
002695.XSHE,1101383.3038442978
603327.XSHG,991791.6154581456
603600.XSHG,1029331.8204740293
003028.XSHE,272471.3711853229
300181.XSHE,670374.8444075633
002467.XSHE,1021524.9638607806
600083.XSHG,2279938.0665317257
600737.XSHG,1708758.6985141998
300742.XSHE,778331.5276273022
603305.XSHG,4361364.7170708515
000488.XSHE,1707126.6427718042
000632.XSHE,608719.0132370638
600339.XSHG,13404696.531791907
600118.XSHG,703963.4601043997
002968.XSHE,305174.89711934153
688667.XSHG,122961.664701571
603185.XSHG,1479587.090282884
603899.XSHG,4300756.660746004
600331.XSHG,2263026.4395935265
300297.XSHE,1106450.3846757733
000420.XSHE,3182418.0071025696
002159.XSHE,906908.1835127173
002724.XSHE,1886544.0850686752
300007.XSHE,600449.4564775408
300429.XSHE,606692.247803359
600523.XSHG,1944982.843662878
601633.XSHG,16033736.842105264
603711.XSHG,3950312.4143600985
688092.XSHG,127085.04719560618
002333.XSHE,1149852.4428899332
002940.XSHE,834723.9978942618
300384.XSHE,396111.6564417178
301002.XSHE,233052.68620570356
603021.XSHG,1200567.6181182403
605069.XSHG,407109.4137700391
000159.XSHE,1489899.110541443
300135.XSHE,516623.4040308114
600051.XSHG,647972.3149066643
605588.XSHG,182751.24039303433
688269.XSHG,232389.69290504765
300507.XSHE,522380.18411312514
000301.XSHE,9102149.784828827
002540.XSHE,1075143.1115634143
601727.XSHG,110576271.88465498
688091.XSHG,241344.3158349743
688777.XSHG,2713113.701236917
000012.XSHE,600851.0956547753
300968.XSHE,930445.3586120551
688681.XSHG,223530.87382426046
603636.XSHG,1228744.7862656987
002237.XSHE,1096418.3969097054
301106.XSHE,181467.0441493542
002122.XSHE,1408953.1609930894
000993.XSHE,2414906.4910493377
300809.XSHE,446335.72896067216
688028.XSHG,371643.5892825032
300978.XSHE,414529.0819901892
002635.XSHE,856082.9986613119
688312.XSHG,657783.4302325582
300770.XSHE,771527.2034684109
002665.XSHE,1780483.0271684206
601698.XSHG,4066881.5331010455
002542.XSHE,792884.1966448922
603329.XSHG,1492246.9733656175
600151.XSHG,3011658.2749562175
300644.XSHE,480116.09321107087
300567.XSHE,655394.2962706385
002514.XSHE,595788.3085023634
600641.XSHG,367681.6124164691
300877.XSHE,558471.1226476314
300525.XSHE,611347.7148893584
300752.XSHE,508458.04195804195
300205.XSHE,749850.4666530418
300572.XSHE,598651.8823818897
688682.XSHG,78241.79268197132
600354.XSHG,1769369.2767989363
688636.XSHG,106082.43781847536
603387.XSHG,1274257.7982764898
000609.XSHE,480885.57213930343
002024.XSHE,862568.093385214
601966.XSHG,12648225.294650953
002616.XSHE,1014199.9568127834
002826.XSHE,1170506.1182651035
002992.XSHE,596591.9883112139
300414.XSHE,796754.0955776251
300535.XSHE,501428.4885744113
601518.XSHG,11760468.826306365
000888.XSHE,834335.5844833773
300134.XSHE,1642652.604904226
600444.XSHG,705565.8954179465
002252.XSHE,2050802.2861981373
000716.XSHE,1756144.4705356145
600111.XSHG,1845409.8360655739
002790.XSHE,880575.2602788071
002384.XSHE,1890821.7746532396
605369.XSHG,195629.84395990492
603982.XSHG,807539.2884267103
002607.XSHE,2167005.4121655133
600082.XSHG,1054318.4571890146
688456.XSHG,283509.4796288826
600393.XSHG,1090248.530852106
688586.XSHG,1716892.2794539405
000818.XSHE,3247216.72006991
300715.XSHE,751640.1037805782
600823.XSHG,676061.6104503801
601900.XSHG,7843370.280568063
002715.XSHE,914226.767133118
300243.XSHE,422302.39563907613
603986.XSHG,1110039.3063583814
601618.XSHG,150098282.3399406
300221.XSHE,1038771.7842323652
600200.XSHG,642528.723734603
300474.XSHE,1012054.8807350998
002366.XSHE,2591763.265306122
300647.XSHE,1526654.1118954378
601611.XSHG,25274822.666532706
603788.XSHG,1300891.9022154317
603003.XSHG,3976734.0781785822
002747.XSHE,1245857.838715497
600190.XSHG,6571419.705197829
603032.XSHG,1322371.8454258675
601918.XSHG,16858272.129262995
300324.XSHE,501983.07449083973
