code,volume_turnover_ratio
600689.XSHG,605644.8499736796
300831.XSHE,1836081.376915528
688281.XSHG,161312.915298251
688359.XSHG,496356.9746139754
605378.XSHG,316633.82594417076
600865.XSHG,650159.4746716698
300958.XSHE,759952.6128735027
601666.XSHG,6952996.296711929
002843.XSHE,1220688.8535951488
001222.XSHE,341002.8980416264
600476.XSHG,784559.6563171255
688448.XSHG,169244.07397759834
688216.XSHG,427298.11114152754
300259.XSHE,522317.0991067631
301116.XSHE,1162227.950467526
000831.XSHE,2350597.7640885236
600008.XSHG,8282088.192419826
688087.XSHG,712305.2781740371
300534.XSHE,854964.4987219541
600720.XSHG,616020.6859009254
000707.XSHE,1446804.8905608756
300741.XSHE,4568777.142857143
000603.XSHE,1377894.8523762485
600691.XSHG,2516298.9941033646
300305.XSHE,577767.5431251047
000688.XSHE,2229116.9154228857
688557.XSHG,432482.336625499
688478.XSHG,285850.999787786
002441.XSHE,797548.6535415252
300184.XSHE,1202628.0591918041
600064.XSHG,650466.7764964305
002841.XSHE,2784227.929373997
600462.XSHG,1293834.4370860928
300370.XSHE,681772.5163033899
600310.XSHG,1173716.2330740094
301229.XSHE,330555.8762154242
600551.XSHG,1250523.0038587118
300711.XSHE,1399862.4089774534
002890.XSHE,605623.8632229902
601858.XSHG,7099568.173805007
002695.XSHE,1094642.3639878486
603327.XSHG,3687279.9208704256
603600.XSHG,965757.0998560397
301220.XSHE,191157.74563888475
003028.XSHE,274533.17919075146
300181.XSHE,658229.4171074425
002467.XSHE,1143476.2609495618
600083.XSHG,2279918.9173917957
600737.XSHG,1706265.4603756298
300742.XSHE,624743.3805751577
603305.XSHG,4607397.474578165
000488.XSHE,1726004.8296216798
000632.XSHE,608704.5277561464
600339.XSHG,13311932.013098394
600118.XSHG,701879.0721918165
002968.XSHE,633356.4683126635
688667.XSHG,232563.22818982662
603185.XSHG,1561682.8478964402
603899.XSHG,4207102.33029382
600331.XSHG,2263035.366645036
000420.XSHE,3609233.020175574
002159.XSHE,906890.1393754194
002724.XSHE,3812150.551589877
300007.XSHE,670663.2029897001
300429.XSHE,619810.5460308313
600523.XSHG,1934053.4394542354
601633.XSHG,16218251.645940017
603711.XSHG,3863767.5644028103
688092.XSHG,264749.8429976973
002333.XSHE,1149884.063305116
002940.XSHE,819530.177087098
300384.XSHE,389254.47316103376
301002.XSHE,411882.3752129741
001308.XSHE,406135.17671787983
301156.XSHE,199999.99999999997
603021.XSHG,1200479.934924078
605069.XSHG,638526.4341957255
000159.XSHE,1489964.0564826701
300135.XSHE,573708.1421043684
600051.XSHG,638164.976599064
605588.XSHG,230063.85102239533
688269.XSHG,420562.91390728473
300507.XSHE,450741.4540202215
000301.XSHE,23779068.951279934
002540.XSHE,991546.6303607896
601727.XSHG,110605457.81687325
688091.XSHG,763760.4912998977
688777.XSHG,3655248.4191508577
000012.XSHE,585056.3436298555
300968.XSHE,1650933.5715653119
688475.XSHG,876788.1413523615
688681.XSHG,650992.7882363959
603636.XSHG,1213643.326480429
002237.XSHE,1091678.7827557058
301106.XSHE,202386.6527632951
002122.XSHE,2337081.1010803613
000993.XSHE,2414884.18266049
300809.XSHE,721342.4422523129
688028.XSHG,899962.6633478532
300978.XSHE,1262519.4075868523
002635.XSHE,828740.6272234689
688312.XSHG,657527.0423172665
300770.XSHE,1179860.2768346826
688302.XSHG,237697.73778071333
002665.XSHE,1786341.2942989212
