code,volume_turnover_ratio
600689.XSHG,605626.1425959781
300831.XSHE,1839751.9597920992
688359.XSHG,208967.184527584
605378.XSHG,329210.4660022176
600865.XSHG,679342.3423423424
300958.XSHE,304342.99826131173
601666.XSHG,8157622.992082743
002843.XSHE,1231212.7963910436
600476.XSHG,784546.9590401325
688216.XSHG,216315.57297012053
300259.XSHE,561761.2373953171
000831.XSHE,2350517.152922666
600008.XSHG,8568484.779299848
688087.XSHG,270703.0195264908
300534.XSHE,853310.1120678465
600720.XSHG,638938.8387824126
000707.XSHE,1446838.4943759318
300741.XSHE,953440.4696886947
000603.XSHE,1393670.4389574758
600691.XSHG,1860214.6073329046
300305.XSHE,594413.2816638323
000688.XSHE,2268817.501169864
688557.XSHG,172615.97336735012
002441.XSHE,827898.4436564223
300184.XSHE,1155954.1369472183
600064.XSHG,690711.7969138875
002841.XSHE,2414347.110836932
300370.XSHE,575869.9337340114
600310.XSHG,963707.662743214
600551.XSHG,1348940.45174538
300711.XSHE,1417243.9071442352
002890.XSHE,469972.5293592473
601858.XSHG,7333007.257810035
002695.XSHE,1103029.9309286263
603327.XSHG,991777.73170226
603600.XSHG,1029284.2105263157
003028.XSHE,272469.4963172383
300181.XSHE,670372.3361044166
002467.XSHE,1024067.8588926996
600083.XSHG,2279819.471308833
600737.XSHG,1708626.498422713
300742.XSHE,431097.7090068104
603305.XSHG,4361878.962536023
000488.XSHE,1740837.5891851294
000632.XSHE,608654.9707602339
600339.XSHG,13402881.518865656
600118.XSHG,703994.6517254552
002968.XSHE,305174.2002331304
688667.XSHG,118442.36740098866
603185.XSHG,428187.7143167466
603899.XSHG,4300080.0
600331.XSHG,2263056.684796396
300297.XSHE,1140404.2097302747
000420.XSHE,2892455.519418404
002159.XSHE,906810.1711983887
002724.XSHE,1886457.4697880787
300007.XSHE,589524.500549466
300429.XSHE,606708.1187532939
600523.XSHG,1945015.413652092
601633.XSHG,16103641.871423764
603711.XSHG,3910712.3473541383
688092.XSHG,119356.10363509262
002333.XSHE,1149960.186948243
002940.XSHE,471966.84634904424
300384.XSHE,391115.1736745887
301002.XSHE,220983.3764228308
603021.XSHG,1200532.2438162544
000159.XSHE,1489899.6437570597
300135.XSHE,744915.0148312068
600051.XSHG,647979.880470693
688269.XSHG,212539.76041538903
300507.XSHE,412237.01935373864
000301.XSHE,7627247.802115928
002540.XSHE,1075325.7769103737
601727.XSHG,112407992.86987521
688777.XSHG,409313.4060743883
000012.XSHE,601186.6938991641
300968.XSHE,873550.4502660664
688681.XSHG,213913.26919083545
603636.XSHG,1228831.9230131076
002237.XSHE,1096408.4483728937
002122.XSHE,1400723.731666266
000993.XSHE,2414851.144045762
300809.XSHE,446341.7967941018
688028.XSHG,374148.525451773
300978.XSHE,389210.9777015438
002635.XSHE,864407.552501445
688312.XSHG,651817.0936078525
300770.XSHE,771531.6980566519
002665.XSHE,1692513.7106008558
601698.XSHG,4066820.1762338183
002542.XSHE,767997.5414874001
603329.XSHG,1273949.1242702252
600151.XSHG,3011693.143416606
300644.XSHE,544474.7367937106
300567.XSHE,553091.1651410346
002514.XSHE,608103.636516335
600641.XSHG,367699.50526995055
300877.XSHE,294962.9082856616
300525.XSHE,605566.7208511896
300752.XSHE,206760.9879801783
300205.XSHE,749849.3270918666
300572.XSHE,478534.9458332083
688682.XSHG,74804.18273162753
600354.XSHG,1769371.3237563602
688636.XSHG,101595.33334324762
603387.XSHG,1274305.008441193
000609.XSHE,480752.7680760943
002024.XSHE,862386.0589812333
601966.XSHG,12603843.591092408
002616.XSHE,1014254.8787699586
002826.XSHE,1311078.319090829
002992.XSHE,339321.25322670443
300414.XSHE,788682.3030418131
300535.XSHE,501943.54506387236
601518.XSHG,11758087.367178276
000888.XSHE,834311.9464247138
300134.XSHE,1642665.1730384212
600444.XSHG,705564.175780759
002252.XSHE,2050914.8375768217
000716.XSHE,1688348.748639826
600111.XSHG,1845389.2136725127
002790.XSHE,880532.3073679772
002384.XSHE,1890797.9321195774
605369.XSHG,195627.7372262774
603982.XSHG,807549.6186713222
002607.XSHE,1938774.2266211873
600082.XSHG,1054279.6992481202
688456.XSHG,271534.014559024
600393.XSHG,1090246.9613022376
688586.XSHG,922356.7844510511
000818.XSHE,3261268.098978654
300715.XSHE,736698.801036941
600823.XSHG,676081.1056555737
601900.XSHG,7846232.980332828
002715.XSHE,862639.6457765667
300243.XSHE,422344.6786961273
603986.XSHG,1106079.9208403106
601618.XSHG,150100158.46078783
300221.XSHE,1040497.7345048101
600200.XSHG,642510.4137739516
300474.XSHE,786951.391749544
002366.XSHE,2591798.854688619
300647.XSHE,802181.1679364565
601611.XSHG,25275546.983184967
603788.XSHG,1300853.3685601056
603003.XSHG,3976570.175438597
002747.XSHE,1201508.2002358239
600190.XSHG,6571704.325371207
603032.XSHG,1322505.5762081784
601918.XSHG,16858426.776722215
300324.XSHE,500246.7518288023
603803.XSHG,3970550.0065711658
600259.XSHG,2871563.6744208173
603013.XSHG,4591293.952180028
603069.XSHG,3093524.2498584636
600225.XSHG,4339041.608228144
601279.XSHG,1494259.866175065
688513.XSHG,257023.71695178852
600613.XSHG,172460.0230267366
688315.XSHG,324875.3635230577
002957.XSHE,1513720.3166226912
603912.XSHG,1471115.9183673467
600917.XSHG,14285678.929765886
002694.XSHE,1290382.0671378092
300979.XSHE,769835.499207607
600975.XSHG,889244.9342339139
002782.XSHE,1776531.8651335023
688168.XSHG,281898.15115147585
300883.XSHE,864215.7680419958
300488.XSHE,510358.50324893574
601838.XSHG,31103399.56384783
300985.XSHE,316122.4365358428
002154.XSHE,938287.1468621953
300545.XSHE,388836.1700792873
300806.XSHE,647240.3778994964
605090.XSHG,829702.344158623
605300.XSHG,400099.98696079943
600219.XSHG,16607417.934850963
000812.XSHE,1095010.237160894
000608.XSHE,649285.5172413794
002047.XSHE,4102433.04756847
300935.XSHE,139770.88369337778
600178.XSHG,2180760.7699358384
688078.XSHG,335997.14892031555
002316.XSHE,880562.6452325624
603053.XSHG,5389107.460035523
688768.XSHG,111711.74322063201
603579.XSHG,638740.9298575652
600071.XSHG,412198.34837131057
300909.XSHE,252267.73823191732
000552.XSHE,3219799.792889196
600777.XSHG,2042342.2785527152
603089.XSHG,1047406.7090115125
688180.XSHG,4277088.392857143
603879.XSHG,1418005.9191055575
