code,date,volume_turnover_ratio
002261.XSHE,2020-01-20,866777.0084773885
002514.XSHE,2020-01-20,608110.9979633401
000719.XSHE,2020-01-20,1866009.5770151636
600753.XSHG,2020-01-20,569661.5848550847
600000.XSHG,2020-01-20,22085692.307692308
000885.XSHE,2020-01-20,2711571.153008525
000799.XSHE,2020-01-20,1562918.7442938408
002192.XSHE,2020-01-20,849858.9360720617
603002.XSHG,2020-01-20,3866992.1476952587
603016.XSHG,2020-01-20,1409081.252737626
603118.XSHG,2020-01-20,3274007.9656625804
002820.XSHE,2020-01-20,1221143.5239206534
002266.XSHE,2020-01-20,1494692.9203539824
600650.XSHG,2020-01-20,921241.7183158795
002306.XSHE,2020-01-20,1891554.2328042327
000909.XSHE,2020-01-20,1462872.8374794796
600897.XSHG,2020-01-20,600012.2549019608
300454.XSHE,2020-01-20,2099488.214129594
000551.XSHE,2020-01-20,517752.3620089508
603099.XSHG,2020-01-20,2611265.79778831
603357.XSHG,2020-01-20,1534281.9816053512
002774.XSHE,2020-01-20,887186.4874913688
600634.XSHG,2020-01-20,655679.3914439249
600449.XSHG,2020-01-20,1292394.6997823582
000536.XSHE,2020-01-20,5780697.506324539
002133.XSHE,2020-01-20,2172768.8047992615
601001.XSHG,2020-01-20,7788004.009801737
002920.XSHE,2020-01-20,1203807.4216250798
300090.XSHE,2020-01-20,1566506.7996087465
000615.XSHE,2020-01-20,791775.0024584522
002377.XSHE,2020-01-20,1162869.5219830954
300626.XSHE,2020-01-20,532563.2870589246
603486.XSHG,2020-01-20,1270772.5518414339
002320.XSHE,2020-01-20,1435941.1861074704
600547.XSHG,2020-01-20,1409069.0032858707
300098.XSHE,2020-01-20,857049.1087379412
002022.XSHE,2020-01-20,419552.1496815286
002097.XSHE,2020-01-20,1801847.4195961105
300797.XSHE,2020-01-20,620496.8751933668
603159.XSHG,2020-01-20,977187.9972721073
000503.XSHE,2020-01-20,924405.8600108519
600455.XSHG,2020-01-20,552723.037034911
002219.XSHE,2020-01-20,1136330.2103588474
601916.XSHG,2020-01-20,20675441.517081644
603177.XSHG,2020-01-20,610195.8637469587
601996.XSHG,2020-01-20,2483525.123665712
000419.XSHE,2020-01-20,358626.92565304757
600522.XSHG,2020-01-20,3639826.2757871877
002919.XSHE,2020-01-20,279200.16358962376
600560.XSHG,2020-01-20,492427.7572242776
600679.XSHG,2020-01-20,920188.353374393
300310.XSHE,2020-01-20,881791.8869860312
600683.XSHG,2020-01-20,1238544.550940717
300608.XSHE,2020-01-20,426694.23916694656
688123.XSHG,2020-01-20,275688.6571083017
300277.XSHE,2020-01-20,635615.0525162703
601718.XSHG,2020-01-20,39707892.12207239
600137.XSHG,2020-01-20,640353.3418475947
000848.XSHE,2020-01-20,431090.9090909091
600282.XSHG,2020-01-20,7688382.441371016
603356.XSHG,2020-01-20,884388.9138384551
300196.XSHE,2020-01-20,734612.4270185598
300203.XSHE,2020-01-20,4294414.175973146
002431.XSHE,2020-01-20,1344790.869133702
000833.XSHE,2020-01-20,2286965.3297076817
300617.XSHE,2020-01-20,236379.56523827568
300667.XSHE,2020-01-20,356997.99949987495
603198.XSHG,2020-01-20,6973826.7964219
002340.XSHE,2020-01-20,1740421.6463626067
002183.XSHE,2020-01-20,1423686.2745098039
300645.XSHE,2020-01-20,449388.8820714198
601985.XSHG,2020-01-20,145345061.62695152
002892.XSHE,2020-01-20,260381.74550299803
600303.XSHG,2020-01-20,1033297.1329278888
600653.XSHG,2020-01-20,1806.4076346284935
300056.XSHE,2020-01-20,528774.9496429225
002197.XSHE,2020-01-20,1061188.380037215
002539.XSHE,2020-01-20,1037897.3500375267
000625.XSHE,2020-01-20,4979364.093780109
002811.XSHE,2020-01-20,1566726.3172844767
300520.XSHE,2020-01-20,892957.5873239083
000717.XSHE,2020-01-20,5164214.370492103
002026.XSHE,2020-01-20,1123214.972439431
300771.XSHE,2020-01-20,248793.7562887253
300499.XSHE,2020-01-20,450052.5731643204
688009.XSHG,2020-01-20,11843645.574295212
002435.XSHE,2020-01-20,2828907.3711676453
002191.XSHE,2020-01-20,2056350.9187907528
601908.XSHG,2020-01-20,4625389.118457301
601992.XSHG,2020-01-20,38183150.35799523
300787.XSHE,2020-01-20,212200.49110127144
002647.XSHE,2020-01-20,1646128.4908700322
300055.XSHE,2020-01-20,1078199.6370235935
300655.XSHE,2020-01-20,602811.2449799196
601388.XSHG,2020-01-20,3937217.696629213
600179.XSHG,2020-01-20,2980257.046622939
300765.XSHE,2020-01-20,500003.71443429164
300324.XSHE,2020-01-20,461468.942421951
600668.XSHG,2020-01-20,436728.5790313997
002909.XSHE,2020-01-20,527762.7310643118
002035.XSHE,2020-01-20,495518.33750546345
300200.XSHE,2020-01-20,868696.4357228675
002249.XSHE,2020-01-20,1371441.643986905
002599.XSHE,2020-01-20,980136.2973969198
002908.XSHE,2020-01-20,773960.0177931287
603655.XSHG,2020-01-20,336431.6034422735
600028.XSHG,2020-01-20,307985993.7888199
002594.XSHE,2020-01-20,11198267.662785849
000738.XSHE,2020-01-20,6307634.3928519115
300268.XSHE,2020-01-20,484569.57928802585
601111.XSHG,2020-01-20,83090341.83758546
300697.XSHE,2020-01-20,391511.50097978616
603833.XSHG,2020-01-20,931173.4112635594
603711.XSHG,2020-01-20,456807.844977611
002918.XSHE,2020-01-20,519518.40535428486
002235.XSHE,2020-01-20,1179659.4992087872
600168.XSHG,2020-01-20,3206133.6379211876
002400.XSHE,2020-01-20,907534.8938644956
601098.XSHG,2020-01-20,14737788.01843318
300276.XSHE,2020-01-20,400781.9167339407
000920.XSHE,2020-01-20,1389238.3381924198
300409.XSHE,2020-01-20,568617.7423522631
002576.XSHE,2020-01-20,1217780.1539777587
300683.XSHE,2020-01-20,468404.7159128755
600175.XSHG,2020-01-20,2100615.726518073
300070.XSHE,2020-01-20,1197612.284069098
603977.XSHG,2020-01-20,2105317.83329211
600501.XSHG,2020-01-20,890672.9705817297
600249.XSHG,2020-01-20,1242983.8709677418
600252.XSHG,2020-01-20,940878.1243087812
000150.XSHE,2020-01-20,2044095.29132318
603815.XSHG,2020-01-20,498999.3384500368
002401.XSHE,2020-01-20,515706.18496434
002936.XSHE,2020-01-20,14557708.862651322
600162.XSHG,2020-01-20,3972886.5606936417
601900.XSHG,2020-01-20,8333584.400957341
300411.XSHE,2020-01-20,408168.7905746574
603429.XSHG,2020-01-20,344737.42525837204
000813.XSHE,2020-01-20,5562271.498966778
300383.XSHE,2020-01-20,734659.2991614372
600260.XSHG,2020-01-20,1542472.2922418278
000931.XSHE,2020-01-20,3467181.9143310417
601658.XSHG,2020-01-20,29739330.331370514
002656.XSHE,2020-01-20,909867.5096462275
600017.XSHG,2020-01-20,9406230.654018972
300461.XSHE,2020-01-20,342907.6299509351
600237.XSHG,2020-01-20,1342742.8810720267
300659.XSHE,2020-01-20,405743.30111342226
300080.XSHE,2020-01-20,1904435.4408785587
002590.XSHE,2020-01-20,959319.515712513
600019.XSHG,2020-01-20,90152829.61460446
600535.XSHG,2020-01-20,1324757.7319587627
300613.XSHE,2020-01-20,128746.35169165603
600722.XSHG,2020-01-20,1154039.4560429037
300482.XSHE,2020-01-20,652543.9401888773
300532.XSHE,2020-01-20,816570.2444099537
300586.XSHE,2020-01-20,320333.9902078297
300563.XSHE,2020-01-20,482274.56377924787
000953.XSHE,2020-01-20,1127555.8190081012
603701.XSHG,2020-01-20,753719.940029985
000673.XSHE,2020-01-20,685633.1074869769
002875.XSHE,2020-01-20,271192.95101553167
688108.XSHG,2020-01-20,451700.0004820508
600909.XSHG,2020-01-20,35234770.78213711
300300.XSHE,2020-01-20,1007447.9300225091
002851.XSHE,2020-01-20,1140102.5335442908
600409.XSHG,2020-01-20,3111199.696279423
601318.XSHG,2020-01-20,45028974.655711144
002255.XSHE,2020-01-20,1549795.9595959596
002368.XSHE,2020-01-20,1050461.7896567637
300078.XSHE,2020-01-20,576272.5888324874
600744.XSHG,2020-01-20,2012745.3987730062
002625.XSHE,2020-01-20,770383.6895821298
603313.XSHG,2020-01-20,2410274.968955118
603878.XSHG,2020-01-20,1903767.9189322786
603305.XSHG,2020-01-20,624145.3398611903
300601.XSHE,2020-01-20,1738623.5133094206
300452.XSHE,2020-01-20,355514.05791019724
300132.XSHE,2020-01-20,639344.8298301555
300184.XSHE,2020-01-20,705841.2535319804
002748.XSHE,2020-01-20,1142514.1097998973
300702.XSHE,2020-01-20,352917.8692900796
600791.XSHG,2020-01-20,618588.8773388774
603090.XSHG,2020-01-20,980798.4740857669
600572.XSHG,2020-01-20,1755666.7006213712
603980.XSHG,2020-01-20,2339327.831758286
603332.XSHG,2020-01-20,290461.6851640929
603013.XSHG,2020-01-20,585929.7846095455
603036.XSHG,2020-01-20,2009894.4988696307
002278.XSHE,2020-01-20,1595091.452991453
002579.XSHE,2020-01-20,974508.1201823608
300635.XSHE,2020-01-20,370008.45211110683
600893.XSHG,2020-01-20,5380265.469451494
603586.XSHG,2020-01-20,912232.1066922697
688388.XSHG,2020-01-20,528386.1243521777
002607.XSHE,2020-01-20,814168.4367034835
600624.XSHG,2020-01-20,369278.8390889052
300340.XSHE,2020-01-20,470509.3054531257
688139.XSHG,2020-01-20,727792.8426003931
300358.XSHE,2020-01-20,843707.5683529256
002023.XSHE,2020-01-20,644777.5705036761
000554.XSHE,2020-01-20,607149.306499864
603855.XSHG,2020-01-20,1841880.8777429468
002503.XSHE,2020-01-20,557635.7962659332
300677.XSHE,2020-01-20,559923.6732057254
600751.XSHG,2020-01-20,4109095.362880255
002910.XSHE,2020-01-20,734012.7933690706
688023.XSHG,2020-01-20,154837.40661866614
002008.XSHE,2020-01-20,777270.675035789
000796.XSHE,2020-01-20,1993371.1542657649
002327.XSHE,2020-01-20,527015.301530153
002448.XSHE,2020-01-20,850367.6287116361
600488.XSHG,2020-01-20,1385817.0995670995
603320.XSHG,2020-01-20,320796.73478516116
002413.XSHE,2020-01-20,2092961.0182306983
603866.XSHG,2020-01-20,4450588.504345174
603927.XSHG,2020-01-20,424000.936887829
002364.XSHE,2020-01-20,804863.8885785574
002777.XSHE,2020-01-20,709551.6421780466
300273.XSHE,2020-01-20,999122.1240704698
300012.XSHE,2020-01-20,777844.3054314367
603101.XSHG,2020-01-20,2369605.9283088236
002445.XSHE,2020-01-20,1779116.1290322582
002871.XSHE,2020-01-20,169333.17954632832
601880.XSHG,2020-01-20,29803552.259887006
603032.XSHG,2020-01-20,1322473.6779841476
603111.XSHG,2020-01-20,3244049.014384656
603599.XSHG,2020-01-20,2252649.6350364964
601398.XSHG,2020-01-20,1518460861.618799
002865.XSHE,2020-01-20,374191.9826652221
300398.XSHE,2020-01-20,773958.9838581636
603108.XSHG,2020-01-20,1053744.4791554455
600885.XSHG,2020-01-20,1892033.6193722817
603777.XSHG,2020-01-20,2321150.0261369576
002718.XSHE,2020-01-20,262678.98952556995
300713.XSHE,2020-01-20,237424.06582104904
603693.XSHG,2020-01-20,1870852.7827648115
300569.XSHE,2020-01-20,520345.1064557769
300108.XSHE,2020-01-20,699524.1635687732
601999.XSHG,2020-01-20,5139937.774524158
600804.XSHG,2020-01-20,1759749.4964396153
002660.XSHE,2020-01-20,775135.0773702658
000599.XSHE,2020-01-20,1265737.6665887304
300026.XSHE,2020-01-20,510781.3958596453
000407.XSHE,2020-01-20,728526.2847017129
300606.XSHE,2020-01-20,387336.23362904234
603709.XSHG,2020-01-20,197827.34983153248
000400.XSHE,2020-01-20,1287310.5356251984
000525.XSHE,2020-01-20,738624.3010561818
600606.XSHG,2020-01-20,932113.0221130222
000938.XSHE,2020-01-20,4092428.425357873
300656.XSHE,2020-01-20,306711.2942661093
600896.XSHG,2020-01-20,1759266.245925515
300051.XSHE,2020-01-20,357770.83833773725
000829.XSHE,2020-01-20,575443.964377039
600759.XSHG,2020-01-20,5058330.744413909
002676.XSHE,2020-01-20,1535374.9033754189
600386.XSHG,2020-01-20,1435279.7679972704
300688.XSHE,2020-01-20,363728.9415317824
601100.XSHG,2020-01-20,3906879.6474800333
600421.XSHG,2020-01-20,1018651.1299435028
603826.XSHG,2020-01-20,1435414.370495973
000987.XSHE,2020-01-20,6502622.552984954
002709.XSHE,2020-01-20,895241.1286874732
002170.XSHE,2020-01-20,861027.2942187836
603015.XSHG,2020-01-20,1918210.3610675037
600939.XSHG,2020-01-20,3995990.4573872983
600420.XSHG,2020-01-20,634077.0916714312
603186.XSHG,2020-01-20,1270607.6932715198
300805.XSHE,2020-01-20,423300.8466282915
002101.XSHE,2020-01-20,1070073.7196068289
002746.XSHE,2020-01-20,1363914.23648778
002285.XSHE,2020-01-20,1376865.7284138454
603823.XSHG,2020-01-20,682688.037679627
002553.XSHE,2020-01-20,518186.6561545285
000816.XSHE,2020-01-20,1778064.128256513
300585.XSHE,2020-01-20,432715.25456371316
601866.XSHG,2020-01-20,77860634.46969697
002119.XSHE,2020-01-20,977731.5216911278
002154.XSHE,2020-01-20,947427.5724275724
600570.XSHG,2020-01-20,430210.94356358796
300433.XSHE,2020-01-20,7622484.8818031885
601019.XSHG,2020-01-20,4001504.2498517493
000065.XSHE,2020-01-20,437880.4578211107
600502.XSHG,2020-01-20,733340.5718422006
600823.XSHG,2020-01-20,745744.3609022556
300172.XSHE,2020-01-20,658215.5408043733
600327.XSHG,2020-01-20,679437.5141024401
600858.XSHG,2020-01-20,746265.3339391187
000616.XSHE,2020-01-20,484760.20408163266
600138.XSHG,2020-01-20,1360087.068841793
300733.XSHE,2020-01-20,666830.9821666223
688002.XSHG,2020-01-20,515684.1167392354
300131.XSHE,2020-01-20,424563.79179742455
300250.XSHE,2020-01-20,359075.1063096196
601199.XSHG,2020-01-20,2107832.017229002
300153.XSHE,2020-01-20,729424.9483928045
002547.XSHE,2020-01-20,1246963.5419104227
002196.XSHE,2020-01-20,1321947.5498024712
600566.XSHG,2020-01-20,4001177.106665637
603192.XSHG,2020-01-20,263261.7220801364
002465.XSHE,2020-01-20,3218299.3924665856
002195.XSHE,2020-01-20,1907225.0530785564
000965.XSHE,2020-01-20,3920260.303687636
603157.XSHG,2020-01-20,1378104.4618065688
300503.XSHE,2020-01-20,611551.0879246723
300353.XSHE,2020-01-20,560887.4386838183
300061.XSHE,2020-01-20,862068.295054077
600847.XSHG,2020-01-20,821951.4989497804
600075.XSHG,2020-01-20,921802.4432809772
600348.XSHG,2020-01-20,2801313.868613139
600530.XSHG,2020-01-20,1217370.075827631
603725.XSHG,2020-01-20,924338.9518040558
600760.XSHG,2020-01-20,812333.6168403147
000666.XSHE,2020-01-20,1551582.2405074139
000603.XSHE,2020-01-20,1383977.1027125479
603685.XSHG,2020-01-20,331087.10546750104
300332.XSHE,2020-01-20,4048234.67230444
300566.XSHE,2020-01-20,490691.11034244206
600428.XSHG,2020-01-20,3386375.312165537
300160.XSHE,2020-01-20,820266.9039145907
000610.XSHE,2020-01-20,736035.6920004992
300059.XSHE,2020-01-20,1405715.2742370164
000627.XSHE,2020-01-20,1510987.3284054908
002399.XSHE,2020-01-20,3354665.2609383236
002543.XSHE,2020-01-20,1374651.6435807317
300467.XSHE,2020-01-20,327547.17334916716
603109.XSHG,2020-01-20,366699.66842572263
600356.XSHG,2020-01-20,1466018.6051346015
300188.XSHE,2020-01-20,404729.33614542533
300096.XSHE,2020-01-20,734392.1359382696
002831.XSHE,2020-01-20,1887590.6159661997
002041.XSHE,2020-01-20,644079.4994661965
002042.XSHE,2020-01-20,2218967.4247080516
600503.XSHG,2020-01-20,5321866.225316744
688278.XSHG,2020-01-20,382050.878259418
601368.XSHG,2020-01-20,6946551.724137931
601700.XSHG,2020-01-20,1879367.6362910205
603121.XSHG,2020-01-20,821083.9904398066
603978.XSHG,2020-01-20,378902.3511690353
002900.XSHE,2020-01-20,745901.6053141434
002457.XSHE,2020-01-20,1323434.8239771647
000526.XSHE,2020-01-20,389298.64684581663
300487.XSHE,2020-01-20,434554.7123305442
002658.XSHE,2020-01-20,660216.6476624857
300356.XSHE,2020-01-20,962473.9729881823
300317.XSHE,2020-01-20,2369817.8603006187
002474.XSHE,2020-01-20,750336.3793918386
600276.XSHG,2020-01-20,994332.0811419985
601212.XSHG,2020-01-20,19586789.65282505
601222.XSHG,2020-01-20,3656107.305936073
600493.XSHG,2020-01-20,1056218.2516243355
002230.XSHE,2020-01-20,1377540.880784911
002877.XSHE,2020-01-20,608400.7726718178
000937.XSHE,2020-01-20,3856550.777676121
002723.XSHE,2020-01-20,850983.4242975541
002668.XSHE,2020-01-20,1323953.6968843061
002121.XSHE,2020-01-20,597890.5149051491
000025.XSHE,2020-01-20,1437522.6987524913
300477.XSHE,2020-01-20,745634.5758060827
688007.XSHG,2020-01-20,571929.1356434836
600754.XSHG,2020-01-20,2560018.10669019
600903.XSHG,2020-01-20,4491016.449132845
601018.XSHG,2020-01-20,107101468.92655368
300382.XSHE,2020-01-20,501670.35136202135
000830.XSHE,2020-01-20,2208427.0516717327
688111.XSHG,2020-01-20,666427.7841239304
300318.XSHE,2020-01-20,1125865.5550449681
000633.XSHE,2020-01-20,514719.57994064374
603660.XSHG,2020-01-20,2494594.513196802
600271.XSHG,2020-01-20,971953.2908704884
300058.XSHE,2020-01-20,1149062.3272526257
600113.XSHG,2020-01-20,888229.262672811
002935.XSHE,2020-01-20,538133.6517053338
603214.XSHG,2020-01-20,545176.5833181237
600809.XSHG,2020-01-20,1746058.7993421052
601107.XSHG,2020-01-20,17296267.857142866
002148.XSHE,2020-01-20,424300.1762780156
000929.XSHE,2020-01-20,743312.7790771847
603626.XSHG,2020-01-20,823942.2435163998
601155.XSHG,2020-01-20,15696268.369067693
603912.XSHG,2020-01-20,759503.3172279513
000698.XSHE,2020-01-20,2544200.9912835415
688268.XSHG,2020-01-20,272271.54316527105
600008.XSHG,2020-01-20,7435473.721844833
300506.XSHE,2020-01-20,830995.5965322691
300568.XSHE,2020-01-20,893775.0176429076
002137.XSHE,2020-01-20,1102584.204142564
600781.XSHG,2020-01-20,1750130.9582482576
600815.XSHG,2020-01-20,2786259.752179899
603797.XSHG,2020-01-20,663797.7363406889
000725.XSHE,2020-01-20,69820966.73517546
603222.XSHG,2020-01-20,1577941.498086386
600551.XSHG,2020-01-20,1377305.2787006276
600149.XSHG,2020-01-20,1315478.9341015485
600498.XSHG,2020-01-20,3054616.391535161
002542.XSHE,2020-01-20,646831.2641083521
600089.XSHG,2020-01-20,978447.888027993
002366.XSHE,2020-01-20,2142758.6576605556
000737.XSHE,2020-01-20,1389535.3824160113
600196.XSHG,2020-01-20,1449314.9276745722
601258.XSHG,2020-01-20,19805486.429326754
688389.XSHG,2020-01-20,347517.87194493983
600928.XSHG,2020-01-20,4360538.223471239
300738.XSHE,2020-01-20,333067.8812078862
002809.XSHE,2020-01-20,471816.7307316438
002943.XSHE,2020-01-20,517043.32186424773
