code,volume_turnover_ratio
600689.XSHG,605661.7839393148
300831.XSHE,800000.1714261224
600865.XSHG,679354.6434193002
601666.XSHG,8549767.744122965
002843.XSHE,1244685.7380830343
600476.XSHG,784565.2439770086
300259.XSHE,490795.50414666085
000831.XSHE,2361878.0209634495
600008.XSHG,7253538.57880918
300534.XSHE,850454.9728374425
600720.XSHG,672313.1187867207
000707.XSHE,1446860.1347084823
300741.XSHE,989680.6946969405
000603.XSHE,1354490.6298840027
600691.XSHG,1860197.529425475
300305.XSHE,603867.2499049068
000688.XSHE,2271431.5547666284
002441.XSHE,843380.7661368616
300184.XSHE,1145337.751952061
600064.XSHG,726558.606124604
002841.XSHE,2348584.2160226763
600462.XSHG,1182761.2546725175
300370.XSHE,441644.29961339454
600310.XSHG,979334.0444986285
600551.XSHG,1377260.401489396
300711.XSHE,453379.56926857575
002890.XSHE,424681.88440990774
601858.XSHG,7540208.2549241
002695.XSHE,1101929.027005021
603327.XSHG,1014910.8079748164
603600.XSHG,1051457.7527664294
300181.XSHE,638202.815086285
002467.XSHE,1051833.7494418696
600083.XSHG,2279936.3596705073
600737.XSHG,1747971.6110716818
300742.XSHE,429417.183132823
603305.XSHG,763252.6255324222
000488.XSHE,1790506.0811878059
000632.XSHE,608709.7226768929
600339.XSHG,13872641.25525002
600118.XSHG,706626.2273337538
002968.XSHE,177866.9066336896
603185.XSHG,316072.7924030956
603899.XSHG,4315437.262357415
600331.XSHG,2263069.777167095
300297.XSHE,1111322.0320224306
000420.XSHE,2892266.3830228816
002159.XSHE,903852.8156639611
002724.XSHE,1748531.5953766978
300007.XSHE,575159.8866813561
300429.XSHE,499270.2711333951
600523.XSHG,1972877.3908568488
601633.XSHG,16126523.919753088
603711.XSHG,482022.561029347
002333.XSHE,1304383.263463399
002940.XSHE,407669.6162058233
300384.XSHE,398252.4323181049
603021.XSHG,1200516.2414501572
000159.XSHE,1499964.6752953145
300135.XSHE,750926.9125114459
600051.XSHG,666785.6184865434
300507.XSHE,407712.4679517615
000301.XSHE,5399309.502262443
002540.XSHE,1124569.8886603788
601727.XSHG,96744624.53531599
000012.XSHE,607066.6982986511
603636.XSHG,1244920.530151019
002237.XSHE,1031316.5277332478
002122.XSHE,1400730.3712720633
000993.XSHE,2048280.651811132
300809.XSHE,388810.2162310114
688028.XSHG,187639.55333665397
002635.XSHE,764993.8299535189
688312.XSHG,310406.0961007133
300770.XSHE,783017.8931451613
002665.XSHE,1637441.0373345132
601698.XSHG,4074269.152080018
002542.XSHE,717908.1607187423
603329.XSHG,631657.418440877
600151.XSHG,3011651.0686991704
300644.XSHE,406252.3785484059
300567.XSHE,549561.0728637737
002514.XSHE,608100.1241748906
600641.XSHG,369573.3901610342
300525.XSHE,516815.8438807927
300752.XSHE,201412.43794675806
300205.XSHE,756418.1594661047
300572.XSHE,473875.7995947395
600354.XSHG,1769318.6237845924
603387.XSHG,643110.3872602244
000609.XSHE,480742.1411752574
002024.XSHE,883639.5838938212
601966.XSHG,11153847.105733536
002616.XSHE,1021970.1197407448
002826.XSHE,1325052.912445731
300414.XSHE,777360.5737472869
300535.XSHE,491901.0771598153
601518.XSHG,10565659.114919592
000888.XSHE,834324.9746231062
300134.XSHE,1642634.0826686006
600444.XSHG,714048.2630979499
002252.XSHE,2058381.9305186712
000716.XSHE,1685641.6977140396
600111.XSHG,1851811.0254778573
002790.XSHE,896041.0412873384
002384.XSHE,1671107.9758545556
603982.XSHG,814399.72300194
002607.XSHE,992614.1986375045
600082.XSHG,1058052.1424883842
600393.XSHG,1090254.3580340217
000818.XSHE,3273478.8472549147
300715.XSHE,386123.97570968687
600823.XSHG,745780.2699106634
601900.XSHG,8333145.332227445
002715.XSHE,866010.0401606426
300243.XSHE,423530.8624821981
603986.XSHG,1006448.7824333607
601618.XSHG,157376894.41513857
300221.XSHE,1002114.2196415554
600200.XSHG,642517.9151707795
300474.XSHE,741245.3874538746
002366.XSHE,2142757.4791690153
300647.XSHE,791010.0214217122
601611.XSHG,25710590.823381525
603788.XSHG,1362339.0808545717
600086.XSHG,1097364.2869281168
603003.XSHG,4115915.395363102
002747.XSHE,1186229.0563772307
600190.XSHG,6617032.494082204
603032.XSHG,1322455.5867227674
601918.XSHG,17088425.854037266
300324.XSHE,488088.86212008895
603803.XSHG,4024429.9568087356
600259.XSHG,2871558.031526688
603013.XSHG,567978.6575690258
603069.XSHG,3093591.15764437
600225.XSHG,4338908.541055718
600613.XSHG,172462.74614156465
002957.XSHE,410000.41266528715
603912.XSHG,780559.6633603848
600917.XSHG,14420180.582111748
002694.XSHE,1245996.5003589375
600975.XSHG,896358.6150914095
002782.XSHE,1638659.797490017
688168.XSHG,120970.86824745944
300488.XSHE,188400.89816725333
601838.XSHG,17726281.76431863
002154.XSHE,945069.5056485859
300545.XSHE,359459.9363112144
300806.XSHE,291305.94242155476
600219.XSHG,16799344.271766134
000812.XSHE,958809.2444080042
000608.XSHE,649230.2842732691
002047.XSHE,3891627.357138763
600178.XSHG,2189016.13854485
688078.XSHG,167214.318858985
002316.XSHE,880469.0833764889
603053.XSHG,888898.6490903795
603579.XSHG,647016.5801882807
600071.XSHG,412205.226549777
000552.XSHE,3329632.7189560067
600777.XSHG,1327655.5344903017
603089.XSHG,997124.3349030641
603879.XSHG,1420491.175072026
600616.XSHG,17806.939196152525
688188.XSHG,240067.57822179171
300103.XSHE,484284.5640285839
300513.XSHE,824520.3506066632
600856.XSHG,2255986.394557823
002323.XSHE,738115.9110350726
000759.XSHE,941236.1087365362
300439.XSHE,672865.4533592486
002193.XSHE,1261247.081794643
002186.XSHE,1294355.1499188386
002699.XSHE,860323.6220879178
000985.XSHE,778665.9569240848
002250.XSHE,1526072.22259651
300428.XSHE,519591.7099276423
600085.XSHG,1208906.0972859182
300077.XSHE,1057339.5738700528
000155.XSHE,8078933.535104138
002073.XSHE,1012598.4001454413
603042.XSHG,1346562.9455063862
000810.XSHE,1897656.4615837506
300109.XSHE,645541.6104914817
000666.XSHE,1551517.9205620931
002344.XSHE,2899253.798609323
002897.XSHE,415937.4123387849
600143.XSHG,1321488.4326643175
601566.XSHG,3663317.5430285805
300464.XSHE,1016358.4252980883
688033.XSHG,457518.8985630615
600864.XSHG,1997402.1537070223
300710.XSHE,332262.865930686
002278.XSHE,1579731.277958356
000526.XSHE,389295.3155003796
002168.XSHE,529292.6331475961
603106.XSHG,1178015.834589864
300569.XSHE,520145.62435674894
000755.XSHE,1715806.3144466886
300047.XSHE,980592.4684542587
601881.XSHG,62080207.325268805
002061.XSHE,3451422.2004833696
603259.XSHG,7143520.55267703
000848.XSHE,418525.9510575327
300721.XSHE,413124.2319191475
600626.XSHG,711159.1041869523
688106.XSHG,1018563.6241793248
002055.XSHE,718536.4837335638
300126.XSHE,544487.5963122968
600732.XSHG,918109.7858829277
600715.XSHG,3834068.3156654886
002440.XSHE,1861076.8253968256
002550.XSHE,953983.8805647212
688020.XSHG,191067.73744386266
300385.XSHE,571917.5086505191
000680.XSHE,1989112.627986348
601328.XSHG,213692520.11164013
000899.XSHE,2571869.2543411646
002632.XSHE,1014904.1278681868
601233.XSHG,5958306.019665841
002095.XSHE,570384.0331894377
300140.XSHE,906596.4319582741
002472.XSHE,1080413.9846017922
300615.XSHE,364514.70967266837
600419.XSHG,838235.9853978097
300401.XSHE,904197.0623374799
603388.XSHG,997717.883418223
300310.XSHE,881768.7532794108
300612.XSHE,268020.89110741357
300755.XSHE,657450.1159277735
300108.XSHE,721987.2963682559
600100.XSHG,1393140.5912764142
002698.XSHE,3046317.2331986506
300500.XSHE,592904.9184473384
002337.XSHE,1121313.1608154683
300368.XSHE,587917.6235334552
002378.XSHE,4414447.978489688
002150.XSHE,620800.6714652694
300437.XSHE,459945.8940905602
002576.XSHE,1217793.2979577277
000099.XSHE,1588573.2804636268
603030.XSHG,1762290.3187860253
002052.XSHE,1092193.7390967242
300160.XSHE,797156.3961598425
600956.XSHG,1347696.4285714284
002301.XSHE,1330621.8963376784
002239.XSHE,3443324.045776471
300541.XSHE,942628.5050633334
603111.XSHG,3244062.609795517
603286.XSHG,867598.2215036377
300314.XSHE,502299.7696753727
002265.XSHE,3043220.9399081077
600093.XSHG,1991212.4012235536
002006.XSHE,588901.5266285981
603076.XSHG,264655.32305272814
600195.XSHG,1627768.1424007304
300457.XSHE,760590.6488328426
000567.XSHE,461623.2776735159
300577.XSHE,314905.458328234
603101.XSHG,2367722.6251995135
300610.XSHE,714900.4285354172
600061.XSHG,7002356.271777004
002043.XSHE,1024772.6196115584
000421.XSHE,574343.3119916942
002163.XSHE,1720455.4681200124
300654.XSHE,429989.37752283836
000798.XSHE,1386201.838762821
603987.XSHG,1973562.4153571657
002104.XSHE,898869.2427910398
600697.XSHG,496766.9204827455
300433.XSHE,7790553.344061432
000088.XSHE,2635068.5809511603
601028.XSHG,3284700.7470830185
300188.XSHE,454063.3399555919
300531.XSHE,795150.9897996209
600863.XSHG,3311525.515743757
601766.XSHG,200652486.39598158
603687.XSHG,498922.81590774795
600229.XSHG,4666989.571263036
002543.XSHE,1320775.9543346416
002089.XSHE,737235.307835821
601229.XSHG,50302186.61434489
002860.XSHE,504822.2651921034
002901.XSHE,394945.97777663986
300248.XSHE,328932.0447827485
002185.XSHE,2630415.96653677
002781.XSHE,2059153.114836127
002321.XSHE,2576649.004964746
002363.XSHE,1713219.8586234737
002569.XSHE,895631.3917296577
600936.XSHG,16366476.739992788
