code,volume_turnover_ratio
600689.XSHG,605654.4430710068
300831.XSHE,1836110.7906879194
688281.XSHG,161993.7082186394
688359.XSHG,496332.68220396066
605378.XSHG,323593.1085301239
600865.XSHG,667642.8141912207
300958.XSHE,759952.462912876
601666.XSHG,7661532.391498027
002843.XSHE,1220752.8115675924
001222.XSHE,340995.05562422745
600476.XSHG,784553.3176072098
688448.XSHG,169242.57460835046
688216.XSHG,427314.30523399246
300259.XSHE,536578.8154707209
301116.XSHE,1162204.9193518437
000831.XSHE,2350454.356723412
600008.XSHG,8283235.581622679
688087.XSHG,712227.4436090225
300534.XSHE,854958.8460164616
600720.XSHG,616068.8082490581
000707.XSHE,1446877.6908023483
300741.XSHE,4773558.581274164
000603.XSHE,1377907.9042784628
600691.XSHG,2515786.8613138683
300305.XSHE,584090.3700189753
000688.XSHE,2229545.3646965805
688557.XSHG,432455.8690890349
688478.XSHG,285851.37234593474
002441.XSHE,797532.6732673268
300184.XSHE,1202608.1401715642
600064.XSHG,650493.5470146079
002841.XSHE,2831270.2702702703
600462.XSHG,1293748.476229175
300370.XSHE,681876.646520998
600310.XSHG,1173709.1042764366
301229.XSHE,331777.17275250907
600551.XSHG,1250502.8904828175
300711.XSHE,1406439.4760991072
002890.XSHE,605635.94912407
601858.XSHG,7099513.612670045
002695.XSHE,1095401.9722547217
603327.XSHG,3787381.4681107104
603600.XSHG,1002679.7970754998
301220.XSHE,191157.24698291314
003028.XSHE,276628.73499022616
300181.XSHE,673350.7939106236
002467.XSHE,1179696.9269142079
600083.XSHG,2279959.969977483
600737.XSHG,1706253.6781787206
300742.XSHE,624750.0132408241
603305.XSHG,4607183.115626512
000488.XSHE,1726129.2613636365
000632.XSHE,608657.3830793485
600339.XSHG,13311148.90885751
600118.XSHG,701918.8889613353
002968.XSHE,640176.355323318
688667.XSHG,232558.97589587703
603185.XSHG,1557682.0349761527
603899.XSHG,4254131.160416258
600331.XSHG,2263079.7366495975
000420.XSHE,3609309.4306274457
002159.XSHE,906886.9266014781
002724.XSHE,1879661.6879611302
300007.XSHE,676105.2548772813
300429.XSHE,619823.1113450908
600523.XSHG,1934012.2110771914
601633.XSHG,16166280.137772676
603711.XSHG,3894370.7655826556
688092.XSHG,264738.3957654723
002333.XSHE,1149832.0086705203
002940.XSHE,828508.0834507279
300384.XSHE,389248.16280384397
301002.XSHE,422161.28705858544
001308.XSHE,416311.78707224334
301156.XSHE,200000.60273642337
603021.XSHG,1200456.5801253356
605069.XSHG,638543.2538269847
000159.XSHE,1489871.2946246578
300135.XSHE,573705.9918754231
600051.XSHG,638217.2557172556
605588.XSHG,230067.6297386824
688269.XSHG,425412.5772446383
300507.XSHE,450733.97622245835
000301.XSHE,23984929.365795013
002540.XSHE,1035006.3583815029
601727.XSHG,110597406.96278511
688091.XSHG,763748.7465181059
688777.XSHG,3655499.6294818446
000012.XSHE,585019.5436778475
300968.XSHE,1692678.7758925783
688475.XSHG,881884.0811112885
688681.XSHG,650973.3386390768
603636.XSHG,1220256.3136478136
002237.XSHE,1091632.9307705392
301106.XSHE,206337.26988537685
002122.XSHE,2336983.5227581705
