code,high_close_diff
002381.XSHE,-0.00264203202014126
000899.XSHE,-0.0019092179119290756
002249.XSHE,0.008506854648326498
002147.XSHE,-0.006301161478420264
002538.XSHE,-0.0003070040287841101
300461.XSHE,-0.001308425086009455
300768.XSHE,0.0020497392345917957
002161.XSHE,-0.0017493743517437766
000539.XSHE,-3.195801428330838e-05
002641.XSHE,-0.002416659512155204
300481.XSHE,0.007353239377072962
300338.XSHE,0.00510567665028077
002778.XSHE,0.001373805029608678
002687.XSHE,-0.006071174785282017
002846.XSHE,-0.004893034059757865
300664.XSHE,-0.002120084458427925
600004.XSHG,0.00417903431160668
000786.XSHE,0.16290680911031938
002072.XSHE,-0.00793608655654069
601860.XSHG,-0.0023476143260498772
002327.XSHE,0.01221520737445132
002390.XSHE,0.018371185101017883
600209.XSHG,-0.005492624983686927
688013.XSHG,-0.0011299492743620694
688368.XSHG,0.05454361101845773
002905.XSHE,-0.0035164914372828922
601898.XSHG,0.0007238113048179265
002481.XSHE,0.03121844923948099
600020.XSHG,-0.003459971873021745
002588.XSHE,-0.0024824461234195594
000402.XSHE,0.02996329080205524
000837.XSHE,-0.003332930799843656
300432.XSHE,0.007474409378685036
002705.XSHE,0.020129974479660508
600892.XSHG,-0.002237781987040721
600749.XSHG,-0.0014886644253246728
603297.XSHG,0.001878724573421137
000662.XSHE,-0.007145276725610361
002636.XSHE,-0.0029239030723139624
300632.XSHE,0.004526983650402289
300540.XSHE,0.005940841047874707
300530.XSHE,0.0015644790465748444
688027.XSHG,0.0676433703025377
000537.XSHE,0.0003862269815886649
601366.XSHG,-0.003960976729304475
000005.XSHE,-0.005098970483145108
300567.XSHE,0.01816773916050147
600391.XSHG,-0.0007559457033906353
002810.XSHE,0.010785268942951513
000517.XSHE,-0.0013384822888369671
001914.XSHE,0.0346289747595301
600562.XSHG,0.004088189828962118
300188.XSHE,0.04170378746414522
300684.XSHE,0.004534445086157678
600338.XSHG,-0.002157217596175205
603266.XSHG,-0.0034730381262996434
002160.XSHE,-0.005747357349951981
002629.XSHE,-0.008374972002837596
300074.XSHE,-0.000574964238146799
300848.XSHE,0.004044237875032249
601116.XSHG,-0.002632973333056966
000420.XSHE,-0.0046652115441331386
300457.XSHE,0.016410768981315736
002605.XSHE,0.000652276440015415
600961.XSHG,-0.003717179408792992
000062.XSHE,0.006282866794864617
300630.XSHE,0.021412668418040463
000552.XSHE,-0.0029527513909185375
603886.XSHG,-0.0013088401974996103
600986.XSHG,-0.0017984735219235474
300609.XSHE,-0.0032253864507354696
600300.XSHG,-0.002097153817133789
300062.XSHE,-0.004607129570443083
300709.XSHE,0.027449480836216438
002490.XSHE,-0.005772347314350161
002468.XSHE,0.00029671740029036677
300751.XSHE,0.061046050991523146
002457.XSHE,-0.004866334510209144
601187.XSHG,-0.001394471446422959
603017.XSHG,-0.0035818674809368995
603958.XSHG,-0.007126075559244462
688093.XSHG,0.004200192618636179
600634.XSHG,-0.00787894157969778
603939.XSHG,0.10673120663212461
600819.XSHG,-0.0037338535469474154
600739.XSHG,0.2290040209859326
002935.XSHE,-0.0030640412632316955
000709.XSHE,-0.0004976240774019673
002556.XSHE,0.006796666108026705
002855.XSHE,-0.005282448609318469
