code,high_close_diff
002381.XSHE,-0.0026848795836864857
300963.XSHE,-0.004022866043031644
000899.XSHE,-0.001277197399464222
002249.XSHE,0.0037758847770982206
002147.XSHE,-0.00144016653629906
002538.XSHE,0.024507381444072395
300461.XSHE,-0.003601595012947661
300768.XSHE,0.005902173762675061
002161.XSHE,-0.004792790798305798
000539.XSHE,0.013446340228071276
002641.XSHE,-0.004760162631572535
300481.XSHE,-0.0021866287819211645
300338.XSHE,-0.0005308651461729923
002778.XSHE,-0.004108986052894649
002687.XSHE,-0.006591187245327879
002846.XSHE,-0.006197521460526625
300664.XSHE,-0.004583662931454221
600004.XSHG,0.0011783385542079472
000786.XSHE,0.029628190226317755
002072.XSHE,-0.007778468317329592
601860.XSHG,-0.002999214689062842
002327.XSHE,0.010698089562692692
002390.XSHE,0.0065519555991970955
600209.XSHG,-0.003804416459647194
688013.XSHG,-0.0048443556260504474
301037.XSHE,-0.003126063197368652
605376.XSHG,0.01975945558942216
688368.XSHG,0.11835077307599334
002905.XSHE,-0.00562380796312457
601898.XSHG,0.004659645485425872
002481.XSHE,0.021026052525946685
600020.XSHG,-0.0037942816765372343
002588.XSHE,0.01374753754231606
000402.XSHE,-0.0022443693851084377
000837.XSHE,-0.00047495596784223777
300432.XSHE,0.13299386956639808
002705.XSHE,0.0034862901882742737
600892.XSHG,0.0001285732324963311
600749.XSHG,-0.00619033916813405
603297.XSHG,0.0005348207809591334
002636.XSHE,0.0019806798660770347
300632.XSHE,-0.003261693193901555
300540.XSHE,0.011243122557524911
300530.XSHE,0.14498330996577768
688027.XSHG,0.005979024910049922
688798.XSHG,0.004590981020159117
000537.XSHE,0.023308970921654786
601366.XSHG,-0.004894301749874003
000005.XSHE,-0.006606327379233865
300567.XSHE,0.006557682466847245
300992.XSHE,-0.004205738211154341
600391.XSHG,0.00012136777497382453
300921.XSHE,-0.00314483584385182
002810.XSHE,0.031463187962543056
000517.XSHE,-0.004047247916460961
001914.XSHE,0.013927048921178516
600562.XSHG,0.010662712520896934
300188.XSHE,0.01692179507546313
300684.XSHE,0.008875029587008861
600338.XSHG,0.009769046862630706
300948.XSHE,0.0010927768017238186
603266.XSHG,-0.0065414525615435076
002160.XSHE,-0.0051163835730621676
002629.XSHE,-0.008245389095866178
300074.XSHE,-0.0030094918358339546
300848.XSHE,0.0004132809098453729
301050.XSHE,0.03855455155016526
601116.XSHG,-0.005093946115573324
000420.XSHE,-0.003723338096250457
300457.XSHE,0.02948162138686171
002605.XSHE,0.0025363185822837283
600961.XSHG,-0.004953585330284533
000062.XSHE,0.00336667594481788
300630.XSHE,0.008305665469418048
000552.XSHE,-0.0012496936555230886
603886.XSHG,-0.0050348627820937224
600986.XSHG,-0.003603091319712767
300609.XSHE,-0.007033890374469265
600300.XSHG,-0.0038429784306882563
300062.XSHE,0.002556092273619061
300709.XSHE,0.013241632857515279
002490.XSHE,-0.005005098039333941
002468.XSHE,-0.0017870943549194748
300751.XSHE,0.08291424136930942
002457.XSHE,-0.00564692889416802
601187.XSHG,-0.0017125943247942065
603017.XSHG,-0.002959790901473429
603958.XSHG,-0.007471372418899597
688093.XSHG,0.028884341351922888
688660.XSHG,1.9081835377671337e-06
603939.XSHG,0.019116446651498836
600819.XSHG,-0.0036953120109956454
600739.XSHG,0.13810557122721023
002935.XSHE,0.005231433710915
000709.XSHE,0.0018266226526728244
002556.XSHE,-0.0035492592224348083
300980.XSHE,-0.0025581938287160774
002855.XSHE,-0.006125446170974839
002067.XSHE,-0.004578438774653354
300558.XSHE,0.027122903030487085
000757.XSHE,-0.005283257198861189
002564.XSHE,-0.004892764181480965
002930.XSHE,0.006897929399167772
000685.XSHE,6.607095371339048e-05
600529.XSHG,0.009374882490756646
603309.XSHG,0.002781778035424169
300551.XSHE,0.0010816251310332321
600227.XSHG,-0.003572096647942119
603330.XSHG,-0.0024804332691827397
600717.XSHG,0.022395082051289456
688586.XSHG,0.00015275279918502797
002285.XSHE,0.0033664452300587932
000589.XSHE,-0.005024864534802762
002535.XSHE,-0.007485043198906238
002614.XSHE,0.0006380244787841938
600419.XSHG,-0.0035549803887781027
002933.XSHE,-0.0006350757799599071
601929.XSHG,-0.004641507246188504
600421.XSHG,-0.0060811867048605785
300634.XSHE,-0.0037015819456749006
000755.XSHE,-0.00344498561288536
600598.XSHG,0.0018846848046959127
300350.XSHE,9.867441719300842e-05
300371.XSHE,-0.0030050848890902687
603928.XSHG,-0.0062463506464233085
300057.XSHE,-0.001878973467593823
603321.XSHG,-0.00693685269027048
600729.XSHG,-0.0028921970003093936
000635.XSHE,0.00640078244835323
601066.XSHG,0.005887198865083359
600531.XSHG,0.007103375979610092
002002.XSHE,-0.0012140038382883209
600246.XSHG,0.025746296673267048
002027.XSHE,0.004358920224399826
300420.XSHE,-0.0037219918115889436
300450.XSHE,0.2790284064928375
300513.XSHE,0.00963880042721348
000633.XSHE,0.001029428106248233
002330.XSHE,-0.003511817577748039
600185.XSHG,0.00722701138401888
002442.XSHE,0.0008145052205201326
300652.XSHE,0.003879915909372861
688159.XSHG,-0.0017041502913989143
002020.XSHE,-0.00172617648092951
002151.XSHE,0.0062811229263240375
300232.XSHE,0.007009632890580701
000613.XSHE,-0.0076067208037642305
300725.XSHE,0.0196466730332828
002105.XSHE,-0.0047455271656514295
688636.XSHG,0.0444981524751877
002317.XSHE,0.006537049335110956
300713.XSHE,-0.0013736612127649714
600149.XSHG,-0.00586769014407103
002396.XSHE,0.00908197329669399
002578.XSHE,-0.0034193978810236453
688786.XSHG,0.011372011554579137
688161.XSHG,0.013516193696761963
600257.XSHG,-0.0010088946297068186
605218.XSHG,-0.005842448766973012
605100.XSHG,-0.0045375766465395664
688678.XSHG,-0.0024109131948147227
600365.XSHG,-0.0073171666343871174
000606.XSHE,-0.006224082169420414
601336.XSHG,0.031160075079091392
003028.XSHE,-0.004633182324196097
