code,high_close_diff
002381.XSHE,-0.008905197392999968
300963.XSHE,-0.008632465641189087
000899.XSHE,-0.0067112937076191335
002249.XSHE,0.0013273755841153902
002147.XSHE,-0.0021054324796301316
002538.XSHE,-0.0027795297236454203
300461.XSHE,-0.005571871446213327
300768.XSHE,0.015874104507413167
002161.XSHE,0.007508779305299482
000539.XSHE,0.011284125413384829
002641.XSHE,-0.004281789834599541
300481.XSHE,0.01157373157845231
300338.XSHE,-0.0031067020561508733
002778.XSHE,-0.008069029966901111
002687.XSHE,-0.005759845382149267
002846.XSHE,-0.00925094085107819
300664.XSHE,-0.007581911035825513
600004.XSHG,0.002319192041670602
000786.XSHE,0.005527407452210163
002072.XSHE,-0.010098114615293531
601860.XSHG,-0.004579881656208033
002327.XSHE,0.025675839968050205
002390.XSHE,0.0013044122519367957
600209.XSHG,-0.0007142671937044008
688013.XSHG,-0.0030018022235048895
301037.XSHE,-0.005760398424561658
605376.XSHG,0.017625367233970967
688368.XSHG,0.05388868925437844
002905.XSHE,-0.0013087936392701238
601898.XSHG,0.0028074448018959924
002481.XSHE,0.026171772134405226
600020.XSHG,-0.006493264468814517
002588.XSHE,-0.0058591423963181575
000402.XSHE,0.003975777282152124
000837.XSHE,-0.00037808535375975175
300432.XSHE,0.03308796864892397
002705.XSHE,0.01061780813042415
600892.XSHG,-0.01035824435399304
600749.XSHG,-0.0068781379012307015
603297.XSHG,0.11646748134829268
002636.XSHE,-0.00296738187673452
300632.XSHE,-0.00680496576302013
300540.XSHE,0.0011579641623893529
300530.XSHE,0.009232318037979194
688027.XSHG,0.0589926950829704
688798.XSHG,0.013893533499150004
000537.XSHE,0.06696147084400488
601366.XSHG,-0.004166650366508809
000005.XSHE,-0.008666978678516422
688107.XSHG,0.013078559399917188
300567.XSHE,0.05711494058549999
300992.XSHE,-0.009474643822448808
600391.XSHG,0.0027707965760893176
300921.XSHE,0.075228678820394
002810.XSHE,0.08927896352985322
000517.XSHE,-0.005043218255835228
001914.XSHE,0.03421001242690813
