code,price_amplitude
002433.XSHE,-0.013880979487005214
000713.XSHE,-0.0031271806581370087
000576.XSHE,0.016342677837907098
603227.XSHG,-0.015101331586875226
002731.XSHE,-0.01671842167018529
300564.XSHE,0.003354579132809187
300675.XSHE,-0.005515076617075114
300267.XSHE,0.01727700536119887
000626.XSHE,0.0023045165072296103
300144.XSHE,0.06674094026455335
688520.XSHG,0.025371701185452
000633.XSHE,-0.014041355473312655
600901.XSHG,-0.005167235736770417
002134.XSHE,-0.015632954490274825
603583.XSHG,0.07267397710093595
300044.XSHE,0.032076718428565645
002902.XSHE,-0.008044103440398345
601199.XSHG,-0.013609245104272034
002471.XSHE,-0.009841915091801993
601801.XSHG,-0.005890578369284432
002410.XSHE,0.469365817490186
603012.XSHG,-0.011662420159248977
002401.XSHE,0.004740550446356795
688011.XSHG,0.00015059354244760688
603278.XSHG,-0.015202254561100166
600537.XSHG,-0.008700943843119514
000620.XSHE,-0.007638065879046245
000691.XSHE,-0.011394974828795645
300379.XSHE,0.009866172253397157
603093.XSHG,-0.0063865363175364806
300404.XSHE,-0.0009524102604393774
600202.XSHG,-0.016964692616293717
000825.XSHE,-0.00024534458279976655
002474.XSHE,-0.007284081965887632
300039.XSHE,0.016664822727229828
002715.XSHE,-0.005745736640156776
600211.XSHG,0.09862682303467916
001914.XSHE,0.05594391645505618
300327.XSHE,0.004710360131682833
000716.XSHE,-0.015585140072431072
000882.XSHE,-0.01244212676859518
300555.XSHE,-0.004765016187308678
300829.XSHE,0.010671455308835108
002799.XSHE,-0.006500961530997194
000968.XSHE,-0.006426371851972072
600372.XSHG,0.011375031879082061
300355.XSHE,0.0034797023304227476
300812.XSHE,0.0218875959207814
000921.XSHE,-0.0004392559889081233
603001.XSHG,-0.012522112538534042
600587.XSHG,0.00611961546389231
600690.XSHG,0.2596021727351589
000655.XSHE,-0.009864062220285148
601816.XSHG,0.007202172735159448
002716.XSHE,-0.011689345007593065
603388.XSHG,-0.015465077127015878
600479.XSHG,-0.00928022603565055
000020.XSHE,-0.012173878164857092
600648.XSHG,0.011814015433548299
600714.XSHG,-0.018213094291019426
000776.XSHE,0.022451234796149584
600348.XSHG,5.67839760126556e-05
002365.XSHE,-0.008499151018988979
002388.XSHE,-0.011811980794987846
000090.XSHE,-0.0030425368172607636
000880.XSHE,0.0023670454837168217
603377.XSHG,-0.0024900531760246583
600332.XSHG,0.008806353377665303
002862.XSHE,-0.004840544445326162
002325.XSHE,-0.01266832478409569
600178.XSHG,-0.010627365673071851
000803.XSHE,-0.007093993171362846
000835.XSHE,-0.024106097047705156
600538.XSHG,-0.013434423752059907
300558.XSHE,0.06107718584579611
002272.XSHE,-0.012534876905174252
300718.XSHE,0.03482419717241364
603113.XSHG,-0.006450832528194174
603777.XSHG,-0.009909364787873298
002565.XSHE,-0.007928021650371129
600775.XSHG,-0.009756522199866826
002153.XSHE,0.25996364472901795
603239.XSHG,-0.0007954236596393032
688030.XSHG,0.0019073540983049041
002298.XSHE,-0.004812910495363496
603039.XSHG,0.07779833582478222
600163.XSHG,-0.01114986963053731
002673.XSHE,0.0016534387668523116
600446.XSHG,0.062475975982284986
603637.XSHG,-0.01357642215783458
000301.XSHE,0.0017345592051482219
300562.XSHE,0.04406521942762728
002424.XSHE,0.004857017766987638
300447.XSHE,0.04265622005259147
600566.XSHG,0.0040195987525488
002823.XSHE,-0.0065869805226785785
688488.XSHG,0.0018343476583968059
300862.XSHE,0.03762871451746609
002825.XSHE,0.0005784038194563586
600615.XSHG,0.15486267218427657
002315.XSHE,0.0021776768825793463
300639.XSHE,0.029611274235960598
600979.XSHG,-0.011373495919303723
300419.XSHE,0.11362099940661954
688185.XSHG,0.1449695625894303
300214.XSHE,-0.004180407756865628
002842.XSHE,-0.013694423077710911
000938.XSHE,0.03445664752905125
002050.XSHE,0.11277315370121582
300100.XSHE,0.03891864372229656
600555.XSHG,-0.01553430295321315
002208.XSHE,0.006122778839134729
605318.XSHG,-0.01577460389979406
000798.XSHE,-0.015306046188554624
600094.XSHG,0.0025994737955281535
000925.XSHE,-0.010350406978794597
000809.XSHE,-0.01899650722610111
300791.XSHE,0.11246374677675867
000860.XSHE,0.05243670430191487
002221.XSHE,-0.001370646216578125
300857.XSHE,0.003685290067058051
300864.XSHE,0.046648069450499895
600121.XSHG,-0.016552173123727875
688390.XSHG,0.13408094546057062
300790.XSHE,0.003439935490396104
002370.XSHE,-0.013497503373055872
603909.XSHG,-0.012976382277749884
000547.XSHE,0.0788990016919097
300001.XSHE,0.05363121523260566
002304.XSHE,0.3078021727351594
600328.XSHG,-0.006567166946997463
600894.XSHG,0.0012604227659319314
601188.XSHG,-0.01524740755886451
002078.XSHE,0.07092360308534744
002869.XSHE,0.006250718706912205
000783.XSHE,0.00782007844614917
600603.XSHG,0.10915939896324564
600612.XSHG,0.5195882178241864
600575.XSHG,-0.006583646570006617
300020.XSHE,0.01336930687500116
600528.XSHG,-0.0024419739830767455
600691.XSHG,-0.011098293445453199
600750.XSHG,0.04857036170516368
002106.XSHE,-1.1959839398717823e-05
300671.XSHE,0.01053308900150674
300707.XSHE,0.012335184328360227
603587.XSHG,0.009007149078306855
603665.XSHG,0.01142994337482825
300117.XSHE,0.0071271478423117485
600997.XSHG,-0.00730572831513949
002481.XSHE,0.051974672932311936
601099.XSHG,-0.0010394931516279984
002127.XSHE,0.09206881917528488
000619.XSHE,0.006339688472525303
300070.XSHE,0.088583868370704
300337.XSHE,0.007999371938515873
000526.XSHE,0.05423506461875053
300024.XSHE,0.10544649482991549
002384.XSHE,0.09933075311418012
600352.XSHG,0.12676266744587258
603527.XSHG,-0.015948153212170156
300604.XSHE,0.017593798561360834
002997.XSHE,-0.009772858797144436
300625.XSHE,-0.004950743846060892
002555.XSHE,0.12495236835793015
300782.XSHE,0.2746961307388339
300410.XSHE,0.018887615865158414
300797.XSHE,0.006965173979984602
600493.XSHG,-0.013544041324759466
002235.XSHE,-0.007873938006657717
002503.XSHE,0.015851222857888467
600598.XSHG,0.005347654897505119
603839.XSHG,-0.012436628751313551
002982.XSHE,0.033828014251116936
002367.XSHE,0.03515059237518536
600444.XSHG,-0.014968528576145383
002714.XSHE,0.19850217273515877
300537.XSHE,-0.0043155331419342715
300613.XSHE,0.067416478611797
002479.XSHE,-0.007122173538927444
600811.XSHG,0.005317338415823781
300622.XSHE,-0.008267700932179413
300183.XSHE,0.016394817929073324
000915.XSHE,0.02041828473217895
600769.XSHG,0.008472102520220542
002244.XSHE,0.000522283506089018
603365.XSHG,-0.013095828080060686
603707.XSHG,0.048731515452820874
000971.XSHE,-0.016516347480979476
300006.XSHE,0.00625065667796793
300225.XSHE,0.18272062927271654
002442.XSHE,-0.015836097938479045
600586.XSHG,-0.0016815146914660479
300097.XSHE,-0.0017005305180730693
600067.XSHG,0.0048072510740302995
300847.XSHE,0.011750181323977177
600963.XSHG,-0.006163398583648212
600395.XSHG,-0.0016958802451846966
000638.XSHE,-0.00040850046217843355
002734.XSHE,-0.0020190788234161934
002125.XSHE,-0.01065959913213637
600746.XSHG,-0.0009372814088847332
000709.XSHE,-0.001940192294062202
300470.XSHE,0.03643737923838765
300891.XSHE,0.012689561483476865
300747.XSHE,0.13136575445869897
600089.XSHG,0.12223093818980132
603186.XSHG,-0.0037439649623433463
600825.XSHG,0.0004858186147236737
603517.XSHG,0.08125961594751321
300318.XSHE,0.11171025483357011
605218.XSHG,-0.011574632740126666
300800.XSHE,0.009400941994084576
000796.XSHE,0.009809729657649254
600658.XSHG,-0.007138372799403875
002398.XSHE,-0.0010720012409475514
000523.XSHE,-0.01311885160254172
000795.XSHE,-0.008581818309434434
601615.XSHG,0.005041487684697933
000797.XSHE,-0.010263194678895656
600530.XSHG,-0.015358542019466055
002610.XSHE,-0.0012433633806590554
002969.XSHE,-0.009531435493254187
601258.XSHG,-0.007925476602834282
603136.XSHG,0.011470246551900095
603060.XSHG,0.0020062493941954626
600745.XSHG,0.07100217273515962
600839.XSHG,0.008787179197981745
002559.XSHE,-0.007371348557368122
300594.XSHE,0.006423542371046021
600276.XSHG,0.5298322881019814
600712.XSHG,-0.013262534240614467
603535.XSHG,0.014700884356766504
300867.XSHE,0.030548425060203194
603348.XSHG,-0.0038665807966915926
601888.XSHG,0.15400217273515945
300015.XSHE,0.5298322881019814
600082.XSHG,-0.014555040670381342
600295.XSHG,-0.0009273292254181921
300702.XSHE,0.0332951835153
600301.XSHG,-0.018845598084076657
603013.XSHG,-0.0073246034505394676
002949.XSHE,-0.0018248759890148077
688318.XSHG,0.11002745796969472
603220.XSHG,-0.00921407831765447
603767.XSHG,-0.009729058705961465
603096.XSHG,-0.00452178684106159
002074.XSHE,0.057204603848711566
002113.XSHE,-0.009437250294713779
002154.XSHE,0.004335108959817225
002539.XSHE,0.0006716946586986308
002905.XSHE,-0.008909966430243731
002605.XSHE,0.01618907170065022
600846.XSHG,0.022114284791006494
600645.XSHG,0.06882428461792921
688066.XSHG,0.0006749544534370572
600736.XSHG,0.0037059092592176233
603161.XSHG,-0.015132855874965582
600120.XSHG,0.09478123686285544
603421.XSHG,-0.00969479102447031
601200.XSHG,-0.005619714908355079
002072.XSHE,-0.02317203319294147
300314.XSHE,0.1513230968599304
300497.XSHE,0.011703249974265244
601068.XSHG,-0.0077886493062593
600076.XSHG,-0.014981110227697396
601918.XSHG,-0.011513733747703165
002690.XSHE,0.05499673136132265
603477.XSHG,-0.008658610809238989
688188.XSHG,0.12390049089807192
002903.XSHE,-0.010859450599533027
688013.XSHG,0.016446969250719676
000520.XSHE,-0.01297209426269046
300545.XSHE,-0.0015603426156371968
600475.XSHG,-0.004250331688276684
600692.XSHG,0.01531395579114497
300770.XSHE,0.047509073654341726
605358.XSHG,0.040474717238700476
603728.XSHG,-0.0043821573898528195
002068.XSHE,-0.0039948674302337246
300785.XSHE,0.11063120866250514
600796.XSHG,-0.009547083944502327
600433.XSHG,-0.011347714496561027
603617.XSHG,-0.011516818391327153
601369.XSHG,-0.005637576191583672
000623.XSHE,0.03830141501355074
600748.XSHG,0.0026578543415871105
601838.XSHG,0.00282197317063931
000820.XSHE,-0.025309239406672224
300387.XSHE,0.003424914098089548
000153.XSHE,-0.010492146098998028
002561.XSHE,-0.01483359163844252
600509.XSHG,-0.008326506984290587
600881.XSHG,0.006790807985369499
000711.XSHE,-0.012221792321925024
002189.XSHE,-0.011048551062490931
300411.XSHE,0.044264684214497044
600897.XSHG,-0.0059358653407745625
002105.XSHE,-0.011846520021081178
600127.XSHG,-0.002042398261180677
600168.XSHG,-0.012124115880865021
600212.XSHG,-0.019662851076809113
300597.XSHE,-0.007273901437631715
300890.XSHE,0.035412612783061875
688189.XSHG,-0.011348490157461536
603036.XSHG,-0.018497319412680343
002947.XSHE,-0.0018735668788814365
600182.XSHG,-0.012447921703702803
300394.XSHE,0.0358409293028263
600720.XSHG,0.04133112775241228
300272.XSHE,0.03147484703753625
000958.XSHE,-0.000562518921938955
600496.XSHG,0.015302506464756192
601878.XSHG,0.0052328040479502555
600562.XSHG,0.038948068213882234
603813.XSHG,-0.017568803371120063
600396.XSHG,-0.013923410046957818
600511.XSHG,0.03182554433804793
300561.XSHE,0.05961043994386892
002551.XSHE,0.0033740547606562477
600831.XSHG,-0.006853357666031714
600838.XSHG,-0.0050750415781826395
002488.XSHE,0.006676760513132795
300425.XSHE,-0.0012849783389403523
603006.XSHG,-0.014452762567753507
300473.XSHE,-0.004696351051498925
600761.XSHG,0.12222155666457603
603238.XSHG,0.0014365571359713537
601319.XSHG,0.007402172735159452
300810.XSHE,0.03557587525785722
300313.XSHE,0.004159216135454601
300402.XSHE,0.01442352792487132
002316.XSHE,-0.015065052747665224
600990.XSHG,0.01622673560650244
688289.XSHG,0.04510164429152711
002901.XSHE,0.03869641334919626
600435.XSHG,0.018109099174946124
000012.XSHE,0.049476599782184605
600758.XSHG,-0.013310434020863337
000004.XSHE,0.052540718871320426
002392.XSHE,0.0029907504174070537
002167.XSHE,-0.006485377217812097
603948.XSHG,-0.011358401336928423
600149.XSHG,-0.012315782364287747
600821.XSHG,-0.005507591977475432
000830.XSHE,0.03280325657037435
002358.XSHE,-0.0011647060079091297
600848.XSHG,0.01647011777294584
002907.XSHE,-0.009150071296129395
002850.XSHE,0.05080267928134625
603518.XSHG,-0.01798045200256825
688299.XSHG,-0.0016183652868240264
300150.XSHE,0.011448102743145047
600325.XSHG,0.0036983724198162747
000096.XSHE,-0.009406121626453262
603007.XSHG,-0.010854933202463767
600674.XSHG,0.017963715636579433
000423.XSHE,0.07699973079859142
002013.XSHE,0.09668276251667123
600533.XSHG,-0.012422302014450834
300151.XSHE,0.11591673898660536
300209.XSHE,0.005314424392976651
603758.XSHG,-0.012907240690042818
002843.XSHE,-0.019156323732630483
600079.XSHG,0.16674913296855107
300895.XSHE,0.03731551024194622
300241.XSHE,-0.00779116553080237
300896.XSHE,0.45191955432478775
300485.XSHE,0.02412461925470432
300584.XSHE,-0.006625585073294436
600337.XSHG,-0.00013291694471445625
601860.XSHG,-0.006139822177498034
002073.XSHE,-0.008722272110889412
600208.XSHG,-0.0004866050986399744
601375.XSHG,-0.002508513983835586
600097.XSHG,-0.016576945137942282
002560.XSHE,-0.007771853840928647
000528.XSHE,0.005087151516241917
603938.XSHG,-0.0033671602468550565
300444.XSHE,0.035150349774949255
300737.XSHE,0.008420915107443132
002491.XSHE,-0.007711839031882537
002641.XSHE,0.009859825515187806
002462.XSHE,-0.0095503305383534
300482.XSHE,0.07420727641257638
300817.XSHE,0.025526061984672842
600874.XSHG,-0.008124289899395062
300385.XSHE,0.01029696757351672
603319.XSHG,-0.0006136361956226508
688006.XSHG,0.03892391668850857
000909.XSHE,-0.014248720550683405
600187.XSHG,-0.012594022011695478
002776.XSHE,-0.0037692167481832416
002762.XSHE,-0.01048417829868916
603811.XSHG,-0.005775342982999077
603822.XSHG,-0.016238833629194826
002701.XSHE,0.018792717078009176
601288.XSHG,0.006902172735159454
002910.XSHE,-0.015741296772765877
002697.XSHE,-0.0020578396786760872
603337.XSHG,0.027874887920163537
603277.XSHG,-0.01187085440892359
002530.XSHE,-0.00371996748511444
300390.XSHE,0.04204627220873459
002796.XSHE,-0.007611150903191992
000600.XSHE,-0.0009368138616123959
300200.XSHE,0.006616058725319493
601607.XSHG,0.005338612287978733
300057.XSHE,-0.00045804237281915107
688009.XSHG,0.0032723138415661174
002366.XSHE,-0.007445649151294068
300502.XSHE,0.23480917003915985
000728.XSHE,0.0023811459242226015
002563.XSHE,0.01240773625716375
603392.XSHG,0.04527836694699935
002887.XSHE,-0.004707376989623533
300174.XSHE,0.01298503192274069
000612.XSHE,0.009790195277238612
002276.XSHE,-0.0005220993289771891
603733.XSHG,-0.0018285192485855114
600169.XSHG,-0.01132773689621207
600895.XSHG,0.09538792925158317
688196.XSHG,0.02525111871836846
600989.XSHG,0.007988765722149183
601066.XSHG,0.023802172735159496
000721.XSHE,-0.015859114864851122
000905.XSHE,-0.013228197812697615
002332.XSHE,0.0031469968110871688
603699.XSHG,-0.003050720651311344
688019.XSHG,0.10906747081637995
603000.XSHG,0.022302763476489164
002866.XSHE,-0.007448523363412165
002879.XSHE,-0.011145156048739403
600739.XSHG,0.2403734396486461
300354.XSHE,0.01220130329271811
300373.XSHE,0.05862872662911642
600190.XSHG,-0.011563595788258359
000027.XSHE,0.014464399330296165
603267.XSHG,0.07319599014299052
002193.XSHE,-0.01602569028471268
002601.XSHE,0.08313702893615864
000881.XSHE,0.00018473272240695886
603855.XSHG,-0.00533198063956047
605006.XSHG,-0.012806944861453952
000056.XSHE,-0.006627019987875047
000662.XSHE,-0.019941046322464056
300741.XSHE,0.030706890812617064
688513.XSHG,-0.00042562613798023327
600255.XSHG,-0.009697020273032816
002750.XSHE,-0.004797443557263565
600131.XSHG,0.014125351585750297
601898.XSHG,0.002210525072198829
600030.XSHG,0.03610217273515925
603038.XSHG,-0.014230705193301826
603596.XSHG,0.004137457865972619
600835.XSHG,0.02174970589196138
002001.XSHE,0.2588516414990785
300345.XSHE,0.05815332375229988
002217.XSHE,0.004112097470961302
600965.XSHG,-0.012030927987872126
600136.XSHG,-0.010653562625343602
002387.XSHE,0.0033974926280652424
300287.XSHE,0.02817501759762693
600346.XSHG,0.08610217273515952
002404.XSHE,-0.007519218399377818
600763.XSHG,0.4289982204721212
600791.XSHG,0.0029252509653557544
300297.XSHE,0.04522386026180007
300332.XSHE,-0.010138570021352919
603712.XSHG,0.01194730032502211
603612.XSHG,-0.00934434835781995
002380.XSHE,-0.0075732189111770536
600321.XSHG,-0.014260628450363928
603579.XSHG,-0.00041811815625031855
600143.XSHG,0.07759265050138853
600749.XSHG,-0.016092474044300375
002371.XSHE,0.262689792853233
600593.XSHG,0.007024788829591367
002192.XSHE,0.005367497504246761
600280.XSHG,-0.0096422363803092
002629.XSHE,-0.023519773392165537
600795.XSHG,0.07943841952701163
002088.XSHE,-0.006371762971651668
600083.XSHG,-0.020270064284509504
300477.XSHE,0.014264742958391046
000885.XSHE,-0.0026195043294685062
601718.XSHG,-0.0062009782856879666
600977.XSHG,0.0002768900605544778
600996.XSHG,-0.009571782976714887
000671.XSHE,0.04478366558986612
