code,low_close_diff
603398.XSHG,0.00449264360470299
600871.XSHG,-5.570705511745601e-05
600215.XSHG,0.0016037916343812917
000521.XSHE,0.005424089283784279
600311.XSHG,0.008785690927217484
002119.XSHE,-0.007978069575121982
600621.XSHG,-0.2795784879011434
000421.XSHE,0.005451420209906627
601155.XSHG,-0.0032598339267907845
601020.XSHG,0.0038535871844339637
300690.XSHE,0.0011362603627859732
002133.XSHE,0.00782123676383854
300536.XSHE,0.0065720200399772555
002577.XSHE,0.0035430153488676206
000545.XSHE,0.007885762999423233
600151.XSHG,-0.00801148738878894
600815.XSHG,0.0006470805852861828
603739.XSHG,-0.005327515877312832
000607.XSHE,0.004755516556377305
002369.XSHE,0.0002117512486732977
300011.XSHE,0.0006497846196189669
600888.XSHG,-0.00687918102855083
002631.XSHE,0.0028369144233947635
002552.XSHE,0.0006394997478022186
000514.XSHE,0.005879267275992079
601106.XSHG,0.001752114455795498
600649.XSHG,-0.0031846382116406586
600184.XSHG,-0.003183371637426073
600297.XSHG,-0.003152158516152763
002970.XSHE,-0.010396046929700474
600429.XSHG,0.004573793980385365
600537.XSHG,0.0061335707684975335
300649.XSHE,0.0028040325545516014
688037.XSHG,-0.03572469992360225
002632.XSHE,0.002682929068699
300267.XSHE,0.0014361453999216347
688058.XSHG,-0.0450278865384999
688002.XSHG,-0.008887596180457112
002543.XSHE,0.0027752504684907496
603607.XSHG,0.0050134294462286285
600676.XSHG,-0.0004180396293998181
002224.XSHE,-0.006249853273580655
002556.XSHE,-0.00018352034242183953
002474.XSHE,0.0032365442283319858
688006.XSHG,-0.004086168819181813
002522.XSHE,-0.015140386228911788
000985.XSHE,0.008073591829054944
002296.XSHE,0.001768696555407366
000955.XSHE,0.002106278729940252
300806.XSHE,-0.007491650568517527
601233.XSHG,-0.0024115607680006397
600802.XSHG,-0.0008538604117136767
600501.XSHG,-0.0005411601144275652
300545.XSHE,-0.006307317818481407
000961.XSHE,-0.0026998579575355846
603906.XSHG,0.006903317169437506
601949.XSHG,0.0032913096649506302
002430.XSHE,0.00095505488636394
600236.XSHG,-0.0011099292081649306
600860.XSHG,0.00959277309897831
601118.XSHG,0.0009360065470274781
002753.XSHE,-0.0032303696676149237
600856.XSHG,0.010220257345397804
601577.XSHG,0.0005794019064099783
300456.XSHE,-0.029568629491328043
600890.XSHG,0.00664907447130509
000557.XSHE,0.002473469801543204
002405.XSHE,-0.011744485308119492
603010.XSHG,-0.004785347829822317
300273.XSHE,0.0028298008308323807
000752.XSHE,0.00701440573910723
000627.XSHE,-0.0047866977907247985
002687.XSHE,0.00801011436067072
600578.XSHG,0.0019916649538448826
603227.XSHG,0.006867101744540134
603800.XSHG,0.0036000670000712505
002061.XSHE,0.0039183412618676375
603825.XSHG,0.0001782567748578011
000860.XSHE,-0.015827321010012725
600018.XSHG,-0.003125415902856806
002353.XSHE,-0.051915201677514795
603366.XSHG,0.0034727623493167937
300444.XSHE,0.006857019618194182
688089.XSHG,0.003483027388914159
300500.XSHE,0.005795393591248311
002588.XSHE,-0.005642643499399827
600378.XSHG,-0.008828507076359989
300502.XSHE,-0.057566132168909843
300055.XSHE,-0.0036146229700484093
603037.XSHG,0.007851562407745783
603666.XSHG,-0.0667754401903571
300122.XSHE,-0.09730642746229425
600380.XSHG,-0.011001640763079926
002140.XSHE,-0.01011032991913943
300528.XSHE,0.007184460297739141
603019.XSHG,-0.044332262793363456
603598.XSHG,-0.011865106450857584
000875.XSHE,0.004180457866274115
300180.XSHE,-0.01041587525959339
300685.XSHE,-0.042329727570345886
601108.XSHG,-0.0009190066916757937
600573.XSHG,0.007939625028892295
600266.XSHG,0.002928555761309685
002749.XSHE,-0.029362098472018226
300103.XSHE,0.003727523792133044
600331.XSHG,0.005773363703815012
600867.XSHG,-0.10907824174067302
600180.XSHG,0.0028332545499016653
603055.XSHG,0.003829818369080371
601888.XSHG,-0.01950642746229451
300435.XSHE,0.00363640320948254
300796.XSHE,-0.000314492762907596
600425.XSHG,0.00026766963100682047
300145.XSHE,-0.0003600983895920831
600456.XSHG,-0.017011398737942076
603577.XSHG,0.001678049724835119
603095.XSHG,-0.0060097787940471435
002677.XSHE,-0.0017563959728394158
300268.XSHE,0.0067500279891354415
688036.XSHG,-0.013310274955707085
300561.XSHE,-0.007772438746032922
603589.XSHG,-0.0012704649756243537
603596.XSHG,-0.000960332555864394
300114.XSHE,-0.005309025700357634
002200.XSHE,0.009103760588337315
300198.XSHE,-0.0001921912200093974
000059.XSHE,0.003764484779948311
600056.XSHG,-0.003807829873275396
601788.XSHG,-0.0018337854680170506
600461.XSHG,0.0027148503277057445
002386.XSHE,0.005705064030245511
300261.XSHE,0.0013175577709915653
000812.XSHE,0.007270099715903311
002945.XSHE,-0.0019693389907844906
000705.XSHE,0.005718310526573175
600367.XSHG,0.007628918617625147
600898.XSHG,0.0062088365726315235
600345.XSHG,0.0024288457045376364
601766.XSHG,-0.0035064274622945485
300628.XSHE,-0.21457823204394666
601128.XSHG,0.0014850816945485659
300798.XSHE,-0.010192185178976947
300281.XSHE,-0.005943308591099965
300687.XSHE,-0.0022469509263450954
002461.XSHE,-0.007950947718893781
300759.XSHE,-0.020182167447981406
002110.XSHE,0.0016749767931543917
002228.XSHE,0.0020742266149352123
002518.XSHE,-0.008794542195411325
600069.XSHG,0.009565015954096097
600734.XSHG,0.007221401023860363
300071.XSHE,0.003162741145360066
300049.XSHE,0.0028177431335891937
300596.XSHE,-0.0068854652693912015
603555.XSHG,0.010038437628180484
300688.XSHE,0.005223512285440093
002567.XSHE,-0.0008301748276733243
600527.XSHG,-0.007856499063730656
002197.XSHE,-0.004301189502658941
300485.XSHE,-0.027175465195368814
000905.XSHE,0.006090142562582383
601918.XSHG,0.00486193087634238
603496.XSHG,-0.010779615737689183
002128.XSHE,0.0016198645853785305
600576.XSHG,0.00756334981124716
002230.XSHE,-0.06399922698272456
300718.XSHE,-4.700536893625061e-05
603948.XSHG,-0.012892612914834505
002275.XSHE,0.0026362717319852614
300191.XSHE,0.0005698652388814859
603001.XSHG,0.0068762454145990075
002187.XSHE,0.007618905931405549
000758.XSHE,-0.0055140253352527506
300395.XSHE,-0.026884135424098822
300285.XSHE,-0.026977639673309527
002640.XSHE,-0.0004712064167236643
300108.XSHE,0.0075970152989824746
600250.XSHG,0.008678552823126318
603060.XSHG,-0.011107411925511245
300571.XSHE,-0.019452614446592
600353.XSHG,-0.00020022526448665832
603995.XSHG,0.003117447551444855
600157.XSHG,-0.0075636905594393955
002599.XSHE,0.004798978477065416
300236.XSHE,-0.03697812343286385
300708.XSHE,0.004216967045468601
603726.XSHG,-0.00028432360150911114
002779.XSHE,0.005711840027536303
603136.XSHG,-0.0050495853011687675
002521.XSHE,0.005796412518753125
002756.XSHE,-0.001847974843908768
300431.XSHE,0.011514848691882844
600099.XSHG,0.0033763080094607323
600859.XSHG,-0.005964835508258302
603602.XSHG,-0.001336670176346988
300107.XSHE,-0.0014390172766715432
300405.XSHE,0.008776681613476606
600750.XSHG,-0.026126897606065305
002292.XSHE,-0.005103618563940447
002635.XSHE,-0.0355939123355818
000683.XSHE,0.003625840202402788
601107.XSHG,0.0034397702882854476
603967.XSHG,0.00444784406120957
002101.XSHE,0.0030244137733759398
300110.XSHE,0.0030680088713922874
600160.XSHG,-0.01466378506858528
603779.XSHG,0.008042108779506306
603990.XSHG,-0.0034363275910164835
600048.XSHG,-0.021606427462294304
600319.XSHG,0.007502157533832822
002872.XSHE,0.008588117630519478
601633.XSHG,-0.005939937737877474
600909.XSHG,-0.00012113168043437141
300750.XSHE,-0.036006427462294564
601058.XSHG,-9.556952192795202e-05
000637.XSHE,0.0019907339096042857
600312.XSHG,-0.0029607217149063055
600455.XSHG,0.006414862199678859
002797.XSHE,1.794125446763408e-05
002511.XSHE,-0.00682370581837579
002289.XSHE,0.0009526616510935207
600162.XSHG,0.004654527715309594
002499.XSHE,0.011817774216282714
002213.XSHE,-0.005941283750403763
600995.XSHG,0.00018669702314226544
002286.XSHE,0.0012335454527365383
002350.XSHE,0.004801747674331197
600569.XSHG,0.005382856064244895
600798.XSHG,0.006343367850307755
000973.XSHE,0.004010166911406549
002084.XSHE,-0.0023642634633234665
002025.XSHE,-0.018048999072221857
603959.XSHG,0.007134155855104185
000897.XSHE,0.005937267390959097
000049.XSHE,-0.06355761113865853
300318.XSHE,-0.01343928946226872
002420.XSHE,0.00958991630183924
000565.XSHE,-0.0017586221606339138
600391.XSHG,0.002916764144623083
002658.XSHE,0.004860767987159372
002883.XSHE,0.0068070742481641236
300674.XSHE,-0.006926852275351848
002132.XSHE,0.0009856630981022723
300149.XSHE,0.0024815078124643427
600696.XSHG,0.006993120857100919
000838.XSHE,0.004120121901456704
600789.XSHG,0.003358211880948722
600517.XSHG,-0.04656073851293016
300287.XSHE,-0.008204965234615141
600717.XSHG,-0.004833247786712608
600866.XSHG,-0.005909715550327978
000100.XSHE,-0.006170691675133127
300262.XSHE,0.0045905736160263355
603429.XSHG,-0.01507227644187457
600828.XSHG,0.0032933513950374077
002957.XSHE,-0.0017859270307711726
002066.XSHE,0.007747495279471958
603020.XSHG,-0.010934383468279296
688009.XSHG,-0.0023102779625440275
002126.XSHE,-0.02434652532908417
002366.XSHE,0.005563510040817001
002181.XSHE,0.0041742575696125505
000666.XSHE,0.0038886317232524545
002507.XSHE,-0.11184876955790053
002639.XSHE,0.0021436668687636997
000150.XSHE,0.00551336803035663
001965.XSHE,-0.0007196712898932006
300534.XSHE,0.006157577561192623
600385.XSHG,0.010399412692721086
600518.XSHG,-0.019490412042800935
300766.XSHE,-0.0044817300701139985
000902.XSHE,-0.0024099939049737652
002376.XSHE,-0.0004979394886673828
300831.XSHE,0.0
688196.XSHG,0.0036251964600197925
002222.XSHE,0.0012551572370310638
300390.XSHE,-0.011314093505022823
688278.XSHG,-0.002039796280262428
600760.XSHG,-0.02146165490703462
002071.XSHE,0.010910580243869294
000151.XSHE,0.006739606467029282
600193.XSHG,0.0077728968336509986
601098.XSHG,-0.0019472250678056891
603100.XSHG,0.006749437199604376
300118.XSHE,-0.009301618481514382
002142.XSHE,-0.006006427462294566
600865.XSHG,0.002646117590111758
600976.XSHG,0.006606387432389273
002842.XSHE,0.005540718477948914
600356.XSHG,0.007717583863626256
603042.XSHG,0.004407371996263634
300430.XSHE,0.006695641731440934
603999.XSHG,0.0057115245218059794
601002.XSHG,0.004885168088073529
600882.XSHG,-0.016100170081671313
000980.XSHE,0.0063450394766983356
002348.XSHE,0.005312885385783721
000756.XSHE,0.0032112083032100596
600021.XSHG,0.0006761128494786493
300529.XSHE,-0.04036787249520281
603039.XSHG,-0.032433606548567855
600939.XSHG,0.004909533267866471
603988.XSHG,0.0006657019929972559
000595.XSHE,0.010539687157629825
300124.XSHE,-0.27158251446587994
600382.XSHG,0.005004410773868889
603908.XSHG,0.008200552249365023
600754.XSHG,-0.006470880163292822
002537.XSHE,-0.0027694936087964903
603258.XSHG,-0.004989323611161834
603383.XSHG,-0.008815797109705703
300308.XSHE,-0.0675518694138066
603456.XSHG,-0.010052531498669729
002034.XSHE,-0.0007386086601678006
603733.XSHG,0.002207151337787305
002610.XSHE,0.004002011707657785
300604.XSHE,-0.043873246410329754
600255.XSHG,0.0013868650028665587
300593.XSHE,0.004054613240594287
688358.XSHG,-0.030472785361815295
600702.XSHG,-0.004706780329201145
002317.XSHE,-0.01716668806467839
603886.XSHG,0.004959620031503479
002414.XSHE,-0.018177480156604944
002855.XSHE,0.005244129498383959
002401.XSHE,-0.009167030741375561
300684.XSHE,-0.019359425767120186
300493.XSHE,-0.0021559132642584187
000513.XSHE,-0.049794977187940924
002152.XSHE,-0.07275618914219947
603661.XSHG,0.001445842553052394
002129.XSHE,-0.022785842008260237
603559.XSHG,0.00018206606621219614
600074.XSHG,0.012186534938366668
002535.XSHE,0.01083219035569134
002821.XSHE,-0.13671483647251076
300363.XSHE,-0.002815898034641715
600149.XSHG,0.008791373036686005
