code,low_close_diff
603398.XSHG,0.006121079812980499
600871.XSHG,0.0005083726298608763
600215.XSHG,-0.00565161046311133
000521.XSHE,-0.002734902096740591
688221.XSHG,-0.006259603267269115
002119.XSHE,0.0022399581537481984
600621.XSHG,0.41866834724240365
000421.XSHE,-0.005354988911919965
601155.XSHG,0.003634082715535885
601020.XSHG,-0.003946121020411336
300690.XSHE,-0.00717859058785829
301333.XSHE,0.14673265227488247
002133.XSHE,-0.005119640079841951
300536.XSHE,-0.003666508706282575
003016.XSHE,-0.006878443839289498
002577.XSHE,-0.003011663369694344
000545.XSHE,-0.008355775818790118
600151.XSHG,-0.003754315126100462
600815.XSHG,-0.005476620989035027
603739.XSHG,-0.0067097338039513055
000607.XSHE,0.0013085506825270734
002369.XSHE,-0.007274990913574007
300011.XSHE,0.001666633022294704
001238.XSHE,-0.007867085641726555
600888.XSHG,0.005306024678339912
301216.XSHE,-0.004312662461762283
002631.XSHE,-0.005771813353879086
002552.XSHE,0.006264781628762293
688062.XSHG,0.0022581904356659306
000514.XSHE,0.02215105813988871
300804.XSHE,-0.0036362432963253895
301167.XSHE,-0.006592183792556367
601106.XSHG,-0.0018043718255194112
600649.XSHG,0.01937905599283398
600184.XSHG,-0.004763164154252665
600297.XSHG,-0.0018896942102147078
002970.XSHE,0.008636042112370911
600429.XSHG,-0.004682444458439451
600537.XSHG,-0.0035590918190153437
300649.XSHE,-0.00809889576657149
688586.XSHG,-0.0015115183719183606
688037.XSHG,0.08736961444876769
688059.XSHG,0.010714578778383485
002632.XSHE,-0.005325864174290191
688786.XSHG,0.00038002399950380975
300267.XSHE,-0.002550378840957002
301025.XSHE,-0.00401772729831398
688058.XSHG,-0.0010406013762363098
688002.XSHG,0.011811961832896302
002543.XSHE,-0.004291109752076131
603607.XSHG,-0.006437305249394289
688385.XSHG,0.0042763625838943215
600676.XSHG,0.003100854599305142
001314.XSHE,0.002365697018453898
002224.XSHE,-0.005413112850369062
002556.XSHE,-0.0036951021643100122
301001.XSHE,-0.0032792249382067188
002474.XSHE,0.0033646250571149217
688006.XSHG,0.0005677325674461999
002522.XSHE,-0.005298173976508544
688067.XSHG,-0.007315847866516914
000985.XSHE,-0.008098569854187294
002296.XSHE,-0.002197386379433449
000955.XSHE,-0.007958153188985354
300806.XSHE,0.0010486095671462838
601233.XSHG,0.002653329493326916
600802.XSHG,-0.0070652836834085245
600501.XSHG,-0.005247544491401435
300545.XSHE,0.00023816159096549765
000961.XSHE,-0.0004495885671316202
301188.XSHE,-0.004405530772120878
603906.XSHG,0.0206939178476676
601949.XSHG,0.0022901774264856237
002430.XSHE,0.009974957513281856
600236.XSHG,0.0006295611028409145
600860.XSHG,0.001712313199390505
301261.XSHE,0.019918639766975665
301298.XSHE,-0.0074912766097807665
001266.XSHE,-0.004930193340540243
601118.XSHG,-0.0013769152604465405
002753.XSHE,-0.006852716599016327
601577.XSHG,0.00028850363116729406
688606.XSHG,0.010979408512511916
300456.XSHE,0.008207186385760939
688613.XSHG,-0.006013566050356547
000557.XSHE,-0.0021498406928138493
002405.XSHE,0.0010980393488588486
301115.XSHE,-0.00588583088693811
603010.XSHG,0.000279692784180015
003005.XSHE,0.011990196651698405
301155.XSHE,0.003991341482308397
000752.XSHE,-0.00960875532603262
000627.XSHE,0.027507664442249353
002687.XSHE,-0.00622928970991147
600578.XSHG,-0.0007069083935511446
603227.XSHG,-0.0029305599256482244
603800.XSHG,-0.0034518337171670337
002061.XSHE,-0.0038051922167507317
300907.XSHE,-0.008721799221133735
688581.XSHG,0.022776196828812188
603825.XSHG,-0.005781377943197107
688129.XSHG,-0.008078936979761453
000860.XSHE,0.007471500387249164
300979.XSHE,0.013979611118910553
600018.XSHG,0.003397813746401243
002353.XSHE,0.047865109300465815
603366.XSHG,-0.005828894985416298
300444.XSHE,-0.00569072905097664
688089.XSHG,0.016409519429962993
301277.XSHE,-0.0016942250989403392
300500.XSHE,0.006338965559838037
301283.XSHE,0.0004208233017895368
002588.XSHE,-0.004758725183346106
600378.XSHG,0.044954761263828746
688071.XSHG,0.007852628679269499
300502.XSHE,0.12762580398151288
300055.XSHE,0.0002830118315387334
603037.XSHG,-0.0036889258048447187
603666.XSHG,0.016346501755018665
300122.XSHE,0.09129781374640135
688185.XSHG,0.006194844356778383
600380.XSHG,0.0018414485008648729
300926.XSHE,0.004592354824998053
688038.XSHG,-0.00638576411193398
002140.XSHE,-0.0004531304561284002
300528.XSHE,-0.0006803941117775585
603019.XSHG,0.02663694072637411
000995.XSHE,0.006329042129349224
603598.XSHG,-0.006294370786921268
000875.XSHE,-0.002874219772365582
300180.XSHE,-0.0024412762141170965
300685.XSHE,0.005444618308095862
688292.XSHG,0.008194380315159042
601108.XSHG,0.0007045273786133459
600573.XSHG,-0.007554091830010227
600266.XSHG,0.016963952803388898
605318.XSHG,-0.007960004447887525
002749.XSHE,-0.0006424945536417908
300103.XSHE,-0.004612624558384642
600331.XSHG,-0.0006067303829195023
600867.XSHG,0.04640684276320419
600180.XSHG,-0.003249868040873564
688663.XSHG,0.005013954158517962
603055.XSHG,-0.002754562041438864
601888.XSHG,0.04719781374640109
300435.XSHE,-0.004400237698395649
300796.XSHE,-0.003095850241844822
600425.XSHG,0.0010087954766896511
300145.XSHE,0.005519785010003279
600456.XSHG,0.004715717152870379
688456.XSHG,-0.0018699493679218996
603577.XSHG,-0.00784244696181594
603095.XSHG,-0.008038742693218845
002677.XSHE,-0.0031243694501915126
300268.XSHE,-0.0064729510801955215
688036.XSHG,0.06319781374640103
300561.XSHE,0.045411572731162635
603589.XSHG,0.010714671251777245
688560.XSHG,-0.002296999634628368
603596.XSHG,0.021804779319104083
300114.XSHE,0.016797172796772196
002200.XSHE,-0.009790721584826715
300198.XSHE,-0.007544401847038732
688401.XSHG,0.009981940055391304
000059.XSHE,-0.0040100471239108
600056.XSHG,0.0019711041897484335
601788.XSHG,0.007674101710231741
600461.XSHG,0.00015664715174921063
002386.XSHE,-0.004034767662809127
300261.XSHE,-0.0005373521930499038
000812.XSHE,-0.0036586732565727234
002945.XSHE,0.005847979282484614
000705.XSHE,-0.0051361963021085985
003017.XSHE,-0.0037143643964676586
600367.XSHG,0.018682415527725003
600898.XSHG,-0.011717201793156742
600345.XSHG,0.0008014132690017817
688017.XSHG,0.021527642647990345
001337.XSHE,-0.0019182784933339506
601766.XSHG,0.003897813746401233
300628.XSHE,0.040990999063496306
301005.XSHE,-0.004705475108009232
601128.XSHG,-0.0014320871575892635
300798.XSHE,-0.005549592767448763
300281.XSHE,-0.008480767068939814
300687.XSHE,0.02729796186685312
002461.XSHE,-0.0011532526174569757
001289.XSHE,0.003797813746401199
300759.XSHE,0.01975326110216038
002110.XSHE,-0.0029887166076924144
002228.XSHE,-0.006277814101675877
002518.XSHE,0.018239288298985242
600734.XSHG,-0.0018884659129811835
300071.XSHE,0.001151238044470198
300049.XSHE,0.01984512112848943
300596.XSHE,0.001828632699780272
603555.XSHG,-0.00850468386619167
301421.XSHE,0.05957010361614842
003041.XSHE,-0.008762908712176451
300688.XSHE,0.0047386257672152685
002567.XSHE,-0.003092222663926219
001203.XSHE,-0.002626268805932882
301051.XSHE,-0.004124219982837678
600527.XSHG,-0.0050465212330375615
002197.XSHE,-0.00019667510265390133
688132.XSHG,0.0006253859155568387
300485.XSHE,-0.005611359637060676
000905.XSHE,-0.006306390219913552
601918.XSHG,-0.0032520710366529633
603496.XSHG,0.015142270129348965
002128.XSHE,0.000427723816773193
600576.XSHG,-0.0011689627671562356
002230.XSHE,0.11189781374640137
300718.XSHE,-0.0034194144688576567
603948.XSHG,-0.0008088310487189016
002275.XSHE,-0.0016698074593138388
300191.XSHE,-0.00022080067611370859
603001.XSHG,-0.00893856278863734
002187.XSHE,-0.006153182063079983
000758.XSHE,-0.0026554646114797143
300395.XSHE,0.05969763438886773
300285.XSHE,0.14276019448684285
002640.XSHE,7.724134949553194e-05
300108.XSHE,-0.00857443136848096
600250.XSHG,-0.008923950567927089
603060.XSHG,0.0042084878720873254
601825.XSHG,0.0017938315696634176
300571.XSHE,0.01725109531102701
600353.XSHG,-0.004887045211337225
603995.XSHG,0.000488723745493848
600157.XSHG,0.00983329792984154
605287.XSHG,-0.0035957482316867307
002599.XSHE,-0.003922033358855919
300236.XSHE,0.014586609940221752
300708.XSHE,-0.004760976974696282
603726.XSHG,-0.0077721608989658915
002779.XSHE,0.0029739476636510397
603136.XSHG,0.0030290042680060705
301026.XSHE,-0.003078827124543628
