code,open_close_diff
600543.XSHG,0.0024745600833063113
601107.XSHG,0.003536310806654811
000955.XSHE,0.006211629489444493
600882.XSHG,-0.0036916363192819246
000403.XSHE,0.03449416355100385
300791.XSHE,-0.00699888532983922
600592.XSHG,0.005295726299215681
603041.XSHG,0.005738594247115468
002566.XSHE,0.007223902343988795
003026.XSHE,-0.0186715721334452
301158.XSHE,-0.0057565512061695115
002828.XSHE,0.007984863915815845
601921.XSHG,0.0026184696597208964
600811.XSHG,-0.017912811629545347
605298.XSHG,0.007582065001865454
000567.XSHE,-0.029098638478940717
688313.XSHG,0.0029689195866270087
300879.XSHE,0.0031626399056814817
002019.XSHE,-0.006048356110148899
301106.XSHE,-0.00027212118135952826
000797.XSHE,0.006206037230275803
002231.XSHE,0.006364659265699818
603268.XSHG,0.005616875808928973
300742.XSHE,-0.0009016792829624459
002902.XSHE,-0.014204950907010613
601118.XSHG,0.0017229944697124062
600855.XSHG,0.0009764132630525569
301055.XSHE,0.005733425595983127
000026.XSHE,-0.02307222332978246
601579.XSHG,0.004837050305572786
300074.XSHE,0.002137420620658097
002789.XSHE,0.009372121924102424
000886.XSHE,-0.00027861277099276716
300114.XSHE,-0.022558070363689033
003030.XSHE,0.00761378144525416
300946.XSHE,-0.007009743066420629
600993.XSHG,-0.001660998965770163
300880.XSHE,0.004167507281711539
601019.XSHG,0.0018487519791946946
600153.XSHG,0.037334842898976324
605168.XSHG,0.07000539829259911
002759.XSHE,-0.007886921828224112
600222.XSHG,0.006463304900553938
688269.XSHG,-0.026123042849143047
002386.XSHE,0.008529463679747983
600089.XSHG,0.025959223454377425
000909.XSHE,0.004439521934531725
300789.XSHE,-0.005874310693144471
600163.XSHG,-0.0017730030457467445
603733.XSHG,0.0017110890125364487
688128.XSHG,-0.011379700556657569
300729.XSHE,0.006645975606874381
300895.XSHE,0.013388388216140315
688126.XSHG,-0.0029969630728593506
300079.XSHE,6.560176817837007e-05
600995.XSHG,-0.00450188250591816
300165.XSHE,0.004159317697060206
001205.XSHE,0.0033848581377447255
300894.XSHE,0.003209880281835956
002452.XSHE,-0.009303057101595907
300085.XSHE,-0.02252840694935669
300306.XSHE,0.004255448017649763
301089.XSHE,-0.007849083596995998
603926.XSHG,-0.0012198148057310301
601698.XSHG,-0.0025350541897028967
300276.XSHE,0.004247523016676047
603833.XSHG,-0.007144793284628966
601866.XSHG,-9.092723048195007e-05
300945.XSHE,0.007901353301312246
688577.XSHG,-0.005467762132961967
300857.XSHE,-0.00026066901970735103
600584.XSHG,-0.028857253054498905
300622.XSHE,0.017138529911313673
300355.XSHE,-0.000361867686833499
600311.XSHG,0.010599078765978756
603179.XSHG,-0.04159758059010235
601985.XSHG,-0.0030806872778454727
603605.XSHG,-0.04954672382877477
300597.XSHE,0.007658101915115816
000981.XSHE,0.006232458755354109
301238.XSHE,-0.009986372371687766
605218.XSHG,0.002416571160181016
601808.XSHG,-0.001805646217387574
300852.XSHE,-0.0673717542972828
002986.XSHE,0.00858456774346077
605266.XSHG,0.01427165861231114
688533.XSHG,-0.04970749985306254
300993.XSHE,0.004184685476883132
603029.XSHG,0.009388707585337063
001213.XSHE,0.0015644175074923715
301128.XSHE,-0.00041350017251863026
688379.XSHG,0.00978390699684095
688139.XSHG,0.014059415131245555
000993.XSHE,0.0013551671263417999
300367.XSHE,0.01710107630699765
002305.XSHE,0.005684716133590786
002080.XSHE,0.0024895522248961676
300508.XSHE,0.0004960480154750681
002332.XSHE,0.0023080799864187845
301078.XSHE,0.0006462440201265647
002014.XSHE,-0.010076731328908168
002938.XSHE,-0.00257081374330091
002780.XSHE,0.006991357187243833
603658.XSHG,-0.007113309076359546
000656.XSHE,0.0015643292622743736
000301.XSHE,-0.012136362056495818
688656.XSHG,0.019638549126604735
002263.XSHE,0.0015718270822829552
603123.XSHG,0.0025824910515778593
000931.XSHE,0.0057608278548391696
301029.XSHE,-0.014957057652724273
605366.XSHG,-0.004047376858883053
688290.XSHG,-0.028797468729364405
300411.XSHE,0.004808267215752985
603790.XSHG,0.0061708843231586255
600565.XSHG,0.0021146324335385483
600613.XSHG,-0.014718670714784672
002832.XSHE,-0.01871161184122243
300347.XSHE,0.021850447465116683
300130.XSHE,-0.013972613059441624
300699.XSHE,-0.041807373491271005
300832.XSHE,0.006083601311453745
002763.XSHE,0.004987232474438415
301198.XSHE,0.004883528661291458
002422.XSHE,0.005467022654156213
601377.XSHG,-0.004475212390783864
601699.XSHG,-0.019659828105053307
601567.XSHG,-0.009578049877236507
300652.XSHE,-0.029221417760933066
300495.XSHE,0.001805387877765823
300454.XSHE,-0.04528506645339157
000027.XSHE,-0.02893170126701112
601515.XSHG,0.0017175014513056961
300181.XSHE,-0.03284531330026756
301191.XSHE,-0.001799263712695301
688182.XSHG,-0.000970527121228533
300246.XSHE,0.014468224191692719
600979.XSHG,0.005806822970900992
688238.XSHG,-0.007828859836258407
600351.XSHG,0.010627794298327314
600800.XSHG,-0.001177866990768264
603818.XSHG,0.005159317335744891
688306.XSHG,0.0028898227486771973
600031.XSHG,-0.1297806872778461
301263.XSHE,-0.01053686107037909
688345.XSHG,-0.01740889304735649
603758.XSHG,0.0069134247767278865
002485.XSHE,0.009583093459862262
300883.XSHE,0.007446100391540665
300808.XSHE,0.00974092182881035
000969.XSHE,-0.016368237865446236
300549.XSHE,0.0012936629499393504
600133.XSHG,0.0013109550389027794
600836.XSHG,-0.046866528162309525
300376.XSHE,-0.05083315639268123
600714.XSHG,0.005187737171779396
603557.XSHG,0.009665404228680292
603212.XSHG,-0.005815420558476862
300841.XSHE,0.018455012806164343
