code,open_close_diff
600543.XSHG,0.004804580809145754
601107.XSHG,-0.0005141357035096073
000955.XSHE,0.0018568659173411545
600882.XSHG,0.010881908014549491
000403.XSHE,-0.003974869448387906
300791.XSHE,0.007026687361300236
600592.XSHG,0.005406188791907338
603041.XSHG,0.0053454215430984425
002566.XSHE,0.004440258456382983
003026.XSHE,0.01060946631300743
301158.XSHE,0.004778603655314953
002828.XSHE,0.006862270270754743
601921.XSHG,0.00040474606124549987
600811.XSHG,0.009941410619714146
605298.XSHG,0.003211319056227717
000567.XSHE,-0.010760878614388179
688313.XSHG,0.0007375860478566316
300879.XSHE,0.0016780239063311432
002019.XSHE,0.01913019665838224
301106.XSHE,0.004792289163844116
000797.XSHE,0.008874765181802906
002231.XSHE,0.003365575967669867
603268.XSHG,0.008786195963420711
300742.XSHE,-0.0004214214726329969
002902.XSHE,0.004367520276637168
601118.XSHG,0.0008085364476368449
600209.XSHG,0.008385853837815328
600855.XSHG,-2.9550633853614276e-05
301055.XSHE,0.0011535336306288716
000026.XSHE,-0.039830069954689476
601579.XSHG,0.007669356863344783
300074.XSHE,0.0021762539803694336
002789.XSHE,0.00045236835865209227
000886.XSHE,-0.016316947666125597
300114.XSHE,-0.005432370389694789
003030.XSHE,0.0019250862799768324
300946.XSHE,0.0018742095321161692
600993.XSHG,0.00480309416665909
300880.XSHE,0.000502522322374068
601019.XSHG,0.0011278661144285187
600153.XSHG,0.05267948332826592
605168.XSHG,-0.026192155348461914
002759.XSHE,-0.010529670808613868
600222.XSHG,0.0012072844667446207
688269.XSHG,-0.04177633065389684
002386.XSHE,0.0026130941988317716
600089.XSHG,-0.04067357073075011
000909.XSHE,0.0031371165243278872
300789.XSHE,0.0038246614485863356
600163.XSHG,0.001225066839955163
603733.XSHG,-0.010184658087168454
688128.XSHG,-0.0046132797220478725
300729.XSHE,0.007287062142524963
300895.XSHE,-0.0004401052997571823
688126.XSHG,-0.005765043104990094
300079.XSHE,-0.021174676170032266
600995.XSHG,-0.058321120322458446
300165.XSHE,0.0016548356063845098
001205.XSHE,0.0019930670734056265
300894.XSHE,-0.014747303777207694
002452.XSHE,-0.0019481566120242463
300085.XSHE,0.0095003640307366
300306.XSHE,0.00027070115221191227
301089.XSHE,0.0037483547218209014
603926.XSHG,-0.005510491326752556
601698.XSHG,-0.0004192317823638339
300276.XSHE,-0.0066164476992284504
603833.XSHG,-0.045776678725676916
601866.XSHG,-0.0009257840984219905
300945.XSHE,0.0029754566180909964
688577.XSHG,-0.014321978138275477
300857.XSHE,-0.0008659327399416304
600584.XSHG,0.003223176640455131
300622.XSHE,0.0018060935094530346
300355.XSHE,0.005982688959282825
600311.XSHG,0.003710091534443211
603179.XSHG,-0.0230154003344587
601985.XSHG,-0.0005327353122184732
603605.XSHG,0.06033770546769371
300597.XSHE,0.004767971920771544
000981.XSHE,0.0011046376447550344
605218.XSHG,-0.001026393535851009
601808.XSHG,-0.0030265806676914894
300852.XSHE,0.007501197263277153
002986.XSHE,0.0016147480011606866
605266.XSHG,-0.03919895324337807
688533.XSHG,-0.0021065966991668005
300993.XSHE,-0.0014878504119833769
603029.XSHG,0.004257060670241173
001213.XSHE,0.0005640603690547679
301128.XSHE,0.00532815636003434
688379.XSHG,0.0017864128951797873
688139.XSHG,-0.02584188424515137
000993.XSHE,-0.00015727847118074487
002305.XSHE,0.004417800883359372
002080.XSHE,0.007772042431297711
300508.XSHE,-0.0005688926072393912
002332.XSHE,0.003376713455814816
301078.XSHE,0.004216755923006802
002014.XSHE,-0.013225622416254338
002938.XSHE,0.004025710548933227
002780.XSHE,-0.001162204491884651
603658.XSHG,-0.004811006087091235
000656.XSHE,0.005952168080080271
000301.XSHE,0.002920734979259411
688656.XSHG,-0.007622822807360887
002263.XSHE,0.0032399165918101506
603123.XSHG,0.004779144151749522
000931.XSHE,0.0041660224205525166
301029.XSHE,-0.000436331974360786
605366.XSHG,-0.021612872435631657
688290.XSHG,-0.010346611783552768
300411.XSHE,0.004446099300678764
603790.XSHG,0.003422069268040234
600565.XSHG,-0.025305754520581515
600613.XSHG,0.01254725280169018
002832.XSHE,0.005831730397424216
300347.XSHE,0.12404165078437374
300130.XSHE,-0.012697882460846794
300699.XSHE,-0.01146459429847114
300832.XSHE,-0.030861318251915605
002763.XSHE,0.004142593188327834
301198.XSHE,0.0022161498932554893
002422.XSHE,0.009581530044072696
601377.XSHG,0.0009805840955769093
601699.XSHG,-0.029780294840536254
601567.XSHG,0.00729598722956525
300652.XSHE,0.0017836593414956342
000802.XSHE,0.003919492934977139
300495.XSHE,0.02256534590187466
300454.XSHE,-0.018766966821116123
000027.XSHE,-0.004014261193690156
601515.XSHG,0.0007802477439806882
300181.XSHE,-0.00274998922099207
301191.XSHE,0.01823157873794917
688182.XSHG,-0.003005582962496225
300246.XSHE,0.0052090246181783866
600979.XSHG,-0.00015440337966521464
688238.XSHG,-0.007183583129341064
600351.XSHG,0.005648853994487256
600800.XSHG,-0.002913982037514
603818.XSHG,0.005413055490954138
688306.XSHG,5.507547693787106e-07
600031.XSHG,0.02796726468778076
301263.XSHE,0.0030495702243030823
688345.XSHG,-0.03470132475006739
603758.XSHG,0.0012792419120087216
002485.XSHE,0.004336381832360226
300883.XSHE,0.003269724413232468
300808.XSHE,0.0035197352176309163
000969.XSHE,-0.0021527820399207215
300549.XSHE,0.005051093877175961
600133.XSHG,0.007688842587854096
600836.XSHG,-0.01712132447999221
300376.XSHE,-0.014800768183203064
600714.XSHG,0.005310129350533792
603557.XSHG,0.0053327617651517095
603212.XSHG,0.006889370743261435
300841.XSHE,0.15462755637801998
000529.XSHE,0.0373351604443955
000978.XSHE,0.0016614661185115186
600785.XSHG,0.013970549171012243
300197.XSHE,0.009150454394275146
300875.XSHE,-0.0022102311520091544
600387.XSHG,0.004204959015264729
603015.XSHG,0.004288808402387928
002010.XSHE,0.0054948555729926055
002403.XSHE,0.00417798689594476
001308.XSHE,0.008102842492067224
600724.XSHG,0.008068531882618194
603828.XSHG,0.0037534761388746045
688518.XSHG,-0.006615487365098984
688108.XSHG,0.0024980767043769284
603859.XSHG,-0.0011664437962682623
605338.XSHG,-0.0052692917279244505
300221.XSHE,0.0019807232517700733
300776.XSHE,0.14774246488592216
002870.XSHE,0.0017512331956235656
600477.XSHG,-0.00075643934046235
600824.XSHG,-0.0062335573946370165
600241.XSHG,0.005015975163134549
002250.XSHE,0.016269150798068514
301057.XSHE,0.009798232873567965
603825.XSHG,0.0014604870132005772
600603.XSHG,-0.18167814392162118
300863.XSHE,-0.004658987398932323
688329.XSHG,-0.019320510712863895
000880.XSHE,-0.008398178852967684
600967.XSHG,-3.6269402828088826e-05
002885.XSHE,0.00788918050007762
002913.XSHE,-0.005315072384235576
002496.XSHE,0.011951714267170555
601919.XSHG,-0.003832735312218491
688076.XSHG,0.005912891738789401
000606.XSHE,0.00788607022490276
000793.XSHE,-0.0044866923758649655
002933.XSHE,0.004884152865543261
002038.XSHE,0.002237430907316541
002239.XSHE,-0.0011486197914817322
600421.XSHG,0.0036072441728491732
300052.XSHE,-0.01780317071601807
603530.XSHG,0.0006307323713725735
000507.XSHE,-0.0013241272609213072
300432.XSHE,-0.0650827154756923
601162.XSHG,0.0005943621731135209
603809.XSHG,-0.0038922007348309254
600777.XSHG,0.010648134047964141
605050.XSHG,-0.0010364534261092504
300638.XSHE,-0.0427779877397347
600516.XSHG,-0.015361931727776824
688511.XSHG,-0.030129445736514243
000557.XSHE,0.014358734756381754
000697.XSHE,-0.0014662451897970818
002316.XSHE,0.00668650319663386
002144.XSHE,0.004806977889676467
003002.XSHE,0.005656458519451519
300413.XSHE,0.013137714413738608
601117.XSHG,-0.0005454395720519894
000570.XSHE,0.004008065312699748
002207.XSHE,0.006355741385153333
002730.XSHE,0.0017906974871543567
688722.XSHG,-0.003832098122261443
601116.XSHG,-0.003469872046970405
002244.XSHE,-0.026113051563995352
002368.XSHE,-0.0077032164241120065
600705.XSHG,-0.019421183562831023
300787.XSHE,0.0009109160819714473
600621.XSHG,0.202022617795111
603797.XSHG,0.0050929584339683785
688772.XSHG,-0.022894258068783018
600489.XSHG,0.002662900648140498
002605.XSHE,-0.023792399564248903
002560.XSHE,-0.00555608276853087
000409.XSHE,0.0034956720408724643
300226.XSHE,-0.0028815898287709953
002336.XSHE,0.005653318049245613
600676.XSHG,0.0005688759032710408
300255.XSHE,0.004720530337746459
300147.XSHE,0.004366144862866166
300785.XSHE,-0.006501579943810534
300886.XSHE,0.011663631324282397
000885.XSHE,0.003626368803015527
600292.XSHG,0.0016903211026951816
601015.XSHG,0.0007821027674495622
600798.XSHG,-0.0107357940065121
300545.XSHE,-0.0004978731930770884
603368.XSHG,0.006833611204985943
002556.XSHE,-0.0034782683958459537
000897.XSHE,0.004844186005141955
300234.XSHE,-3.629092554215032e-05
600725.XSHG,-0.0083130451338412
002141.XSHE,-0.017852812260342334
003022.XSHE,0.0042999491867371405
002881.XSHE,-0.012750931663031942
300476.XSHE,0.006827293155409508
603196.XSHG,0.005205251541119187
605580.XSHG,0.0019034636369849394
002282.XSHE,0.0031846643804586835
300418.XSHE,-0.0047760638006619106
002441.XSHE,-0.013064519745722071
300982.XSHE,-0.002715230820979955
000816.XSHE,0.01278384755276812
002138.XSHE,-0.06370753800108239
002045.XSHE,0.0111268876652626
301061.XSHE,-0.008724928142350813
000100.XSHE,0.0016087476307772917
600071.XSHG,0.0031494454029626904
603113.XSHG,0.0007912253081415164
688378.XSHG,-0.012280395365023318
003006.XSHE,0.0020524985081081543
300761.XSHE,-0.003829339339239749
300159.XSHE,0.020644987443938338
688600.XSHG,-0.0008176977469874893
300398.XSHE,0.010348204772532543
603108.XSHG,0.004325664455638066
603517.XSHG,0.01702830588881969
600129.XSHG,-0.003144726874082391
003043.XSHE,-0.02564203647468832
603811.XSHG,0.0044381101140507535
603161.XSHG,0.004198684852122474
600970.XSHG,0.013315677000134913
301218.XSHE,0.008185369966738538
300065.XSHE,-0.03598601292079345
688178.XSHG,0.000294321395238782
000966.XSHE,-0.010706436899351343
600797.XSHG,-0.0031896223571613214
603393.XSHG,-0.0029951947622042785
002048.XSHE,-0.023925466345841487
002011.XSHE,-0.020357234559356167
601798.XSHG,0.0024198927498930213
