code,open_close_diff
600543.XSHG,0.005011941931655823
601107.XSHG,0.0004049327086329649
000955.XSHE,0.004211148704700969
600882.XSHG,0.00030331533114841974
000403.XSHE,-0.008796538218005832
300791.XSHE,-0.017392437598633514
600592.XSHG,1.0931348023577372e-05
603041.XSHG,0.00021213974087775994
002566.XSHE,0.0018109251753696165
003026.XSHE,0.010708102614121738
301158.XSHE,-8.848343872168553e-05
002828.XSHE,0.002012820718572678
601921.XSHG,-0.0007965688659004414
600811.XSHG,-0.0015940388660511617
605298.XSHG,0.00431266837936831
000567.XSHE,-0.007695361373314798
688313.XSHG,0.0005091661283693598
300879.XSHE,-0.00038895127247865044
002019.XSHE,-0.06769632724074277
301106.XSHE,0.0001122902278552153
000797.XSHE,-0.0042921096338553125
002231.XSHE,-0.004988933654785192
603268.XSHG,0.0011129742164957645
300742.XSHE,0.0020135403173530027
002902.XSHE,0.0011110870987715135
001339.XSHE,-0.005891630376596428
601118.XSHG,0.00010292486447991924
603201.XSHG,-0.0021885355638337446
600855.XSHG,-0.018091878975603996
301055.XSHE,0.0005116337469384148
000026.XSHE,-0.014890936170555117
601579.XSHG,0.005206765926553323
300074.XSHE,-0.020187772993388402
002789.XSHE,-0.006688399860211732
000886.XSHE,-0.001591279853417222
688409.XSHG,0.05580210208804413
300114.XSHE,-0.000592292375426516
003030.XSHE,0.007010101313442711
300946.XSHE,-0.001789995622638691
600993.XSHG,-0.04379428625464989
300880.XSHE,-0.0008891006050448491
601019.XSHG,-0.0005955760851843262
600153.XSHG,0.03869950733347935
605168.XSHG,-0.034793571553502274
002759.XSHE,0.005907174097065378
600222.XSHG,-0.0011906071762834945
688269.XSHG,0.04410533319886456
002386.XSHE,0.003507166731232634
600089.XSHG,0.03639719649515191
000909.XSHE,-0.0005902400476743918
300789.XSHE,-0.0006865055058799313
600163.XSHG,-0.00039440561129229447
603733.XSHG,0.009102292854496187
688128.XSHG,0.00620710959649284
300729.XSHE,0.008309437669145985
300895.XSHE,-0.014690362841705358
688126.XSHG,0.00019894327437947756
300079.XSHE,-0.016392896907838943
600995.XSHG,-0.001800655899403752
300165.XSHE,-0.018188917204425486
001205.XSHE,0.013809296990356214
688498.XSHG,0.03680696926230347
300894.XSHE,-0.0073948462690033275
002452.XSHE,-0.0004904759223136415
300085.XSHE,-0.02859271146115492
300306.XSHE,-0.003988737254117279
301089.XSHE,0.016605368636703987
603926.XSHG,0.00021202777591312525
601698.XSHG,-0.0005010398660478684
300276.XSHE,-0.0032913265510736292
603833.XSHG,0.00029709270152347483
601866.XSHG,-0.0002995118951268561
300945.XSHE,-0.0036893836942410215
688577.XSHG,0.00481183932689852
300857.XSHE,-0.00029018228403898503
600584.XSHG,0.011599579574637628
300622.XSHE,0.004309941194885204
300355.XSHE,-0.0050915000358175855
600311.XSHG,0.0005160609914550682
603179.XSHG,0.03480310223028551
601985.XSHG,-0.00030427927312185154
603605.XSHG,-0.026100832084952858
688419.XSHG,0.007011102144884789
300597.XSHE,-0.0007878272507152026
000981.XSHE,0.0006029035251025756
301238.XSHE,0.0004030064658452733
605218.XSHG,0.001210604619499255
601808.XSHG,0.0025970120908841462
300852.XSHE,-0.003689761156553376
002986.XSHE,0.005008554471344454
605266.XSHG,0.022706809716643957
688533.XSHG,0.015606319216798444
300993.XSHE,0.0067103381874230456
001213.XSHE,0.00010269822513031535
301128.XSHE,0.0016126198467150395
688379.XSHG,-0.001086580555530973
688139.XSHG,-0.01719737769894411
000993.XSHE,-0.0008912358867187224
002305.XSHE,-0.0012915117177697982
002080.XSHE,0.00710002842091467
300508.XSHE,-0.0020883280541116375
002332.XSHE,-0.0015946378977802812
301078.XSHE,0.0019040095199596451
002014.XSHE,0.0399085436293557
002938.XSHE,-0.0037022756890907373
002780.XSHE,0.004512505478162882
603658.XSHG,-0.03909971915501379
000656.XSHE,-0.0036948116883571227
000301.XSHE,0.004596776479002614
688656.XSHG,-0.005387947158718139
002263.XSHE,-0.0026920218899885153
603123.XSHG,-0.00829502273454042
000931.XSHE,-0.0013913979651907916
301029.XSHE,0.011500779417095462
605366.XSHG,0.0035073612365986388
688290.XSHG,-0.007892106898590016
300411.XSHE,-0.0021888357495152906
603790.XSHG,0.001112303520814119
600565.XSHG,-0.002392028545082966
600613.XSHG,-0.0027913495359176317
002832.XSHE,0.006904043773235462
300347.XSHE,-0.2250964579420093
300130.XSHE,-0.011292380842954003
300699.XSHE,0.018800230783169038
300832.XSHE,-0.06020020824630532
002763.XSHE,-0.0015898756930982278
301198.XSHE,-0.0002891882153790176
002422.XSHE,3.5000197116249055e-07
601377.XSHG,-0.00030129365990588466
601699.XSHG,-0.007001387081063655
601567.XSHG,-0.014797004027235735
300652.XSHE,-0.000587979779449761
000802.XSHE,-0.0020900388958289733
300495.XSHE,0.007712621362956656
300454.XSHE,-0.03120094485542103
000027.XSHE,-0.009298732327268864
601515.XSHG,-0.0003935770240329492
300181.XSHE,-0.0007929664438841689
301191.XSHE,-0.008190542813551223
688182.XSHG,-0.0015912982120014282
300246.XSHE,-0.05168965804781805
600979.XSHG,-0.0010905947103654371
688238.XSHG,-0.00109449896352996
600351.XSHG,0.0007086303221913091
600800.XSHG,9.001146639253467e-06
603818.XSHG,0.0014094633634103172
688306.XSHG,0.0004078277091841353
600031.XSHG,-0.015204279273121676
301263.XSHE,0.0007062809015459095
688345.XSHG,0.012208765500297715
603758.XSHG,0.0006100136126509727
002485.XSHE,0.004412931253445819
300883.XSHE,0.0004120996552408285
300808.XSHE,0.0055118055905231935
000969.XSHE,0.0074063300458648415
300549.XSHE,0.0019130819945660019
600133.XSHG,0.00130893223518215
600836.XSHG,-0.02239074085968593
688231.XSHG,-0.0035938962445769117
300376.XSHE,0.013903626699111517
600714.XSHG,-0.0020886823722023155
603557.XSHG,0.0003129132868445295
603212.XSHG,-0.00019532461737873754
300841.XSHE,0.020305028572145768
000529.XSHE,-0.014591538127079893
000978.XSHE,-0.007590824752643623
600785.XSHG,0.017309997446586595
300197.XSHE,-0.00319255278561136
300875.XSHE,-0.001789440514532952
001300.XSHE,-0.0026901718211105236
600387.XSHG,0.0026100392207652383
603015.XSHG,0.0011111617650546273
688372.XSHG,0.028206175518448093
002010.XSHE,-0.0034961839214527374
002403.XSHE,0.0007109697278887142
001308.XSHE,0.006603347620202226
600724.XSHG,0.005207990300249194
603828.XSHG,-0.0008877369481907286
688518.XSHG,0.004506423122422188
688108.XSHG,0.0008113801038430535
301285.XSHE,-8.912736757034627e-05
603859.XSHG,0.004109000186065714
605338.XSHG,0.0018066189803445931
300221.XSHE,1.1713547766893352e-05
300776.XSHE,0.04660273712620319
002870.XSHE,0.004609955000437157
600477.XSHG,0.006405732043629355
600824.XSHG,-0.0032905840880593134
600241.XSHG,-0.005989052244691736
002250.XSHE,0.004304174574917395
301057.XSHE,0.004611814683665207
603825.XSHG,-0.007690234267003353
600603.XSHG,0.22294689873430087
300863.XSHE,0.014408769583812119
688329.XSHG,-0.007289147255318695
000880.XSHE,0.0031104051820406396
600967.XSHG,0.001604136841177887
002885.XSHE,-0.0002917325419883225
002913.XSHE,-0.0014935010870359999
002496.XSHE,-0.0028900129086542694
601919.XSHG,0.00039572072687813246
688076.XSHG,-0.000891409793598159
000606.XSHE,-0.002187075642868897
000793.XSHE,-0.0051914449772949645
002933.XSHE,1.0197056345381498e-05
002038.XSHE,-0.019793920973960183
002239.XSHE,0.0009066975406117818
600421.XSHG,-0.0010879991459900287
300052.XSHE,-0.011891566466152042
603530.XSHG,-0.008593108664760468
000507.XSHE,0.0006083160122025065
300432.XSHE,0.008003122152493783
601162.XSHG,-0.00019828099125412008
