code,date,high_close_diff
002563.XSHE,2022-12-09,1.7899999999999991
603721.XSHG,2022-12-09,0.7899999999999991
688677.XSHG,2022-12-09,5.410000000000011
002370.XSHE,2022-12-09,0.240000000000002
688211.XSHG,2022-12-09,0.4399999999999977
688033.XSHG,2022-12-09,0.28999999999999915
300063.XSHE,2022-12-09,0.5500000000000007
000402.XSHE,2022-12-09,2.969999999999999
300852.XSHE,2022-12-09,0.7100000000000009
603860.XSHG,2022-12-09,0.6000000000000014
688489.XSHG,2022-12-09,3.1300000000000097
002323.XSHE,2022-12-09,0.7800000000000011
603237.XSHG,2022-12-09,0.01999999999999602
002826.XSHE,2022-12-09,0.35999999999999943
605066.XSHG,2022-12-09,0.09999999999999964
688426.XSHG,2022-12-09,0.3400000000000034
001299.XSHE,2022-12-09,1.0100000000000016
301122.XSHE,2022-12-09,1.1000000000000014
603993.XSHG,2022-12-09,0.07000000000000028
000881.XSHE,2022-12-09,0.45000000000000284
600122.XSHG,2022-12-09,0.2400000000000002
000790.XSHE,2022-12-09,0.0
603255.XSHG,2022-12-09,1.7700000000000031
603607.XSHG,2022-12-09,0.19000000000000128
600535.XSHG,2022-12-09,1.7299999999999898
688167.XSHG,2022-12-09,3.980000000000004
600961.XSHG,2022-12-09,0.030000000000001137
002073.XSHE,2022-12-09,1.1999999999999957
000812.XSHE,2022-12-09,1.0499999999999972
300397.XSHE,2022-12-09,0.7199999999999989
603089.XSHG,2022-12-09,0.490000000000002
002019.XSHE,2022-12-09,4.700000000000017
600238.XSHG,2022-12-09,3.010000000000005
002568.XSHE,2022-12-09,0.0
600516.XSHG,2022-12-09,0.269999999999996
603886.XSHG,2022-12-09,0.0
000868.XSHE,2022-12-09,0.759999999999998
300959.XSHE,2022-12-09,0.5599999999999987
300027.XSHE,2022-12-09,0.8999999999999986
688772.XSHG,2022-12-09,0.3999999999999986
600815.XSHG,2022-12-09,0.18999999999999773
000816.XSHE,2022-12-09,0.4499999999999993
001289.XSHE,2022-12-09,0.09999999999999787
600007.XSHG,2022-12-09,0.41999999999999815
300752.XSHE,2022-12-09,0.3500000000000014
600821.XSHG,2022-12-09,0.6200000000000045
605376.XSHG,2022-12-09,1.1599999999999966
002403.XSHE,2022-12-09,0.030000000000001137
002321.XSHE,2022-12-09,0.040000000000000036
600229.XSHG,2022-12-09,0.1899999999999995
603798.XSHG,2022-12-09,1.25
000407.XSHE,2022-12-09,1.4799999999999969
688077.XSHG,2022-12-09,0.7700000000000031
600512.XSHG,2022-12-09,0.46000000000000085
000096.XSHE,2022-12-09,0.46000000000000085
300479.XSHE,2022-12-09,0.259999999999998
600399.XSHG,2022-12-09,0.30999999999999517
688788.XSHG,2022-12-09,0.5399999999999991
603861.XSHG,2022-12-09,0.120000000000001
001696.XSHE,2022-12-09,4.0
300418.XSHE,2022-12-09,1.1700000000000017
002839.XSHE,2022-12-09,0.08000000000000007
300555.XSHE,2022-12-09,0.15000000000000213
603260.XSHG,2022-12-09,2.210000000000008
000851.XSHE,2022-12-09,0.33999999999999986
301171.XSHE,2022-12-09,0.4399999999999977
600664.XSHG,2022-12-09,0.8500000000000014
