code,date,high_close_diff
002563.XSHE,2022-06-06,0.05999999999999517
603721.XSHG,2022-06-06,0.09999999999999787
688677.XSHG,2022-06-06,4.799999999999997
002370.XSHE,2022-06-06,0.0400000000000027
688211.XSHG,2022-06-06,2.4499999999999957
688033.XSHG,2022-06-06,0.629999999999999
300063.XSHE,2022-06-06,0.23000000000000043
000402.XSHE,2022-06-06,0.7400000000000091
300852.XSHE,2022-06-06,0.37999999999999545
603860.XSHG,2022-06-06,0.240000000000002
002323.XSHE,2022-06-06,0.0
002826.XSHE,2022-06-06,0.07000000000000028
605066.XSHG,2022-06-06,0.05999999999999872
301122.XSHE,2022-06-06,2.0
603993.XSHG,2022-06-06,0.05999999999999872
000881.XSHE,2022-06-06,0.7099999999999937
600122.XSHG,2022-06-06,0.2400000000000002
000790.XSHE,2022-06-06,0.0
603607.XSHG,2022-06-06,0.14999999999999858
600535.XSHG,2022-06-06,0.2400000000000091
688167.XSHG,2022-06-06,7.360000000000014
600961.XSHG,2022-06-06,0.15000000000000036
002073.XSHE,2022-06-06,0.17999999999999972
000812.XSHE,2022-06-06,0.8399999999999963
300397.XSHE,2022-06-06,0.29000000000000625
603089.XSHG,2022-06-06,0.26000000000000156
002019.XSHE,2022-06-06,3.2399999999999807
600238.XSHG,2022-06-06,0.3200000000000003
002568.XSHE,2022-06-06,3.1999999999999886
600516.XSHG,2022-06-06,0.6700000000000017
603886.XSHG,2022-06-06,0.010000000000001563
000868.XSHE,2022-06-06,0.0
300959.XSHE,2022-06-06,0.19999999999999574
300027.XSHE,2022-06-06,0.14999999999999858
688772.XSHG,2022-06-06,1.0899999999999999
600815.XSHG,2022-06-06,0.25
000816.XSHE,2022-06-06,0.8299999999999983
001289.XSHE,2022-06-06,0.23000000000000043
600007.XSHG,2022-06-06,0.019999999999999574
300752.XSHE,2022-06-06,0.6799999999999997
600821.XSHG,2022-06-06,0.23000000000000043
605376.XSHG,2022-06-06,1.3999999999999986
002403.XSHE,2022-06-06,0.13000000000000078
002321.XSHE,2022-06-06,0.05999999999999961
600229.XSHG,2022-06-06,0.16999999999999993
603798.XSHG,2022-06-06,0.46999999999999886
000407.XSHE,2022-06-06,0.11999999999999744
688077.XSHG,2022-06-06,5.559999999999988
600512.XSHG,2022-06-06,0.0
000096.XSHE,2022-06-06,0.5399999999999991
300479.XSHE,2022-06-06,0.39000000000000057
600399.XSHG,2022-06-06,1.0999999999999943
688788.XSHG,2022-06-06,0.9199999999999875
603861.XSHG,2022-06-06,0.15000000000000036
001696.XSHE,2022-06-06,1.2800000000000011
300418.XSHE,2022-06-06,0.4399999999999977
