code,high_close_diff
002381.XSHE,-0.5499999999999972
300963.XSHE,-0.35999999999999943
000899.XSHE,-0.3399999999999963
002249.XSHE,-0.519999999999996
002538.XSHE,-0.10000000000000142
300461.XSHE,-0.5400000000000063
300768.XSHE,-0.21999999999999886
002161.XSHE,-0.6400000000000006
000539.XSHE,-0.5699999999999932
002641.XSHE,-0.3100000000000023
300481.XSHE,-0.7600000000000051
300338.XSHE,-0.16999999999999815
002778.XSHE,-0.25
002687.XSHE,-0.6000000000000014
002846.XSHE,-0.36999999999999744
300664.XSHE,-0.0600000000000005
600004.XSHG,-0.21000000000000085
000786.XSHE,-3.9499999999999886
002072.XSHE,-0.04999999999999982
601860.XSHG,-0.009999999999999787
688507.XSHG,-6.710000000000008
301229.XSHE,-0.490000000000002
002327.XSHE,-2.589999999999989
002390.XSHE,-0.9499999999999957
688013.XSHG,-0.120000000000001
301176.XSHE,-0.19000000000000128
301037.XSHE,-0.3000000000000007
605376.XSHG,-0.2699999999999996
301323.XSHE,-0.4399999999999977
688368.XSHG,-0.539999999999992
002905.XSHE,-0.4200000000000017
601898.XSHG,-0.13000000000000078
002481.XSHE,-2.4200000000000017
600020.XSHG,-0.08999999999999986
002588.XSHE,-0.5899999999999963
000402.XSHE,-0.7400000000000091
000837.XSHE,-0.730000000000004
300432.XSHE,-2.1999999999999886
002705.XSHE,-0.44999999999999574
600892.XSHG,-0.5399999999999991
301288.XSHE,-0.17999999999999972
600749.XSHG,-0.759999999999998
603297.XSHG,-2.719999999999999
688716.XSHG,-0.03999999999999915
002636.XSHE,-0.6400000000000006
300632.XSHE,-0.3099999999999987
300540.XSHE,-0.5799999999999983
300530.XSHE,-0.5599999999999952
688027.XSHG,-1.3400000000000034
688798.XSHG,-2.8000000000000114
000537.XSHE,-0.4100000000000108
601366.XSHG,-0.16999999999999993
000005.XSHE,-0.09999999999999964
301216.XSHE,-0.26000000000000156
688107.XSHG,-0.480000000000004
300567.XSHE,-3.410000000000025
300992.XSHE,-0.21000000000000085
600391.XSHG,-0.3299999999999983
688485.XSHG,-0.22000000000000064
300921.XSHE,-0.4100000000000037
002810.XSHE,-2.8700000000000045
000517.XSHE,-0.12999999999999545
301248.XSHE,-0.379999999999999
001914.XSHE,-1.3800000000000239
600562.XSHG,-0.7199999999999989
300188.XSHE,-2.1599999999999966
300684.XSHE,-0.769999999999996
600338.XSHG,-0.060000000000002274
300948.XSHE,-0.23000000000000043
603266.XSHG,-2.1199999999999974
001318.XSHE,-0.20999999999999908
002160.XSHE,-0.08999999999999986
002629.XSHE,-0.2599999999999998
300074.XSHE,-0.7999999999999972
300848.XSHE,-0.8700000000000045
301050.XSHE,-1.269999999999996
601116.XSHG,-0.9000000000000004
000420.XSHE,-0.129999999999999
300457.XSHE,-0.75
688373.XSHG,-0.08000000000000007
002605.XSHE,-1.019999999999996
600961.XSHG,-0.2699999999999996
000062.XSHE,-0.5400000000000063
300630.XSHE,-0.4200000000000017
000552.XSHE,-0.0799999999999983
603886.XSHG,-0.3000000000000007
688410.XSHG,-0.8999999999999986
600986.XSHG,-0.6400000000000006
300609.XSHE,-1.9799999999999969
600300.XSHG,-0.45000000000000284
300062.XSHE,-0.5400000000000063
300709.XSHE,-0.7100000000000009
002490.XSHE,-0.1999999999999993
002468.XSHE,-0.16000000000000014
300751.XSHE,-3.150000000000034
002457.XSHE,-0.18999999999999773
600927.XSHG,-0.15000000000000213
