code,date,high_close_diff
002563.XSHE,2022-06-21,0.3100000000000023
603721.XSHG,2022-06-21,0.0
688677.XSHG,2022-06-21,0.4000000000000057
002370.XSHE,2022-06-21,0.3500000000000014
688211.XSHG,2022-06-21,0.47000000000000597
688033.XSHG,2022-06-21,2.5500000000000007
300063.XSHE,2022-06-21,0.14999999999999858
000402.XSHE,2022-06-21,4.050000000000011
300852.XSHE,2022-06-21,0.8999999999999986
603860.XSHG,2022-06-21,0.28000000000000114
002323.XSHE,2022-06-21,1.0100000000000016
002826.XSHE,2022-06-21,0.08999999999999986
605066.XSHG,2022-06-21,0.05000000000000071
301122.XSHE,2022-06-21,3.6199999999999903
603993.XSHG,2022-06-21,0.10999999999999943
000881.XSHE,2022-06-21,0.9600000000000009
600122.XSHG,2022-06-21,0.29999999999999893
000790.XSHE,2022-06-21,0.6299999999999955
603607.XSHG,2022-06-21,0.21000000000000085
600535.XSHG,2022-06-21,3.219999999999999
688167.XSHG,2022-06-21,2.969999999999999
600961.XSHG,2022-06-21,0.4299999999999997
002073.XSHE,2022-06-21,2.5799999999999983
000812.XSHE,2022-06-21,0.9200000000000017
300397.XSHE,2022-06-21,0.9799999999999969
603089.XSHG,2022-06-21,0.5199999999999996
002019.XSHE,2022-06-21,5.299999999999983
600238.XSHG,2022-06-21,1.9299999999999997
002568.XSHE,2022-06-21,6.659999999999997
600516.XSHG,2022-06-21,2.1299999999999955
603886.XSHG,2022-06-21,0.17999999999999972
000868.XSHE,2022-06-21,0.5600000000000023
300959.XSHE,2022-06-21,0.09000000000000341
300027.XSHE,2022-06-21,0.6099999999999994
688772.XSHG,2022-06-21,1.5000000000000036
600815.XSHG,2022-06-21,0.19000000000000128
000816.XSHE,2022-06-21,4.890000000000001
001289.XSHE,2022-06-21,1.1099999999999994
600007.XSHG,2022-06-21,0.3500000000000014
300752.XSHE,2022-06-21,5.040000000000006
600821.XSHG,2022-06-21,1.1799999999999962
605376.XSHG,2022-06-21,4.469999999999999
002403.XSHE,2022-06-21,0.0
002321.XSHE,2022-06-21,0.040000000000000036
600229.XSHG,2022-06-21,0.049999999999998934
603798.XSHG,2022-06-21,0.2799999999999976
000407.XSHE,2022-06-21,0.6099999999999994
688077.XSHG,2022-06-21,9.060000000000002
600512.XSHG,2022-06-21,0.26000000000000156
000096.XSHE,2022-06-21,0.6999999999999993
300479.XSHE,2022-06-21,0.0
600399.XSHG,2022-06-21,3.299999999999997
688788.XSHG,2022-06-21,2.6400000000000006
603861.XSHG,2022-06-21,0.10999999999999943
001696.XSHE,2022-06-21,1.5300000000000011
300418.XSHE,2022-06-21,0.12000000000000455
002839.XSHE,2022-06-21,0.05000000000000071
300555.XSHE,2022-06-21,0.25
603260.XSHG,2022-06-21,9.699999999999989
000851.XSHE,2022-06-21,0.15000000000000036
600664.XSHG,2022-06-21,0.4299999999999997
301193.XSHE,2022-06-21,0.6500000000000021
601669.XSHG,2022-06-21,0.2699999999999996
601881.XSHG,2022-06-21,0.120000000000001
688009.XSHG,2022-06-21,0.04999999999999982
688062.XSHG,2022-06-21,0.3000000000000007
688571.XSHG,2022-06-21,0.03000000000000025
600243.XSHG,2022-06-21,0.15999999999999925
000046.XSHE,2022-06-21,1.3599999999999994
300769.XSHE,2022-06-21,22.320000000000164
603585.XSHG,2022-06-21,0.6600000000000037
688315.XSHG,2022-06-21,1.4200000000000017
002335.XSHE,2022-06-21,9.360000000000014
300055.XSHE,2022-06-21,2.9799999999999898
300966.XSHE,2022-06-21,0.6300000000000026
002243.XSHE,2022-06-21,0.00999999999999801
301111.XSHE,2022-06-21,0.6500000000000021
300138.XSHE,2022-06-21,1.6599999999999966
002047.XSHE,2022-06-21,0.0
000563.XSHE,2022-06-21,0.5300000000000011
002732.XSHE,2022-06-21,0.28000000000000114
600355.XSHG,2022-06-21,0.40000000000000213
600059.XSHG,2022-06-21,1.9099999999999966
002002.XSHE,2022-06-21,0.8699999999999974
688048.XSHG,2022-06-21,5.489999999999995
600410.XSHG,2022-06-21,0.7599999999999909
300987.XSHE,2022-06-21,0.16000000000000014
002483.XSHE,2022-06-21,0.19000000000000128
000633.XSHE,2022-06-21,4.789999999999999
002686.XSHE,2022-06-21,0.08999999999999986
301001.XSHE,2022-06-21,0.3000000000000007
000949.XSHE,2022-06-21,0.14999999999999858
002667.XSHE,2022-06-21,3.089999999999989
603998.XSHG,2022-06-21,0.629999999999999
688218.XSHG,2022-06-21,0.8100000000000005
000987.XSHE,2022-06-21,0.980000000000004
002312.XSHE,2022-06-21,3.0999999999999943
300196.XSHE,2022-06-21,0.7700000000000102
601077.XSHG,2022-06-21,0.03000000000000025
300244.XSHE,2022-06-21,5.270000000000039
600549.XSHG,2022-06-21,14.04000000000002
600791.XSHG,2022-06-21,0.8100000000000023
300291.XSHE,2022-06-21,0.25
600716.XSHG,2022-06-21,0.5299999999999976
300076.XSHE,2022-06-21,0.5900000000000034
688568.XSHG,2022-06-21,0.7600000000000051
688655.XSHG,2022-06-21,0.21999999999999886
000999.XSHE,2022-06-21,2.489999999999995
300812.XSHE,2022-06-21,0.5100000000000016
002875.XSHE,2022-06-21,0.040000000000000924
002491.XSHE,2022-06-21,0.5799999999999983
603219.XSHG,2022-06-21,0.2699999999999996
600368.XSHG,2022-06-21,0.3200000000000003
688308.XSHG,2022-06-21,1.4500000000000028
000975.XSHE,2022-06-21,5.210000000000008
688089.XSHG,2022-06-21,0.7999999999999972
600137.XSHG,2022-06-21,0.10999999999999943
000050.XSHE,2022-06-21,0.7599999999999909
300411.XSHE,2022-06-21,0.4399999999999977
300698.XSHE,2022-06-21,0.20999999999999908
605005.XSHG,2022-06-21,0.41000000000000014
688283.XSHG,2022-06-21,2.1299999999999955
002217.XSHE,2022-06-21,0.3999999999999986
300623.XSHE,2022-06-21,2.3400000000000034
600965.XSHG,2022-06-21,0.28000000000000114
603893.XSHG,2022-06-21,2.3799999999999955
300203.XSHE,2022-06-21,1.3200000000000003
000498.XSHE,2022-06-21,1.0299999999999976
002870.XSHE,2022-06-21,0.3299999999999983
002385.XSHE,2022-06-21,1.6599999999999966
000931.XSHE,2022-06-21,0.16000000000000014
300770.XSHE,2022-06-21,0.5300000000000011
600282.XSHG,2022-06-21,0.370000000000001
002492.XSHE,2022-06-21,0.5599999999999987
301258.XSHE,2022-06-21,1.0300000000000011
002674.XSHE,2022-06-21,0.28999999999999915
300811.XSHE,2022-06-21,6.920000000000016
600613.XSHG,2022-06-21,3.619999999999976
000558.XSHE,2022-06-21,0.25
002956.XSHE,2022-06-21,0.9200000000000017
