code,high_close_diff
002381.XSHE,0.11999999999999744
300963.XSHE,0.23000000000000043
000899.XSHE,0.5
002249.XSHE,0.6300000000000097
002538.XSHE,0.4299999999999997
300461.XSHE,0.16000000000000014
300768.XSHE,0.060000000000002274
002161.XSHE,0.21000000000000085
000539.XSHE,0.75
002641.XSHE,0.379999999999999
300481.XSHE,5.140000000000001
300338.XSHE,0.5700000000000003
002778.XSHE,0.25
002687.XSHE,0.26000000000000156
002846.XSHE,0.370000000000001
300664.XSHE,0.030000000000001137
600004.XSHG,1.8599999999999994
000786.XSHE,4.310000000000002
002072.XSHE,0.03999999999999915
601860.XSHG,0.020000000000000018
301229.XSHE,0.8799999999999955
002327.XSHE,1.269999999999996
002390.XSHE,0.6300000000000026
688013.XSHG,0.1700000000000017
301176.XSHE,0.08000000000000185
301037.XSHE,0.19000000000000128
605376.XSHG,0.060000000000002274
688368.XSHG,18.710000000000008
002905.XSHE,0.09999999999999787
601898.XSHG,0.2699999999999996
002481.XSHE,1.6800000000000068
600020.XSHG,0.049999999999998934
002588.XSHE,0.5800000000000054
000402.XSHE,1.8499999999999943
000837.XSHE,0.7700000000000031
300432.XSHE,2.8700000000000045
002705.XSHE,0.759999999999998
600892.XSHG,0.3099999999999987
301288.XSHE,0.3299999999999983
600749.XSHG,0.8999999999999986
603297.XSHG,3.280000000000001
002636.XSHE,0.08000000000000185
300632.XSHE,0.23000000000000043
300540.XSHE,0.11999999999999744
300530.XSHE,0.5499999999999972
688027.XSHG,0.5
688798.XSHG,3.8200000000000074
000537.XSHE,3.059999999999988
601366.XSHG,0.09999999999999964
000005.XSHE,0.0
301216.XSHE,0.5300000000000011
688107.XSHG,2.319999999999993
300567.XSHE,0.37000000000000455
300992.XSHE,0.2699999999999996
600391.XSHG,0.38000000000000256
300921.XSHE,0.0
002810.XSHE,1.3799999999999955
000517.XSHE,0.480000000000004
301248.XSHE,0.07000000000000028
001914.XSHE,4.02000000000001
600562.XSHG,1.9399999999999977
