code,date,high_close_diff
002563.XSHE,2020-01-07,0.3100000000000023
603721.XSHG,2020-01-07,3.450000000000003
002370.XSHE,2020-01-07,0.0400000000000027
688033.XSHG,2020-01-07,0.22999999999999687
300063.XSHE,2020-01-07,0.0
000402.XSHE,2020-01-07,0.34000000000003183
603860.XSHG,2020-01-07,0.18999999999999773
002323.XSHE,2020-01-07,0.0
002826.XSHE,2020-01-07,0.09000000000000163
603993.XSHG,2020-01-07,0.22999999999999865
000881.XSHE,2020-01-07,0.15000000000000568
600122.XSHG,2020-01-07,0.0
000790.XSHE,2020-01-07,0.12999999999999545
603607.XSHG,2020-01-07,0.0
600535.XSHG,2020-01-07,0.2300000000000182
600961.XSHG,2020-01-07,0.10999999999999943
002073.XSHE,2020-01-07,0.28000000000000114
000812.XSHE,2020-01-07,0.5600000000000023
300397.XSHE,2020-01-07,0.0
603089.XSHG,2020-01-07,0.0
002019.XSHE,2020-01-07,0.8799999999999955
600238.XSHG,2020-01-07,0.0
002568.XSHE,2020-01-07,0.7900000000000063
600516.XSHG,2020-01-07,1.519999999999996
603886.XSHG,2020-01-07,0.13000000000000256
000868.XSHE,2020-01-07,0.0
300027.XSHE,2020-01-07,1.8199999999999932
600815.XSHG,2020-01-07,0.129999999999999
000816.XSHE,2020-01-07,0.08000000000000007
600007.XSHG,2020-01-07,0.17999999999999972
300752.XSHE,2020-01-07,0.3100000000000023
600821.XSHG,2020-01-07,0.23999999999999844
002403.XSHE,2020-01-07,0.02000000000000135
002321.XSHE,2020-01-07,0.08000000000000007
600229.XSHG,2020-01-07,0.0
603798.XSHG,2020-01-07,0.4299999999999997
000407.XSHE,2020-01-07,0.240000000000002
600512.XSHG,2020-01-07,0.19000000000000128
000096.XSHE,2020-01-07,0.7200000000000024
300479.XSHE,2020-01-07,0.6700000000000017
600399.XSHG,2020-01-07,0.34999999999999964
603861.XSHG,2020-01-07,0.0
001696.XSHE,2020-01-07,0.46000000000000796
300418.XSHE,2020-01-07,0.9099999999999966
002839.XSHE,2020-01-07,0.03000000000000025
300555.XSHE,2020-01-07,0.0
603260.XSHG,2020-01-07,0.36999999999999744
000851.XSHE,2020-01-07,0.07000000000000028
600664.XSHG,2020-01-07,0.10999999999999943
601669.XSHG,2020-01-07,0.009999999999999787
601881.XSHG,2020-01-07,0.10999999999999943
688009.XSHG,2020-01-07,0.0
600243.XSHG,2020-01-07,0.0
603996.XSHG,2020-01-07,0.10999999999999943
000046.XSHE,2020-01-07,0.3300000000000125
300769.XSHE,2020-01-07,5.260000000000005
603585.XSHG,2020-01-07,0.03999999999999915
002335.XSHE,2020-01-07,0.6600000000000037
300055.XSHE,2020-01-07,0.3200000000000003
002243.XSHE,2020-01-07,0.23000000000000043
300138.XSHE,2020-01-07,1.6899999999999977
002047.XSHE,2020-01-07,0.1599999999999966
000563.XSHE,2020-01-07,0.1700000000000017
002732.XSHE,2020-01-07,0.010000000000001563
600355.XSHG,2020-01-07,0.0
600059.XSHG,2020-01-07,1.7199999999999989
002002.XSHE,2020-01-07,0.4300000000000068
600410.XSHG,2020-01-07,0.12999999999999545
002483.XSHE,2020-01-07,0.02999999999999936
000633.XSHE,2020-01-07,0.21999999999999886
002686.XSHE,2020-01-07,3.970000000000006
000949.XSHE,2020-01-07,0.05000000000000071
002667.XSHE,2020-01-07,0.21000000000000085
603998.XSHG,2020-01-07,0.03999999999999915
688218.XSHG,2020-01-07,0.010000000000001563
000987.XSHE,2020-01-07,0.20000000000000284
002312.XSHE,2020-01-07,1.0999999999999943
300196.XSHE,2020-01-07,0.1700000000000017
601077.XSHG,2020-01-07,0.0
300244.XSHE,2020-01-07,1.1399999999999864
600549.XSHG,2020-01-07,1.3100000000000023
600791.XSHG,2020-01-07,0.07000000000000028
300291.XSHE,2020-01-07,0.8999999999999986
600716.XSHG,2020-01-07,0.17999999999999972
300076.XSHE,2020-01-07,0.4199999999999946
000999.XSHE,2020-01-07,0.21999999999999886
002875.XSHE,2020-01-07,0.8299999999999983
002491.XSHE,2020-01-07,0.25
600368.XSHG,2020-01-07,0.13000000000000078
600652.XSHG,2020-01-07,0.0
000975.XSHE,2020-01-07,1.4599999999999937
688089.XSHG,2020-01-07,0.020000000000003126
600137.XSHG,2020-01-07,0.14000000000000057
000050.XSHE,2020-01-07,2.170000000000016
300411.XSHE,2020-01-07,0.35999999999999943
600240.XSHG,2020-01-07,0.08000000000000007
300698.XSHE,2020-01-07,0.010000000000001563
002217.XSHE,2020-01-07,0.060000000000002274
300623.XSHE,2020-01-07,0.8200000000000074
600965.XSHG,2020-01-07,0.0
300203.XSHE,2020-01-07,0.03999999999999915
000498.XSHE,2020-01-07,0.049999999999998934
002870.XSHE,2020-01-07,0.1700000000000017
002385.XSHE,2020-01-07,0.0
000931.XSHE,2020-01-07,0.14000000000000057
300770.XSHE,2020-01-07,1.0900000000000034
600282.XSHG,2020-01-07,0.0
002492.XSHE,2020-01-07,0.030000000000001137
002674.XSHE,2020-01-07,0.07000000000000028
300811.XSHE,2020-01-07,0.0
600613.XSHG,2020-01-07,0.0
000558.XSHE,2020-01-07,0.0
002956.XSHE,2020-01-07,0.0
000796.XSHE,2020-01-07,0.1600000000000037
300323.XSHE,2020-01-07,2.039999999999999
002880.XSHE,2020-01-07,1.0899999999999963
600138.XSHG,2020-01-07,0.0
000718.XSHE,2020-01-07,0.23000000000000043
603700.XSHG,2020-01-07,0.33999999999999986
002235.XSHE,2020-01-07,0.14000000000000057
300100.XSHE,2020-01-07,0.5399999999999991
000088.XSHE,2020-01-07,0.0799999999999983
002313.XSHE,2020-01-07,0.4899999999999949
300791.XSHE,2020-01-07,0.10999999999999943
600160.XSHG,2020-01-07,0.5300000000000011
000759.XSHE,2020-01-07,0.28000000000000114
000713.XSHE,2020-01-07,3.450000000000003
002899.XSHE,2020-01-07,0.019999999999999574
600123.XSHG,2020-01-07,0.6099999999999994
002181.XSHE,2020-01-07,0.47999999999999865
002700.XSHE,2020-01-07,0.05999999999999517
