code,date,high_close_diff
002563.XSHE,2021-10-21,0.6299999999999955
603721.XSHG,2021-10-21,0.28000000000000114
688677.XSHG,2021-10-21,0.75
002370.XSHE,2021-10-21,0.030000000000001137
688033.XSHG,2021-10-21,1.889999999999997
300063.XSHE,2021-10-21,0.5500000000000043
000402.XSHE,2021-10-21,1.8500000000000227
300852.XSHE,2021-10-21,1.8700000000000045
603860.XSHG,2021-10-21,0.28000000000000114
002323.XSHE,2021-10-21,0.21000000000000085
002826.XSHE,2021-10-21,0.16999999999999993
605066.XSHG,2021-10-21,0.40000000000000036
603993.XSHG,2021-10-21,0.6900000000000013
000881.XSHE,2021-10-21,0.9600000000000009
600122.XSHG,2021-10-21,0.11999999999999922
000790.XSHE,2021-10-21,1.1400000000000006
603607.XSHG,2021-10-21,0.9499999999999993
600535.XSHG,2021-10-21,2.9899999999999807
600961.XSHG,2021-10-21,0.35999999999999943
002073.XSHE,2021-10-21,0.0
000812.XSHE,2021-10-21,0.41999999999999815
300397.XSHE,2021-10-21,1.2199999999999989
603089.XSHG,2021-10-21,0.21000000000000085
002019.XSHE,2021-10-21,3.969999999999999
600238.XSHG,2021-10-21,2.8100000000000023
002568.XSHE,2021-10-21,2.0
600516.XSHG,2021-10-21,1.8699999999999761
603886.XSHG,2021-10-21,0.029999999999997584
000868.XSHE,2021-10-21,0.14999999999999858
300959.XSHE,2021-10-21,0.9600000000000009
300027.XSHE,2021-10-21,0.14999999999999858
688772.XSHG,2021-10-21,0.22000000000000597
600815.XSHG,2021-10-21,0.5100000000000016
000816.XSHE,2021-10-21,0.8999999999999986
600007.XSHG,2021-10-21,0.0400000000000027
300752.XSHE,2021-10-21,2.3999999999999986
600821.XSHG,2021-10-21,1.5599999999999952
605376.XSHG,2021-10-21,3.3299999999999983
002403.XSHE,2021-10-21,0.129999999999999
002321.XSHE,2021-10-21,0.0600000000000005
600229.XSHG,2021-10-21,0.5099999999999998
603798.XSHG,2021-10-21,1.4600000000000009
000407.XSHE,2021-10-21,1.7100000000000009
688077.XSHG,2021-10-21,1.509999999999998
600512.XSHG,2021-10-21,0.129999999999999
000096.XSHE,2021-10-21,0.4299999999999997
300479.XSHE,2021-10-21,0.8299999999999983
600399.XSHG,2021-10-21,3.780000000000001
688788.XSHG,2021-10-21,2.9299999999999926
603861.XSHG,2021-10-21,0.39000000000000057
001696.XSHE,2021-10-21,1.2800000000000011
300418.XSHE,2021-10-21,2.0999999999999943
002839.XSHE,2021-10-21,0.02999999999999936
300555.XSHE,2021-10-21,0.15000000000000213
603260.XSHG,2021-10-21,7.649999999999977
000851.XSHE,2021-10-21,0.2599999999999998
600664.XSHG,2021-10-21,0.6300000000000026
601669.XSHG,2021-10-21,0.25
601881.XSHG,2021-10-21,0.120000000000001
688009.XSHG,2021-10-21,0.019999999999999574
688571.XSHG,2021-10-21,0.19000000000000128
600243.XSHG,2021-10-21,0.33000000000000007
603996.XSHG,2021-10-21,0.0
000046.XSHE,2021-10-21,1.019999999999996
300769.XSHE,2021-10-21,31.41999999999996
603585.XSHG,2021-10-21,0.03999999999999915
688315.XSHG,2021-10-21,0.490000000000002
002335.XSHE,2021-10-21,13.789999999999992
300055.XSHE,2021-10-21,0.8000000000000114
300966.XSHE,2021-10-21,0.3200000000000003
002243.XSHE,2021-10-21,0.5199999999999996
300138.XSHE,2021-10-21,1.2099999999999937
002047.XSHE,2021-10-21,0.09999999999999964
000563.XSHE,2021-10-21,0.529999999999994
002732.XSHE,2021-10-21,0.46000000000000085
600355.XSHG,2021-10-21,0.5299999999999976
600059.XSHG,2021-10-21,1.4099999999999966
002002.XSHE,2021-10-21,1.0900000000000034
600410.XSHG,2021-10-21,1.1299999999999955
300987.XSHE,2021-10-21,0.6699999999999982
002483.XSHE,2021-10-21,0.4799999999999969
000633.XSHE,2021-10-21,1.7299999999999969
002686.XSHE,2021-10-21,0.3299999999999983
301001.XSHE,2021-10-21,2.799999999999997
000949.XSHE,2021-10-21,0.6199999999999974
002667.XSHE,2021-10-21,2.980000000000004
603998.XSHG,2021-10-21,0.16000000000000014
688218.XSHG,2021-10-21,0.16999999999999993
000987.XSHE,2021-10-21,0.3400000000000034
002312.XSHE,2021-10-21,0.0
300196.XSHE,2021-10-21,0.8100000000000023
601077.XSHG,2021-10-21,0.009999999999999787
300244.XSHE,2021-10-21,3.6200000000000045
600549.XSHG,2021-10-21,7.069999999999993
600791.XSHG,2021-10-21,0.22000000000000242
300291.XSHE,2021-10-21,0.6499999999999986
600716.XSHG,2021-10-21,0.38000000000000256
300076.XSHE,2021-10-21,1.5800000000000054
688568.XSHG,2021-10-21,2.6599999999999966
688655.XSHG,2021-10-21,0.38000000000000256
000999.XSHE,2021-10-21,0.7399999999999949
300812.XSHE,2021-10-21,1.6799999999999997
002875.XSHE,2021-10-21,0.5300000000000011
002491.XSHE,2021-10-21,0.379999999999999
600368.XSHG,2021-10-21,0.14000000000000057
688308.XSHG,2021-10-21,8.75
600652.XSHG,2021-10-21,10.699999999999818
000975.XSHE,2021-10-21,2.030000000000001
688089.XSHG,2021-10-21,1.6300000000000026
600137.XSHG,2021-10-21,0.25
000050.XSHE,2021-10-21,1.3400000000000034
300411.XSHE,2021-10-21,0.6199999999999974
300698.XSHE,2021-10-21,0.14000000000000057
605005.XSHG,2021-10-21,0.6199999999999974
002217.XSHE,2021-10-21,0.4599999999999973
300623.XSHE,2021-10-21,10.569999999999993
600965.XSHG,2021-10-21,0.35999999999999943
603893.XSHG,2021-10-21,1.5799999999999983
300203.XSHE,2021-10-21,0.120000000000001
000498.XSHE,2021-10-21,0.23000000000000043
002870.XSHE,2021-10-21,0.21999999999999886
002385.XSHE,2021-10-21,2.489999999999995
000931.XSHE,2021-10-21,0.4299999999999997
300770.XSHE,2021-10-21,0.3200000000000074
600282.XSHG,2021-10-21,1.2100000000000009
002492.XSHE,2021-10-21,0.21999999999999886
002674.XSHE,2021-10-21,0.3100000000000005
300811.XSHE,2021-10-21,5.069999999999993
600613.XSHG,2021-10-21,3.6100000000000136
000558.XSHE,2021-10-21,0.6400000000000006
002956.XSHE,2021-10-21,0.8599999999999994
000796.XSHE,2021-10-21,0.8500000000000014
300323.XSHE,2021-10-21,1.0800000000000054
300888.XSHE,2021-10-21,0.9000000000000057
002880.XSHE,2021-10-21,0.6600000000000037
688314.XSHG,2021-10-21,0.18000000000000682
600138.XSHG,2021-10-21,0.5900000000000034
000718.XSHE,2021-10-21,0.9200000000000017
300943.XSHE,2021-10-21,0.7799999999999976
603700.XSHG,2021-10-21,0.29999999999999716
003040.XSHE,2021-10-21,1.740000000000002
002235.XSHE,2021-10-21,0.6799999999999997
300100.XSHE,2021-10-21,0.7399999999999984
688779.XSHG,2021-10-21,1.1600000000000001
000088.XSHE,2021-10-21,0.23999999999999488
002313.XSHE,2021-10-21,0.7600000000000016
300791.XSHE,2021-10-21,1.9399999999999977
600160.XSHG,2021-10-21,4.8799999999999955
688301.XSHG,2021-10-21,9.349999999999966
688621.XSHG,2021-10-21,6.780000000000001
002996.XSHE,2021-10-21,0.23999999999999844
000759.XSHE,2021-10-21,0.14000000000000057
000713.XSHE,2021-10-21,0.8399999999999963
002899.XSHE,2021-10-21,0.6399999999999988
605116.XSHG,2021-10-21,0.16999999999999993
002983.XSHE,2021-10-21,0.33999999999999986
600123.XSHG,2021-10-21,4.609999999999999
002181.XSHE,2021-10-21,0.20000000000000107
002700.XSHE,2021-10-21,0.41000000000000014
002968.XSHE,2021-10-21,1.7099999999999937
300637.XSHE,2021-10-21,0.2599999999999998
300337.XSHE,2021-10-21,0.6199999999999974
600735.XSHG,2021-10-21,0.4399999999999977
002214.XSHE,2021-10-21,3.1500000000000057
002876.XSHE,2021-10-21,1.2800000000000011
300715.XSHE,2021-10-21,6.989999999999995
002230.XSHE,2021-10-21,17.839999999999918
002303.XSHE,2021-10-21,1.1499999999999986
600537.XSHG,2021-10-21,0.7600000000000016
002187.XSHE,2021-10-21,0.10000000000000142
002740.XSHE,2021-10-21,0.14999999999999858
000631.XSHE,2021-10-21,1.990000000000009
000978.XSHE,2021-10-21,0.25
002164.XSHE,2021-10-21,0.28999999999999915
601633.XSHG,2021-10-21,6.590000000000003
603517.XSHG,2021-10-21,1.3400000000000034
300470.XSHE,2021-10-21,1.9800000000000182
002998.XSHE,2021-10-21,0.02999999999999936
300653.XSHE,2021-10-21,1.5600000000000023
603161.XSHG,2021-10-21,0.1899999999999995
000860.XSHE,2021-10-21,0.269999999999996
600446.XSHG,2021-10-21,4.619999999999976
603650.XSHG,2021-10-21,1.5499999999999972
002438.XSHE,2021-10-21,0.6200000000000045
300495.XSHE,2021-10-21,0.379999999999999
601608.XSHG,2021-10-21,0.27000000000000046
300444.XSHE,2021-10-21,1.4199999999999982
600062.XSHG,2021-10-21,2.019999999999996
688168.XSHG,2021-10-21,0.509999999999998
