code,high_close_diff
002381.XSHE,0.11999999999999744
300963.XSHE,0.4499999999999993
000899.XSHE,0.620000000000001
002249.XSHE,4.420000000000002
002147.XSHE,0.06999999999999673
002538.XSHE,0.5200000000000031
300461.XSHE,0.3999999999999986
300768.XSHE,0.3200000000000003
002161.XSHE,0.8499999999999943
000539.XSHE,3.219999999999999
002641.XSHE,1.3599999999999994
300481.XSHE,0.6099999999999994
300338.XSHE,1.5399999999999991
002778.XSHE,0.17999999999999972
002687.XSHE,0.3000000000000007
002846.XSHE,0.2900000000000027
300664.XSHE,0.17999999999999972
600004.XSHG,0.26000000000000156
000786.XSHE,1.5900000000000318
002072.XSHE,0.040000000000000036
601860.XSHG,0.08000000000000007
002327.XSHE,0.4300000000000068
002390.XSHE,1.1300000000000097
600209.XSHG,0.25
688013.XSHG,0.41000000000000014
301037.XSHE,1.5500000000000007
605376.XSHG,1.1000000000000085
688368.XSHG,9.050000000000011
002905.XSHE,0.019999999999999574
601898.XSHG,0.10000000000000053
002481.XSHE,0.7399999999999807
600020.XSHG,0.0
002588.XSHE,0.4799999999999969
000402.XSHE,1.0999999999999943
000837.XSHE,0.4100000000000037
300432.XSHE,2.230000000000018
002705.XSHE,0.6999999999999957
600892.XSHG,0.41999999999999815
600749.XSHG,0.6600000000000037
603297.XSHG,10.480000000000018
002636.XSHE,0.8200000000000003
300632.XSHE,0.4400000000000013
300540.XSHE,1.9400000000000048
300530.XSHE,1.440000000000012
688027.XSHG,1.25
688798.XSHG,2.1299999999999955
000537.XSHE,11.819999999999993
601366.XSHG,0.0
000005.XSHE,0.10999999999999943
688107.XSHG,1.3400000000000034
300567.XSHE,17.130000000000024
300992.XSHE,0.33999999999999986
600391.XSHG,3.5799999999999983
300921.XSHE,0.46000000000000085
002810.XSHE,0.4399999999999977
000517.XSHE,0.33999999999999986
001914.XSHE,3.3100000000000023
600562.XSHG,4.1200000000000045
300188.XSHE,1.7299999999999898
300684.XSHE,0.9099999999999966
600338.XSHG,1.0300000000000011
300948.XSHE,1.1000000000000014
603266.XSHG,1.490000000000002
002160.XSHE,0.120000000000001
002629.XSHE,4.25
300074.XSHE,0.269999999999996
300848.XSHE,1.6099999999999994
301050.XSHE,3.740000000000009
601116.XSHG,0.3699999999999992
000420.XSHE,2.1099999999999994
300457.XSHE,2.8600000000000136
002605.XSHE,2.1299999999999955
600961.XSHG,0.07000000000000028
000062.XSHE,1.5499999999999972
300630.XSHE,2.1699999999999875
000552.XSHE,0.5799999999999983
603886.XSHG,0.5
600986.XSHG,0.0
300609.XSHE,0.2699999999999996
600300.XSHG,0.08000000000000185
300062.XSHE,0.28999999999999915
300709.XSHE,1.3100000000000023
002490.XSHE,0.34999999999999964
002468.XSHE,0.21999999999999886
300751.XSHE,21.079999999999927
002457.XSHE,0.10999999999999943
600927.XSHG,3.469999999999999
601187.XSHG,0.009999999999999787
603017.XSHG,0.8399999999999963
603958.XSHG,0.009999999999999787
688093.XSHG,0.490000000000002
688660.XSHG,0.2400000000000002
603939.XSHG,8.009999999999991
600819.XSHG,0.14000000000000057
600739.XSHG,4.639999999999986
002935.XSHE,0.7800000000000011
000709.XSHE,0.0
002556.XSHE,0.0
300980.XSHE,0.12999999999999545
002855.XSHE,0.0600000000000005
002067.XSHE,0.049999999999998934
300558.XSHE,0.6599999999999966
000757.XSHE,0.1999999999999993
002564.XSHE,0.9399999999999995
002930.XSHE,0.8300000000000054
000685.XSHE,0.6099999999999852
600529.XSHG,7.650000000000034
603309.XSHG,1.6499999999999986
300551.XSHE,0.980000000000004
600227.XSHG,0.33999999999999986
603330.XSHG,0.8500000000000085
600717.XSHG,0.3199999999999932
688586.XSHG,0.27999999999999403
002285.XSHE,0.28999999999999915
000589.XSHE,0.8200000000000003
002535.XSHE,0.16999999999999993
002614.XSHE,0.5
600419.XSHG,0.5500000000000043
002933.XSHE,0.4399999999999977
601929.XSHG,0.040000000000000036
600421.XSHG,0.3299999999999983
300634.XSHE,0.5400000000000027
000755.XSHE,0.3200000000000003
600598.XSHG,0.01999999999999602
300350.XSHE,0.22000000000000242
300371.XSHE,0.490000000000002
603928.XSHG,0.11000000000000121
300057.XSHE,1.2800000000000011
603321.XSHG,0.020000000000000462
600729.XSHG,1.2000000000000028
000635.XSHE,0.9500000000000028
601066.XSHG,0.259999999999998
600531.XSHG,1.1699999999999875
002002.XSHE,1.0900000000000034
600246.XSHG,1.1199999999999761
002027.XSHE,1.4899999999999949
300420.XSHE,0.28000000000000114
300450.XSHE,51.88999999999987
300513.XSHE,0.9400000000000048
000633.XSHE,1.2800000000000011
002330.XSHE,0.14000000000000057
600185.XSHG,0.5
002442.XSHE,0.23000000000000043
300652.XSHE,0.16000000000000014
688159.XSHG,0.8500000000000014
002020.XSHE,2.6799999999999926
002151.XSHE,0.8799999999999955
300232.XSHE,0.6799999999999926
000613.XSHE,0.03000000000000025
300725.XSHE,2.990000000000009
002105.XSHE,0.4200000000000017
688636.XSHG,0.5300000000000011
002317.XSHE,4.8799999999999955
300713.XSHE,1.9099999999999966
600149.XSHG,0.5700000000000003
002396.XSHE,0.5799999999999983
002578.XSHE,0.05000000000000071
688786.XSHG,0.9100000000000037
688161.XSHG,1.230000000000004
600257.XSHG,2.740000000000002
605218.XSHG,1.0499999999999972
605100.XSHG,0.5700000000000003
688678.XSHG,1.2199999999999989
600365.XSHG,0.049999999999998934
