code,high_close_diff
002381.XSHE,0.5399999999999991
000899.XSHE,0.0799999999999983
002249.XSHE,0.480000000000004
002147.XSHE,0.09999999999999964
002538.XSHE,0.3099999999999987
300461.XSHE,1.1700000000000017
300768.XSHE,0.6999999999999957
002161.XSHE,2.0400000000000063
000539.XSHE,0.35999999999999943
002641.XSHE,0.9699999999999989
300481.XSHE,0.8599999999999994
300338.XSHE,0.8699999999999974
002778.XSHE,0.6799999999999997
002687.XSHE,0.1999999999999993
002846.XSHE,0.2099999999999973
300664.XSHE,0.14000000000000057
600004.XSHG,0.4099999999999966
000786.XSHE,10.810000000000002
002072.XSHE,0.040000000000000036
601860.XSHG,0.03000000000000025
002327.XSHE,0.8100000000000023
002390.XSHE,2.680000000000007
600209.XSHG,0.3500000000000014
688013.XSHG,5.25
688368.XSHG,2.210000000000008
002905.XSHE,0.3200000000000003
601898.XSHG,0.02999999999999936
002481.XSHE,6.269999999999982
600020.XSHG,0.08000000000000007
002588.XSHE,0.19000000000000483
000402.XSHE,4.5800000000000125
000837.XSHE,0.1999999999999993
300432.XSHE,0.6900000000000048
002705.XSHE,2.539999999999992
600892.XSHG,0.17999999999999972
600749.XSHG,0.28000000000000114
603297.XSHG,0.509999999999998
000662.XSHE,0.0600000000000005
002636.XSHE,0.23999999999999844
300632.XSHE,0.1699999999999946
300540.XSHE,1.509999999999998
300530.XSHE,8.179999999999993
688027.XSHG,9.930000000000007
000537.XSHE,0.7700000000000031
601366.XSHG,0.020000000000000462
000005.XSHE,0.3000000000000007
300567.XSHE,3.299999999999983
600391.XSHG,0.6600000000000037
002810.XSHE,1.3599999999999994
000517.XSHE,0.5599999999999987
001914.XSHE,8.229999999999961
600562.XSHG,1.4799999999999898
300188.XSHE,3.430000000000007
300684.XSHE,0.23000000000000398
600338.XSHG,0.10999999999999943
603266.XSHG,0.28000000000000114
002160.XSHE,0.1899999999999995
002629.XSHE,0.3000000000000007
300074.XSHE,0.9399999999999977
300848.XSHE,0.5
601116.XSHG,0.07000000000000028
000420.XSHE,0.06999999999999851
300457.XSHE,3.6999999999999886
002605.XSHE,1.9399999999999977
600961.XSHG,0.3699999999999992
000062.XSHE,1.8799999999999955
300630.XSHE,1.3599999999999852
000552.XSHE,0.33999999999999986
603886.XSHG,1.5199999999999996
600986.XSHG,0.5199999999999996
300609.XSHE,0.9400000000000048
600300.XSHG,0.4299999999999997
300062.XSHE,1.3599999999999994
300709.XSHE,2.950000000000003
002490.XSHE,0.33999999999999986
002468.XSHE,0.28999999999999915
300751.XSHE,7.96999999999997
002457.XSHE,0.35999999999999943
603017.XSHG,0.8400000000000034
603958.XSHG,0.1900000000000004
600634.XSHG,0.16999999999999993
603939.XSHG,5.730000000000018
600819.XSHG,0.16999999999999993
600739.XSHG,13.459999999999923
