code,date,high_close_diff
002563.XSHE,2021-11-18,1.2000000000000028
603721.XSHG,2021-11-18,1.1300000000000026
688677.XSHG,2021-11-18,2.3700000000000045
002370.XSHE,2021-11-18,0.5
688211.XSHG,2021-11-18,2.200000000000003
688033.XSHG,2021-11-18,1.7600000000000016
300063.XSHE,2021-11-18,1.259999999999998
000402.XSHE,2021-11-18,3.680000000000007
300852.XSHE,2021-11-18,6.990000000000009
603860.XSHG,2021-11-18,0.39000000000000057
002323.XSHE,2021-11-18,0.3099999999999987
002826.XSHE,2021-11-18,0.16000000000000014
605066.XSHG,2021-11-18,0.4800000000000004
603993.XSHG,2021-11-18,0.16999999999999815
000881.XSHE,2021-11-18,0.20000000000000284
600122.XSHG,2021-11-18,0.17999999999999972
000790.XSHE,2021-11-18,1.8900000000000006
603607.XSHG,2021-11-18,0.8900000000000006
600535.XSHG,2021-11-18,1.3199999999999932
600961.XSHG,2021-11-18,0.5199999999999996
002073.XSHE,2021-11-18,4.150000000000006
000812.XSHE,2021-11-18,0.5600000000000023
300397.XSHE,2021-11-18,0.44000000000000483
603089.XSHG,2021-11-18,0.48999999999999844
002019.XSHE,2021-11-18,6.469999999999999
600238.XSHG,2021-11-18,3.6499999999999915
002568.XSHE,2021-11-18,5.520000000000039
600516.XSHG,2021-11-18,1.1999999999999886
603886.XSHG,2021-11-18,1.0600000000000023
000868.XSHE,2021-11-18,0.7100000000000009
300959.XSHE,2021-11-18,1.7899999999999991
300027.XSHE,2021-11-18,2.260000000000005
688772.XSHG,2021-11-18,1.6899999999999977
600815.XSHG,2021-11-18,0.509999999999998
000816.XSHE,2021-11-18,0.0
600007.XSHG,2021-11-18,0.4499999999999993
300752.XSHE,2021-11-18,2.3700000000000045
600821.XSHG,2021-11-18,0.0
605376.XSHG,2021-11-18,0.05000000000001137
002403.XSHE,2021-11-18,0.15000000000000036
002321.XSHE,2021-11-18,0.2400000000000002
600229.XSHG,2021-11-18,0.33000000000000007
603798.XSHG,2021-11-18,1.0300000000000011
000407.XSHE,2021-11-18,0.9799999999999969
688077.XSHG,2021-11-18,1.710000000000008
600512.XSHG,2021-11-18,0.26000000000000156
000096.XSHE,2021-11-18,1.4899999999999984
300479.XSHE,2021-11-18,1.2100000000000009
600399.XSHG,2021-11-18,1.210000000000008
688788.XSHG,2021-11-18,3.549999999999983
603861.XSHG,2021-11-18,0.3200000000000003
001696.XSHE,2021-11-18,3.069999999999993
300418.XSHE,2021-11-18,6.319999999999993
002839.XSHE,2021-11-18,0.0699999999999994
300555.XSHE,2021-11-18,0.6799999999999997
603260.XSHG,2021-11-18,3.8799999999999955
000851.XSHE,2021-11-18,0.4299999999999997
600664.XSHG,2021-11-18,0.4299999999999997
601669.XSHG,2021-11-18,0.09999999999999964
601881.XSHG,2021-11-18,0.19000000000000128
688009.XSHG,2021-11-18,0.0600000000000005
688571.XSHG,2021-11-18,0.11999999999999922
600243.XSHG,2021-11-18,0.3500000000000014
603996.XSHG,2021-11-18,0.0
000046.XSHE,2021-11-18,0.6799999999999997
300769.XSHE,2021-11-18,24.819999999999936
603585.XSHG,2021-11-18,1.730000000000004
688315.XSHG,2021-11-18,1.490000000000002
002335.XSHE,2021-11-18,7.099999999999994
300055.XSHE,2021-11-18,4.490000000000009
300966.XSHE,2021-11-18,1.9899999999999949
002243.XSHE,2021-11-18,0.4299999999999997
300138.XSHE,2021-11-18,0.9500000000000028
002047.XSHE,2021-11-18,1.0099999999999998
