code,date,high_close_diff
002563.XSHE,2023-10-19,-0.07000000000000028
603721.XSHG,2023-10-19,-0.13999999999999702
688677.XSHG,2023-10-19,-1.3199999999999932
002370.XSHE,2023-10-19,0.0
688211.XSHG,2023-10-19,-0.22999999999999687
688033.XSHG,2023-10-19,-0.00999999999999801
300063.XSHE,2023-10-19,-1.0299999999999976
000402.XSHE,2023-10-19,0.0
300852.XSHE,2023-10-19,-0.4399999999999977
603860.XSHG,2023-10-19,-0.23000000000000043
688489.XSHG,2023-10-19,-0.7800000000000011
002323.XSHE,2023-10-19,-0.3099999999999987
603237.XSHG,2023-10-19,-0.10000000000000142
002826.XSHE,2023-10-19,-0.05000000000000071
605066.XSHG,2023-10-19,-0.049999999999998934
688426.XSHG,2023-10-19,-0.5899999999999963
001299.XSHE,2023-10-19,-0.030000000000001137
301122.XSHE,2023-10-19,-0.519999999999996
603993.XSHG,2023-10-19,-0.03999999999999915
000881.XSHE,2023-10-19,-0.1599999999999966
000790.XSHE,2023-10-19,-2.2900000000000063
603255.XSHG,2023-10-19,-0.22999999999999687
603607.XSHG,2023-10-19,-0.28999999999999915
600535.XSHG,2023-10-19,-0.37999999999999545
688167.XSHG,2023-10-19,-1.0499999999999972
600961.XSHG,2023-10-19,-0.08000000000000007
002073.XSHE,2023-10-19,-0.17999999999999972
000812.XSHE,2023-10-19,-0.28000000000000114
300397.XSHE,2023-10-19,-0.6100000000000065
603089.XSHG,2023-10-19,-0.4799999999999969
002019.XSHE,2023-10-19,0.0
600238.XSHG,2023-10-19,-0.03999999999999915
002568.XSHE,2023-10-19,-0.27000000000001023
600516.XSHG,2023-10-19,-0.8000000000000114
603886.XSHG,2023-10-19,-0.060000000000002274
000868.XSHE,2023-10-19,0.0
300959.XSHE,2023-10-19,-0.0799999999999983
300027.XSHE,2023-10-19,0.0
688772.XSHG,2023-10-19,-0.060000000000002274
600815.XSHG,2023-10-19,-0.129999999999999
000816.XSHE,2023-10-19,0.0
001289.XSHE,2023-10-19,-0.07000000000000028
600007.XSHG,2023-10-19,-0.03999999999999915
300752.XSHE,2023-10-19,-0.30999999999999517
600821.XSHG,2023-10-19,-0.4799999999999969
605376.XSHG,2023-10-19,-0.370000000000001
002403.XSHE,2023-10-19,-0.009999999999999787
002321.XSHE,2023-10-19,-0.05000000000000071
600229.XSHG,2023-10-19,0.0
603798.XSHG,2023-10-19,-0.35999999999999943
000407.XSHE,2023-10-19,-0.25
688077.XSHG,2023-10-19,-0.09000000000000341
001223.XSHE,2023-10-19,-0.07000000000000739
600512.XSHG,2023-10-19,-0.19000000000000128
000096.XSHE,2023-10-19,-0.36999999999999744
300479.XSHE,2023-10-19,-0.5
600399.XSHG,2023-10-19,-0.03999999999999915
688788.XSHG,2023-10-19,-1.2199999999999989
603861.XSHG,2023-10-19,-0.0600000000000005
001696.XSHE,2023-10-19,0.0
300418.XSHE,2023-10-19,-0.7999999999999972
002839.XSHE,2023-10-19,0.0
300555.XSHE,2023-10-19,-0.0799999999999983
603260.XSHG,2023-10-19,-0.03999999999999204
000851.XSHE,2023-10-19,-0.02999999999999936
301171.XSHE,2023-10-19,-0.030000000000001137
600664.XSHG,2023-10-19,-0.10999999999999943
301193.XSHE,2023-10-19,-0.3299999999999983
301398.XSHE,2023-10-19,-1.0500000000000043
601669.XSHG,2023-10-19,0.0
601881.XSHG,2023-10-19,0.0
688009.XSHG,2023-10-19,0.0
688062.XSHG,2023-10-19,-0.28999999999999915
688571.XSHG,2023-10-19,-0.17999999999999972
600243.XSHG,2023-10-19,-0.04999999999999982
000046.XSHE,2023-10-19,0.0
300769.XSHE,2023-10-19,-18.889999999999986
603585.XSHG,2023-10-19,-0.25
688315.XSHG,2023-10-19,-0.8500000000000014
002335.XSHE,2023-10-19,-1.1200000000000045
300055.XSHE,2023-10-19,-0.3999999999999986
300966.XSHE,2023-10-19,-0.5100000000000016
002243.XSHE,2023-10-19,0.0
301111.XSHE,2023-10-19,-0.08000000000000185
688237.XSHG,2023-10-19,-0.29999999999999716
300138.XSHE,2023-10-19,-0.5100000000000051
002047.XSHE,2023-10-19,0.0
000563.XSHE,2023-10-19,-0.1700000000000017
002732.XSHE,2023-10-19,-0.17999999999999972
600355.XSHG,2023-10-19,-1.2799999999999976
600059.XSHG,2023-10-19,0.0
002002.XSHE,2023-10-19,0.0
301548.XSHE,2023-10-19,-1.4099999999999966
688048.XSHG,2023-10-19,-1.4599999999999937
600410.XSHG,2023-10-19,-0.8900000000000006
300987.XSHE,2023-10-19,-0.019999999999999574
002483.XSHE,2023-10-19,-0.030000000000001137
000633.XSHE,2023-10-19,-0.14999999999999858
002686.XSHE,2023-10-19,-0.19000000000000128
301001.XSHE,2023-10-19,-0.05000000000000071
