code,date,high_close_diff
002563.XSHE,2023-01-06,-0.060000000000002274
603721.XSHG,2023-01-06,-0.19000000000000128
688677.XSHG,2023-01-06,-5.140000000000001
002370.XSHE,2023-01-06,-0.03999999999999915
688211.XSHG,2023-01-06,-0.1700000000000017
688033.XSHG,2023-01-06,-1.2900000000000027
300063.XSHE,2023-01-06,-0.08000000000000185
000402.XSHE,2023-01-06,-0.7400000000000091
300852.XSHE,2023-01-06,-0.7299999999999969
603860.XSHG,2023-01-06,-0.10999999999999943
688489.XSHG,2023-01-06,-2.9599999999999937
002323.XSHE,2023-01-06,-0.5399999999999991
603237.XSHG,2023-01-06,-0.38000000000000256
002826.XSHE,2023-01-06,0.0
605066.XSHG,2023-01-06,-0.11000000000000032
688426.XSHG,2023-01-06,-0.12999999999999545
001299.XSHE,2023-01-06,-0.4499999999999993
301122.XSHE,2023-01-06,-0.4299999999999997
603993.XSHG,2023-01-06,-0.1399999999999988
000881.XSHE,2023-01-06,-0.25
600122.XSHG,2023-01-06,-0.05999999999999872
000790.XSHE,2023-01-06,-0.38000000000000256
603255.XSHG,2023-01-06,-3.5900000000000034
603607.XSHG,2023-01-06,-0.1700000000000017
600535.XSHG,2023-01-06,-0.6200000000000045
688167.XSHG,2023-01-06,-4.579999999999998
600961.XSHG,2023-01-06,-0.049999999999998934
002073.XSHE,2023-01-06,-0.28000000000000824
000812.XSHE,2023-01-06,-0.14000000000000057
300397.XSHE,2023-01-06,-0.07000000000000028
603089.XSHG,2023-01-06,-0.20000000000000284
002019.XSHE,2023-01-06,-0.15000000000000568
600238.XSHG,2023-01-06,-0.6400000000000006
002568.XSHE,2023-01-06,-12.439999999999998
600516.XSHG,2023-01-06,-0.3999999999999915
603886.XSHG,2023-01-06,-0.08999999999999986
000868.XSHE,2023-01-06,-0.3999999999999986
300959.XSHE,2023-01-06,-0.10000000000000142
300027.XSHE,2023-01-06,-0.29999999999999716
688772.XSHG,2023-01-06,-0.259999999999998
600815.XSHG,2023-01-06,-0.05999999999999872
000816.XSHE,2023-01-06,-0.14999999999999858
001289.XSHE,2023-01-06,-0.7300000000000004
600007.XSHG,2023-01-06,-0.41000000000000014
300752.XSHE,2023-01-06,-0.6100000000000065
600821.XSHG,2023-01-06,-1.6499999999999986
605376.XSHG,2023-01-06,-0.14999999999999858
002403.XSHE,2023-01-06,-0.030000000000001137
002321.XSHE,2023-01-06,-0.019999999999999574
600229.XSHG,2023-01-06,-0.02999999999999936
603798.XSHG,2023-01-06,-0.1999999999999993
000407.XSHE,2023-01-06,-0.35999999999999943
688077.XSHG,2023-01-06,-1.6300000000000026
001223.XSHE,2023-01-06,-3.780000000000001
600512.XSHG,2023-01-06,0.0
000096.XSHE,2023-01-06,-0.10999999999999943
300479.XSHE,2023-01-06,-0.0799999999999983
600399.XSHG,2023-01-06,-1.7199999999999989
688788.XSHG,2023-01-06,-0.14000000000000057
603861.XSHG,2023-01-06,-0.08000000000000007
001696.XSHE,2023-01-06,-0.8000000000000114
300418.XSHE,2023-01-06,-0.29000000000000625
002839.XSHE,2023-01-06,-0.040000000000000036
300555.XSHE,2023-01-06,-0.02999999999999936
603260.XSHG,2023-01-06,-10.769999999999996
000851.XSHE,2023-01-06,-0.049999999999998934
301171.XSHE,2023-01-06,-0.07000000000000028
600664.XSHG,2023-01-06,0.0
301193.XSHE,2023-01-06,-0.5799999999999983
301398.XSHE,2023-01-06,-0.48999999999999844
601669.XSHG,2023-01-06,-0.11000000000000121
601881.XSHG,2023-01-06,0.0
688009.XSHG,2023-01-06,-0.020000000000000462
688062.XSHG,2023-01-06,-0.009999999999999787
688571.XSHG,2023-01-06,-0.03000000000000025
600243.XSHG,2023-01-06,-0.03000000000000025
000046.XSHE,2023-01-06,0.0
300769.XSHE,2023-01-06,-43.200000000000045
