code,high_close_diff
002381.XSHE,0.3200000000000003
000899.XSHE,0.0
002249.XSHE,0.8400000000000034
002147.XSHE,0.11000000000000032
002538.XSHE,0.2699999999999996
300461.XSHE,0.6700000000000017
300768.XSHE,0.529999999999994
002161.XSHE,1.9199999999999946
000539.XSHE,0.0
002641.XSHE,0.6700000000000017
300481.XSHE,0.7599999999999909
300338.XSHE,1.8000000000000043
002778.XSHE,0.6700000000000017
002687.XSHE,0.16000000000000014
002846.XSHE,0.3200000000000003
300664.XSHE,0.21000000000000085
600004.XSHG,0.28999999999999915
000786.XSHE,5.2900000000000205
002072.XSHE,0.02999999999999936
601860.XSHG,0.03000000000000025
002327.XSHE,0.6099999999999994
002390.XSHE,0.6099999999999994
600209.XSHG,0.17999999999999972
688013.XSHG,1.4299999999999997
605376.XSHG,0.0
688368.XSHG,5.099999999999994
002905.XSHE,0.46999999999999886
601898.XSHG,0.10000000000000053
002481.XSHE,0.37000000000000455
600020.XSHG,0.040000000000000924
002588.XSHE,0.28999999999999915
000402.XSHE,2.460000000000008
000837.XSHE,0.28999999999999915
300432.XSHE,1.0700000000000003
002705.XSHE,1.980000000000004
600892.XSHG,0.360000000000003
600749.XSHG,0.36999999999999744
603297.XSHG,0.38000000000000256
000662.XSHE,0.3000000000000007
002636.XSHE,0.39000000000000057
300632.XSHE,1.0999999999999979
300540.XSHE,1.0600000000000023
300530.XSHE,3.1299999999999955
688027.XSHG,4.8799999999999955
000537.XSHE,0.44999999999999574
601366.XSHG,0.009999999999999787
000005.XSHE,0.10000000000000142
300567.XSHE,2.259999999999991
600391.XSHG,0.0
300921.XSHE,4.359999999999999
002810.XSHE,1.0600000000000023
000517.XSHE,0.4499999999999993
001914.XSHE,8.129999999999995
600562.XSHG,0.4899999999999949
300188.XSHE,6.340000000000032
300684.XSHE,1.2700000000000102
600338.XSHG,0.39000000000000057
603266.XSHG,0.28000000000000114
002160.XSHE,0.3000000000000007
002629.XSHE,0.03999999999999915
300074.XSHE,1.4799999999999969
300848.XSHE,2.490000000000002
601116.XSHG,0.19000000000000128
000420.XSHE,0.20999999999999908
300457.XSHE,2.5700000000000216
002605.XSHE,4.859999999999999
600961.XSHG,0.17999999999999972
000062.XSHE,1.240000000000009
300630.XSHE,0.9699999999999989
000552.XSHE,0.6899999999999977
603886.XSHG,0.5199999999999996
600986.XSHG,0.1700000000000017
300609.XSHE,2.129999999999999
600300.XSHG,3.5899999999999963
300062.XSHE,1.1799999999999997
300709.XSHE,1.9500000000000028
002490.XSHE,0.1200000000000001
002468.XSHE,0.35999999999999943
300751.XSHE,27.269999999999982
002457.XSHE,0.35999999999999943
601187.XSHG,0.33000000000000007
603017.XSHG,0.05000000000000426
603958.XSHG,0.17999999999999972
688093.XSHG,0.33000000000000185
603939.XSHG,2.3000000000000114
600819.XSHG,0.879999999999999
600739.XSHG,5.509999999999991
002935.XSHE,0.4299999999999997
000709.XSHE,0.4200000000000017
002556.XSHE,0.75
002855.XSHE,0.08000000000000007
002067.XSHE,0.10999999999999943
300558.XSHE,0.45000000000000284
000757.XSHE,0.3500000000000014
002564.XSHE,0.0
002930.XSHE,0.3200000000000003
000685.XSHE,1.0300000000000011
600529.XSHG,0.9599999999999795
603309.XSHG,0.1700000000000017
300551.XSHE,1.9500000000000028
600227.XSHG,0.10999999999999943
603330.XSHG,1.5500000000000114
600717.XSHG,0.2600000000000051
688586.XSHG,0.019999999999999574
002285.XSHE,2.9299999999999926
000589.XSHE,0.28999999999999915
002535.XSHE,0.02999999999999936
002614.XSHE,2.230000000000004
600419.XSHG,0.8000000000000043
002933.XSHE,0.17999999999999972
601929.XSHG,0.05000000000000071
600421.XSHG,0.2699999999999996
300634.XSHE,0.2099999999999973
000755.XSHE,0.08000000000000007
600598.XSHG,0.27999999999999403
300350.XSHE,0.8399999999999999
300371.XSHE,0.4100000000000037
603928.XSHG,0.08999999999999986
300057.XSHE,0.11999999999999922
603321.XSHG,0.009999999999999787
600729.XSHG,0.18999999999999773
000635.XSHE,0.8499999999999943
601066.XSHG,0.28999999999999915
600531.XSHG,0.6299999999999955
002002.XSHE,0.8699999999999974
600246.XSHG,4.109999999999999
002027.XSHE,2.1999999999999886
300420.XSHE,0.5700000000000003
300450.XSHE,38.72000000000003
300513.XSHE,0.5799999999999983
000633.XSHE,0.38000000000000256
002330.XSHE,0.5199999999999996
600185.XSHG,0.0
002442.XSHE,0.4800000000000004
300652.XSHE,0.9299999999999997
688159.XSHG,0.19000000000000128
002020.XSHE,4.1000000000000085
002151.XSHE,1.0500000000000114
300232.XSHE,1.4499999999999886
000613.XSHE,0.09999999999999964
300725.XSHE,3.420000000000016
002105.XSHE,0.05000000000000071
002317.XSHE,2.539999999999992
300713.XSHE,1.970000000000013
600149.XSHG,0.0
002396.XSHE,0.45000000000000284
002578.XSHE,0.360000000000003
600257.XSHG,2.220000000000006
605218.XSHG,0.3000000000000007
605100.XSHG,0.5
688678.XSHG,4.010000000000002
600365.XSHG,0.5499999999999998
000606.XSHE,0.13999999999999702
601336.XSHG,0.09000000000000341
600779.XSHG,29.889999999999986
603138.XSHG,0.9899999999999949
000969.XSHE,0.07000000000000028
002825.XSHE,0.46000000000000085
300485.XSHE,0.789999999999992
603345.XSHG,6.02000000000001
300037.XSHE,16.180000000000007
002421.XSHE,0.7199999999999989
000906.XSHE,0.6999999999999993
300358.XSHE,1.0499999999999972
300509.XSHE,0.7100000000000009
600496.XSHG,3.269999999999996
002290.XSHE,0.259999999999998
600975.XSHG,0.6499999999999986
600716.XSHG,0.7099999999999973
600971.XSHG,2.3900000000000006
600508.XSHG,0.740000000000002
