code,high_close_diff
002381.XSHE,-0.6600000000000037
300963.XSHE,-0.9100000000000001
000899.XSHE,-0.7700000000000031
002249.XSHE,-0.12999999999999545
002538.XSHE,-0.25
300461.XSHE,-0.35999999999999943
300768.XSHE,-0.3500000000000014
002161.XSHE,-0.6400000000000006
000539.XSHE,-0.7599999999999909
002641.XSHE,-0.37999999999999545
300481.XSHE,-0.12999999999999545
300338.XSHE,-0.4799999999999969
002778.XSHE,-0.3100000000000023
002687.XSHE,-1.0299999999999976
002846.XSHE,-0.129999999999999
300664.XSHE,-0.1999999999999993
600004.XSHG,-0.28999999999999915
000786.XSHE,-7.110000000000014
002072.XSHE,-0.08999999999999986
601860.XSHG,-0.020000000000000018
688507.XSHG,-1.210000000000008
301229.XSHE,-0.870000000000001
002327.XSHE,-3.930000000000007
002390.XSHE,-0.21000000000000085
688013.XSHG,-0.3500000000000014
301176.XSHE,-0.03999999999999915
301037.XSHE,-0.16000000000000014
605376.XSHG,-0.4899999999999949
688368.XSHG,-0.5
002905.XSHE,-1.3000000000000007
601898.XSHG,-0.11999999999999922
002481.XSHE,-0.1799999999999926
600020.XSHG,-0.08999999999999986
002588.XSHE,-1.3599999999999994
000402.XSHE,-1.8499999999999943
000837.XSHE,-0.6099999999999994
300432.XSHE,-0.4900000000000091
002705.XSHE,-1.3599999999999994
600892.XSHG,-3.3299999999999983
301288.XSHE,-0.019999999999999574
600749.XSHG,-1.5900000000000034
603297.XSHG,-1.1000000000000085
002636.XSHE,-0.19000000000000128
300632.XSHE,-0.03999999999999915
300540.XSHE,-1.6300000000000026
300530.XSHE,-0.38000000000000256
688027.XSHG,-12.099999999999994
688798.XSHG,-0.7999999999999972
000537.XSHE,-1.6400000000000006
601366.XSHG,-0.08999999999999986
000005.XSHE,-0.7200000000000006
301216.XSHE,-0.3999999999999986
688107.XSHG,-0.23000000000000398
300567.XSHE,-3.569999999999993
300992.XSHE,-0.03999999999999915
600391.XSHG,-0.01999999999999602
688485.XSHG,-0.0600000000000005
300921.XSHE,-0.8400000000000034
002810.XSHE,-0.269999999999996
000517.XSHE,-0.6000000000000014
301248.XSHE,-1.1200000000000045
001914.XSHE,-0.4900000000000091
600562.XSHG,0.0
300188.XSHE,-3.8899999999999864
300684.XSHE,-0.4200000000000017
600338.XSHG,-0.509999999999998
300948.XSHE,-1.8100000000000023
603266.XSHG,-0.129999999999999
001318.XSHE,-0.06999999999999851
002160.XSHE,-0.019999999999999574
002629.XSHE,-0.26000000000000156
300074.XSHE,-1.0700000000000003
300848.XSHE,-2.230000000000004
301050.XSHE,-0.3400000000000034
601116.XSHG,-0.6699999999999999
000420.XSHE,-0.07000000000000028
300457.XSHE,-0.5799999999999983
688373.XSHG,-0.129999999999999
002605.XSHE,-11.640000000000015
600961.XSHG,-0.2400000000000002
000062.XSHE,-0.9300000000000068
300630.XSHE,-2.210000000000008
000552.XSHE,-0.0799999999999983
603886.XSHG,-0.22000000000000242
688410.XSHG,-1.5
600986.XSHG,-0.6400000000000006
300609.XSHE,-0.48999999999999844
600300.XSHG,-0.0799999999999983
300062.XSHE,-0.9499999999999957
300709.XSHE,-0.1700000000000017
