code,date,price_amplitude
300911.XSHE,2022-05-11,4.25
000887.XSHE,2022-05-11,27.720000000000027
600415.XSHG,2022-05-11,11.099999999999994
600939.XSHG,2022-05-11,0.3100000000000005
002313.XSHE,2022-05-11,0.0
300532.XSHE,2022-05-11,2.6300000000000026
301196.XSHE,2022-05-11,1.0499999999999972
300002.XSHE,2022-05-11,1.8500000000000014
000822.XSHE,2022-05-11,1.4500000000000028
002732.XSHE,2022-05-11,0.46000000000000085
300520.XSHE,2022-05-11,1.1199999999999974
300426.XSHE,2022-05-11,1.1599999999999966
301259.XSHE,2022-05-11,2.940000000000005
601298.XSHG,2022-05-11,0.1299999999999999
300593.XSHE,2022-05-11,5.150000000000006
002697.XSHE,2022-05-11,1.259999999999998
688599.XSHG,2022-05-11,3.6699999999999946
600997.XSHG,2022-05-11,0.9600000000000009
601198.XSHG,2022-05-11,0.25
300540.XSHE,2022-05-11,1.6500000000000021
000719.XSHE,2022-05-11,0.6199999999999974
000806.XSHE,2022-05-11,0.8499999999999979
600238.XSHG,2022-05-11,2.0500000000000043
601963.XSHG,2022-05-11,0.14000000000000057
600469.XSHG,2022-05-11,0.33000000000000007
600211.XSHG,2022-05-11,4.3500000000000085
600843.XSHG,2022-05-11,0.39000000000000057
300854.XSHE,2022-05-11,1.5300000000000011
300212.XSHE,2022-05-11,4.880000000000024
002565.XSHE,2022-05-11,1.759999999999998
603232.XSHG,2022-05-11,1.2899999999999991
600867.XSHG,2022-05-11,9.620000000000005
603012.XSHG,2022-05-11,0.3100000000000005
601155.XSHG,2022-05-11,1.740000000000002
603688.XSHG,2022-05-11,5.090000000000003
603192.XSHG,2022-05-11,1.9800000000000004
688004.XSHG,2022-05-11,0.8500000000000014
300956.XSHE,2022-05-11,0.7200000000000024
600794.XSHG,2022-05-11,2.700000000000003
600499.XSHG,2022-05-11,34.00999999999999
002722.XSHE,2022-05-11,0.5100000000000016
300779.XSHE,2022-05-11,0.5
300428.XSHE,2022-05-11,3.7900000000000063
605099.XSHG,2022-05-11,0.870000000000001
688027.XSHG,2022-05-11,4.019999999999996
601789.XSHG,2022-05-11,1.8299999999999983
002500.XSHE,2022-05-11,0.16999999999999993
600125.XSHG,2022-05-11,1.8599999999999994
300182.XSHE,2022-05-11,6.7900000000000205
002970.XSHE,2022-05-11,2.240000000000002
300209.XSHE,2022-05-11,1.0800000000000018
301022.XSHE,2022-05-11,1.4100000000000001
601019.XSHG,2022-05-11,0.23000000000000043
002867.XSHE,2022-05-11,0.7899999999999991
300936.XSHE,2022-05-11,5.869999999999997
600753.XSHG,2022-05-11,1.9600000000000009
002678.XSHE,2022-05-11,0.3800000000000008
300142.XSHE,2022-05-11,27.00999999999999
002759.XSHE,2022-05-11,3.789999999999999
002879.XSHE,2022-05-11,0.7899999999999991
688298.XSHG,2022-05-11,8.610000000000014
603083.XSHG,2022-05-11,0.5999999999999979
600556.XSHG,2022-05-11,1.25
600109.XSHG,2022-05-11,2.089999999999989
300897.XSHE,2022-05-11,0.7700000000000031
300758.XSHE,2022-05-11,1.3200000000000038
688058.XSHG,2022-05-11,4.8799999999999955
300021.XSHE,2022-05-11,1.8200000000000003
688295.XSHG,2022-05-11,3.299999999999997
002414.XSHE,2022-05-11,4.429999999999993
600571.XSHG,2022-05-11,3.75
603779.XSHG,2022-05-11,0.8300000000000001
300487.XSHE,2022-05-11,9.25
002093.XSHE,2022-05-11,2.1899999999999977
688689.XSHG,2022-05-11,1.9299999999999997
002034.XSHE,2022-05-11,2.6299999999999955
300721.XSHE,2022-05-11,1.519999999999996
000836.XSHE,2022-05-11,0.8900000000000006
301101.XSHE,2022-05-11,1.75
301177.XSHE,2022-05-11,2.3999999999999986
600483.XSHG,2022-05-11,0.8700000000000045
688588.XSHG,2022-05-11,0.40000000000000036
300249.XSHE,2022-05-11,3.6799999999999997
688565.XSHG,2022-05-11,0.5300000000000011
002440.XSHE,2022-05-11,0.8900000000000006
300666.XSHE,2022-05-11,2.1300000000000026
601006.XSHG,2022-05-11,0.11999999999999922
003004.XSHE,2022-05-11,0.620000000000001
688601.XSHG,2022-05-11,12.210000000000008
300401.XSHE,2022-05-11,2.1000000000000085
000585.XSHE,2022-05-11,0.030000000000000027
688167.XSHG,2022-05-11,6.429999999999993
002610.XSHE,2022-05-11,1.6299999999999955
600115.XSHG,2022-05-11,0.1900000000000004
000151.XSHE,2022-05-11,1.1099999999999994
000959.XSHE,2022-05-11,0.3200000000000003
300619.XSHE,2022-05-11,5.159999999999997
300605.XSHE,2022-05-11,1.4800000000000004
600114.XSHG,2022-05-11,1.5700000000000003
603071.XSHG,2022-05-11,0.5700000000000003
300022.XSHE,2022-05-11,0.8100000000000023
002569.XSHE,2022-05-11,0.1899999999999995
000090.XSHE,2022-05-11,2.3100000000000023
600735.XSHG,2022-05-11,1.4299999999999997
000422.XSHE,2022-05-11,13.140000000000015
600438.XSHG,2022-05-11,22.120000000000005
603209.XSHG,2022-05-11,1.2600000000000016
002370.XSHE,2022-05-11,0.879999999999999
603683.XSHG,2022-05-11,0.46000000000000085
300077.XSHE,2022-05-11,4.329999999999998
603613.XSHG,2022-05-11,8.199999999999989
000888.XSHE,2022-05-11,1.8900000000000006
300964.XSHE,2022-05-11,1.2200000000000024
601318.XSHG,2022-05-11,2.049999999999997
603680.XSHG,2022-05-11,0.33999999999999986
003021.XSHE,2022-05-11,2.6899999999999977
300252.XSHE,2022-05-11,1.2899999999999991
000016.XSHE,2022-05-11,5.800000000000011
002004.XSHE,2022-05-11,2.8799999999999955
300033.XSHE,2022-05-11,38.5
603776.XSHG,2022-05-11,1.980000000000004
300495.XSHE,2022-05-11,1.3800000000000008
600200.XSHG,2022-05-11,6.429999999999993
600642.XSHG,2022-05-11,2.1799999999999926
002384.XSHE,2022-05-11,11.539999999999992
002273.XSHE,2022-05-11,5.47999999999999
300869.XSHE,2022-05-11,0.8900000000000006
000758.XSHE,2022-05-11,2.049999999999997
002009.XSHE,2022-05-11,4.259999999999991
300085.XSHE,2022-05-11,2.8599999999999994
600626.XSHG,2022-05-11,2.3900000000000006
300894.XSHE,2022-05-11,1.3999999999999986
000498.XSHE,2022-05-11,2.34
000571.XSHE,2022-05-11,0.6999999999999993
002127.XSHE,2022-05-11,2.8699999999999974
002514.XSHE,2022-05-11,0.8000000000000007
301082.XSHE,2022-05-11,0.7300000000000004
600299.XSHG,2022-05-11,0.9199999999999982
300114.XSHE,2022-05-11,2.6199999999999974
600969.XSHG,2022-05-11,2.8500000000000014
002987.XSHE,2022-05-11,1.25
300529.XSHE,2022-05-11,2.6099999999999994
300011.XSHE,2022-05-11,2.3500000000000014
688016.XSHG,2022-05-11,13.199999999999989
600983.XSHG,2022-05-11,1.0399999999999991
605388.XSHG,2022-05-11,0.6599999999999984
688538.XSHG,2022-05-11,0.06000000000000005
002442.XSHE,2022-05-11,0.3299999999999983
300364.XSHE,2022-05-11,3.289999999999999
002961.XSHE,2022-05-11,0.4299999999999997
688218.XSHG,2022-05-11,0.41000000000000014
600760.XSHG,2022-05-11,16.55000000000001
600348.XSHG,2022-05-11,4.269999999999996
002030.XSHE,2022-05-11,11.599999999999966
300496.XSHE,2022-05-11,31.769999999999982
600143.XSHG,2022-05-11,7.609999999999985
000909.XSHE,2022-05-11,0.41000000000000014
300050.XSHE,2022-05-11,1.1700000000000017
300435.XSHE,2022-05-11,3.460000000000001
300916.XSHE,2022-05-11,3.0899999999999963
300919.XSHE,2022-05-11,9.899999999999991
000591.XSHE,2022-05-11,7.340000000000003
002438.XSHE,2022-05-11,3.75
002271.XSHE,2022-05-11,46.3900000000001
688234.XSHG,2022-05-11,2.6499999999999986
002885.XSHE,2022-05-11,3.0700000000000003
688318.XSHG,2022-05-11,4.710000000000008
600345.XSHG,2022-05-11,0.990000000000002
002653.XSHE,2022-05-11,0.9100000000000037
603826.XSHG,2022-05-11,6.359999999999999
601169.XSHG,2022-05-11,0.11999999999999744
603878.XSHG,2022-05-11,0.370000000000001
688300.XSHG,2022-05-11,6.25
300180.XSHE,2022-05-11,0.8499999999999979
600361.XSHG,2022-05-11,1.370000000000001
600573.XSHG,2022-05-11,0.5500000000000007
002590.XSHE,2022-05-11,1.1600000000000001
