code,date,price_amplitude
300911.XSHE,2023-11-14,-1.0400000000000063
000887.XSHE,2023-11-14,-4.430000000000007
301429.XSHE,2023-11-14,-0.8100000000000023
600415.XSHG,2023-11-14,-7.1299999999999955
600939.XSHG,2023-11-14,-0.06000000000000005
002313.XSHE,2023-11-14,-0.7799999999999976
300532.XSHE,2023-11-14,-1.2800000000000011
301196.XSHE,2023-11-14,-1.259999999999998
300002.XSHE,2023-11-14,-2.9399999999999977
000822.XSHE,2023-11-14,-0.20000000000000107
002732.XSHE,2023-11-14,-0.21999999999999886
300520.XSHE,2023-11-14,-1.5300000000000011
300426.XSHE,2023-11-14,-1.8599999999999994
301259.XSHE,2023-11-14,-0.48999999999999844
601298.XSHG,2023-11-14,-0.0699999999999994
300593.XSHE,2023-11-14,-4.150000000000006
002697.XSHE,2023-11-14,-0.480000000000004
688599.XSHG,2023-11-14,-0.9699999999999989
600997.XSHG,2023-11-14,-0.8299999999999983
601198.XSHG,2023-11-14,-0.75
300540.XSHE,2023-11-14,-0.8300000000000054
000719.XSHE,2023-11-14,-0.7600000000000051
600238.XSHG,2023-11-14,-0.490000000000002
601963.XSHG,2023-11-14,-0.08000000000000007
600469.XSHG,2023-11-14,-0.2699999999999996
600211.XSHG,2023-11-14,-1.6899999999999977
600843.XSHG,2023-11-14,-0.28999999999999915
300854.XSHE,2023-11-14,-0.259999999999998
300212.XSHE,2023-11-14,-9.240000000000009
002565.XSHE,2023-11-14,-0.5
603232.XSHG,2023-11-14,-1.4399999999999977
600867.XSHG,2023-11-14,-12.660000000000025
603012.XSHG,2023-11-14,-0.09999999999999964
601155.XSHG,2023-11-14,-0.3299999999999983
603688.XSHG,2023-11-14,-3.069999999999993
603192.XSHG,2023-11-14,-0.46000000000000085
688004.XSHG,2023-11-14,-0.6900000000000013
300956.XSHE,2023-11-14,-0.4400000000000013
600794.XSHG,2023-11-14,-1.269999999999996
600499.XSHG,2023-11-14,-3.509999999999991
002722.XSHE,2023-11-14,-0.360000000000003
300779.XSHE,2023-11-14,-3.719999999999999
300428.XSHE,2023-11-14,-2.039999999999992
605099.XSHG,2023-11-14,-0.4399999999999977
688027.XSHG,2023-11-14,-4.4599999999999795
601789.XSHG,2023-11-14,-0.2400000000000002
002500.XSHE,2023-11-14,-0.16000000000000014
688535.XSHG,2023-11-14,-4.840000000000003
600125.XSHG,2023-11-14,-1.3900000000000006
300182.XSHE,2023-11-14,-2.780000000000001
002970.XSHE,2023-11-14,-2.219999999999999
300209.XSHE,2023-11-14,-0.3100000000000005
301022.XSHE,2023-11-14,-1.019999999999996
601019.XSHG,2023-11-14,-0.2699999999999996
002867.XSHE,2023-11-14,-0.5500000000000043
300936.XSHE,2023-11-14,-1.6500000000000057
600753.XSHG,2023-11-14,-0.29999999999999716
002678.XSHE,2023-11-14,-0.25
300142.XSHE,2023-11-14,-6.0400000000000205
002759.XSHE,2023-11-14,-0.35999999999999943
002879.XSHE,2023-11-14,-0.5700000000000003
688298.XSHG,2023-11-14,-1.7600000000000051
603083.XSHG,2023-11-14,-3.5600000000000023
600556.XSHG,2023-11-14,-0.3400000000000034
600109.XSHG,2023-11-14,-2.2900000000000063
300897.XSHE,2023-11-14,-0.5300000000000011
300758.XSHE,2023-11-14,-0.46000000000000085
688058.XSHG,2023-11-14,-3.6499999999999915
300021.XSHE,2023-11-14,-0.5600000000000023
688295.XSHG,2023-11-14,-1.0
002414.XSHE,2023-11-14,-1.8700000000000045
600571.XSHG,2023-11-14,-4.540000000000006
603779.XSHG,2023-11-14,-0.4399999999999995
300487.XSHE,2023-11-14,-5.710000000000036
002093.XSHE,2023-11-14,-6.11999999999999
688689.XSHG,2023-11-14,-0.7100000000000009
002034.XSHE,2023-11-14,-0.5799999999999983
300721.XSHE,2023-11-14,-0.5300000000000011
000836.XSHE,2023-11-14,-0.34999999999999787
301101.XSHE,2023-11-14,-1.1300000000000026
301177.XSHE,2023-11-14,-0.6300000000000026
301372.XSHE,2023-11-14,-1.6000000000000014
600483.XSHG,2023-11-14,-0.6400000000000006
688588.XSHG,2023-11-14,-0.2599999999999998
300249.XSHE,2023-11-14,-1.4299999999999997
688565.XSHG,2023-11-14,-0.20000000000000107
002440.XSHE,2023-11-14,-0.28000000000000114
300666.XSHE,2023-11-14,-1.3299999999999983
688671.XSHG,2023-11-14,-1.6199999999999974
601006.XSHG,2023-11-14,-0.08999999999999986
301306.XSHE,2023-11-14,-2.3900000000000006
003004.XSHE,2023-11-14,-0.8299999999999983
688601.XSHG,2023-11-14,-6.139999999999986
300401.XSHE,2023-11-14,-0.730000000000004
688167.XSHG,2023-11-14,-15.370000000000005
002610.XSHE,2023-11-14,-0.5
600115.XSHG,2023-11-14,-0.07000000000000028
301246.XSHE,2023-11-14,-0.4800000000000004
