code,date,price_amplitude
300911.XSHE,2022-09-05,3.200000000000003
000887.XSHE,2022-09-05,14.240000000000009
600415.XSHG,2022-09-05,2.079999999999984
600939.XSHG,2022-09-05,0.1299999999999999
002313.XSHE,2022-09-05,0.5600000000000023
300532.XSHE,2022-09-05,1.8599999999999994
301196.XSHE,2022-09-05,0.7000000000000028
300002.XSHE,2022-09-05,2.010000000000005
000822.XSHE,2022-09-05,0.9200000000000017
002732.XSHE,2022-09-05,0.5700000000000003
300520.XSHE,2022-09-05,2.75
300426.XSHE,2022-09-05,1.9100000000000037
301259.XSHE,2022-09-05,0.41999999999999815
601298.XSHG,2022-09-05,0.20999999999999996
300593.XSHE,2022-09-05,4.2900000000000205
002697.XSHE,2022-09-05,1.7800000000000011
688599.XSHG,2022-09-05,3.6699999999999875
600997.XSHG,2022-09-05,1.3299999999999983
601198.XSHG,2022-09-05,0.370000000000001
300540.XSHE,2022-09-05,1.1500000000000021
000719.XSHE,2022-09-05,0.9699999999999989
000806.XSHE,2022-09-05,0.9400000000000013
600238.XSHG,2022-09-05,1.7299999999999969
601963.XSHG,2022-09-05,0.08000000000000007
600469.XSHG,2022-09-05,0.4599999999999991
600211.XSHG,2022-09-05,2.230000000000004
600843.XSHG,2022-09-05,0.23000000000000043
300854.XSHE,2022-09-05,0.5899999999999999
300212.XSHE,2022-09-05,3.3400000000000034
002565.XSHE,2022-09-05,0.5
603232.XSHG,2022-09-05,0.8799999999999955
600867.XSHG,2022-09-05,4.600000000000023
603012.XSHG,2022-09-05,0.3000000000000007
601155.XSHG,2022-09-05,1.1799999999999962
603688.XSHG,2022-09-05,17.97
603192.XSHG,2022-09-05,0.9000000000000021
688004.XSHG,2022-09-05,0.6600000000000001
300956.XSHE,2022-09-05,0.34999999999999787
600794.XSHG,2022-09-05,3.1400000000000006
600499.XSHG,2022-09-05,15.649999999999977
002722.XSHE,2022-09-05,0.33000000000000007
300779.XSHE,2022-09-05,0.4499999999999993
300428.XSHE,2022-09-05,5.299999999999997
605099.XSHG,2022-09-05,0.5300000000000011
688027.XSHG,2022-09-05,3.780000000000001
601789.XSHG,2022-09-05,0.41000000000000014
002500.XSHE,2022-09-05,0.1200000000000001
600125.XSHG,2022-09-05,3.4399999999999977
300182.XSHE,2022-09-05,6.780000000000001
002970.XSHE,2022-09-05,1.8800000000000026
300209.XSHE,2022-09-05,1.2600000000000016
301022.XSHE,2022-09-05,0.5299999999999976
601019.XSHG,2022-09-05,0.17999999999999972
002867.XSHE,2022-09-05,0.7699999999999996
300936.XSHE,2022-09-05,1.8300000000000018
600753.XSHG,2022-09-05,0.8299999999999983
002678.XSHE,2022-09-05,0.33999999999999986
300142.XSHE,2022-09-05,30.039999999999964
002759.XSHE,2022-09-05,1.5500000000000043
002879.XSHE,2022-09-05,0.8099999999999987
688298.XSHG,2022-09-05,4.439999999999998
603083.XSHG,2022-09-05,1.1799999999999997
600556.XSHG,2022-09-05,0.9499999999999993
600109.XSHG,2022-09-05,1.0499999999999972
300897.XSHE,2022-09-05,0.5300000000000011
300758.XSHE,2022-09-05,1.3500000000000014
688058.XSHG,2022-09-05,2.4399999999999977
300021.XSHE,2022-09-05,1.6500000000000057
688295.XSHG,2022-09-05,1.5300000000000011
002414.XSHE,2022-09-05,5.569999999999993
600571.XSHG,2022-09-05,1.480000000000004
603779.XSHG,2022-09-05,0.23000000000000043
300487.XSHE,2022-09-05,7.639999999999986
002093.XSHE,2022-09-05,1.7099999999999937
688689.XSHG,2022-09-05,1.0
002034.XSHE,2022-09-05,1.230000000000004
300721.XSHE,2022-09-05,8.849999999999994
000836.XSHE,2022-09-05,3.4499999999999993
301101.XSHE,2022-09-05,5.619999999999997
301177.XSHE,2022-09-05,1.7299999999999969
600483.XSHG,2022-09-05,0.9599999999999973
688588.XSHG,2022-09-05,0.3200000000000003
300249.XSHE,2022-09-05,3.530000000000001
688565.XSHG,2022-09-05,1.6800000000000033
002440.XSHE,2022-09-05,1.1900000000000048
300666.XSHE,2022-09-05,9.5
601006.XSHG,2022-09-05,0.33999999999999986
301306.XSHE,2022-09-05,1.5399999999999991
003004.XSHE,2022-09-05,0.6999999999999993
688601.XSHG,2022-09-05,7.540000000000006
300401.XSHE,2022-09-05,7.260000000000005
688167.XSHG,2022-09-05,6.1299999999999955
002610.XSHE,2022-09-05,1.5
600115.XSHG,2022-09-05,0.13999999999999968
000151.XSHE,2022-09-05,4.510000000000005
000959.XSHE,2022-09-05,0.1800000000000015
300619.XSHE,2022-09-05,3.7099999999999937
300605.XSHE,2022-09-05,0.6099999999999994
600114.XSHG,2022-09-05,1.9200000000000017
603071.XSHG,2022-09-05,0.3200000000000003
300022.XSHE,2022-09-05,0.4800000000000004
002569.XSHE,2022-09-05,0.23000000000000043
000090.XSHE,2022-09-05,0.8399999999999963
301278.XSHE,2022-09-05,5.920000000000002
600735.XSHG,2022-09-05,1.0499999999999972
000422.XSHE,2022-09-05,9.349999999999994
600438.XSHG,2022-09-05,14.260000000000105
603209.XSHG,2022-09-05,2.789999999999999
002370.XSHE,2022-09-05,0.3500000000000014
603683.XSHG,2022-09-05,0.6899999999999995
300077.XSHE,2022-09-05,1.9599999999999937
603613.XSHG,2022-09-05,9.270000000000039
000888.XSHE,2022-09-05,1.0900000000000034
300964.XSHE,2022-09-05,0.7399999999999984
601318.XSHG,2022-09-05,2.3299999999999983
603680.XSHG,2022-09-05,0.4299999999999997
003021.XSHE,2022-09-05,6.079999999999998
300252.XSHE,2022-09-05,2.1400000000000006
688439.XSHG,2022-09-05,5.799999999999997
000016.XSHE,2022-09-05,7.069999999999993
002004.XSHE,2022-09-05,3.010000000000005
300033.XSHE,2022-09-05,15.669999999999959
603776.XSHG,2022-09-05,1.1199999999999974
300495.XSHE,2022-09-05,2.1499999999999986
600200.XSHG,2022-09-05,1.3299999999999983
600642.XSHG,2022-09-05,2.1099999999999994
002384.XSHE,2022-09-05,13.199999999999989
002273.XSHE,2022-09-05,7.939999999999998
300869.XSHE,2022-09-05,0.6099999999999994
000758.XSHE,2022-09-05,1.3700000000000045
002009.XSHE,2022-09-05,3.6700000000000017
300085.XSHE,2022-09-05,2.5400000000000063
600626.XSHG,2022-09-05,0.9099999999999966
300894.XSHE,2022-09-05,0.7899999999999991
000498.XSHE,2022-09-05,0.8099999999999987
000571.XSHE,2022-09-05,1.5199999999999996
002127.XSHE,2022-09-05,0.9299999999999997
002514.XSHE,2022-09-05,3.799999999999997
301082.XSHE,2022-09-05,0.7299999999999969
600299.XSHG,2022-09-05,1.3599999999999994
300114.XSHE,2022-09-05,1.259999999999998
600969.XSHG,2022-09-05,0.5399999999999991
002987.XSHE,2022-09-05,1.8800000000000026
300529.XSHE,2022-09-05,5.819999999999993
300011.XSHE,2022-09-05,0.9299999999999997
688016.XSHG,2022-09-05,14.530000000000001
688373.XSHG,2022-09-05,0.28000000000000025
600983.XSHG,2022-09-05,0.3500000000000014
605388.XSHG,2022-09-05,0.6399999999999988
688538.XSHG,2022-09-05,0.050000000000000266
002442.XSHE,2022-09-05,0.6699999999999999
300364.XSHE,2022-09-05,2.0
002961.XSHE,2022-09-05,0.3200000000000003
688218.XSHG,2022-09-05,1.5499999999999972
600760.XSHG,2022-09-05,11.370000000000005
600348.XSHG,2022-09-05,8.949999999999989
002030.XSHE,2022-09-05,8.569999999999993
300496.XSHE,2022-09-05,21.24000000000001
600143.XSHG,2022-09-05,9.220000000000027
000909.XSHE,2022-09-05,4.48
300050.XSHE,2022-09-05,0.9199999999999946
300435.XSHE,2022-09-05,4.43
300916.XSHE,2022-09-05,7.0800000000000125
301283.XSHE,2022-09-05,2.5
300919.XSHE,2022-09-05,2.0
000591.XSHE,2022-09-05,3.1099999999999994
002438.XSHE,2022-09-05,3.1300000000000026
002271.XSHE,2022-09-05,47.370000000000005
688234.XSHG,2022-09-05,5.780000000000001
002885.XSHE,2022-09-05,4.049999999999997
688318.XSHG,2022-09-05,4.960000000000008
600345.XSHG,2022-09-05,1.2800000000000011
002653.XSHE,2022-09-05,2.0
603826.XSHG,2022-09-05,8.329999999999998
601169.XSHG,2022-09-05,0.16000000000000014
603878.XSHG,2022-09-05,0.6999999999999993
688300.XSHG,2022-09-05,6.400000000000006
300180.XSHE,2022-09-05,0.7699999999999996
600361.XSHG,2022-09-05,1.1499999999999986
600573.XSHG,2022-09-05,0.3200000000000003
002590.XSHE,2022-09-05,1.1199999999999974
603810.XSHG,2022-09-05,0.6400000000000006
003033.XSHE,2022-09-05,2.0
300163.XSHE,2022-09-05,0.5700000000000003
003016.XSHE,2022-09-05,0.19000000000000128
300655.XSHE,2022-09-05,6.290000000000006
002845.XSHE,2022-09-05,1.6599999999999966
688981.XSHG,2022-09-05,0.36999999999999744
300059.XSHE,2022-09-05,20.180000000000064
000010.XSHE,2022-09-05,1.2000000000000028
002846.XSHE,2022-09-05,0.5499999999999972
300132.XSHE,2022-09-05,0.6700000000000017
002984.XSHE,2022-09-05,1.6999999999999957
300662.XSHE,2022-09-05,1.7199999999999989
000923.XSHE,2022-09-05,0.3000000000000007
300139.XSHE,2022-09-05,0.9799999999999969
600082.XSHG,2022-09-05,0.6099999999999994
600123.XSHG,2022-09-05,8.02000000000001
600558.XSHG,2022-09-05,1.7899999999999991
605136.XSHG,2022-09-05,0.2900000000000009
000301.XSHE,2022-09-05,2.6400000000000006
000565.XSHE,2022-09-05,2.230000000000004
002941.XSHE,2022-09-05,1.2300000000000004
600408.XSHG,2022-09-05,0.5499999999999989
002818.XSHE,2022-09-05,1.1199999999999974
600169.XSHG,2022-09-05,0.7100000000000009
600456.XSHG,2022-09-05,3.1599999999999966
301200.XSHE,2022-09-05,0.5300000000000011
603138.XSHG,2022-09-05,3.009999999999998
300382.XSHE,2022-09-05,16.920000000000016
000156.XSHE,2022-09-05,0.22000000000000064
001210.XSHE,2022-09-05,0.8500000000000014
688247.XSHG,2022-09-05,0.7699999999999996
601568.XSHG,2022-09-05,0.09999999999999964
002121.XSHE,2022-09-05,7.459999999999994
688553.XSHG,2022-09-05,0.5100000000000016
688322.XSHG,2022-09-05,1.1500000000000021
603658.XSHG,2022-09-05,2.1500000000000057
002192.XSHE,2022-09-05,17.769999999999982
600745.XSHG,2022-09-05,3.0
600098.XSHG,2022-09-05,0.9099999999999966
603360.XSHG,2022-09-05,1.3900000000000006
300027.XSHE,2022-09-05,1.2100000000000009
600716.XSHG,2022-09-05,0.6699999999999982
603681.XSHG,2022-09-05,1.3099999999999987
600797.XSHG,2022-09-05,1.6400000000000006
688260.XSHG,2022-09-05,0.8999999999999986
603096.XSHG,2022-09-05,2.5100000000000016
002136.XSHE,2022-09-05,0.5500000000000007
601616.XSHG,2022-09-05,0.15000000000000036
688315.XSHG,2022-09-05,1.4100000000000001
002588.XSHE,2022-09-05,0.7700000000000031
002707.XSHE,2022-09-05,1.9399999999999977
000895.XSHE,2022-09-05,24.83000000000004
300882.XSHE,2022-09-05,0.6099999999999994
603500.XSHG,2022-09-05,1.4299999999999997
002512.XSHE,2022-09-05,1.5199999999999996
300583.XSHE,2022-09-05,1.4699999999999989
300770.XSHE,2022-09-05,2.3900000000000006
603353.XSHG,2022-09-05,0.9499999999999993
003031.XSHE,2022-09-05,7.6200000000000045
603568.XSHG,2022-09-05,2.9200000000000017
300989.XSHE,2022-09-05,0.6700000000000017
605179.XSHG,2022-09-05,0.2900000000000009
002059.XSHE,2022-09-05,0.34000000000000163
601866.XSHG,2022-09-05,0.09999999999999964
301206.XSHE,2022-09-05,0.9899999999999949
688333.XSHG,2022-09-05,10.439999999999998
300975.XSHE,2022-09-05,0.2400000000000002
600119.XSHG,2022-09-05,0.5
600219.XSHG,2022-09-05,0.5100000000000016
600929.XSHG,2022-09-05,0.33999999999999986
603569.XSHG,2022-09-05,1.120000000000001
301183.XSHE,2022-09-05,0.9500000000000028
603408.XSHG,2022-09-05,0.21000000000000085
002253.XSHE,2022-09-05,0.9600000000000009
301149.XSHE,2022-09-05,1.0500000000000007
001206.XSHE,2022-09-05,1.4500000000000028
603977.XSHG,2022-09-05,0.5100000000000016
600272.XSHG,2022-09-05,0.46999999999999886
600736.XSHG,2022-09-05,2.8000000000000114
601918.XSHG,2022-09-05,0.3099999999999996
688093.XSHG,2022-09-05,1.25
300980.XSHE,2022-09-05,0.9699999999999989
300044.XSHE,2022-09-05,1.4499999999999957
688510.XSHG,2022-09-05,0.4800000000000004
600388.XSHG,2022-09-05,1.0499999999999972
300723.XSHE,2022-09-05,1.519999999999996
000811.XSHE,2022-09-05,16.579999999999984
600684.XSHG,2022-09-05,1.2800000000000011
600210.XSHG,2022-09-05,0.7800000000000011
002029.XSHE,2022-09-05,1.0
