code,date,price_amplitude
300911.XSHE,2023-03-03,-4.830000000000005
000887.XSHE,2023-03-03,-4.360000000000014
600415.XSHG,2023-03-03,-8.319999999999993
600939.XSHG,2023-03-03,-0.08999999999999986
002313.XSHE,2023-03-03,-0.240000000000002
300532.XSHE,2023-03-03,-1.8900000000000006
301196.XSHE,2023-03-03,-0.44999999999999574
300002.XSHE,2023-03-03,-5.090000000000003
000822.XSHE,2023-03-03,-0.28999999999999915
002732.XSHE,2023-03-03,-0.5999999999999979
300520.XSHE,2023-03-03,-3.039999999999999
300426.XSHE,2023-03-03,-1.0600000000000023
301259.XSHE,2023-03-03,-0.34999999999999787
601298.XSHG,2023-03-03,-0.08999999999999986
300593.XSHE,2023-03-03,-2.5799999999999983
002697.XSHE,2023-03-03,-0.9699999999999989
688599.XSHG,2023-03-03,-1.3699999999999974
600997.XSHG,2023-03-03,-0.4399999999999977
601198.XSHG,2023-03-03,-0.10999999999999943
300540.XSHE,2023-03-03,-0.8999999999999986
000719.XSHE,2023-03-03,-0.6899999999999977
000806.XSHE,2023-03-03,-0.41999999999999993
600238.XSHG,2023-03-03,-1.2000000000000028
601963.XSHG,2023-03-03,-0.08000000000000007
600469.XSHG,2023-03-03,-0.4399999999999995
600211.XSHG,2023-03-03,-6.709999999999994
600843.XSHG,2023-03-03,-0.1999999999999993
300854.XSHE,2023-03-03,-0.33999999999999986
300212.XSHE,2023-03-03,-13.51000000000002
002565.XSHE,2023-03-03,-0.3299999999999983
603232.XSHG,2023-03-03,-2.299999999999997
600867.XSHG,2023-03-03,-6.550000000000011
603012.XSHG,2023-03-03,-0.120000000000001
601155.XSHG,2023-03-03,-0.4499999999999993
603688.XSHG,2023-03-03,-8.590000000000003
603192.XSHG,2023-03-03,-1.0300000000000011
688004.XSHG,2023-03-03,-3.4400000000000013
300956.XSHE,2023-03-03,-0.48999999999999844
600794.XSHG,2023-03-03,-0.8399999999999892
600499.XSHG,2023-03-03,-6.92999999999995
002722.XSHE,2023-03-03,-0.4499999999999993
300779.XSHE,2023-03-03,-2.6199999999999974
300428.XSHE,2023-03-03,-3.1099999999999994
605099.XSHG,2023-03-03,-0.35999999999999943
688027.XSHG,2023-03-03,-4.700000000000017
601789.XSHG,2023-03-03,-0.8699999999999992
002500.XSHE,2023-03-03,-0.09999999999999964
600125.XSHG,2023-03-03,-2.230000000000004
300182.XSHE,2023-03-03,-5.860000000000014
002970.XSHE,2023-03-03,-2.6400000000000006
300209.XSHE,2023-03-03,-0.4200000000000017
301022.XSHE,2023-03-03,-0.5999999999999979
601019.XSHG,2023-03-03,-0.19000000000000128
002867.XSHE,2023-03-03,-0.759999999999998
300936.XSHE,2023-03-03,-1.3599999999999994
600753.XSHG,2023-03-03,-1.1400000000000006
002678.XSHE,2023-03-03,-0.41999999999999815
300142.XSHE,2023-03-03,-6.32000000000005
002759.XSHE,2023-03-03,-1.5799999999999983
002879.XSHE,2023-03-03,-0.33999999999999986
688298.XSHG,2023-03-03,-3.539999999999992
603083.XSHG,2023-03-03,-3.0899999999999963
600556.XSHG,2023-03-03,-1.4000000000000021
600109.XSHG,2023-03-03,-1.1500000000000057
300897.XSHE,2023-03-03,-0.6999999999999993
300758.XSHE,2023-03-03,-1.75
688058.XSHG,2023-03-03,-3.7700000000000102
300021.XSHE,2023-03-03,-0.8800000000000026
688295.XSHG,2023-03-03,-0.5800000000000054
002414.XSHE,2023-03-03,-1.740000000000009
600571.XSHG,2023-03-03,-3.739999999999995
603779.XSHG,2023-03-03,-0.29999999999999893
300487.XSHE,2023-03-03,-6.050000000000011
002093.XSHE,2023-03-03,-10.02000000000001
688689.XSHG,2023-03-03,-0.7800000000000011
002034.XSHE,2023-03-03,-0.6699999999999875
300721.XSHE,2023-03-03,-0.759999999999998
000836.XSHE,2023-03-03,-0.9800000000000004
301101.XSHE,2023-03-03,-1.8800000000000026
301177.XSHE,2023-03-03,-1.1600000000000037
600483.XSHG,2023-03-03,-0.9100000000000037
688588.XSHG,2023-03-03,-0.27000000000000135
300249.XSHE,2023-03-03,-2.769999999999996
688565.XSHG,2023-03-03,-0.33000000000000007
002440.XSHE,2023-03-03,-0.4899999999999949
300666.XSHE,2023-03-03,-2.230000000000004
601006.XSHG,2023-03-03,-0.3200000000000003
301306.XSHE,2023-03-03,-4.170000000000002
003004.XSHE,2023-03-03,-1.2499999999999964
688601.XSHG,2023-03-03,-5.049999999999997
300401.XSHE,2023-03-03,-2.8599999999999994
688167.XSHG,2023-03-03,-6.549999999999997
002610.XSHE,2023-03-03,-0.38000000000000256
600115.XSHG,2023-03-03,-0.08000000000000007
000151.XSHE,2023-03-03,-4.339999999999996
000959.XSHE,2023-03-03,-0.22000000000000064
300619.XSHE,2023-03-03,-1.210000000000008
300605.XSHE,2023-03-03,-0.8299999999999983
600114.XSHG,2023-03-03,-3.9599999999999937
603071.XSHG,2023-03-03,-0.17999999999999972
300022.XSHE,2023-03-03,-0.35999999999999943
002569.XSHE,2023-03-03,-0.10999999999999943
000090.XSHE,2023-03-03,-1.1000000000000014
301278.XSHE,2023-03-03,-1.5300000000000011
600735.XSHG,2023-03-03,-0.6599999999999966
000422.XSHE,2023-03-03,-3.109999999999985
600438.XSHG,2023-03-03,-7.079999999999984
603209.XSHG,2023-03-03,-0.9200000000000017
002370.XSHE,2023-03-03,-0.17999999999999972
603683.XSHG,2023-03-03,-0.35999999999999943
300077.XSHE,2023-03-03,-3.760000000000005
603613.XSHG,2023-03-03,-3.480000000000018
000888.XSHE,2023-03-03,-0.8900000000000006
300964.XSHE,2023-03-03,-7.109999999999999
601318.XSHG,2023-03-03,-2.1899999999999977
603680.XSHG,2023-03-03,-0.19000000000000128
003021.XSHE,2023-03-03,-3.839999999999989
300252.XSHE,2023-03-03,-1.2999999999999972
688439.XSHG,2023-03-03,-3.059999999999988
000016.XSHE,2023-03-03,-0.9699999999999989
002004.XSHE,2023-03-03,-0.8599999999999994
300033.XSHE,2023-03-03,-37.6099999999999
688184.XSHG,2023-03-03,-0.28000000000000114
603776.XSHG,2023-03-03,-1.4200000000000017
300495.XSHE,2023-03-03,-0.5300000000000011
600200.XSHG,2023-03-03,-2.440000000000012
600642.XSHG,2023-03-03,-1.7199999999999989
002384.XSHE,2023-03-03,-5.7900000000000205
002273.XSHE,2023-03-03,-4.6200000000000045
300869.XSHE,2023-03-03,-0.379999999999999
000758.XSHE,2023-03-03,-3.930000000000007
002009.XSHE,2023-03-03,-2.059999999999988
300085.XSHE,2023-03-03,-3.4099999999999966
600626.XSHG,2023-03-03,-0.8000000000000043
300894.XSHE,2023-03-03,-1.5499999999999972
000498.XSHE,2023-03-03,-0.6900000000000013
000571.XSHE,2023-03-03,-0.34999999999999787
002127.XSHE,2023-03-03,-0.8299999999999983
002514.XSHE,2023-03-03,-3.1400000000000006
301082.XSHE,2023-03-03,-0.25
600299.XSHG,2023-03-03,-0.25
300114.XSHE,2023-03-03,-14.439999999999998
600969.XSHG,2023-03-03,-0.21000000000000085
002987.XSHE,2023-03-03,-2.0
300529.XSHE,2023-03-03,-1.3500000000000085
300011.XSHE,2023-03-03,-0.759999999999998
688016.XSHG,2023-03-03,-3.180000000000007
688373.XSHG,2023-03-03,-0.41999999999999993
600983.XSHG,2023-03-03,-0.389999999999997
605388.XSHG,2023-03-03,-0.4499999999999993
688538.XSHG,2023-03-03,-0.020000000000000018
002442.XSHE,2023-03-03,-0.17999999999999972
300364.XSHE,2023-03-03,-2.440000000000005
002961.XSHE,2023-03-03,-0.41000000000000014
688218.XSHG,2023-03-03,-0.9299999999999997
600760.XSHG,2023-03-03,-11.020000000000039
600348.XSHG,2023-03-03,-2.0600000000000023
002030.XSHE,2023-03-03,-2.269999999999982
300496.XSHE,2023-03-03,-19.480000000000018
600143.XSHG,2023-03-03,-2.049999999999983
000909.XSHE,2023-03-03,-0.33999999999999986
300050.XSHE,2023-03-03,-1.3299999999999983
300435.XSHE,2023-03-03,-1.9200000000000017
300916.XSHE,2023-03-03,-2.9000000000000057
301283.XSHE,2023-03-03,-0.990000000000002
300919.XSHE,2023-03-03,-1.0300000000000011
000591.XSHE,2023-03-03,-1.4399999999999977
002438.XSHE,2023-03-03,-1.1299999999999955
002271.XSHE,2023-03-03,-32.819999999999936
688234.XSHG,2023-03-03,-3.6000000000000085
002885.XSHE,2023-03-03,-7.6000000000000085
688318.XSHG,2023-03-03,-6.1299999999999955
688496.XSHG,2023-03-03,-0.5199999999999996
600345.XSHG,2023-03-03,-1.3900000000000006
002653.XSHE,2023-03-03,-2.3200000000000074
603826.XSHG,2023-03-03,-2.1400000000000006
601169.XSHG,2023-03-03,-0.16000000000000014
603878.XSHG,2023-03-03,-1.0799999999999983
688300.XSHG,2023-03-03,-2.5700000000000074
300180.XSHE,2023-03-03,-0.490000000000002
600361.XSHG,2023-03-03,-0.44000000000000483
600573.XSHG,2023-03-03,-0.4800000000000004
002590.XSHE,2023-03-03,-2.239999999999995
603810.XSHG,2023-03-03,-0.28999999999999915
003033.XSHE,2023-03-03,-2.5899999999999963
300163.XSHE,2023-03-03,-0.38000000000000256
003016.XSHE,2023-03-03,-1.6400000000000006
300655.XSHE,2023-03-03,-4.1200000000000045
002845.XSHE,2023-03-03,-2.6700000000000017
688981.XSHG,2023-03-03,-1.0
300059.XSHE,2023-03-03,-33.63000000000011
000010.XSHE,2023-03-03,-0.5300000000000011
002846.XSHE,2023-03-03,-0.5999999999999979
300132.XSHE,2023-03-03,-1.5899999999999963
002984.XSHE,2023-03-03,-0.6600000000000001
300662.XSHE,2023-03-03,-1.6299999999999955
000923.XSHE,2023-03-03,-1.2000000000000028
300139.XSHE,2023-03-03,-7.1299999999999955
600082.XSHG,2023-03-03,-0.4799999999999969
600123.XSHG,2023-03-03,-1.269999999999996
600558.XSHG,2023-03-03,-0.28999999999999915
605136.XSHG,2023-03-03,-0.47000000000000064
000301.XSHE,2023-03-03,-0.6199999999999974
000565.XSHE,2023-03-03,-0.8500000000000014
002941.XSHE,2023-03-03,-0.6500000000000004
600408.XSHG,2023-03-03,-0.21000000000000085
002818.XSHE,2023-03-03,-0.5
600169.XSHG,2023-03-03,-0.5100000000000016
688455.XSHG,2023-03-03,-0.26000000000000156
600456.XSHG,2023-03-03,-2.8600000000000136
301200.XSHE,2023-03-03,-1.1799999999999997
603138.XSHG,2023-03-03,-2.8599999999999994
300382.XSHE,2023-03-03,-3.0600000000000023
000156.XSHE,2023-03-03,-0.16000000000000014
001210.XSHE,2023-03-03,-0.610000000000003
