code,date,price_amplitude
300911.XSHE,2023-05-11,-0.4799999999999969
000887.XSHE,2023-05-11,-7.349999999999966
301429.XSHE,2023-05-11,-0.28999999999999915
600415.XSHG,2023-05-11,-50.789999999999964
600939.XSHG,2023-05-11,-0.05999999999999961
002313.XSHE,2023-05-11,-0.889999999999997
300532.XSHE,2023-05-11,-2.1400000000000006
301196.XSHE,2023-05-11,-0.21000000000000085
300002.XSHE,2023-05-11,-13.900000000000006
000822.XSHE,2023-05-11,-0.16999999999999815
002732.XSHE,2023-05-11,-1.6799999999999997
300520.XSHE,2023-05-11,-2.0
300426.XSHE,2023-05-11,-14.920000000000002
301259.XSHE,2023-05-11,-0.8299999999999983
601298.XSHG,2023-05-11,-0.379999999999999
300593.XSHE,2023-05-11,-2.4200000000000017
002697.XSHE,2023-05-11,-1.6400000000000006
688599.XSHG,2023-05-11,-1.3800000000000026
600997.XSHG,2023-05-11,-0.7099999999999973
601198.XSHG,2023-05-11,-0.22000000000000064
300540.XSHE,2023-05-11,-1.2300000000000004
000719.XSHE,2023-05-11,-3.219999999999999
600238.XSHG,2023-05-11,-0.759999999999998
601963.XSHG,2023-05-11,-0.25
600469.XSHG,2023-05-11,-0.7099999999999991
600211.XSHG,2023-05-11,-4.590000000000003
600843.XSHG,2023-05-11,-0.16999999999999993
300854.XSHE,2023-05-11,-0.2500000000000018
300212.XSHE,2023-05-11,-24.730000000000018
002565.XSHE,2023-05-11,-0.509999999999998
603232.XSHG,2023-05-11,-3.4499999999999957
600867.XSHG,2023-05-11,-15.289999999999964
603012.XSHG,2023-05-11,-0.1899999999999995
601155.XSHG,2023-05-11,-0.9299999999999997
603688.XSHG,2023-05-11,-5.1200000000000045
603192.XSHG,2023-05-11,-0.6400000000000006
688004.XSHG,2023-05-11,-1.8100000000000023
300956.XSHE,2023-05-11,-0.33999999999999986
600794.XSHG,2023-05-11,-1.0400000000000063
600499.XSHG,2023-05-11,-6.319999999999993
002722.XSHE,2023-05-11,-0.23000000000000043
300779.XSHE,2023-05-11,-1.6799999999999997
300428.XSHE,2023-05-11,-3.1899999999999977
605099.XSHG,2023-05-11,-0.7300000000000004
688027.XSHG,2023-05-11,-6.6200000000000045
601789.XSHG,2023-05-11,-0.16000000000000014
002500.XSHE,2023-05-11,-0.09999999999999964
688535.XSHG,2023-05-11,-1.3000000000000043
600125.XSHG,2023-05-11,-3.4299999999999926
300182.XSHE,2023-05-11,-48.109999999999985
002970.XSHE,2023-05-11,-2.0600000000000023
300209.XSHE,2023-05-11,-0.6300000000000008
