code,date,price_amplitude
300911.XSHE,2023-09-19,-1.240000000000002
000887.XSHE,2023-09-19,-6.759999999999991
301429.XSHE,2023-09-19,-0.5799999999999983
600415.XSHG,2023-09-19,-22.24000000000001
600939.XSHG,2023-09-19,-0.06000000000000005
002313.XSHE,2023-09-19,-0.34999999999999787
300532.XSHE,2023-09-19,-1.6400000000000006
301196.XSHE,2023-09-19,-0.8200000000000003
300002.XSHE,2023-09-19,-3.0999999999999943
000822.XSHE,2023-09-19,-0.3200000000000003
002732.XSHE,2023-09-19,-0.35999999999999943
300520.XSHE,2023-09-19,-1.4100000000000037
300426.XSHE,2023-09-19,-2.8200000000000003
301259.XSHE,2023-09-19,-0.28999999999999915
601298.XSHG,2023-09-19,-0.11999999999999922
300593.XSHE,2023-09-19,-2.450000000000003
002697.XSHE,2023-09-19,-0.6400000000000006
688599.XSHG,2023-09-19,-0.75
600997.XSHG,2023-09-19,-0.8299999999999983
601198.XSHG,2023-09-19,-0.08000000000000007
300540.XSHE,2023-09-19,-0.9499999999999957
000719.XSHE,2023-09-19,-0.9299999999999997
600238.XSHG,2023-09-19,-1.0
601963.XSHG,2023-09-19,-0.11000000000000121
600469.XSHG,2023-09-19,-0.4399999999999977
600211.XSHG,2023-09-19,-2.3299999999999983
600843.XSHG,2023-09-19,-0.25
300854.XSHE,2023-09-19,-0.509999999999998
300212.XSHE,2023-09-19,-18.49000000000001
002565.XSHE,2023-09-19,-0.6700000000000017
603232.XSHG,2023-09-19,-3.3200000000000003
600867.XSHG,2023-09-19,-10.810000000000002
603012.XSHG,2023-09-19,-0.13000000000000078
601155.XSHG,2023-09-19,-0.35999999999999943
603688.XSHG,2023-09-19,-4.180000000000007
603192.XSHG,2023-09-19,-0.5100000000000016
688004.XSHG,2023-09-19,-1.25
300956.XSHE,2023-09-19,-0.4400000000000013
600794.XSHG,2023-09-19,-0.6400000000000006
600499.XSHG,2023-09-19,-4.150000000000034
002722.XSHE,2023-09-19,-0.25
300779.XSHE,2023-09-19,-2.990000000000002
300428.XSHE,2023-09-19,-2.3200000000000074
605099.XSHG,2023-09-19,-0.6400000000000006
688027.XSHG,2023-09-19,-3.700000000000003
601789.XSHG,2023-09-19,-0.13000000000000078
002500.XSHE,2023-09-19,-0.07000000000000028
688535.XSHG,2023-09-19,-8.309999999999988
600125.XSHG,2023-09-19,-3.3100000000000023
300182.XSHE,2023-09-19,-3.089999999999975
002970.XSHE,2023-09-19,-3.6400000000000006
300209.XSHE,2023-09-19,-0.6099999999999994
301022.XSHE,2023-09-19,-1.6999999999999957
601019.XSHG,2023-09-19,-0.33000000000000007
002867.XSHE,2023-09-19,-1.1899999999999977
300936.XSHE,2023-09-19,-1.6400000000000006
600753.XSHG,2023-09-19,-1.1700000000000017
002678.XSHE,2023-09-19,-0.21999999999999886
300142.XSHE,2023-09-19,-5.180000000000007
002759.XSHE,2023-09-19,-0.5800000000000018
002879.XSHE,2023-09-19,-0.3000000000000007
688298.XSHG,2023-09-19,-2.0799999999999983
603083.XSHG,2023-09-19,-2.6499999999999915
600556.XSHG,2023-09-19,-0.6000000000000014
600109.XSHG,2023-09-19,-0.7900000000000063
300897.XSHE,2023-09-19,-2.3699999999999974
300758.XSHE,2023-09-19,-1.490000000000002
688058.XSHG,2023-09-19,-2.8900000000000006
300021.XSHE,2023-09-19,-0.5600000000000023
688295.XSHG,2023-09-19,-0.8800000000000026
002414.XSHE,2023-09-19,-2.450000000000003
600571.XSHG,2023-09-19,-2.269999999999996
603779.XSHG,2023-09-19,-0.3899999999999988
300487.XSHE,2023-09-19,-11.939999999999998
002093.XSHE,2023-09-19,-2.0799999999999983
688689.XSHG,2023-09-19,-0.5
002034.XSHE,2023-09-19,-0.46999999999999886
300721.XSHE,2023-09-19,-1.6600000000000037
000836.XSHE,2023-09-19,-0.879999999999999
301101.XSHE,2023-09-19,-1.7700000000000031
301177.XSHE,2023-09-19,-1.1999999999999957
301372.XSHE,2023-09-19,-2.799999999999997
600483.XSHG,2023-09-19,-0.6099999999999994
688588.XSHG,2023-09-19,-0.2900000000000009
300249.XSHE,2023-09-19,-1.0200000000000031
688565.XSHG,2023-09-19,-0.20000000000000107
002440.XSHE,2023-09-19,-0.6200000000000045
300666.XSHE,2023-09-19,-3.490000000000002
688671.XSHG,2023-09-19,-1.3900000000000006
601006.XSHG,2023-09-19,-0.240000000000002
301306.XSHE,2023-09-19,-1.0
003004.XSHE,2023-09-19,-0.5199999999999996
688601.XSHG,2023-09-19,-2.6200000000000045
300401.XSHE,2023-09-19,-1.7299999999999969
688167.XSHG,2023-09-19,-3.1299999999999955
002610.XSHE,2023-09-19,-0.379999999999999
600115.XSHG,2023-09-19,-0.0699999999999994
301246.XSHE,2023-09-19,-0.9200000000000017
000151.XSHE,2023-09-19,-3.3700000000000045
000959.XSHE,2023-09-19,-0.14000000000000057
300619.XSHE,2023-09-19,-2.519999999999996
300605.XSHE,2023-09-19,-1.5899999999999999
600114.XSHG,2023-09-19,-3.1500000000000057
603071.XSHG,2023-09-19,-0.14999999999999858
300022.XSHE,2023-09-19,-0.1999999999999993
002569.XSHE,2023-09-19,-0.23000000000000043
000090.XSHE,2023-09-19,-1.0800000000000054
301278.XSHE,2023-09-19,-2.1200000000000045
600735.XSHG,2023-09-19,-0.3399999999999963
000422.XSHE,2023-09-19,-3.140000000000015
600438.XSHG,2023-09-19,-5.840000000000032
603209.XSHG,2023-09-19,-0.4800000000000004
002370.XSHE,2023-09-19,-0.46000000000000085
603683.XSHG,2023-09-19,-0.5300000000000011
300077.XSHE,2023-09-19,-1.5899999999999963
603613.XSHG,2023-09-19,-2.4499999999999886
000888.XSHE,2023-09-19,-2.1599999999999966
300964.XSHE,2023-09-19,-3.5799999999999983
601318.XSHG,2023-09-19,-0.9200000000000159
603680.XSHG,2023-09-19,-0.35999999999999943
003021.XSHE,2023-09-19,-3.5
300252.XSHE,2023-09-19,-1.8399999999999963
688439.XSHG,2023-09-19,-2.5999999999999943
000016.XSHE,2023-09-19,-1.7099999999999937
002004.XSHE,2023-09-19,-1.7900000000000063
300033.XSHE,2023-09-19,-26.069999999999936
688184.XSHG,2023-09-19,-1.4600000000000009
603776.XSHG,2023-09-19,-0.8599999999999994
300495.XSHE,2023-09-19,-1.6099999999999994
600200.XSHG,2023-09-19,-1.2199999999999989
600642.XSHG,2023-09-19,-2.039999999999992
002384.XSHE,2023-09-19,-3.569999999999993
002273.XSHE,2023-09-19,-3.0900000000000034
300869.XSHE,2023-09-19,-0.46000000000000085
000758.XSHE,2023-09-19,-1.019999999999996
002009.XSHE,2023-09-19,-1.2399999999999949
300085.XSHE,2023-09-19,-2.4200000000000017
600626.XSHG,2023-09-19,-0.9100000000000037
300894.XSHE,2023-09-19,-0.48999999999999844
000498.XSHE,2023-09-19,-0.1999999999999993
001367.XSHE,2023-09-19,-1.2700000000000031
000571.XSHE,2023-09-19,-1.1799999999999997
002127.XSHE,2023-09-19,-1.0399999999999991
002514.XSHE,2023-09-19,-1.1999999999999957
301082.XSHE,2023-09-19,-1.0500000000000007
600299.XSHG,2023-09-19,-0.25
300114.XSHE,2023-09-19,-7.470000000000027
600969.XSHG,2023-09-19,-0.13000000000000078
002987.XSHE,2023-09-19,-1.3400000000000034
300529.XSHE,2023-09-19,-1.3099999999999952
300011.XSHE,2023-09-19,-1.009999999999998
688016.XSHG,2023-09-19,-4.009999999999991
688373.XSHG,2023-09-19,-0.20999999999999996
600983.XSHG,2023-09-19,-0.4200000000000017
605388.XSHG,2023-09-19,-0.22999999999999865
688538.XSHG,2023-09-19,-0.03000000000000025
002442.XSHE,2023-09-19,-0.23000000000000043
300364.XSHE,2023-09-19,-1.7999999999999972
002961.XSHE,2023-09-19,-0.39000000000000057
688218.XSHG,2023-09-19,-0.7799999999999976
600760.XSHG,2023-09-19,-6.480000000000018
600348.XSHG,2023-09-19,-3.170000000000016
002030.XSHE,2023-09-19,-6.149999999999977
300496.XSHE,2023-09-19,-8.539999999999964
600143.XSHG,2023-09-19,-2.0999999999999943
000909.XSHE,2023-09-19,-0.27999999999999936
001328.XSHE,2023-09-19,-1.0799999999999983
300050.XSHE,2023-09-19,-0.9200000000000017
300435.XSHE,2023-09-19,-0.5999999999999943
300916.XSHE,2023-09-19,-4.730000000000004
301283.XSHE,2023-09-19,-0.9699999999999989
300919.XSHE,2023-09-19,-1.240000000000002
000591.XSHE,2023-09-19,-1.019999999999996
002438.XSHE,2023-09-19,-0.5900000000000034
002271.XSHE,2023-09-19,-16.649999999999977
688234.XSHG,2023-09-19,-1.0499999999999972
002885.XSHE,2023-09-19,-1.8800000000000026
688318.XSHG,2023-09-19,-7.769999999999982
688496.XSHG,2023-09-19,-0.3899999999999988
600345.XSHG,2023-09-19,-1.2199999999999989
002653.XSHE,2023-09-19,-1.8299999999999983
603826.XSHG,2023-09-19,-0.5999999999999943
601169.XSHG,2023-09-19,-0.21999999999999886
603878.XSHG,2023-09-19,-0.38000000000000256
688300.XSHG,2023-09-19,-2.0900000000000034
300180.XSHE,2023-09-19,-0.490000000000002
600361.XSHG,2023-09-19,-0.7800000000000011
600573.XSHG,2023-09-19,-0.5299999999999994
002590.XSHE,2023-09-19,-1.8400000000000034
603810.XSHG,2023-09-19,-0.6199999999999974
003033.XSHE,2023-09-19,-1.5399999999999991
300163.XSHE,2023-09-19,-0.4400000000000013
003016.XSHE,2023-09-19,-0.7400000000000002
300655.XSHE,2023-09-19,-3.8700000000000045
002845.XSHE,2023-09-19,-0.8599999999999994
688981.XSHG,2023-09-19,-0.9500000000000028
300059.XSHE,2023-09-19,-16.200000000000045
000010.XSHE,2023-09-19,-5.579999999999998
002846.XSHE,2023-09-19,-0.8200000000000003
300132.XSHE,2023-09-19,-0.740000000000002
002984.XSHE,2023-09-19,-0.6500000000000021
300662.XSHE,2023-09-19,-1.9099999999999966
000923.XSHE,2023-09-19,-0.7700000000000031
688429.XSHG,2023-09-19,-1.1900000000000013
300139.XSHE,2023-09-19,-2.1199999999999974
600082.XSHG,2023-09-19,-0.23999999999999844
600123.XSHG,2023-09-19,-5.260000000000005
301397.XSHE,2023-09-19,-2.4299999999999997
600558.XSHG,2023-09-19,-0.5
605136.XSHG,2023-09-19,-0.27999999999999936
000301.XSHE,2023-09-19,-0.2799999999999976
000565.XSHE,2023-09-19,-1.0
002941.XSHE,2023-09-19,-1.4100000000000001
600408.XSHG,2023-09-19,-0.8499999999999996
002818.XSHE,2023-09-19,-0.5300000000000011
600169.XSHG,2023-09-19,-0.20000000000000284
688455.XSHG,2023-09-19,-0.2900000000000009
600456.XSHG,2023-09-19,-1.6799999999999926
688502.XSHG,2023-09-19,-12.54000000000002
301200.XSHE,2023-09-19,-0.9000000000000057
603138.XSHG,2023-09-19,-1.1499999999999986
300382.XSHE,2023-09-19,-4.199999999999989
000156.XSHE,2023-09-19,-0.2599999999999998
001210.XSHE,2023-09-19,-0.379999999999999
688247.XSHG,2023-09-19,-0.34999999999999964
601568.XSHG,2023-09-19,-0.08999999999999986
002121.XSHE,2023-09-19,-2.9499999999999886
688553.XSHG,2023-09-19,-0.17999999999999972
688132.XSHG,2023-09-19,-0.5999999999999979
688322.XSHG,2023-09-19,-1.1600000000000001
603658.XSHG,2023-09-19,-1.289999999999992
002192.XSHE,2023-09-19,-7.110000000000014
600745.XSHG,2023-09-19,-2.339999999999989
600098.XSHG,2023-09-19,-0.7700000000000031
603360.XSHG,2023-09-19,-0.6799999999999997
300027.XSHE,2023-09-19,-3.019999999999996
600716.XSHG,2023-09-19,-0.23999999999999844
301550.XSHE,2023-09-19,-4.979999999999997
301322.XSHE,2023-09-19,-1.5600000000000023
603681.XSHG,2023-09-19,-0.33999999999999986
301332.XSHE,2023-09-19,-0.370000000000001
600797.XSHG,2023-09-19,-2.539999999999992
688260.XSHG,2023-09-19,-0.5500000000000007
603096.XSHG,2023-09-19,-0.46999999999999886
002136.XSHE,2023-09-19,-0.34999999999999787
601616.XSHG,2023-09-19,-0.09999999999999964
688315.XSHG,2023-09-19,-0.8699999999999974
002588.XSHE,2023-09-19,-0.5900000000000034
002707.XSHE,2023-09-19,-2.549999999999997
000895.XSHE,2023-09-19,-17.56000000000006
300882.XSHE,2023-09-19,-0.9700000000000024
603500.XSHG,2023-09-19,-0.889999999999997
002512.XSHE,2023-09-19,-0.9699999999999989
