code,date,price_amplitude
300911.XSHE,2023-08-22,-1.8100000000000023
000887.XSHE,2023-08-22,-8.160000000000025
301429.XSHE,2023-08-22,-1.620000000000001
600415.XSHG,2023-08-22,-19.29000000000002
600939.XSHG,2023-08-22,-0.08000000000000007
002313.XSHE,2023-08-22,-0.9699999999999989
300532.XSHE,2023-08-22,-2.1400000000000006
301196.XSHE,2023-08-22,-1.3400000000000034
300002.XSHE,2023-08-22,-7.579999999999984
000822.XSHE,2023-08-22,-0.9100000000000001
002732.XSHE,2023-08-22,-0.889999999999997
300520.XSHE,2023-08-22,-1.75
300426.XSHE,2023-08-22,-3.1300000000000026
301259.XSHE,2023-08-22,-1.1999999999999993
601298.XSHG,2023-08-22,-0.16000000000000014
300593.XSHE,2023-08-22,-2.910000000000011
002697.XSHE,2023-08-22,-0.9600000000000009
688599.XSHG,2023-08-22,-1.1400000000000006
600997.XSHG,2023-08-22,-0.5300000000000011
601198.XSHG,2023-08-22,-0.23000000000000043
300540.XSHE,2023-08-22,-1.25
000719.XSHE,2023-08-22,-4.219999999999999
600238.XSHG,2023-08-22,-1.480000000000004
601963.XSHG,2023-08-22,-0.25
600469.XSHG,2023-08-22,-0.4400000000000013
600211.XSHG,2023-08-22,-3.4000000000000057
600843.XSHG,2023-08-22,-0.6000000000000014
300854.XSHE,2023-08-22,-2.030000000000001
300212.XSHE,2023-08-22,-35.599999999999994
002565.XSHE,2023-08-22,-0.9200000000000017
603232.XSHG,2023-08-22,-1.7299999999999969
600867.XSHG,2023-08-22,-11.920000000000016
603012.XSHG,2023-08-22,-0.370000000000001
601155.XSHG,2023-08-22,-0.7999999999999972
603688.XSHG,2023-08-22,-5.300000000000011
603192.XSHG,2023-08-22,-1.1799999999999997
688004.XSHG,2023-08-22,-1.6099999999999994
300956.XSHE,2023-08-22,-1.0200000000000014
600794.XSHG,2023-08-22,-1.9000000000000057
600499.XSHG,2023-08-22,-10.20999999999998
002722.XSHE,2023-08-22,-0.5800000000000001
300779.XSHE,2023-08-22,-1.9799999999999969
300428.XSHE,2023-08-22,-6.170000000000002
605099.XSHG,2023-08-22,-0.6799999999999997
688027.XSHG,2023-08-22,-5.9199999999999875
601789.XSHG,2023-08-22,-0.25
002500.XSHE,2023-08-22,-0.16999999999999993
688535.XSHG,2023-08-22,-7.1200000000000045
600125.XSHG,2023-08-22,-2.6199999999999903
300182.XSHE,2023-08-22,-4.939999999999998
002970.XSHE,2023-08-22,-3.8700000000000045
300209.XSHE,2023-08-22,-0.9399999999999995
301022.XSHE,2023-08-22,-1.9699999999999989
601019.XSHG,2023-08-22,-0.5899999999999999
002867.XSHE,2023-08-22,-1.5
300936.XSHE,2023-08-22,-1.6600000000000037
600753.XSHG,2023-08-22,-2.8300000000000054
002678.XSHE,2023-08-22,-0.33999999999999986
300142.XSHE,2023-08-22,-36.50999999999999
002759.XSHE,2023-08-22,-1.4700000000000024
002879.XSHE,2023-08-22,-0.8300000000000018
688298.XSHG,2023-08-22,-2.8299999999999983
603083.XSHG,2023-08-22,-6.049999999999997
600556.XSHG,2023-08-22,-2.4599999999999973
600109.XSHG,2023-08-22,-2.200000000000003
300897.XSHE,2023-08-22,-1.1700000000000017
300758.XSHE,2023-08-22,-1.379999999999999
688058.XSHG,2023-08-22,-3.510000000000005
300021.XSHE,2023-08-22,-1.3499999999999943
688295.XSHG,2023-08-22,-1.7900000000000027
002414.XSHE,2023-08-22,-2.8799999999999955
600571.XSHG,2023-08-22,-2.950000000000003
603779.XSHG,2023-08-22,-0.379999999999999
300487.XSHE,2023-08-22,-9.909999999999968
002093.XSHE,2023-08-22,-2.3300000000000125
688689.XSHG,2023-08-22,-0.9799999999999969
002034.XSHE,2023-08-22,-2.6099999999999994
300721.XSHE,2023-08-22,-1.6900000000000013
000836.XSHE,2023-08-22,-0.7100000000000009
301101.XSHE,2023-08-22,-1.4200000000000017
301177.XSHE,2023-08-22,-1.8199999999999932
301372.XSHE,2023-08-22,-7.769999999999996
600483.XSHG,2023-08-22,-0.5
688588.XSHG,2023-08-22,-0.9900000000000002
300249.XSHE,2023-08-22,-1.7899999999999991
688565.XSHG,2023-08-22,-0.5499999999999989
002440.XSHE,2023-08-22,-0.8500000000000014
300666.XSHE,2023-08-22,-2.0
688671.XSHG,2023-08-22,-11.400000000000006
601006.XSHG,2023-08-22,-0.38000000000000256
301306.XSHE,2023-08-22,-1.759999999999998
003004.XSHE,2023-08-22,-1.5399999999999991
688601.XSHG,2023-08-22,-4.989999999999995
300401.XSHE,2023-08-22,-2.6799999999999997
688167.XSHG,2023-08-22,-3.7099999999999937
002610.XSHE,2023-08-22,-1.0
600115.XSHG,2023-08-22,-0.11000000000000032
301246.XSHE,2023-08-22,-1.7800000000000011
000151.XSHE,2023-08-22,-1.8299999999999983
000959.XSHE,2023-08-22,-0.16000000000000014
300619.XSHE,2023-08-22,-1.4200000000000017
300605.XSHE,2023-08-22,-1.4899999999999984
600114.XSHG,2023-08-22,-4.279999999999994
603071.XSHG,2023-08-22,-0.9299999999999997
300022.XSHE,2023-08-22,-0.8499999999999979
002569.XSHE,2023-08-22,-0.5799999999999983
000090.XSHE,2023-08-22,-3.049999999999997
301278.XSHE,2023-08-22,-4.349999999999994
600735.XSHG,2023-08-22,-1.1199999999999974
000422.XSHE,2023-08-22,-5.3300000000000125
600438.XSHG,2023-08-22,-18.980000000000018
603209.XSHG,2023-08-22,-1.5199999999999996
002370.XSHE,2023-08-22,-1.0899999999999999
603683.XSHG,2023-08-22,-0.5899999999999999
300077.XSHE,2023-08-22,-2.9399999999999977
603613.XSHG,2023-08-22,-5.289999999999992
000888.XSHE,2023-08-22,-1.3999999999999915
300964.XSHE,2023-08-22,-1.759999999999998
601318.XSHG,2023-08-22,-2.3100000000000023
603680.XSHG,2023-08-22,-0.41000000000000014
003021.XSHE,2023-08-22,-9.519999999999996
300252.XSHE,2023-08-22,-1.1500000000000057
688439.XSHG,2023-08-22,-3.799999999999997
000016.XSHE,2023-08-22,-2.680000000000007
002004.XSHE,2023-08-22,-2.019999999999996
300033.XSHE,2023-08-22,-52.590000000000146
688184.XSHG,2023-08-22,-0.7899999999999991
