code,date,price_amplitude
300911.XSHE,2023-11-27,-0.5799999999999983
000887.XSHE,2023-11-27,-13.770000000000039
301429.XSHE,2023-11-27,-0.45000000000000284
600415.XSHG,2023-11-27,-5.8700000000000045
600939.XSHG,2023-11-27,-0.04999999999999982
002313.XSHE,2023-11-27,-0.4299999999999997
300532.XSHE,2023-11-27,-1.3900000000000006
301196.XSHE,2023-11-27,-0.46000000000000085
300002.XSHE,2023-11-27,-3.559999999999974
000822.XSHE,2023-11-27,-0.41999999999999815
002732.XSHE,2023-11-27,-0.21000000000000085
300520.XSHE,2023-11-27,-2.8100000000000023
300426.XSHE,2023-11-27,-3.8800000000000026
301259.XSHE,2023-11-27,-0.8299999999999983
601298.XSHG,2023-11-27,-0.14999999999999947
300593.XSHE,2023-11-27,-1.5300000000000011
002697.XSHE,2023-11-27,-1.1200000000000045
688599.XSHG,2023-11-27,-1.1600000000000001
600997.XSHG,2023-11-27,-1.3000000000000043
601198.XSHG,2023-11-27,-0.16999999999999993
300540.XSHE,2023-11-27,-0.8000000000000043
000719.XSHE,2023-11-27,-1.3999999999999986
600238.XSHG,2023-11-27,-1.4399999999999977
601963.XSHG,2023-11-27,-0.08999999999999986
600469.XSHG,2023-11-27,-0.41000000000000014
600211.XSHG,2023-11-27,-2.6300000000000097
600843.XSHG,2023-11-27,-0.5199999999999996
300854.XSHE,2023-11-27,-0.3100000000000023
300212.XSHE,2023-11-27,-43.120000000000005
002565.XSHE,2023-11-27,-0.3299999999999983
603232.XSHG,2023-11-27,-1.4799999999999969
600867.XSHG,2023-11-27,-8.939999999999998
603012.XSHG,2023-11-27,-0.16999999999999993
601155.XSHG,2023-11-27,-0.8099999999999987
603688.XSHG,2023-11-27,-1.9499999999999886
603192.XSHG,2023-11-27,-0.4800000000000004
688004.XSHG,2023-11-27,-1.6599999999999966
300956.XSHE,2023-11-27,-0.6899999999999977
600794.XSHG,2023-11-27,-5.289999999999992
600499.XSHG,2023-11-27,-7.96999999999997
002722.XSHE,2023-11-27,-0.28999999999999915
300779.XSHE,2023-11-27,-2.210000000000001
300428.XSHE,2023-11-27,-3.3599999999999994
605099.XSHG,2023-11-27,-0.33999999999999986
688027.XSHG,2023-11-27,-2.1599999999999966
601789.XSHG,2023-11-27,-0.16999999999999993
002500.XSHE,2023-11-27,-0.07000000000000028
688535.XSHG,2023-11-27,-8.61
600125.XSHG,2023-11-27,-1.9099999999999966
300182.XSHE,2023-11-27,-4.009999999999991
