code,price_amplitude
002433.XSHE,-0.5099999999999998
688195.XSHG,-3.960000000000001
000713.XSHE,-0.7800000000000011
000576.XSHE,-1.5100000000000051
603227.XSHG,-0.33999999999999986
002731.XSHE,-1.25
300564.XSHE,-0.33999999999999986
300675.XSHE,-0.360000000000003
300267.XSHE,-0.4199999999999946
301270.XSHE,-1.5499999999999972
000626.XSHE,-1.2900000000000063
300144.XSHE,-6.730000000000018
688520.XSHG,-3.229999999999997
000633.XSHE,-1.5700000000000003
600901.XSHG,-0.1200000000000001
301289.XSHE,-0.9699999999999989
002134.XSHE,-0.1999999999999993
603583.XSHG,-6.3999999999999915
301355.XSHE,-0.21000000000000085
301326.XSHE,-1.3400000000000034
300044.XSHE,-6.100000000000001
002902.XSHE,-5.780000000000001
601199.XSHG,-0.5199999999999996
688136.XSHG,-0.4399999999999977
002471.XSHE,-1.3200000000000003
601801.XSHG,-1.0799999999999983
002410.XSHE,-13.839999999999918
603012.XSHG,-0.14999999999999858
002401.XSHE,-9.159999999999997
688011.XSHG,-0.5599999999999987
603278.XSHG,-0.8499999999999979
301365.XSHE,-0.3299999999999983
600537.XSHG,-1.2000000000000028
000620.XSHE,-0.16000000000000014
000691.XSHE,-2.0199999999999996
300379.XSHE,-2.420000000000016
603093.XSHG,-0.129999999999999
300404.XSHE,-1.2800000000000011
600202.XSHG,-0.490000000000002
000825.XSHE,-0.25
002474.XSHE,-0.5700000000000003
300039.XSHE,-1.2999999999999972
301439.XSHE,-0.23000000000000043
002715.XSHE,-0.6000000000000014
600211.XSHG,-4.989999999999981
001914.XSHE,-4.1200000000000045
300327.XSHE,-3.5500000000000114
688207.XSHG,-1.6400000000000006
000716.XSHE,-1.9000000000000021
000882.XSHE,-0.05999999999999961
300555.XSHE,-0.1700000000000017
605286.XSHG,-0.7199999999999989
300829.XSHE,-0.3400000000000034
002799.XSHE,-0.5100000000000016
000968.XSHE,-0.2699999999999996
600372.XSHG,-0.3400000000000034
300355.XSHE,-0.7100000000000009
300812.XSHE,-1.9199999999999946
000921.XSHE,-1.9600000000000009
603001.XSHG,-0.16999999999999993
600587.XSHG,-10.120000000000005
600690.XSHG,-23.980000000000018
000655.XSHE,-0.7199999999999989
