code,date,price_amplitude
300911.XSHE,2021-11-12,1.8400000000000034
000887.XSHE,2021-11-12,21.579999999999984
600415.XSHG,2021-11-12,5.759999999999991
600939.XSHG,2021-11-12,0.050000000000000266
002313.XSHE,2021-11-12,0.620000000000001
300532.XSHE,2021-11-12,1.8699999999999974
300002.XSHE,2021-11-12,5.219999999999999
000822.XSHE,2021-11-12,0.879999999999999
002732.XSHE,2021-11-12,0.5300000000000011
300520.XSHE,2021-11-12,1.1400000000000006
300426.XSHE,2021-11-12,1.1099999999999994
601298.XSHG,2021-11-12,0.05999999999999961
300593.XSHE,2021-11-12,6.099999999999994
002697.XSHE,2021-11-12,0.45000000000000284
688599.XSHG,2021-11-12,4.310000000000002
600997.XSHG,2021-11-12,0.7600000000000016
601198.XSHG,2021-11-12,0.5999999999999996
300540.XSHE,2021-11-12,1.5700000000000003
000719.XSHE,2021-11-12,0.4200000000000017
000806.XSHE,2021-11-12,0.8499999999999979
600238.XSHG,2021-11-12,2.489999999999995
601963.XSHG,2021-11-12,0.08000000000000007
600469.XSHG,2021-11-12,0.2699999999999996
600211.XSHG,2021-11-12,1.4599999999999937
600843.XSHG,2021-11-12,0.24999999999999822
300854.XSHE,2021-11-12,1.7699999999999996
300212.XSHE,2021-11-12,29.80000000000001
002565.XSHE,2021-11-12,3.940000000000005
603232.XSHG,2021-11-12,1.4299999999999997
600867.XSHG,2021-11-12,5.839999999999975
603012.XSHG,2021-11-12,0.27000000000000135
601155.XSHG,2021-11-12,1.9600000000000009
603688.XSHG,2021-11-12,7.820000000000007
603192.XSHG,2021-11-12,4.920000000000002
688004.XSHG,2021-11-12,0.4799999999999969
300956.XSHE,2021-11-12,1.1799999999999997
600093.XSHG,2021-11-12,0.9599999999999991
600794.XSHG,2021-11-12,0.6200000000000045
600499.XSHG,2021-11-12,14.559999999999945
002722.XSHE,2021-11-12,0.5200000000000031
300779.XSHE,2021-11-12,0.3299999999999983
300428.XSHE,2021-11-12,2.3700000000000045
605099.XSHG,2021-11-12,1.3999999999999986
688027.XSHG,2021-11-12,1.7199999999999989
601789.XSHG,2021-11-12,0.120000000000001
002500.XSHE,2021-11-12,0.0699999999999994
600125.XSHG,2021-11-12,1.3500000000000085
300182.XSHE,2021-11-12,7.400000000000006
002970.XSHE,2021-11-12,1.5300000000000011
300209.XSHE,2021-11-12,3.1300000000000026
301022.XSHE,2021-11-12,2.210000000000001
601019.XSHG,2021-11-12,0.10999999999999943
002867.XSHE,2021-11-12,0.6500000000000057
300936.XSHE,2021-11-12,1.0
600753.XSHG,2021-11-12,2.450000000000003
002678.XSHE,2021-11-12,0.5300000000000011
300142.XSHE,2021-11-12,45.95999999999992
002759.XSHE,2021-11-12,2.1400000000000006
002879.XSHE,2021-11-12,2.030000000000001
688298.XSHG,2021-11-12,3.960000000000008
603083.XSHG,2021-11-12,0.3100000000000023
600556.XSHG,2021-11-12,3.019999999999996
600109.XSHG,2021-11-12,1.1300000000000097
300897.XSHE,2021-11-12,0.8399999999999963
300758.XSHE,2021-11-12,1.3300000000000054
300202.XSHE,2021-11-12,0.4700000000000024
688058.XSHG,2021-11-12,1.1899999999999977
300021.XSHE,2021-11-12,1.0799999999999983
002414.XSHE,2021-11-12,6.109999999999985
600571.XSHG,2021-11-12,6.290000000000006
603779.XSHG,2021-11-12,0.370000000000001
300487.XSHE,2021-11-12,18.0
002093.XSHE,2021-11-12,1.5899999999999892
688689.XSHG,2021-11-12,1.2199999999999989
002034.XSHE,2021-11-12,0.7199999999999989
300721.XSHE,2021-11-12,1.6300000000000026
000836.XSHE,2021-11-12,1.240000000000002
600483.XSHG,2021-11-12,1.5500000000000043
688588.XSHG,2021-11-12,0.4400000000000013
300249.XSHE,2021-11-12,0.720000000000006
688565.XSHG,2021-11-12,0.4599999999999991
002440.XSHE,2021-11-12,0.5700000000000003
300666.XSHE,2021-11-12,1.1000000000000014
601006.XSHG,2021-11-12,0.15000000000000036
003004.XSHE,2021-11-12,0.33999999999999986
688601.XSHG,2021-11-12,6.52000000000001
300401.XSHE,2021-11-12,1.2800000000000011
000585.XSHE,2021-11-12,0.050000000000000266
002610.XSHE,2021-11-12,2.5
600115.XSHG,2021-11-12,0.21999999999999975
000151.XSHE,2021-11-12,0.879999999999999
000959.XSHE,2021-11-12,0.8399999999999999
300619.XSHE,2021-11-12,5.539999999999992
300605.XSHE,2021-11-12,0.7300000000000004
600114.XSHG,2021-11-12,4.449999999999989
300022.XSHE,2021-11-12,0.28999999999999915
002569.XSHE,2021-11-12,0.23000000000000043
000090.XSHE,2021-11-12,0.7900000000000063
600735.XSHG,2021-11-12,3.960000000000001
000422.XSHE,2021-11-12,31.430000000000007
600438.XSHG,2021-11-12,9.909999999999968
002370.XSHE,2021-11-12,0.2900000000000009
603683.XSHG,2021-11-12,1.2699999999999996
300077.XSHE,2021-11-12,4.429999999999978
603613.XSHG,2021-11-12,8.199999999999989
000888.XSHE,2021-11-12,0.5700000000000003
300964.XSHE,2021-11-12,4.0
601318.XSHG,2021-11-12,2.509999999999991
