code,date,price_amplitude
300911.XSHE,2021-05-07,2.039999999999999
000887.XSHE,2021-05-07,7.140000000000015
600415.XSHG,2021-05-07,6.100000000000023
600939.XSHG,2021-05-07,0.06000000000000005
002313.XSHE,2021-05-07,0.4599999999999973
300532.XSHE,2021-05-07,0.7800000000000011
300002.XSHE,2021-05-07,2.1499999999999915
000822.XSHE,2021-05-07,1.2700000000000014
002732.XSHE,2021-05-07,1.1400000000000006
300520.XSHE,2021-05-07,1.2700000000000031
300426.XSHE,2021-05-07,1.0599999999999987
601298.XSHG,2021-05-07,0.14000000000000057
300593.XSHE,2021-05-07,2.1199999999999974
002697.XSHE,2021-05-07,0.5100000000000051
688599.XSHG,2021-05-07,0.8000000000000007
600997.XSHG,2021-05-07,2.620000000000001
601198.XSHG,2021-05-07,0.15000000000000036
300540.XSHE,2021-05-07,2.2300000000000004
000719.XSHE,2021-05-07,0.17999999999999972
000806.XSHE,2021-05-07,0.5100000000000016
600238.XSHG,2021-05-07,6.270000000000003
601963.XSHG,2021-05-07,0.16999999999999993
600469.XSHG,2021-05-07,0.22000000000000064
600211.XSHG,2021-05-07,8.200000000000003
600843.XSHG,2021-05-07,0.2599999999999998
300212.XSHE,2021-05-07,4.350000000000023
002565.XSHE,2021-05-07,0.4200000000000017
603232.XSHG,2021-05-07,1.4399999999999977
600867.XSHG,2021-05-07,13.859999999999957
603012.XSHG,2021-05-07,0.3199999999999985
601155.XSHG,2021-05-07,1.4200000000000017
603688.XSHG,2021-05-07,0.8800000000000026
603192.XSHG,2021-05-07,0.5899999999999999
688004.XSHG,2021-05-07,0.7800000000000011
300956.XSHE,2021-05-07,0.7100000000000009
600794.XSHG,2021-05-07,1.0300000000000011
600499.XSHG,2021-05-07,29.79000000000002
002722.XSHE,2021-05-07,0.6199999999999992
300779.XSHE,2021-05-07,0.4799999999999969
300428.XSHE,2021-05-07,2.049999999999997
605099.XSHG,2021-05-07,1.7999999999999972
688027.XSHG,2021-05-07,3.0500000000000114
601789.XSHG,2021-05-07,0.11999999999999922
002500.XSHE,2021-05-07,0.07999999999999918
600125.XSHG,2021-05-07,1.8199999999999932
300182.XSHE,2021-05-07,8.010000000000005
002970.XSHE,2021-05-07,2.240000000000009
300209.XSHE,2021-05-07,0.6300000000000026
601019.XSHG,2021-05-07,0.15000000000000036
002867.XSHE,2021-05-07,2.280000000000001
300936.XSHE,2021-05-07,2.710000000000001
