code,date,price_amplitude
000887.XSHE,2020-11-03,8.259999999999991
600415.XSHG,2020-11-03,8.140000000000015
600939.XSHG,2020-11-03,0.04999999999999982
002313.XSHE,2020-11-03,1.8599999999999994
300532.XSHE,2020-11-03,2.490000000000002
300002.XSHE,2020-11-03,8.290000000000006
000822.XSHE,2020-11-03,0.4800000000000004
002732.XSHE,2020-11-03,1.1899999999999977
300520.XSHE,2020-11-03,2.510000000000005
300426.XSHE,2020-11-03,2.5700000000000003
601298.XSHG,2020-11-03,0.1200000000000001
300593.XSHE,2020-11-03,1.3200000000000003
002697.XSHE,2020-11-03,1.009999999999998
688599.XSHG,2020-11-03,0.5500000000000007
600997.XSHG,2020-11-03,0.5700000000000003
601198.XSHG,2020-11-03,0.47999999999999865
300540.XSHE,2020-11-03,4.659999999999997
000719.XSHE,2020-11-03,0.6700000000000017
000806.XSHE,2020-11-03,0.33999999999999986
600238.XSHG,2020-11-03,0.4799999999999969
600469.XSHG,2020-11-03,0.1899999999999995
600211.XSHG,2020-11-03,9.939999999999998
600843.XSHG,2020-11-03,0.6199999999999974
300212.XSHE,2020-11-03,12.379999999999995
002565.XSHE,2020-11-03,1.5
603232.XSHG,2020-11-03,5.3999999999999915
600867.XSHG,2020-11-03,13.520000000000039
603012.XSHG,2020-11-03,0.4499999999999993
601155.XSHG,2020-11-03,0.9299999999999997
603688.XSHG,2020-11-03,0.5899999999999999
603192.XSHG,2020-11-03,0.46999999999999886
688004.XSHG,2020-11-03,2.9299999999999997
600093.XSHG,2020-11-03,2.6999999999999957
600794.XSHG,2020-11-03,1.4499999999999886
600499.XSHG,2020-11-03,2.660000000000011
002722.XSHE,2020-11-03,0.2599999999999998
300779.XSHE,2020-11-03,2.59
300428.XSHE,2020-11-03,3.269999999999996
605099.XSHG,2020-11-03,0.7899999999999991
688027.XSHG,2020-11-03,13.79000000000002
601789.XSHG,2020-11-03,0.1899999999999995
002500.XSHE,2020-11-03,0.29999999999999893
600125.XSHG,2020-11-03,1.4899999999999949
300182.XSHE,2020-11-03,4.6200000000000045
002970.XSHE,2020-11-03,6.5
300209.XSHE,2020-11-03,1.8999999999999986
601019.XSHG,2020-11-03,0.08000000000000007
002867.XSHE,2020-11-03,1.4299999999999997
600753.XSHG,2020-11-03,3.270000000000003
002678.XSHE,2020-11-03,0.5500000000000007
300142.XSHE,2020-11-03,28.56000000000006
002759.XSHE,2020-11-03,4.07
002879.XSHE,2020-11-03,0.3999999999999986
688298.XSHG,2020-11-03,8.580000000000013
603083.XSHG,2020-11-03,1.0700000000000003
600556.XSHG,2020-11-03,1.9199999999999946
600109.XSHG,2020-11-03,6.840000000000003
300897.XSHE,2020-11-03,2.280000000000001
300758.XSHE,2020-11-03,0.8399999999999963
300202.XSHE,2020-11-03,3.3299999999999983
688058.XSHG,2020-11-03,4.890000000000001
300021.XSHE,2020-11-03,3.8900000000000006
002414.XSHE,2020-11-03,9.76000000000002
600571.XSHG,2020-11-03,3.0
