code,price_amplitude
002433.XSHE,-0.13000000000000078
688195.XSHG,-1.9199999999999982
000713.XSHE,-0.9099999999999966
000576.XSHE,-1.2600000000000051
603227.XSHG,-0.23999999999999844
002731.XSHE,-0.5
300564.XSHE,-0.6300000000000026
300675.XSHE,-0.3000000000000007
300267.XSHE,-1.0399999999999991
301270.XSHE,-2.1499999999999986
000626.XSHE,-1.5999999999999943
300144.XSHE,-5.780000000000001
688520.XSHG,-5.3799999999999955
000633.XSHE,-4.340000000000003
600901.XSHG,-0.14000000000000057
301289.XSHE,-0.6300000000000026
002134.XSHE,-0.5300000000000011
603583.XSHG,-1.980000000000004
301326.XSHE,-2.219999999999999
300044.XSHE,-1.4499999999999957
002902.XSHE,-1.2199999999999989
601199.XSHG,-1.1700000000000017
688136.XSHG,-0.9000000000000021
002471.XSHE,-0.28000000000000114
601801.XSHG,-0.3999999999999986
002410.XSHE,-38.30000000000007
603012.XSHG,-0.15000000000000036
002401.XSHE,-14.569999999999993
688011.XSHG,-1.2999999999999972
603278.XSHG,-0.3100000000000005
301365.XSHE,-0.2799999999999976
600537.XSHG,-0.5800000000000018
000620.XSHE,-0.5499999999999989
000691.XSHE,-0.34000000000000163
300379.XSHE,-8.890000000000015
603093.XSHG,-0.3000000000000007
300404.XSHE,-5.090000000000003
600202.XSHG,-0.6499999999999986
000825.XSHE,-0.3299999999999983
002474.XSHE,-2.450000000000003
300039.XSHE,-2.1099999999999994
301439.XSHE,-0.5199999999999996
002715.XSHE,-0.8599999999999994
600211.XSHG,-5.489999999999995
001914.XSHE,-4.309999999999974
300327.XSHE,-5.579999999999998
688207.XSHG,-2.3299999999999983
000716.XSHE,-0.6300000000000026
000882.XSHE,-0.0600000000000005
300555.XSHE,-0.1999999999999993
605286.XSHG,-1.509999999999998
300829.XSHE,-1.2299999999999969
002799.XSHE,-0.9299999999999997
000968.XSHE,-0.15000000000000036
600372.XSHG,-0.8799999999999955
300355.XSHE,-0.5100000000000051
300812.XSHE,-2.039999999999999
000921.XSHE,-1.0100000000000016
603001.XSHG,-0.1899999999999995
600587.XSHG,-4.5
600690.XSHG,-23.100000000000023
000655.XSHE,-0.5999999999999943
601816.XSHG,-0.05999999999999961
002716.XSHE,-0.23000000000000043
603388.XSHG,-0.8099999999999987
600479.XSHG,-5.480000000000018
000020.XSHE,-0.6499999999999986
688232.XSHG,-5.97999999999999
301096.XSHE,-3.940000000000005
600648.XSHG,-1.539999999999992
600714.XSHG,-0.5899999999999999
000776.XSHE,-1.75
600348.XSHG,-2.2700000000000102
002365.XSHE,-0.8100000000000023
002388.XSHE,-0.7300000000000004
688161.XSHG,-1.759999999999998
000090.XSHE,-0.9299999999999997
000880.XSHE,-0.8200000000000003
603377.XSHG,-0.7999999999999989
688143.XSHG,-1.3300000000000054
600332.XSHG,-0.8799999999999955
002862.XSHE,-0.4399999999999977
301231.XSHE,-1.870000000000001
002325.XSHE,-0.4499999999999993
600178.XSHG,-0.1899999999999995
000803.XSHE,-1.3100000000000023
600538.XSHG,-0.14999999999999858
300558.XSHE,-7.869999999999997
002272.XSHE,-1.490000000000002
300718.XSHE,-1.8599999999999994
300975.XSHE,-0.21000000000000085
301032.XSHE,-0.16000000000000014
301150.XSHE,-0.9599999999999937
603113.XSHG,-0.22000000000000064
603777.XSHG,-0.4700000000000024
002565.XSHE,-0.5800000000000018
301153.XSHE,-27.210000000000008
301030.XSHE,-1.4799999999999969
600775.XSHG,-0.27000000000000135
002153.XSHE,-65.82000000000005
688170.XSHG,-1.769999999999996
603239.XSHG,-0.9299999999999997
688030.XSHG,-0.8999999999999986
002298.XSHE,-1.0700000000000003
603039.XSHG,-27.950000000000045
