code,date,price_amplitude
000887.XSHE,2020-11-23,12.939999999999998
600415.XSHG,2020-11-23,3.6599999999999966
600939.XSHG,2020-11-23,0.0600000000000005
002313.XSHE,2020-11-23,0.7299999999999969
300532.XSHE,2020-11-23,1.4100000000000037
300002.XSHE,2020-11-23,5.689999999999998
000822.XSHE,2020-11-23,0.6000000000000014
002732.XSHE,2020-11-23,0.5700000000000003
300520.XSHE,2020-11-23,2.3799999999999955
300426.XSHE,2020-11-23,0.9600000000000009
601298.XSHG,2020-11-23,0.13999999999999968
300593.XSHE,2020-11-23,1.4800000000000004
002697.XSHE,2020-11-23,1.5200000000000031
688599.XSHG,2020-11-23,0.860000000000003
600997.XSHG,2020-11-23,1.6600000000000001
601198.XSHG,2020-11-23,0.5099999999999998
300540.XSHE,2020-11-23,2.210000000000001
000719.XSHE,2020-11-23,0.490000000000002
000806.XSHE,2020-11-23,0.4200000000000017
600238.XSHG,2020-11-23,1.0899999999999999
600469.XSHG,2020-11-23,0.34999999999999964
600211.XSHG,2020-11-23,2.9899999999999807
600843.XSHG,2020-11-23,0.21999999999999886
300212.XSHE,2020-11-23,16.47999999999996
002565.XSHE,2020-11-23,1.0899999999999963
603232.XSHG,2020-11-23,3.6099999999999994
600867.XSHG,2020-11-23,11.5
603012.XSHG,2020-11-23,0.27000000000000135
601155.XSHG,2020-11-23,1.0799999999999983
603688.XSHG,2020-11-23,1.6600000000000001
603192.XSHG,2020-11-23,0.33999999999999986
688004.XSHG,2020-11-23,1.2399999999999949
600093.XSHG,2020-11-23,0.8999999999999986
600794.XSHG,2020-11-23,1.8599999999999994
600499.XSHG,2020-11-23,3.829999999999984
002722.XSHE,2020-11-23,0.17999999999999972
300779.XSHE,2020-11-23,0.8399999999999999
300428.XSHE,2020-11-23,4.409999999999997
605099.XSHG,2020-11-23,3.3599999999999994
688027.XSHG,2020-11-23,7.939999999999998
601789.XSHG,2020-11-23,0.25
002500.XSHE,2020-11-23,0.3699999999999992
600125.XSHG,2020-11-23,2.8100000000000023
300182.XSHE,2020-11-23,4.319999999999993
002970.XSHE,2020-11-23,5.199999999999989
300209.XSHE,2020-11-23,1.1400000000000006
601019.XSHG,2020-11-23,0.09000000000000075
002867.XSHE,2020-11-23,1.2700000000000031
600753.XSHG,2020-11-23,1.2299999999999969
002678.XSHE,2020-11-23,0.16000000000000014
300142.XSHE,2020-11-23,26.25999999999999
002759.XSHE,2020-11-23,3.739999999999995
002879.XSHE,2020-11-23,0.28999999999999915
688298.XSHG,2020-11-23,14.289999999999992
603083.XSHG,2020-11-23,0.8699999999999974
600556.XSHG,2020-11-23,2.030000000000001
600109.XSHG,2020-11-23,15.77000000000001
300897.XSHE,2020-11-23,1.7399999999999949
300758.XSHE,2020-11-23,5.970000000000006
300202.XSHE,2020-11-23,2.8499999999999943
688058.XSHG,2020-11-23,3.019999999999996
300021.XSHE,2020-11-23,1.6900000000000048
002414.XSHE,2020-11-23,8.949999999999989
600571.XSHG,2020-11-23,5.450000000000003
603779.XSHG,2020-11-23,0.3999999999999986
300487.XSHE,2020-11-23,9.22999999999999
002093.XSHE,2020-11-23,2.069999999999993
002034.XSHE,2020-11-23,1.5200000000000031
300721.XSHE,2020-11-23,3.020000000000003
000836.XSHE,2020-11-23,0.4400000000000013
600483.XSHG,2020-11-23,0.26000000000000156
688588.XSHG,2020-11-23,1.2100000000000044
300249.XSHE,2020-11-23,1.730000000000004
002440.XSHE,2020-11-23,3.730000000000004
300666.XSHE,2020-11-23,0.9699999999999989
601006.XSHG,2020-11-23,0.2599999999999998
600978.XSHG,2020-11-23,0.10000000000000053
300401.XSHE,2020-11-23,1.6800000000000068
000585.XSHE,2020-11-23,0.04999999999999982
002610.XSHE,2020-11-23,0.6300000000000026
600115.XSHG,2020-11-23,0.20999999999999996
000151.XSHE,2020-11-23,0.41999999999999815
000959.XSHE,2020-11-23,0.35999999999999943
300619.XSHE,2020-11-23,2.3500000000000014
300605.XSHE,2020-11-23,0.6099999999999994
600114.XSHG,2020-11-23,1.5400000000000063
300022.XSHE,2020-11-23,0.8100000000000023
002569.XSHE,2020-11-23,0.6699999999999982
000090.XSHE,2020-11-23,1.1199999999999974
600735.XSHG,2020-11-23,0.6600000000000037
000422.XSHE,2020-11-23,1.2199999999999989
600438.XSHG,2020-11-23,21.329999999999984
002370.XSHE,2020-11-23,0.4299999999999997
603683.XSHG,2020-11-23,0.4800000000000004
300077.XSHE,2020-11-23,1.2399999999999949
603613.XSHG,2020-11-23,5.3999999999999915
000888.XSHE,2020-11-23,0.9500000000000028
601318.XSHG,2020-11-23,4.430000000000007
603680.XSHG,2020-11-23,0.5500000000000007
300252.XSHE,2020-11-23,1.5
