code,price_amplitude
002433.XSHE,-0.379999999999999
688195.XSHG,-0.9300000000000033
000576.XSHE,-1.2600000000000051
603227.XSHG,-0.40000000000000213
002731.XSHE,-0.19000000000000128
300564.XSHE,-4.890000000000001
300675.XSHE,-0.7199999999999989
300267.XSHE,-0.6300000000000026
301270.XSHE,-0.8599999999999994
000626.XSHE,-2.3500000000000085
300144.XSHE,-5.780000000000001
688520.XSHG,-1.4499999999999886
000633.XSHE,-2.25
600901.XSHG,-0.16000000000000014
301289.XSHE,-1.9299999999999997
002134.XSHE,-0.40000000000000036
603583.XSHG,-1.7399999999999949
301326.XSHE,-1.2600000000000051
300044.XSHE,-2.3599999999999994
002902.XSHE,-1.1099999999999994
601199.XSHG,-0.8900000000000006
688136.XSHG,-0.35999999999999943
002471.XSHE,-0.48999999999999844
601801.XSHG,-0.23000000000000043
002410.XSHE,-23.75
603012.XSHG,-0.25
002401.XSHE,-4.260000000000005
688011.XSHG,-0.6700000000000017
603278.XSHG,-0.21999999999999886
301365.XSHE,-0.8000000000000007
600537.XSHG,-0.8900000000000006
000620.XSHE,-0.23000000000000043
000691.XSHE,-0.3800000000000008
300379.XSHE,-3.140000000000015
603093.XSHG,-0.39000000000000057
300404.XSHE,-1.8999999999999986
600202.XSHG,-0.8900000000000006
000825.XSHE,-0.8999999999999986
002474.XSHE,-1.3799999999999955
300039.XSHE,-3.1700000000000017
002715.XSHE,-0.8099999999999987
600211.XSHG,-3.0400000000000063
001914.XSHE,-3.6200000000000045
300327.XSHE,-3.969999999999999
688207.XSHG,-1.5200000000000031
000716.XSHE,-1.5900000000000034
000882.XSHE,-0.1200000000000001
300555.XSHE,-0.7300000000000004
605286.XSHG,-1.240000000000002
300829.XSHE,-0.4399999999999977
002799.XSHE,-0.720000000000006
000968.XSHE,-0.6500000000000021
600372.XSHG,-0.8900000000000006
300355.XSHE,-1.2199999999999989
300812.XSHE,-2.0900000000000034
000921.XSHE,-1.0999999999999979
603001.XSHG,-0.2599999999999998
600587.XSHG,-4.219999999999999
600690.XSHG,-28.329999999999927
000655.XSHE,-1.1899999999999977
601816.XSHG,-0.1299999999999999
002716.XSHE,-0.15000000000000036
603388.XSHG,-1.2200000000000024
600479.XSHG,-2.1599999999999966
000020.XSHE,-0.5300000000000011
688232.XSHG,-2.809999999999995
301096.XSHE,-1.6599999999999966
600648.XSHG,-1.460000000000008
600714.XSHG,-0.6900000000000013
000776.XSHE,-1.5700000000000074
600348.XSHG,-6.0
002365.XSHE,-0.740000000000002
002388.XSHE,-1.0399999999999991
688161.XSHG,-2.5400000000000063
000090.XSHE,-1.4299999999999997
000880.XSHE,-0.9799999999999969
603377.XSHG,-0.33999999999999986
688143.XSHG,-1.4699999999999989
600332.XSHG,-0.75
002862.XSHE,-0.6700000000000017
301231.XSHE,-1.379999999999999
002325.XSHE,-0.35999999999999943
600178.XSHG,-0.35999999999999943
000803.XSHE,-1.9299999999999997
600538.XSHG,-0.2400000000000002
300558.XSHE,-2.059999999999995
002272.XSHE,-0.4499999999999993
300718.XSHE,-2.4299999999999926
300975.XSHE,-0.22000000000000064
301032.XSHE,-0.20000000000000107
301150.XSHE,-1.7099999999999937
603113.XSHG,-0.28999999999999915
603777.XSHG,-0.7899999999999991
002565.XSHE,-0.5900000000000034
301153.XSHE,-12.009999999999991
301030.XSHE,-3.75
600775.XSHG,-0.41999999999999815
002153.XSHE,-11.589999999999918
688170.XSHG,-1.6900000000000048
603239.XSHG,-4.0
688030.XSHG,-0.6799999999999997
002298.XSHE,-0.5
603039.XSHG,-3.6500000000000057
600163.XSHG,-0.21000000000000085
002673.XSHE,-0.259999999999998
600446.XSHG,-6.450000000000017
603637.XSHG,-0.3500000000000014
000301.XSHE,-1.2399999999999949
300562.XSHE,-0.8900000000000006
002424.XSHE,-1.5100000000000051
300447.XSHE,-2.0
600566.XSHG,-0.8200000000000074
002823.XSHE,-0.7600000000000016
688488.XSHG,-0.2400000000000002
300862.XSHE,-0.9000000000000021
002825.XSHE,-0.9299999999999997
600615.XSHG,-23.970000000000027
002315.XSHE,-1.4099999999999966
300639.XSHE,-0.980000000000004
600979.XSHG,-0.39000000000000057
000029.XSHE,-1.9399999999999977
003004.XSHE,-0.5500000000000007
300419.XSHE,-1.2299999999999969
300915.XSHE,-2.1799999999999997
688690.XSHG,-0.6700000000000017
688185.XSHG,-3.989999999999995
300962.XSHE,-0.6500000000000021
300214.XSHE,-0.41000000000000014
002842.XSHE,-0.6700000000000017
