code,date,price_amplitude
300911.XSHE,2023-09-06,-1.3299999999999983
000887.XSHE,2023-09-06,-4.899999999999977
301429.XSHE,2023-09-06,-0.7800000000000011
600415.XSHG,2023-09-06,-17.200000000000045
600939.XSHG,2023-09-06,-0.06000000000000005
002313.XSHE,2023-09-06,-0.28999999999999915
300532.XSHE,2023-09-06,-1.990000000000009
301196.XSHE,2023-09-06,-0.5200000000000031
300002.XSHE,2023-09-06,-5.8799999999999955
000822.XSHE,2023-09-06,-0.22000000000000242
002732.XSHE,2023-09-06,-0.4499999999999993
300520.XSHE,2023-09-06,-1.6600000000000037
300426.XSHE,2023-09-06,-1.2100000000000009
301259.XSHE,2023-09-06,-0.34999999999999787
601298.XSHG,2023-09-06,-0.11999999999999922
300593.XSHE,2023-09-06,-4.650000000000006
002697.XSHE,2023-09-06,-0.6400000000000006
688599.XSHG,2023-09-06,-1.2299999999999969
600997.XSHG,2023-09-06,-0.5800000000000018
601198.XSHG,2023-09-06,-0.11999999999999922
300540.XSHE,2023-09-06,-0.759999999999998
000719.XSHE,2023-09-06,-2.3200000000000003
600238.XSHG,2023-09-06,-0.5599999999999952
601963.XSHG,2023-09-06,-0.09999999999999964
600469.XSHG,2023-09-06,-0.3000000000000007
600211.XSHG,2023-09-06,-1.7900000000000063
600843.XSHG,2023-09-06,-0.2799999999999976
300854.XSHE,2023-09-06,-0.39000000000000057
300212.XSHE,2023-09-06,-37.30000000000001
002565.XSHE,2023-09-06,-1.6700000000000017
603232.XSHG,2023-09-06,-1.4400000000000048
600867.XSHG,2023-09-06,-4.839999999999975
603012.XSHG,2023-09-06,-0.11000000000000121
601155.XSHG,2023-09-06,-1.4800000000000004
603688.XSHG,2023-09-06,-4.219999999999999
603192.XSHG,2023-09-06,-0.8299999999999983
688004.XSHG,2023-09-06,-1.0599999999999987
300956.XSHE,2023-09-06,-0.3500000000000014
600794.XSHG,2023-09-06,-9.319999999999993
600499.XSHG,2023-09-06,-7.330000000000041
